ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C35703379,100,9,98,8.7,X,-0.0489096004809466
C35703569,100,6.2,98,4.7,3L,-0.399607458709238
C35703615,98,6.7,100,6,3L,-0.159198594849254
C35703861,99,7.8,98,9.4,3R,0.269186632815389
C35703869,92,4.8,90,2.5,2R,-0.941106310946431
C35703915,100,10,99,6.5,2R,-0.62148837674627
C35703925,99,3.9,100,3.9,X,0
C35703973,99,7.2,96,6.3,3L,-0.192645077942396
C35704107,100,8.4,99,6.2,3L,-0.438121112391885
C35704253,99,7,100,5.6,3L,-0.321928094887362
C35704287,99,8.5,99,8.3,3R,-0.0343515047907769
C35704439,97,4.8,94,4.6,2R,-0.0614005446641434
C35704463,99,10,98,7.1,4,-0.494109070270043
C35704487,97,5,97,4.4,2R,-0.184424571137427
C35704647,94,6.9,96,5.1,2R,-0.436099114806674
C35704667,99,6.3,98,4.3,X,-0.551015168797819
C35704731,99,6.7,97,8,3L,0.25583890442959
C35704787,96,4.2,98,5.4,3R,0.362570079384708
C35704913,95,7.3,98,6.5,2L,-0.167456745851563
C35704933,99,7.6,99,7,X,-0.118644496498619
C35705165,97,4.4,99,4.1,3L,-0.101879614019214
C35705249,100,8,95,8.2,2R,0.0356239097307212
C35705409,100,7,96,6.4,2L,-0.129283016944966
C35705453,98,5.6,100,5.3,3R,-0.0794344674944048
C35705525,95,6.4,98,8.9,3L,0.475733430966398
C35705555,95,4.8,99,4.6,2R,-0.0614005446641434
C35705605,94,6.2,89,4.8,2R,-0.369233809665719
C35705797,96,3.5,88,3.5,2L,0
C35705835,97,5.2,98,6.3,2L,0.276840205358824
C35705969,98,5.5,95,5,2L,-0.137503523749935
C35706035,88,5.8,82,3.8,2L,-0.610053481683987
C35706133,99,9.2,100,8.1,3L,-0.183711953172388
C35706169,99,10,97,8.6,4,-0.217591435072627
C35706203,97,5.7,98,5.3,2L,-0.104969559601543
C35706235,90,4.3,93,3.5,2R,-0.296981737757131
C35706311,99,10,100,8.3,3L,-0.2688167584278
C35706473,96,4.7,98,4.3,X,-0.12832409697554
C35706563,100,8.1,96,7.5,X,-0.111031312388744
C35706591,99,9.7,99,9.4,3L,-0.0453239905094901
C35706645,98,5.2,100,6.3,X,0.276840205358824
C35706869,97,6.2,93,4.9,3L,-0.339486466271667
C35706981,94,6.7,96,5.6,U,-0.258734268400168
C35707043,98,8.1,99,8.6,3L,0.0864147518174733
C35707311,94,6,98,5.6,2R,-0.0995356735509146
C35707331,96,7.8,91,6.3,2R,-0.308122295362332
C35707703,98,7.3,98,5.5,3L,-0.408464845355358
C35707849,97,7.7,98,6.3,2R,-0.289506617194985
C35708255,100,12,99,9.1,3L,-0.399095955409822
C35708267,100,6.8,99,6.9,3R,0.0210616155278299
C35708279,97,6.1,97,5.5,2L,-0.149377624038227
C35708357,99,9.9,99,8.8,2L,-0.169925001442312
C35708367,99,7.2,98,7.9,2R,0.133855746734791
C35708399,98,6.6,99,6.3,X,-0.0671141958585369
C35708407,99,8.4,99,8.4,3R,0
C35708507,97,9,98,9.4,2L,0.0627357553479627
C35708597,98,8,100,6.9,3L,-0.213403638109193
C35708739,97,9,99,8.8,3R,-0.0324214776923773
C35709063,99,8.6,99,8.7,2R,0.0166787411466304
C35709109,99,7.5,97,10,2R,0.415037499278844
C35709143,94,6.5,98,6.1,2L,-0.0916304754655682
C35709211,93,5.2,97,5.8,2R,0.15754127698648
C35709229,97,6.7,99,5.9,3R,-0.183446141095931
C35709381,100,7.3,99,7.5,2L,0.0389941316158638
C35709383,100,10,98,9.6,2L,-0.0588936890535686
C35709395,100,12,99,9.9,3L,-0.277533975528909
C35709405,98,9,99,9.3,3L,0.0473057147783568
C35709607,100,8.9,97,7.5,X,-0.246914740470517
C35709633,99,8.6,99,6,3L,-0.519374159093579
C35709641,99,6.1,95,5.4,2L,-0.175849835399418
C35709801,100,9.7,99,9.7,2R,0
C35709817,100,12,98,7.9,X,-0.603109847431416
C35709863,99,8.2,100,8.9,X,0.118181426348314
C35709871,99,6.4,98,8.1,3L,0.339850002884624
C35709879,100,7.4,100,7.7,3R,0.0573331750659516
C35709969,100,9.3,99,9.4,3L,0.015430040569606
C35709973,99,6.9,100,7.4,2L,0.100928908850781
C35709989,99,10,99,9.2,3L,-0.120294233717712
C35710167,97,7.3,100,6.5,X,-0.167456745851563
C35710173,97,9.4,99,9.4,3R,0
C35710287,100,9,99,8.2,3R,-0.134301091711591
C35710365,96,9.7,98,8,3L,-0.277984747299765
C35710467,100,9,99,10,3L,0.15200309344505
C35710475,99,7,99,6.7,X,-0.063193826487194
C35710635,100,11,100,10,X,-0.137503523749935
C35710655,100,7.3,98,6,U,-0.282933963271499
C35710681,100,10,99,11,3R,0.137503523749935
C35710775,99,7,98,5.9,X,-0.246639967583125
C35710841,100,11,100,9.6,4,-0.196397212803504
C35710853,100,9.6,100,11,3R,0.196397212803504
C35710855,99,9.8,99,8.4,3L,-0.222392421336448
C35710861,99,9.5,99,9.8,2R,0.0448542357842605
scaffold100005,55,4.9,57,3.4,2R,-0.527247002864869
scaffold100013,77,5.9,81,5.8,3L,-0.0246620542342692
scaffold100020,96,4.1,90,3.7,U,-0.148098638989134
scaffold10003,80,4.9,75,3.9,3R,-0.32930762525296
scaffold100030,72,3.9,69,3.8,3R,-0.0374747054186629
scaffold100040,92,6,90,6.1,3R,0.0238467419543677
scaffold100140,93,6,90,5.5,3R,-0.125530882083859
scaffold10016,89,7.4,85,6.9,3L,-0.100928908850781
scaffold100174,80,4.5,51,2.4,X,-0.906890595608519
scaffold100187,74,6.5,71,6,2L,-0.115477217419936
scaffold10031,75,4.1,69,2.9,X,-0.499571009490511
scaffold100312,91,6.3,82,5,X,-0.333423733725192
scaffold100372,78,4.7,79,4.4,3R,-0.0951572330403401
scaffold100419,84,5.8,80,5.4,3R,-0.103093492964103
scaffold100489,66,2.4,66,3.5,3R,0.54432051622381
scaffold1005,80,6.4,81,6.2,2L,-0.0458036896131248
scaffold100510,34,4.7,32,3.7,2R,-0.345135486048688
scaffold100529,85,7,85,6.7,U,-0.063193826487194
scaffold100581,74,5.9,72,5.2,2R,-0.182203331220749
scaffold10060,92,6.2,92,5.8,2R,-0.0962153152593032
scaffold100608,67,6.5,85,6.6,3L,0.0220263063299989
scaffold100615,86,6.9,89,5.5,2L,-0.327164743253509
scaffold100669,92,5.9,88,5.7,3L,-0.0497530351970996
scaffold100757,92,6.5,98,7.1,3R,0.127379306476227
scaffold100777,92,6.1,92,6.3,2R,0.0465425859370302
scaffold100794,90,5.4,86,4.4,3L,-0.295455883526171
scaffold100845,74,4,72,3.5,X,-0.192645077942396
scaffold100874,83,5.2,81,5,3R,-0.0565835283663676
scaffold100905,89,5.9,88,5.9,2L,0
scaffold10091,94,6.1,96,6.3,3R,0.0465425859370302
scaffold100915,61,4,54,4.5,X,0.169925001442312
scaffold10096,96,6.2,97,5.5,X,-0.172836596862216
scaffold101033,64,4,69,3.1,3L,-0.367731784500487
scaffold101085,89,7,91,5,2R,-0.485426827170242
scaffold101087,75,4.5,72,4.1,3R,-0.134301091711591
scaffold10113,94,6.2,95,4.8,2L,-0.369233809665719
scaffold101149,94,8.3,93,6.5,3R,-0.35267161831847
scaffold101179,86,5.6,83,4.5,U,-0.315501825727929
scaffold101217,93,7.2,90,7,2R,-0.0406419844973459
scaffold101221,89,7.6,88,5.6,3L,-0.440572591385981
scaffold10126,91,5.1,90,4.7,2R,-0.117836490293858
scaffold101294,73,4.9,71,5.2,2L,0.085729874025884
scaffold101309,84,3.8,89,4.2,3L,0.144389909335175
scaffold101446,84,8.5,83,7.8,2L,-0.123988717275453
scaffold10159,89,5.1,76,5.2,2R,0.0280143761695968
scaffold101654,91,5.4,89,4.7,2L,-0.200298650485831
scaffold10169,89,3.2,67,2.5,3R,-0.356143810225275
scaffold101696,66,4.1,71,4.1,2R,0
scaffold101814,62,5.9,62,4.9,3R,-0.267933205246633
scaffold101818,61,7.7,62,6.2,2R,-0.312590230308026
scaffold101819,93,5.4,91,5,2R,-0.111031312388744
scaffold101836,90,7.2,88,5,3R,-0.526068811667588
scaffold101837,76,3,63,3.4,2L,0.180572245641821
scaffold10185,75,5.1,67,5.2,X,0.0280143761695968
scaffold101890,87,5.8,95,4.9,X,-0.243271151012364
scaffold101915,96,6.4,93,5.5,2L,-0.21864028647534
scaffold101921,25,2.7,26,2.3,2R,-0.231325546106456
scaffold10193,91,6.3,90,6,2R,-0.0703893278913979
scaffold101932,92,5.8,90,5.9,3L,0.0246620542342693
scaffold101940,74,7.8,72,6.4,X,-0.285402218862248
scaffold102044,81,5.6,75,5.5,X,-0.0259952085329444
scaffold102068,83,32,84,30,4,-0.0931094043914815
scaffold102096,78,5.9,80,5.4,U,-0.127755547198373
scaffold1021,73,2.4,59,2,2R,-0.263034405833794
scaffold102117,68,4.2,79,5.8,3R,0.465663572348812
scaffold102157,82,5,84,4.6,2R,-0.120294233717712
scaffold102181,92,6.4,92,5.5,3L,-0.21864028647534
scaffold102203,73,4.5,73,3.8,2L,-0.243925582886089
scaffold102266,76,4.9,77,5.3,2L,0.113210610447991
scaffold102288,62,5.6,66,5.4,3R,-0.0524674198941354
scaffold10234,61,3.3,58,2.7,2L,-0.289506617194985
scaffold102386,84,5.9,78,5.5,X,-0.101283335837182
scaffold102388,47,3.2,56,3,2R,-0.0931094043914815
scaffold102454,83,6,78,4.6,U,-0.383328639551506
scaffold102487,95,5.6,92,5.1,2L,-0.134929580086109
scaffold102560,47,2.8,40,2.5,2L,-0.163498732282879
scaffold10258,98,6.1,98,6.1,3L,0
scaffold10265,99,8,96,7.9,3R,-0.0181473467102594
scaffold102709,77,4.5,74,4.5,3L,0
scaffold102741,92,5.9,84,3.2,3R,-0.882643049361841
scaffold102769,40,3.2,44,2.6,2R,-0.299560281858908
scaffold102848,74,5.3,71,5.6,3L,0.0794344674944049
scaffold10291,85,6.7,87,6,X,-0.159198594849254
scaffold10296,84,6.8,84,5.9,3R,-0.204819791888498
scaffold102978,65,5.2,79,5.1,3R,-0.0280143761695968
scaffold103070,85,5.3,89,4.4,X,-0.268488835925902
scaffold103085,84,6.5,91,7.1,X,0.127379306476227
scaffold103107,68,6.5,68,6,2L,-0.115477217419936
scaffold10315,86,7.6,89,6.4,2R,-0.247927513443585
scaffold103209,86,6.1,84,5.8,3R,-0.0727563424353141
scaffold103221,97,5.9,92,5.1,3R,-0.210217707390346
scaffold103232,79,3.5,77,3.8,2L,0.118644496498619
scaffold103285,81,4.4,80,3.4,3R,-0.371968777386958
scaffold103328,90,5.6,91,5.7,X,0.0255350921071378
scaffold103375,82,4.4,77,3.3,2R,-0.415037499278844
scaffold103469,84,5.4,71,4.8,3R,-0.169925001442312
scaffold10347,90,3,63,4.2,3R,0.485426827170242
scaffold103484,79,7.5,77,8,2R,0.0931094043914815
scaffold103538,85,6.1,84,5.1,2L,-0.258311995591391
scaffold103542,78,6.3,75,5.1,3R,-0.304854581528421
scaffold103546,75,6.1,66,5.1,3L,-0.258311995591391
scaffold103582,77,3.9,63,3.3,2R,-0.241008099503795
scaffold10361,72,4.2,71,3.9,2L,-0.106915203916512
scaffold10365,70,5.5,69,4.9,2R,-0.166649869409451
scaffold103736,66,5.9,68,5.6,2R,-0.0752881273042373
scaffold10374,85,5.4,84,5.2,3R,-0.0544477840223765
scaffold103740,97,6.8,93,5.7,3R,-0.254572827085598
scaffold103752,92,6.2,85,5.8,2L,-0.0962153152593032
scaffold103812,55,4.4,63,4.6,3L,0.0641303374197153
scaffold103821,96,5.8,90,5.5,3L,-0.0766212816029125
scaffold103829,89,5.5,86,4.9,3L,-0.166649869409451
scaffold103972,67,3.7,63,3.9,X,0.0759488532332984
scaffold104069,78,6.5,74,5.3,3L,-0.294447358465255
scaffold104109,76,6.8,71,5.4,X,-0.332575339086871
scaffold104155,79,4,95,3.5,2L,-0.192645077942396
scaffold104238,98,5.6,97,5.5,3L,-0.0259952085329444
scaffold104266,85,5.6,83,5.6,3R,0
scaffold104294,77,4.7,80,4.3,2R,-0.12832409697554
scaffold1043,93,7.1,93,6.7,2R,-0.0836579290469095
scaffold104311,92,7.2,91,7.3,2L,0.0198995574377048
scaffold104318,99,5.6,98,5.9,3L,0.0752881273042372
scaffold104347,69,7.3,69,6.6,3R,-0.145430439521564
scaffold104368,91,4.7,86,4.5,U,-0.0627357553479628
scaffold104369,89,5.1,81,5.7,2R,0.160464672193246
scaffold104607,94,5.8,92,5.6,2L,-0.0506260730699681
scaffold104622,72,5.8,71,5.5,X,-0.0766212816029125
scaffold104749,96,5.4,90,5.1,2R,-0.0824621601919732
scaffold104786,95,7.3,93,7.1,3L,-0.0400774393753352
scaffold104805,91,5.6,90,6,2R,0.0995356735509144
scaffold104819,77,3.6,70,3.2,X,-0.169925001442312
scaffold104835,72,3.2,47,3.8,X,0.247927513443585
scaffold104836,89,5,88,4.2,3R,-0.251538766995964
scaffold1049,84,4.8,83,4.7,3R,-0.0303736490435187
scaffold10494,77,5.4,76,3.6,X,-0.584962500721156
scaffold104971,72,2.6,66,2.3,3L,-0.17687776208408
scaffold105039,94,7.1,93,7.6,2L,0.0981803939389033
