ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C3944639,99,11,100,18,2L,0.710493382805015
C3944781,100,18,100,18,X,0
C3945167,100,5.9,99,4.6,X,-0.359081093304829
C3945929,99,6.2,99,8.7,2L,0.488747185461853
C3946221,100,14,99,22,3R,0.652076696579693
C3947579,99,5.6,99,8.6,3R,0.618909832644494
C3947627,95,6,99,8.5,2L,0.502500340529183
C3948081,99,7.6,99,9.5,3R,0.321928094887362
C3948421,99,6.3,98,5.3,X,-0.249359468936717
C3948691,100,11,100,9.4,3L,-0.226770861847022
C3948731,100,9.8,99,9.6,3L,-0.0297473433940522
C3948913,100,11,100,9.4,3L,-0.226770861847022
C3948919,98,6.3,98,5,3L,-0.333423733725192
C3949133,97,8.6,99,12,2L,0.480625840906421
C3949489,100,7.3,98,5.9,X,-0.307181509518176
C3950763,99,7.4,100,9.7,3R,0.390459476558178
C3951253,99,12,100,9.1,3L,-0.399095955409822
C3952359,99,6,98,4.9,X,-0.29218075149331
C3952753,99,6.2,99,5.3,2R,-0.226275855823676
C3952785,98,5.8,100,7.4,3R,0.351472370501378
C3953699,99,6.7,100,11,2L,0.715270523066887
C3954103,100,14,100,22,3R,0.652076696579693
C3955221,100,14,100,21,2L,0.584962500721156
C3955917,98,7.1,100,10,2L,0.494109070270043
C3956407,99,7.1,97,4.9,X,-0.535037275389474
C3958145,99,7.2,100,10,2L,0.473931188332412
C3958437,99,6.8,100,10,3R,0.556393348524385
C3959185,99,7.2,100,11,3R,0.611434712082347
C3959265,100,7.5,98,5.1,3L,-0.556393348524385
C3960903,100,6.5,100,10,2L,0.62148837674627
C3961079,99,7.8,99,5.3,3L,-0.557481764299049
C3961081,100,8,100,11,2L,0.459431618637297
C3961181,100,6.9,99,5.6,3L,-0.301169534720565
C3961923,100,7.1,100,11,2L,0.631612594019978
scaffold10,100,7.4,100,11,3R,0.57190634789571
scaffold100,96,6.1,99,8.4,2R,0.461580085215874
scaffold10001,97,6.1,99,8.5,2R,0.478653598574815
scaffold10002,99,6.2,98,10,2R,0.689659879387849
scaffold10012,93,5.8,96,8.2,2R,0.499571009490512
scaffold10016,99,6.5,99,10,2L,0.62148837674627
scaffold10038,100,7.2,99,5.3,3L,-0.442004546879113
scaffold10039,88,4.5,89,4.6,3L,0.031708859727338
scaffold10052,97,6.4,96,5.1,3L,-0.327574658028505
scaffold10092,96,4.8,91,5.7,2R,0.247927513443585
scaffold10095,89,5.2,97,8,2R,0.62148837674627
scaffold10096,99,7.6,99,9.5,2L,0.321928094887362
scaffold1010,97,6.8,98,8.2,2R,0.270089163367744
scaffold10105,87,6,88,7.7,2R,0.359895945086383
scaffold10113,99,7.3,98,5.3,3L,-0.461904104316818
scaffold10118,94,4.8,97,7.3,2R,0.604862058158861
scaffold1012,96,6,96,7.1,2R,0.242856523896164
scaffold10120,98,6.5,97,5,X,-0.37851162325373
scaffold10121,99,6.5,100,11,3R,0.758991900496205
scaffold10132,99,6.4,100,11,2L,0.78135971352466
scaffold10135,99,6.7,99,5.4,3L,-0.311201688294304
scaffold10136,96,5.9,99,8.3,2R,0.492396381985084
scaffold1014,97,5.8,98,9.2,2R,0.665580960929441
scaffold10140,98,6.7,98,5.2,3L,-0.36564947231668
scaffold1015,90,5.2,93,7.9,2R,0.603341030036011
scaffold10155,93,6.3,94,8.9,2R,0.498453507466481
scaffold1016,95,5.2,94,4.7,3L,-0.145850866463455
scaffold10161,99,7.1,97,5.1,3L,-0.477321777533187
scaffold1017,99,6.4,100,10,2L,0.643856189774725
scaffold10172,99,6.7,98,5.2,X,-0.36564947231668
scaffold1018,97,7.1,99,11,2L,0.631612594019978
scaffold10181,95,5.8,99,9.1,2L,0.649813645071124
scaffold10186,98,6.1,97,5.2,X,-0.230297619421794
scaffold10193,99,6.9,99,10,3R,0.535331732996556
scaffold10199,99,7,100,10,3R,0.514573172829758
scaffold10211,100,6.9,100,11,3R,0.67283525674649
scaffold10216,99,8.2,98,8.8,2R,0.101879614019214
scaffold1022,97,7.5,95,5.2,3L,-0.528378972354789
scaffold10245,97,5.9,98,10,2R,0.761213140412883
scaffold10267,99,7.2,97,6.1,2R,-0.239187663879426
scaffold10273,99,6.7,98,5.2,X,-0.36564947231668
scaffold10277,94,5.4,97,8.2,2R,0.602664502454615
scaffold10281,95,5.5,96,7.1,2R,0.368387405980022
scaffold10285,100,7.2,100,10,3R,0.473931188332412
scaffold10291,99,10,99,10,3L,0
scaffold10298,86,4.6,96,7.6,2R,0.724365557386573
scaffold103,98,6.7,98,10,2L,0.577766999316952
scaffold10302,98,6.8,95,4.9,3L,-0.472752997135131
scaffold10308,91,5.3,96,5.7,2R,0.104969559601542
scaffold10318,98,6.3,99,9.4,3R,0.577308928177721
scaffold1032,96,6.5,96,8.2,2R,0.335184191589629
scaffold10322,99,7.7,98,5.9,X,-0.38414349133306
scaffold10327,97,5,96,5.9,2R,0.238786859587117
scaffold10328,95,14,94,17,X,0.280107919192735
scaffold1033,95,5.2,96,4.9,X,-0.085729874025884
scaffold10332,82,5.3,90,5.7,2R,0.104969559601542
scaffold10334,37,4.2,37,7.8,2R,0.893084796083488
scaffold10337,98,5.9,99,9.9,3R,0.746713570717768
scaffold10355,98,6.3,99,9.9,2L,0.652076696579693
scaffold10362,69,3.3,79,8.8,2R,1.41503749927884
scaffold1037,98,9.8,99,16,2L,0.707218250772154
scaffold10372,93,5.1,99,8.4,2R,0.719892080807265
scaffold10373,93,5.9,95,6.4,2R,0.117356950638159
scaffold10380,98,6.2,97,8.1,2R,0.385653692497749
scaffold10381,95,7,98,5.4,X,-0.374395514781498
scaffold10396,92,12,93,19,3R,0.662965012722429
scaffold10398,98,6.8,98,11,2L,0.69389687227432
scaffold1040,91,4.4,96,7.4,2R,0.750021746991652
scaffold10413,100,7.3,98,5.6,3L,-0.382469636822413
scaffold10426,89,5.7,92,7.3,2R,0.356934544715276
scaffold1043,100,7.1,100,11,2L,0.631612594019978
scaffold10431,95,6.3,96,7,2R,0.15200309344505
scaffold10447,99,7.3,100,12,3R,0.717066036728501
scaffold1045,98,7.4,99,11,3R,0.57190634789571
scaffold10458,99,7,98,5.3,3L,-0.401362562381767
scaffold1046,94,13,95,13,2R,0
scaffold10464,97,5.5,97,4.8,3L,-0.196397212803504
scaffold10474,95,7.9,95,12,4,0.603109847431415
scaffold10482,92,4.8,90,8.8,2L,0.874469117916141
scaffold10523,87,4.1,92,8.3,2R,1.01748742672884
scaffold10527,79,4.3,93,5.6,2R,0.381090167355506
scaffold10534,97,7.1,97,11,2L,0.631612594019978
scaffold10535,92,4.3,96,8,2R,0.895663340185264
scaffold1054,97,6.4,96,5,X,-0.356143810225275
scaffold10556,100,7.8,100,11,3R,0.495957494662411
scaffold10559,98,6.2,98,5.2,3L,-0.253756592245783
scaffold10561,99,6.9,99,5.5,3L,-0.327164743253509
scaffold10576,98,6.7,97,5.2,X,-0.36564947231668
scaffold10582,96,6.1,98,9.2,2R,0.592824618494126
scaffold1059,85,3.8,98,7.9,2R,1.05585323473352
scaffold10599,99,6.9,100,10,3R,0.535331732996556
scaffold10609,99,6.7,100,11,3R,0.715270523066887
scaffold10624,89,6,88,6.1,2R,0.0238467419543677
scaffold1064,94,7.4,92,8.2,2R,0.148098638989134
scaffold10658,99,6.9,99,10,2L,0.535331732996556
scaffold10668,96,5.2,99,9.4,3R,0.854149133536545
scaffold1067,99,6.4,96,9.3,2R,0.539158811108031
scaffold10673,94,5,98,8.2,2L,0.713695814843359
scaffold1068,99,8.4,99,15,U,0.836501267717121
scaffold10684,99,7.2,100,11,2L,0.611434712082347
scaffold10691,93,4.8,98,5.8,2R,0.273018494406416
scaffold10702,97,6.6,93,7,2R,0.0848888975865129
scaffold10707,93,4.7,89,4.1,2R,-0.197036847059554
scaffold10711,97,6.2,96,5.2,X,-0.253756592245783
scaffold10713,94,4.4,94,5,2R,0.184424571137427
scaffold1072,96,8.2,96,12,3R,0.549338590990435
scaffold10720,98,6.9,97,5.4,X,-0.3536369546147
scaffold1073,99,6.9,100,11,3R,0.67283525674649
scaffold10735,97,6.3,96,5,3L,-0.333423733725192
scaffold10741,94,6.1,96,6.3,2L,0.0465425859370302
scaffold10747,94,8.2,92,6,2R,-0.450661409009565
scaffold10748,9.8,3.3,11,1.2,2R,-1.4594316186373
scaffold10750,99,8.4,100,12,2R,0.514573172829758
scaffold10751,99,6.2,98,5.2,3L,-0.253756592245783
scaffold10757,99,6.9,98,5.5,X,-0.327164743253509
scaffold10765,99,7,98,5.7,3L,-0.296393002780225
scaffold10779,96,6.8,97,6.8,2R,0
scaffold1078,94,5.6,98,8.1,2R,0.532495080827021
scaffold10784,98,7.1,99,10,3R,0.494109070270043
scaffold10788,99,7.5,99,11,2L,0.552541023028779
scaffold10797,98,6.2,99,10,3R,0.689659879387849
scaffold108,97,6.3,97,5,X,-0.333423733725192
scaffold10811,99,6.6,99,10,2R,0.599462070416271
scaffold1082,94,5.2,96,8,2R,0.62148837674627
scaffold1083,85,6.8,86,6.4,2R,-0.0874628412503393
scaffold1084,98,6.5,99,9.7,3R,0.577545029158673
scaffold1086,98,6.5,98,5.1,X,-0.349942471056959
scaffold10866,93,6.4,95,5.5,2R,-0.21864028647534
scaffold10874,99,6.9,97,8,2R,0.213403638109193
scaffold10880,99,7,98,5.4,3L,-0.374395514781498
scaffold10890,98,6.3,99,9.9,2L,0.652076696579693
scaffold10898,99,5.7,99,11,3R,0.948469699359918
scaffold10899,93,4.8,99,34,2R,2.82442843541655
scaffold1090,95,5.4,99,16,2R,1.56704059272389
scaffold10900,92,6.2,93,8.5,U,0.455194625750826
scaffold10907,95,5.4,97,8.1,2L,0.584962500721156
scaffold10919,98,7.3,96,7.7,2R,0.0769619818148841
scaffold1092,91,7,91,7.9,2R,0.174497731232136
scaffold10927,99,6.5,99,5.3,X,-0.294447358465255
scaffold1093,92,5.9,96,9.6,2R,0.702319451359315
scaffold10937,100,5.1,98,7.4,2R,0.537028023657454
scaffold10941,95,6.3,96,8,2R,0.344648171387446
scaffold10947,97,7.1,98,9.6,3R,0.435215381216474
scaffold10953,91,5.5,99,14,2R,1.34792330342031
scaffold10955,100,6.7,100,11,3R,0.715270523066887
scaffold10957,99,7.6,100,11,2L,0.533432200081074
scaffold1097,93,5.9,96,7.5,2R,0.34617564113404
scaffold10975,88,3.3,95,13,2R,1.97797369367
scaffold10986,100,7.2,100,11,2L,0.611434712082347
scaffold10997,90,5.4,94,14,2R,1.3743955147815
scaffold110,87,5.8,89,6.5,2R,0.164386817900883
scaffold11000,99,7.3,99,11,2L,0.591535154644642
scaffold11005,99,6.6,98,5.1,X,-0.371968777386958
scaffold1101,99,6.6,98,5.1,3L,-0.371968777386958
scaffold11012,98,6.9,98,5,X,-0.464668267003444
scaffold11038,97,7.2,98,10,2R,0.473931188332412
scaffold11050,79,4.3,88,6.1,2R,0.504472582860788
scaffold11057,92,7,94,10,2R,0.514573172829758
scaffold11069,99,7.3,99,5.2,X,-0.489384840738925
scaffold11083,97,6.1,92,6.4,2R,0.0692626624371138
scaffold11088,98,6.5,98,5.1,3L,-0.349942471056959
scaffold11103,100,7,100,11,3R,0.652076696579693
scaffold11106,84,5.5,89,5.9,2R,0.101283335837182
scaffold11109,98,6.4,99,10,2L,0.643856189774725
scaffold1111,100,7.1,100,11,3R,0.631612594019978
scaffold11110,97,6,96,4.7,3L,-0.352301743930881
scaffold11115,92,6.8,95,9.3,2R,0.451695969857692
scaffold11118,98,6.2,97,5.7,3L,-0.121306296222134
scaffold11125,78,4.2,96,6.8,2R,0.695145418471579
scaffold1113,98,7.1,99,11,2L,0.631612594019978
scaffold11134,99,6.6,99,5,X,-0.400537929583729
scaffold11141,97,6.3,98,9.2,2L,0.546282032557096
scaffold11150,97,6.2,96,4.9,X,-0.339486466271667
scaffold11155,35,4.5,35,6.5,2R,0.53051471669878
scaffold11160,89,5.8,98,7.7,2R,0.408805545567329
scaffold11163,97,8.1,97,9.8,X,0.274859841230584
scaffold11164,99,6.2,98,5.2,3L,-0.253756592245783
scaffold11166,99,7,100,11,2L,0.652076696579693
scaffold11171,99,6.4,100,9.8,3R,0.614709844115208
scaffold11182,92,6,91,5.1,X,-0.234465253637023
scaffold112,89,5.9,99,8.5,2R,0.52674788677586
scaffold11203,99,6.4,99,10,3R,0.643856189774725
scaffold11212,27,2.7,66,6,2R,1.15200309344505
scaffold11225,100,7.1,100,9.9,2L,0.479609500574928
scaffold11226,100,6.9,100,10,2L,0.535331732996556
scaffold1123,99,7.1,99,11,3R,0.631612594019978
scaffold11238,91,4.9,96,10,2R,1.02914634565952
scaffold11254,97,6.1,96,4.9,X,-0.316027493447678
scaffold11255,99,7.2,98,5.2,X,-0.46948528330122
scaffold11257,99,6.9,98,5.1,X,-0.436099114806674
scaffold1126,97,4.9,99,9.1,2R,0.893084796083488
scaffold11260,98,14,99,82,3R,2.55019708256048
scaffold11272,99,12,99,11,2R,-0.125530882083859
scaffold11284,98,7.1,97,5,2R,-0.505890929729957
scaffold11289,99,7.2,100,10,3R,0.473931188332412
scaffold1129,94,6.2,98,7,2R,0.175086706558091
scaffold11291,98,6.5,98,5,3L,-0.37851162325373
scaffold113,99,7,98,5.1,X,-0.456857674973471
scaffold1130,88,4.9,94,6.4,2R,0.385290155884792
scaffold11303,98,6.2,99,10,3R,0.689659879387849
scaffold11316,98,7.3,99,11,3R,0.591535154644642
scaffold11322,96,3.8,100,4.2,2R,0.144389909335175
scaffold11330,94,5,99,9.5,2L,0.925999418556223
scaffold11332,98,6.2,97,5,3L,-0.310340120612151
scaffold11339,4.7,1.9,5.4,5.9,2R,1.63471553591826
scaffold11344,99,6.6,98,4.9,X,-0.429684275243245
scaffold11369,82,6.4,81,6.8,2R,0.0874628412503394
scaffold11379,98,6.3,98,5,X,-0.333423733725192
scaffold11385,90,5.2,87,8,2R,0.62148837674627
scaffold11397,85,9.3,90,18,2R,0.952694285221643
scaffold1142,99,6.7,100,10,3R,0.577766999316952
scaffold11420,93,6.4,99,8.2,2R,0.357552004618083
scaffold11425,90,4.7,98,5.9,2R,0.328054197684204
scaffold11436,99,7.7,99,5.7,X,-0.43389652653016
scaffold11460,97,4.7,97,6.6,2R,0.489805267680816
scaffold11463,99,6.5,99,10,2L,0.62148837674627
scaffold1147,89,6.4,91,8.9,2R,0.475733430966398
scaffold11478,93,6.5,94,8.9,2R,0.453365617937943
scaffold11482,100,7.4,100,11,3R,0.57190634789571
scaffold11487,99,7.2,99,11,2L,0.611434712082347
scaffold1149,97,7.1,96,5.5,3L,-0.368387405980022
scaffold11495,93,2,94,5.7,2R,1.51096191927738
scaffold11499,95,5.2,98,8.3,2R,0.674599713205833
scaffold115,98,7,97,5.6,X,-0.321928094887362
scaffold11501,83,5.2,84,6.9,2R,0.408084738637077
scaffold11511,95,4,98,7.3,3R,0.867896463992655
scaffold11514,98,6.5,98,9.5,U,0.547487795302493
scaffold11526,98,5.1,99,7.3,2R,0.517399216908522
scaffold11530,99,7.1,100,11,3R,0.631612594019978
scaffold11533,95,5.2,96,6.6,2R,0.343954401217361
scaffold11538,98,6.6,98,4.9,X,-0.429684275243245
scaffold11549,88,4.5,88,6.4,2R,0.508146903670325
scaffold1155,99,7.1,99,11,2L,0.631612594019978
scaffold11552,90,4.8,95,7.8,2R,0.700439718141092
scaffold11583,92,4.9,94,6.9,2R,0.493814612662961
scaffold11598,97,6.3,99,11,2R,0.804079790024743
scaffold1160,96,6.9,98,8,2R,0.213403638109193
scaffold11603,95,7.1,96,7.7,2R,0.117039421190219
scaffold11608,96,5.8,94,7.6,2R,0.389946518316013
scaffold1162,94,5.2,97,7.6,2R,0.547487795302493
scaffold11623,100,7.8,100,11,3R,0.495957494662411
scaffold11638,99,6.4,98,5.5,3L,-0.21864028647534
scaffold1164,98,6.7,99,9.9,2R,0.563267429621837
scaffold11640,99,7.6,100,11,2L,0.533432200081074
scaffold11643,95,5.2,99,8,2R,0.62148837674627
scaffold11647,99,6.7,99,11,3R,0.715270523066887
scaffold11650,98,6.6,99,9.8,2R,0.570315724756755
scaffold1166,98,7.1,98,5.6,X,-0.342392197447078
scaffold11660,98,7.2,99,11,3R,0.611434712082347
scaffold11667,96,5.9,95,4.9,3L,-0.267933205246633
scaffold11688,77,5.6,78,5.8,2R,0.0506260730699681
scaffold11698,94,4,97,9.6,2R,1.26303440583379
scaffold11722,93,4.6,94,7.2,2R,0.6463630453853
scaffold11740,99,6.6,97,6.8,U,0.0430687218918859
scaffold11742,97,6.4,97,5.2,3L,-0.299560281858908
scaffold11744,100,6.3,100,10,3R,0.666576266274808
scaffold11749,98,6.6,98,5.1,3L,-0.371968777386958
scaffold11756,79,7.2,85,7.3,2R,0.0198995574377048
scaffold1176,96,6.2,99,9.7,2R,0.645716531800252
scaffold11765,91,4.2,96,4.9,2R,0.222392421336448
scaffold11767,96,5.8,99,5.5,2R,-0.0766212816029125
scaffold1178,92,6.1,94,9.3,2R,0.608421473545145
scaffold11784,96,5.6,97,9.5,2L,0.762500686273344
scaffold11787,99,6.3,98,5.2,3L,-0.276840205358824
scaffold11794,100,6.2,99,7.4,2R,0.255257055242075
scaffold11798,95,6.3,92,9.1,2R,0.53051471669878
scaffold11803,82,4.6,93,8.1,2R,0.816288046827612
scaffold1181,94,4.6,97,6.4,2R,0.476438043942987
scaffold11816,99,7.2,99,10,3R,0.473931188332412
scaffold1183,100,7.2,100,11,2L,0.611434712082347
scaffold11831,94,6.6,96,7.6,2R,0.203533394085132
scaffold11834,99,7,99,10,3R,0.514573172829758
scaffold11836,99,6.7,99,5.2,X,-0.36564947231668
scaffold11845,89,7.1,89,5.9,X,-0.267104070142841
scaffold11856,74,5.5,73,7.6,2R,0.466567799918926
scaffold11879,87,5.9,92,5.3,2R,-0.154722594798642
scaffold11897,94,6.7,97,8.1,2R,0.273760812426852
scaffold119,98,8.3,97,7.4,2R,-0.165586065717975
scaffold11914,96,6.8,93,5.2,X,-0.387023123109247
scaffold1194,100,7.5,100,10,U,0.415037499278844
scaffold1195,96,6.5,97,9.8,2L,0.592342031086754
scaffold11950,99,6.8,99,10,3R,0.556393348524385
scaffold11968,99,8,99,13,3R,0.700439718141092
scaffold11978,95,5.5,95,4.7,3L,-0.226770861847022
scaffold1198,98,6.4,99,10,3R,0.643856189774725
scaffold11983,95,7.1,99,8.5,2R,0.25964381663302
scaffold11993,99,6.5,99,5.1,X,-0.349942471056959
scaffold11994,96,5,97,10,2R,1
scaffold12000,99,6.4,98,5,X,-0.356143810225275
scaffold12006,94,6.2,97,8,2R,0.367731784500487
scaffold12019,98,14,99,11,X,-0.347923303420307
scaffold12021,99,10,98,11,X,0.137503523749935
scaffold12026,98,8.6,90,6.7,2R,-0.360175564244325
scaffold12027,99,6.7,98,5.2,3L,-0.36564947231668
scaffold1203,98,6.6,99,9.6,3R,0.540568381362703
scaffold12030,100,7.5,100,10,4,0.415037499278844
scaffold12037,98,6.7,97,5.2,X,-0.36564947231668
scaffold12040,99,7,98,7.2,3L,0.0406419844973461
scaffold12042,95,6,97,7.6,2R,0.341036917835067
scaffold12048,96,6,97,5.5,2R,-0.125530882083859
scaffold12057,97,6.7,99,11,2L,0.715270523066887
scaffold12060,98,7,98,5.4,3L,-0.374395514781498
scaffold1207,96,6.3,96,4.9,3L,-0.362570079384708
scaffold12080,99,7.5,100,11,3R,0.552541023028779
scaffold12083,99,7,99,10,2L,0.514573172829758
scaffold12094,98,6.7,98,14,2L,1.06319382648719
scaffold12099,97,6.7,98,9.5,3R,0.503766417873175
scaffold12101,100,7.8,100,12,2L,0.62148837674627
scaffold12107,99,7.2,99,5.5,X,-0.388565287917653
scaffold1211,100,8.2,99,5.7,3L,-0.524661990453342
scaffold12130,99,7,99,5.4,3L,-0.374395514781498
scaffold12137,99,6.8,99,9.6,3R,0.497499659470817
scaffold12139,99,7.1,99,5.3,2R,-0.421826664941483
scaffold12142,99,6.6,98,5.2,3L,-0.343954401217361
scaffold12149,96,5.7,94,4.4,3L,-0.373458395527444
scaffold1215,91,6.1,94,9.4,3R,0.623851514114751
scaffold12163,84,6.3,90,11,2R,0.804079790024743
scaffold12166,98,6.4,99,10,2L,0.643856189774725
scaffold12167,96,5,99,8.2,2L,0.713695814843359
scaffold12176,97,6.2,97,4.9,X,-0.339486466271667
scaffold12193,90,6.7,91,8,2R,0.25583890442959
scaffold12215,99,6.9,95,4.4,X,-0.649092838140872
scaffold12220,100,6.3,98,5.2,3L,-0.276840205358824
scaffold12234,99,7,98,5,3L,-0.485426827170242
scaffold12235,97,7,99,9.9,3R,0.500073603134643
scaffold12239,99,6.6,98,5.3,X,-0.316473664795254
scaffold12245,98,6.1,98,5.2,3L,-0.230297619421794
scaffold12250,54,7.4,65,15,2R,1.01936532486693
scaffold12252,98,5.7,98,7.9,2R,0.470890734012361
scaffold12264,86,5,84,7.5,2R,0.584962500721156
scaffold12265,95,5.5,96,6.7,2R,0.284729476933113
scaffold12278,100,5.5,97,4.9,2R,-0.166649869409451
scaffold12283,98,6,97,5.1,3L,-0.234465253637023
scaffold12290,97,7,96,5.1,X,-0.456857674973471
scaffold1230,97,6.1,98,8.1,2R,0.409112665321738
scaffold12310,96,6.4,96,9.3,2R,0.539158811108031
scaffold12313,99,7.9,98,5.5,X,-0.522421034652443
scaffold12314,96,4.7,94,7.3,2R,0.63523570720238
scaffold12318,99,6.8,97,5.5,X,-0.30610312772568
scaffold12320,98,6.3,97,5.2,3L,-0.276840205358824
scaffold12326,93,5.6,92,8.9,2R,0.668378508908794
scaffold1234,98,6.9,98,7.4,2R,0.100928908850781
scaffold12352,92,5.9,89,7.1,2R,0.267104070142841
scaffold12360,98,6.8,98,11,3R,0.69389687227432
scaffold1237,96,5.7,98,9.2,2L,0.690671941892271
scaffold12381,100,7.3,100,11,2L,0.591535154644642
scaffold12385,100,6.7,100,10,3R,0.577766999316952
scaffold12386,99,6.7,100,11,3R,0.715270523066887
scaffold12387,99,7.2,98,5.4,X,-0.415037499278844
scaffold12391,82,4.8,95,37,2R,2.94641895979516
scaffold1240,89,4.8,96,5,3R,0.0588936890535686
