ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C6058783,81,3.7,97,7.3,3R,0.980371193251067
C6058857,97,7.2,99,12,X,0.736965594166206
C6058877,85,4.6,97,4.2,3L,-0.131244533278253
C6058883,99,10,99,13,X,0.37851162325373
C6058897,84,5.6,93,11,X,0.974004791467056
C6058927,97,9.9,95,9.9,3R,0
C6058979,92,4.5,91,8.9,2R,0.983880334636723
C6059015,45,2.4,87,8.1,2L,1.75488750216347
C6059037,99,12,100,8.3,3L,-0.531851164261594
C6059065,96,5.9,99,8.2,2L,0.474908955256242
C6059099,0,NA,36,1.2,2L,NA
C6059101,96,11,98,13,2L,0.241008099503795
C6059275,84,5.7,99,6.4,2R,0.167109985835258
C6059333,85,5.4,86,6.5,3L,0.267480310864986
C6059349,100,11,99,14,2L,0.347923303420307
C6059381,100,9.4,100,17,2R,0.854802084460064
C6059407,94,3.9,99,12,X,1.62148837674627
C6059421,93,4.2,97,6.3,2R,0.584962500721156
C6059479,85,6.5,88,4.8,3L,-0.437405312307298
C6059481,97,5.1,100,10,2L,0.971430847803229
C6059501,82,15,92,9.2,3L,-0.705256734438868
C6059515,84,5.8,99,6.8,3R,0.229481846122767
C6059559,87,6.2,92,5.1,2L,-0.28177096841538
C6059599,95,9,99,11,2R,0.289506617194985
C6059603,91,9.6,95,12,3R,0.321928094887362
C6059605,89,6.2,100,5.8,2L,-0.0962153152593032
C6059617,98,9.2,99,15,2L,0.705256734438868
C6059771,92,5.3,77,3,3L,-0.821029858954681
C6059859,93,5,98,11,2R,1.13750352374994
C6059915,97,9.6,95,6.9,3L,-0.476438043942987
C6059929,100,9.4,100,12,2L,0.352301743930881
C6059937,100,18,100,22,3R,0.289506617194985
C6060007,68,4.5,96,7.4,2R,0.717600269299275
C6060009,89,2.5,96,3.6,3R,0.526068811667588
C6060075,92,5.9,100,5.8,2R,-0.0246620542342692
C6060121,99,6.5,98,6.5,2R,0
C6060185,91,12,95,9,3L,-0.415037499278844
C6060435,95,6.6,98,15,3R,1.18442457113743
C6060459,99,9.9,97,6.9,3L,-0.52083216330144
C6060487,89,2.8,96,6,3R,1.09953567355091
C6060499,99,10,99,10,3L,0
C6060533,100,29,100,17,3L,-0.770518153877233
C6060543,78,6.4,95,7,3L,0.129283016944966
C6060599,99,9.3,98,8.4,3L,-0.146841388329271
C6060747,65,4.6,95,8.2,X,0.833990048561071
C6060779,91,3.8,95,9.7,3R,1.35198532874354
C6060787,97,8.8,98,11,2L,0.321928094887362
C6060851,90,3.6,100,9.7,X,1.42998784074482
C6060877,98,4,97,5.2,X,0.37851162325373
C6060899,100,38,100,22,3L,-0.788495894806288
C6061073,99,13,95,6.2,3L,-1.06817150264158
C6061099,96,11,100,17,2L,0.628031222613042
C6061139,97,8.5,100,13,2L,0.612976876890753
C6061177,100,14,100,16,2L,0.192645077942396
C6061211,95,3.8,99,6.5,3R,0.774440299584869
C6061219,97,7,99,6.1,2R,-0.19854567938208
C6061307,100,8,97,13,3R,0.700439718141092
C6061365,51,1.8,97,5.7,X,1.66296501272243
C6061631,99,5.4,100,7.7,3L,0.511899038531433
C6061637,99,9.8,94,8,3L,-0.292781749227846
C6061709,98,9.9,98,14,3R,0.499926396865357
C6061811,99,6.6,99,8.9,X,0.431339311607944
C6061821,98,8.7,99,6.6,3L,-0.398549376490275
C6061829,99,10,100,11,2L,0.137503523749935
C6061897,53,3.4,84,3,2L,-0.180572245641821
C6061913,99,8.8,98,11,3R,0.321928094887362
C6061939,100,11,97,8.1,3L,-0.441509710640035
C6062003,91,5.3,98,10,3R,0.915935735211525
C6062089,95,3.1,96,4.2,3R,0.438121112391885
C6062101,83,3.9,99,9,2L,1.20645087746743
C6062117,95,9,99,11,2R,0.289506617194985
C6062119,90,8,99,12,2R,0.584962500721156
C6062139,99,5.9,99,7,2R,0.246639967583125
C6062195,99,5.6,96,5.9,3L,0.0752881273042372
C6062259,100,27,99,31,2R,0.199308808223407
C6062337,81,4.9,100,12,2L,1.29218075149331
C6062343,98,5.4,99,6.6,X,0.289506617194985
C6062347,99,5,99,8.3,2L,0.7311832415722
C6062361,96,6.6,99,10,X,0.599462070416271
C6062405,99,12,98,7.1,3L,-0.757143476103836
C6062407,100,21,100,13,3L,-0.691877704637668
C6062455,99,6.1,99,9,3R,0.561115758766789
C6062461,96,7.5,99,10,2R,0.415037499278844
C6062563,97,8.8,99,13,3R,0.562936194391157
C6062567,96,4.6,99,13,2R,1.49880585697144
C6062691,93,5.9,100,4.9,3L,-0.267933205246633
C6062701,92,6.5,98,9.2,2L,0.501194143028558
C6062797,99,16,100,19,2L,0.247927513443585
C6062801,98,4.6,97,3.5,3L,-0.394278939112046
C6063005,97,10,100,6.5,2R,-0.62148837674627
C6063063,77,3.9,100,9.9,3L,1.34395440121736
C6063105,100,26,100,28,3R,0.106915203916512
C6063165,99,9.6,99,13,2R,0.437405312307298
C6063277,99,13,100,17,X,0.387023123109247
C6063401,99,13,99,16,2L,0.299560281858908
C6063405,95,9.3,98,5.9,3L,-0.65651576174619
C6063473,97,5.8,99,9.6,3R,0.726981505593584
C6063549,99,11,98,16,2R,0.540568381362703
C6063675,99,12,99,12,2R,0
C6063723,99,5.7,100,7.8,2L,0.452512204697507
C6063743,96,4.4,97,4.7,3L,0.09515723304034
C6063919,99,16,99,15,3L,-0.0931094043914815
C6063957,100,11,99,7.2,3L,-0.611434712082347
C6063965,100,10,100,13,2R,0.37851162325373
C6064105,92,6.6,99,8,2R,0.277533975528909
C6064173,98,9.5,99,14,2L,0.559427408614019
C6064265,98,7.6,96,11,2R,0.533432200081074
C6064317,98,6.2,99,4.7,3L,-0.399607458709238
C6064589,100,35,100,48,3R,0.45567948377619
C6064601,97,5.7,99,12,3R,1.07400058144378
C6064691,100,5.9,92,3.9,3L,-0.597240830499593
C6064721,100,24,99,16,3L,-0.584962500721156
C6064757,69,1.9,98,9.1,3R,2.25986712675511
C6064849,99,12,100,18,3R,0.584962500721156
C6065011,81,4,100,10,2R,1.32192809488736
C6065135,99,8.3,99,15,X,0.853779259148956
C6065145,100,11,100,18,3L,0.710493382805015
C6065155,97,19,97,21,4,0.144389909335175
C6065169,91,6.9,99,10,3R,0.535331732996556
C6065181,98,9.7,100,14,2L,0.529370174757839
C6065305,77,3.3,98,6,3L,0.862496476250065
C6065365,99,21,100,29,4,0.465663572348812
C6065425,100,6.4,98,8.9,2R,0.475733430966398
C6065443,97,4.9,97,7.5,3R,0.614108846380673
C6065487,99,14,99,17,2R,0.280107919192735
C6065525,97,5.4,100,9.6,2L,0.830074998557688
C6065581,99,12,100,12,2R,0
C6065815,99,14,98,11,U,-0.347923303420307
C6065871,77,7.1,99,14,2R,0.979535897440284
C6065979,73,2.6,99,8.7,2L,1.74250377770764
C6066139,99,21,99,25,3R,0.251538766995964
C6066515,100,30,100,32,4,0.0931094043914815
C6066551,95,5.2,100,12,2L,1.20645087746743
C6066631,100,21,99,12,3L,-0.807354922057604
C6066759,100,35,100,23,3L,-0.605721060887954
C6066883,100,15,100,19,2L,0.341036917835067
C6066917,99,12,99,18,2R,0.584962500721156
C6067067,92,4.2,99,7.4,3R,0.817135942850189
C6067145,100,49,100,30,3L,-0.70781924850669
C6067233,100,26,100,27,3R,0.0544477840223765
C6067727,100,11,98,7.2,3L,-0.611434712082347
C6068099,99,33,99,21,3L,-0.652076696579693
C6068133,99,15,100,10,3L,-0.584962500721156
C6068147,100,31,100,33,3R,0.0901978089715782
C6069083,100,15,100,18,3R,0.263034405833794
C6069207,99,13,99,14,2R,0.106915203916512
C6069389,100,13,99,7,3L,-0.893084796083488
C6069445,100,25,100,14,3L,-0.83650126771712
scaffold10006,82,8.6,83,11,3R,0.355094958822562
scaffold10021,99,9,99,18,3R,1
scaffold1003,100,19,100,8.9,3L,-1.09412217736455
scaffold10032,94,6.5,96,9.5,3R,0.547487795302493
scaffold10036,93,13,91,8,3L,-0.700439718141092
scaffold10044,90,5.7,93,9.8,3R,0.781819829950467
scaffold10047,66,13,68,18,3R,0.46948528330122
scaffold10056,56,13,62,12,3R,-0.115477217419936
scaffold10065,85,5.1,90,9.5,U,0.897430266359452
scaffold1007,96,7.4,98,9.5,U,0.360402242701998
scaffold10075,75,11,75,16,X,0.540568381362703
scaffold10079,82,12,82,11,3L,-0.125530882083859
scaffold10082,89,7.2,90,10,2R,0.473931188332412
scaffold1009,82,14,82,19,2R,0.440572591385981
scaffold10093,92,18,93,23,2L,0.3536369546147
scaffold10102,91,7.7,90,11,2R,0.514573172829758
scaffold1011,92,12,95,16,2R,0.415037499278844
scaffold10111,93,13,93,15,3R,0.206450877467426
scaffold10113,85,9.7,87,15,2R,0.628905848308753
scaffold10118,90,9.6,92,15,X,0.643856189774725
scaffold10124,96,12,97,14,3R,0.222392421336448
scaffold10125,79,6.9,84,10,X,0.535331732996556
scaffold10129,99,18,99,22,X,0.289506617194985
scaffold1013,95,12,100,17,3R,0.502500340529183
scaffold10147,96,7.7,99,12,2L,0.640104054913617
scaffold10153,93,10,88,7.9,3L,-0.340075441597622
scaffold10155,100,8.1,100,14,2R,0.789433014060342
scaffold1016,98,9.2,99,12,3R,0.383328639551506
scaffold10166,97,13,95,9.2,3L,-0.498805856971442
scaffold1017,94,18,91,12,3L,-0.584962500721156
scaffold10178,84,13,89,14,2R,0.106915203916512
scaffold10179,95,11,93,8.3,3L,-0.406320282177735
scaffold10183,98,14,98,13,3L,-0.106915203916512
scaffold1020,79,7.9,79,13,X,0.718587064851351
scaffold10200,99,11,98,12,X,0.125530882083859
scaffold10207,97,16,99,24,X,0.584962500721156
scaffold10213,45,6.6,41,3.2,3R,-1.04439411935845
scaffold10229,97,11,98,13,2L,0.241008099503795
scaffold1023,97,7,99,11,2L,0.652076696579693
scaffold10237,73,15,34,6.8,3R,-1.14135584924554
scaffold10238,95,9.4,95,6.9,3L,-0.446064394899468
scaffold10252,94,9.5,95,12,3L,0.337034987277571
scaffold1027,97,9.1,98,11,2R,0.273565073325964
scaffold10275,96,6.8,97,12,2L,0.819427754358179
scaffold10284,60,6.5,74,9.1,3R,0.485426827170242
scaffold10300,87,9.6,90,14,2L,0.54432051622381
scaffold1031,94,14,96,21,2R,0.584962500721156
scaffold10313,95,8.3,92,5.4,3L,-0.620151929183456
scaffold10322,88,7.4,87,8.9,2R,0.266280065337448
scaffold10326,93,6.1,97,10,2L,0.713118852211838
scaffold10330,82,14,82,18,X,0.362570079384708
scaffold10335,86,11,91,21,X,0.932885804141463
scaffold10336,95,15,97,17,2L,0.180572245641821
scaffold10342,97,19,98,26,X,0.452512204697507
scaffold10346,87,15,88,13,X,-0.206450877467426
scaffold10351,91,9.3,97,13,X,0.483209001920423
scaffold10358,93,11,93,12,2L,0.125530882083859
scaffold10372,96,8.3,96,7.4,3L,-0.165586065717975
scaffold10375,77,8.4,81,11,3R,0.389042290745899
scaffold10389,85,7.1,91,12,2R,0.757143476103837
scaffold10397,79,12,82,15,3R,0.321928094887362
scaffold10399,69,9.1,63,13,3R,0.514573172829758
scaffold10410,85,7.3,86,11,3R,0.591535154644642
scaffold10421,69,11,76,15,3R,0.447458976971221
scaffold10434,81,5.7,84,9.8,X,0.781819829950467
scaffold10478,99,13,98,9,3R,-0.53051471669878
scaffold1048,61,12,69,15,3R,0.321928094887362
scaffold10487,99,19,99,27,X,0.506959988719883
scaffold10491,99,16,99,19,2R,0.247927513443585
scaffold10499,94,9,94,7.2,3L,-0.321928094887362
scaffold10515,99,13,99,14,2R,0.106915203916512
scaffold1052,99,17,99,24,3R,0.497499659470817
scaffold10520,97,14,98,19,3R,0.440572591385981
scaffold10540,99,27,97,17,3L,-0.667424660913129
scaffold10552,96,15,96,17,X,0.180572245641821
scaffold10553,85,6.6,99,9.1,3R,0.463400520840243
scaffold10571,93,9.6,95,11,X,0.196397212803504
scaffold10574,78,9.2,82,13,2R,0.498805856971442
scaffold1061,98,14,97,10,3L,-0.485426827170242
scaffold10633,99,8.4,100,10,2R,0.251538766995964
scaffold10644,91,11,96,14,X,0.347923303420307
scaffold10654,94,14,94,18,2L,0.362570079384708
scaffold10660,68,14,73,16,X,0.192645077942396
scaffold10664,55,9.9,65,11,X,0.15200309344505
scaffold10669,99,15,99,18,3R,0.263034405833794
scaffold1067,96,19,95,12,3L,-0.662965012722429
scaffold10677,99,31,99,18,3L,-0.784271308944563
scaffold10684,93,16,92,11,3L,-0.540568381362703
scaffold10686,65,9.1,54,7.1,3R,-0.358047520694014
scaffold10694,97,12,96,8.2,3L,-0.549338590990435
scaffold10703,80,17,81,22,2L,0.371968777386958
scaffold10707,97,8.1,98,11,2L,0.441509710640035
scaffold1071,89,16,88,10,3L,-0.678071905112638
scaffold10713,99,23,98,14,3L,-0.716207033999409
scaffold10721,68,9.8,66,15,3R,0.614108846380673
scaffold10739,96,13,96,15,X,0.206450877467426
scaffold1074,99,12,98,17,U,0.502500340529183
scaffold10748,52,5.5,67,9.7,X,0.818553128662468
scaffold10751,98,15,99,30,3R,1
scaffold10761,98,14,98,16,2L,0.192645077942396
scaffold10769,91,17,95,9.2,3L,-0.885828980080689
scaffold10776,97,14,99,16,2L,0.192645077942396
scaffold108,96,10,96,14,2R,0.485426827170242
scaffold10809,98,11,95,7.9,3L,-0.477578965347557
scaffold10810,88,8.6,94,13,3R,0.596103058326357
scaffold10815,97,10,99,13,3R,0.37851162325373
scaffold1083,98,17,100,21,X,0.304854581528421
scaffold10833,77,11,80,14,X,0.347923303420307
scaffold10854,97,5.8,97,9.9,2R,0.771375624952038
scaffold1086,91,5.9,94,10,3L,0.761213140412883
scaffold10860,94,12,94,17,3R,0.502500340529183
scaffold10884,71,10,79,13,3R,0.37851162325373
scaffold10888,70,12,14,2.7,3R,-2.15200309344505
scaffold10898,93,8.8,90,7,3L,-0.330148601692331
scaffold10905,94,11,94,13,2L,0.241008099503795
scaffold1091,95,8.3,92,6.3,3L,-0.397759507847008
scaffold10910,95,11,97,14,2R,0.347923303420307
scaffold10920,97,7.6,97,11,2R,0.533432200081074
scaffold10942,100,11,97,7.4,3L,-0.57190634789571
scaffold10958,92,7.1,92,8.1,3L,0.190102883379943
scaffold10967,87,5.5,89,9.5,2L,0.788495894806288
scaffold1097,99,14,100,18,3R,0.362570079384708
scaffold10975,97,9.4,98,13,U,0.467778961350817
scaffold10990,91,11,90,20,2L,0.862496476250065
scaffold10992,95,9.9,94,8.1,3L,-0.289506617194985
scaffold10995,98,13,100,17,2L,0.387023123109247
scaffold11005,85,17,93,13,3L,-0.387023123109247
scaffold11012,99,7,97,8.2,2L,0.228268987673117
scaffold11018,98,23,98,20,3L,-0.201633861169651
scaffold11027,98,11,98,13,2R,0.241008099503795
scaffold11031,98,7.1,95,12,2L,0.757143476103837
scaffold11033,74,9.6,75,17,2R,0.824428435416546
scaffold11040,88,9.8,89,15,3R,0.614108846380673
scaffold11042,97,10,98,11,X,0.137503523749935
scaffold11070,90,17,94,20,3R,0.234465253637023
scaffold11074,99,13,99,19,2R,0.547487795302493
scaffold11077,80,7.9,83,11,2R,0.477578965347557
scaffold11084,92,6.7,88,8.7,3R,0.376854305390956
scaffold11093,89,11,90,18,3R,0.710493382805015
scaffold11135,93,10,95,16,X,0.678071905112638
scaffold11167,77,10,83,12,X,0.263034405833794
scaffold1119,94,13,94,17,2L,0.387023123109247
scaffold11195,91,10,93,11,2R,0.137503523749935
scaffold11199,72,10,75,14,2R,0.485426827170242
scaffold112,97,12,97,15,2L,0.321928094887362
scaffold1120,98,12,100,15,X,0.321928094887362
scaffold11203,78,11,81,17,2L,0.628031222613042
scaffold11206,72,9,75,11,3R,0.289506617194985
scaffold11214,88,8.7,89,15,3R,0.785875194647153
scaffold11219,89,13,78,10,3L,-0.37851162325373
scaffold11228,95,12,96,18,2L,0.584962500721156
scaffold11231,93,4.1,97,7.9,2L,0.946228743559019
scaffold11236,90,8.9,91,8.2,3L,-0.118181426348314
scaffold11242,95,9.4,95,13,3R,0.467778961350817
scaffold11291,97,18,99,16,3L,-0.169925001442312
scaffold113,89,15,85,8.6,3L,-0.802553935793783
scaffold11301,93,9.9,96,16,X,0.692571474807753
scaffold11321,97,8.6,95,6.2,3L,-0.472068444315223
scaffold11322,59,14,63,17,2L,0.280107919192735
scaffold11340,70,7.2,84,9.4,X,0.384663850235325
scaffold11346,43,6.7,44,10,3R,0.577766999316952
scaffold11353,89,13,89,20,3R,0.62148837674627
scaffold11380,90,10,91,15,3R,0.584962500721156
scaffold11387,88,17,85,13,3L,-0.387023123109247
scaffold114,89,7.6,88,5.9,3L,-0.365284464081744
scaffold11401,99,12,95,10,3L,-0.263034405833794
scaffold11415,89,8.6,89,14,2R,0.703018262242869
scaffold11417,96,6.6,97,9.7,X,0.555518722828674
scaffold1142,97,9.2,97,11,2L,0.257797757467647
scaffold11422,92,9.9,86,12,U,0.277533975528909
scaffold11446,95,7.9,95,14,2L,0.825502268767863
scaffold11456,81,19,87,24,X,0.337034987277571
scaffold11466,58,5.9,48,6.6,3R,0.161751069996612
scaffold11470,100,12,98,11,2R,-0.125530882083859
scaffold115,95,5.8,94,7.8,2R,0.427421223734676
scaffold11508,99,14,99,16,2R,0.192645077942396
scaffold11513,47,7.5,61,8.2,3R,0.128733314122203
scaffold11517,96,19,96,14,3L,-0.440572591385981
scaffold11519,96,10,96,15,2R,0.584962500721156
scaffold1152,98,10,99,13,3R,0.37851162325373
scaffold11526,96,7.8,100,11,2R,0.495957494662411
scaffold11528,81,9.6,82,11,3R,0.196397212803504
scaffold11533,92,5.4,96,11,2L,1.02647221136119
scaffold11558,97,19,97,11,3L,-0.788495894806288
scaffold11563,89,5.9,92,5.9,3L,0
scaffold11578,96,12,96,6.9,3L,-0.798366138830349
scaffold11584,75,14,72,17,X,0.280107919192735
scaffold11590,90,12,92,17,2L,0.502500340529183
scaffold11598,85,7.4,80,7.1,2L,-0.0597062461242679
scaffold11599,42,4,37,3.2,2R,-0.321928094887362
scaffold11606,97,10,96,14,3L,0.485426827170242
scaffold1161,85,5.7,94,9.7,2R,0.767022828022386
scaffold11610,99,12,99,15,3R,0.321928094887362
scaffold11615,86,16,90,21,3R,0.39231742277876
scaffold11629,92,15,93,19,2R,0.341036917835067
scaffold11633,87,12,85,15,2L,0.321928094887362
scaffold1164,97,12,99,16,2R,0.415037499278844
scaffold11645,96,7.7,97,11,2L,0.514573172829758
scaffold1165,96,9.4,97,14,U,0.574694165267329
scaffold11692,77,12,78,23,2L,0.938599455335857
scaffold11699,92,11,92,16,2L,0.540568381362703
scaffold11712,92,5.7,94,8.4,2R,0.559427408614019
scaffold1172,83,3.6,92,6.3,3R,0.807354922057604
scaffold11724,94,9.4,91,12,3R,0.352301743930881
scaffold11727,99,21,99,14,3L,-0.584962500721156
scaffold11739,61,6.6,66,5.2,3L,-0.343954401217361
scaffold11740,92,14,96,18,X,0.362570079384708
scaffold11755,95,5.7,100,12,X,1.07400058144378
scaffold11771,99,13,99,16,2R,0.299560281858908
scaffold11778,92,15,92,15,2R,0
scaffold11812,86,6.4,85,9.6,3R,0.584962500721156
scaffold11815,98,5.7,99,11,2R,0.948469699359918
scaffold11820,100,12,100,14,2R,0.222392421336448
scaffold11830,99,13,99,18,2L,0.46948528330122
scaffold11831,96,10,98,8.3,3L,-0.2688167584278
scaffold11847,45,7.2,58,8,2L,0.15200309344505
scaffold11850,83,7.6,86,5,3L,-0.604071323668861
scaffold11864,98,19,97,14,3L,-0.440572591385981
scaffold11874,86,11,88,14,2L,0.347923303420307
scaffold11876,93,12,96,18,2R,0.584962500721156
scaffold11879,70,15,79,20,2R,0.415037499278844
scaffold11889,98,8.4,100,15,2R,0.836501267717121
scaffold1189,93,11,92,9.1,3L,-0.273565073325963
scaffold11893,90,8,93,10,2R,0.321928094887362
scaffold11894,74,12,77,17,2L,0.502500340529183
scaffold119,92,21,93,14,3L,-0.584962500721156
scaffold1190,100,16,99,17,2R,0.0874628412503394
scaffold11906,72,11,33,5.4,2R,-1.02647221136119
scaffold1192,99,9.4,99,13,X,0.467778961350817
scaffold11925,76,11,80,12,2L,0.125530882083859
scaffold11929,94,9.8,98,13,3R,0.407657968913246
scaffold11931,99,14,100,18,X,0.362570079384708
scaffold1194,99,12,99,17,3R,0.502500340529183
scaffold11940,90,6.3,94,11,3R,0.804079790024743
scaffold11942,93,7.1,96,11,X,0.631612594019978
scaffold11948,59,13,11,9.4,3R,-0.467778961350817
scaffold11951,96,12,97,16,2L,0.415037499278844
scaffold11953,97,13,96,9.7,3L,-0.422454970841327
scaffold11958,98,15,99,19,2L,0.341036917835067
scaffold11962,82,10,87,16,3R,0.678071905112638
scaffold11974,99,6.7,96,4.8,3L,-0.481126689736616
scaffold1198,98,8.8,99,15,2R,0.769387071858583
scaffold11988,90,13,90,14,2R,0.106915203916512
scaffold11993,90,9.5,93,10,2R,0.0740005814437768
scaffold11998,97,4.2,97,6.4,3R,0.60768257722124
scaffold120,96,7.4,99,10,3R,0.434402824145775
scaffold12005,79,9.8,82,14,3R,0.514573172829758
scaffold12007,95,6.7,99,12,3R,0.840801405150746
scaffold1202,99,11,99,15,2R,0.447458976971221
scaffold12020,99,12,100,14,2L,0.222392421336448
scaffold12028,98,11,99,16,2R,0.540568381362703
scaffold12029,98,19,96,14,U,-0.440572591385981
scaffold12048,72,7.8,73,11,X,0.495957494662411
scaffold1205,91,11,90,8.2,3L,-0.423807708906576
scaffold12078,99,17,99,25,X,0.556393348524385
scaffold12079,90,6.1,95,8.2,3R,0.426814667055197
scaffold12080,98,15,98,17,2L,0.180572245641821
scaffold12082,86,9.8,87,8.2,3L,-0.257157839497125
scaffold12094,95,10,95,7.5,3L,-0.415037499278844
scaffold12102,97,14,96,15,U,0.0995356735509144
scaffold12104,61,17,61,21,2R,0.304854581528421
scaffold12105,94,4,96,6.7,X,0.74416109557041
scaffold12109,83,8.9,95,14,X,0.653549585978569
scaffold12111,52,6.7,57,9.8,U,0.548620653657436
scaffold12114,94,12,96,16,2L,0.415037499278844
scaffold12116,95,5.7,96,8.2,3R,0.524661990453342
scaffold12119,99,8.5,98,7.8,3L,-0.123988717275453
scaffold12136,78,8.9,79,10,3R,0.168122758808327
scaffold12141,77,9.3,80,14,2R,0.590124205836935
scaffold12183,83,7.5,95,10,2L,0.415037499278844
scaffold12187,99,11,99,13,2R,0.241008099503795
scaffold12195,97,8.2,97,13,2R,0.664815808410371
scaffold12205,95,10,96,15,3L,0.584962500721156
scaffold12208,97,10,98,14,2L,0.485426827170242
scaffold12211,97,14,99,19,3R,0.440572591385981
scaffold12228,94,20,97,23,2L,0.20163386116965
scaffold12230,98,8.2,99,12,3R,0.549338590990435
scaffold12233,97,7.8,99,11,X,0.495957494662411
scaffold12235,95,6.2,86,9.1,X,0.553598329811821
scaffold12239,91,8,88,5.8,3L,-0.46394709975979
scaffold12242,87,11,85,12,X,0.125530882083859
scaffold12244,96,13,98,16,3R,0.299560281858908
scaffold12251,97,16,94,8.8,3L,-0.862496476250065
scaffold12252,90,26,87,27,3R,0.0544477840223765
scaffold12258,94,9,97,10,X,0.15200309344505
scaffold1226,99,11,99,12,2L,0.125530882083859
scaffold12273,100,27,99,21,3L,-0.362570079384708
