ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C15958780,99,11,98,8.9,2R,-0.305626282558262
C15958910,98,12,99,5.9,2L,-1.02424754624668
C15959024,97,10,95,5.3,2L,-0.915935735211525
C15959334,100,8,100,13,3R,0.700439718141092
C15959528,98,18,90,9.7,2L,-0.891940254142547
C15959888,97,8,99,11,2R,0.459431618637297
C15960020,99,9,98,11,3R,0.289506617194985
C15960174,98,13,99,13,3R,0
C15960338,92,8.1,99,8.2,3R,0.017702001733459
C15960390,99,10,96,13,2R,0.37851162325373
C15960442,99,9.7,100,10,3R,0.0439433475875972
C15960494,96,10,96,10,3L,0
C15960772,100,16,99,12,3R,-0.415037499278844
C15961174,100,12,98,13,3L,0.115477217419936
C15961270,96,11,94,9.2,3R,-0.257797757467647
C15961612,100,12,98,13,2R,0.115477217419936
C15961926,99,8.9,92,12,2R,0.431157164642121
C15962062,100,12,99,16,3L,0.415037499278844
C15962086,98,11,100,11,3L,0
C15962524,97,15,100,12,2L,-0.321928094887362
C15962618,100,13,100,11,2R,-0.241008099503795
C15962626,99,12,99,13,2R,0.115477217419936
C15962682,100,13,99,9.8,2R,-0.407657968913246
C15962684,99,10,98,11,X,0.137503523749935
C15962716,100,10,99,9.6,3L,-0.0588936890535686
C15962720,93,8.2,92,10,2R,0.286304185156641
C15962786,98,8.5,94,5.3,2L,-0.681470481574503
C15962910,100,15,98,13,3R,-0.206450877467426
C15962990,95,13,99,14,3R,0.106915203916512
C15963078,100,15,90,10,2L,-0.584962500721156
C15963128,98,11,100,14,2R,0.347923303420307
C15963162,96,11,100,12,3R,0.125530882083859
C15963172,99,11,96,12,X,0.125530882083859
C15963174,98,9.7,100,13,3R,0.422454970841327
C15963392,99,12,99,13,X,0.115477217419936
C15963642,99,11,98,13,X,0.241008099503795
C15963698,85,7.3,97,11,2R,0.591535154644642
C15963882,100,15,99,13,3R,-0.206450877467426
C15963984,98,11,98,17,3L,0.628031222613042
C15964232,99,11,99,6.7,2L,-0.715270523066887
C15964342,99,8.4,99,11,3L,0.389042290745899
C15964516,100,13,99,11,2R,-0.241008099503795
C15964558,100,13,99,15,3R,0.206450877467426
C15964584,97,11,98,14,3L,0.347923303420307
C15964818,99,14,100,15,X,0.0995356735509144
C15965028,100,10,97,10,3L,0
C15965172,99,11,100,14,2R,0.347923303420307
C15965308,97,15,98,12,3L,-0.321928094887362
C15965330,98,7.8,100,8.6,2L,0.14086253583985
C15965394,100,11,99,11,X,0
C15965420,100,10,95,11,2R,0.137503523749935
C15965612,98,11,99,8.5,2R,-0.371968777386958
C15965640,97,18,97,19,3R,0.0780025120012732
C15965826,100,38,99,37,X,-0.0384741478146357
C15966408,99,12,100,9.4,3L,-0.352301743930881
C15966638,97,13,99,10,3R,-0.37851162325373
C15966782,97,9.5,100,12,X,0.337034987277571
C15966796,100,13,100,10,3R,-0.37851162325373
C15966840,98,15,98,16,X,0.0931094043914815
C15966864,99,12,97,11,3L,-0.125530882083859
C15967268,98,13,99,15,2R,0.206450877467426
C15967270,100,12,99,12,2R,0
C15967428,98,8.3,97,14,3R,0.754243585598042
C15967480,100,15,99,14,2R,-0.0995356735509144
C15967548,98,21,99,22,X,0.067114195858537
C15967962,99,12,96,13,3R,0.115477217419936
C15967970,99,11,95,14,2R,0.347923303420307
C15968168,100,29,100,25,3R,-0.214124805352848
C15968266,98,8,99,11,3L,0.459431618637297
C15968308,95,7.2,96,9.4,2R,0.384663850235325
C15968644,100,12,98,12,2R,0
C15968702,97,14,99,13,2R,-0.106915203916512
C15968798,99,12,98,12,3R,0
C15969030,99,13,100,11,X,-0.241008099503795
C15969044,93,12,93,12,2R,0
C15969092,95,10,99,13,2R,0.37851162325373
C15969150,98,9.4,99,7.6,2R,-0.306661338234052
C15969348,100,12,100,11,3R,-0.125530882083859
C15969636,100,23,100,11,3L,-1.06413033741972
C15969736,98,12,98,13,3R,0.115477217419936
C15969906,98,9.9,98,11,3L,0.15200309344505
C15969960,99,11,99,15,3R,0.447458976971221
C15969990,100,9.9,99,9.5,3R,-0.0595010117486618
C15970068,95,5.4,97,18,3R,1.73696559416621
C15970432,99,9.8,99,15,2R,0.614108846380673
C15970466,99,11,99,16,2R,0.540568381362703
C15970520,99,12,99,13,X,0.115477217419936
C15970526,98,12,99,6.9,X,-0.798366138830349
C15970568,100,15,99,14,3R,-0.0995356735509144
C15970570,96,13,98,15,4,0.206450877467426
C15970750,100,9.6,99,11,2L,0.196397212803504
C15970794,99,12,97,12,2R,0
C15970920,100,15,100,15,2R,0
C15971054,100,15,100,13,3L,-0.206450877467426
C15971452,98,13,97,9.8,3R,-0.407657968913246
C15971686,99,12,100,10,3R,-0.263034405833794
C15971690,99,7.3,98,11,3R,0.591535154644642
C15971958,99,11,98,12,3R,0.125530882083859
C15972026,93,11,94,14,2R,0.347923303420307
C15972054,100,18,100,23,3L,0.3536369546147
C15972350,100,15,100,12,2R,-0.321928094887362
C15972500,98,10,99,13,3L,0.37851162325373
C15972508,99,14,100,14,3R,0
C15972516,99,11,98,13,3R,0.241008099503795
C15972626,100,11,98,13,3R,0.241008099503795
C15972668,100,11,97,11,3R,0
C15972720,100,13,98,18,3R,0.46948528330122
C15972722,98,11,98,12,2R,0.125530882083859
C15972934,99,11,100,12,3L,0.125530882083859
C15973058,99,11,99,12,3L,0.125530882083859
C15973072,100,13,99,6.9,2L,-0.913843356250285
C15973082,99,12,97,13,2R,0.115477217419936
C15973128,92,14,93,11,2R,-0.347923303420307
C15973144,99,8.8,96,7.2,2L,-0.289506617194985
C15973436,99,10,99,13,2R,0.37851162325373
C15974012,94,10,95,13,3L,0.37851162325373
C15974112,75,7.8,93,5.7,2L,-0.452512204697507
C15974314,99,13,98,8.1,2R,-0.68251781014383
C15974354,100,11,99,10,4,-0.137503523749935
C15974582,99,13,97,8.5,3R,-0.612976876890753
C15974878,100,14,100,16,3R,0.192645077942396
C15975150,98,11,99,12,3L,0.125530882083859
C15975208,98,10,100,11,3R,0.137503523749935
C15975566,98,10,98,12,X,0.263034405833794
C15975646,100,32,99,9.7,X,-1.72201525270023
C15975814,98,11,99,16,3R,0.540568381362703
C15976076,99,9.4,99,9.9,3L,0.0747677684019721
C15976160,100,9.1,98,7.7,3R,-0.241008099503795
C15976168,95,11,99,12,X,0.125530882083859
C15976236,99,9.8,99,12,2R,0.29218075149331
C15976244,99,13,97,13,4,0
C15976644,96,13,98,14,2R,0.106915203916512
C15976700,98,9,99,12,3R,0.415037499278844
C15976756,99,10,97,8.7,X,-0.200912693925997
C15976966,99,13,100,15,3R,0.206450877467426
C15977118,99,5,99,12,3L,1.26303440583379
C15977138,98,9.7,99,11,2R,0.181446871337532
C15977244,95,6.5,95,8.1,X,0.31748218985617
C15977360,100,13,99,12,3L,-0.115477217419936
C15977434,98,9.8,100,11,3R,0.166649869409451
C15977580,97,10,97,14,3R,0.485426827170242
C15977636,99,9.4,99,9.6,2R,0.0303736490435187
C15977718,93,17,93,15,X,-0.180572245641821
C15977820,99,11,97,7.8,2R,-0.495957494662411
C15978022,100,14,98,13,2L,-0.106915203916512
C15978096,98,13,100,9.5,3R,-0.452512204697507
C15978430,92,12,93,13,X,0.115477217419936
C15978562,100,15,96,6,4,-1.32192809488736
C15978926,99,13,100,12,3R,-0.115477217419936
C15979084,92,12,97,8,2L,-0.584962500721156
C15979094,100,12,97,7.2,2L,-0.736965594166206
C15979244,99,12,95,10,2R,-0.263034405833794
C15979340,100,14,100,16,2R,0.192645077942396
C15979362,99,11,100,14,2R,0.347923303420307
C15979442,99,8,100,9.9,2R,0.307428525192247
C15979972,98,12,98,13,3R,0.115477217419936
C15980278,96,11,98,15,3L,0.447458976971221
C15980578,100,12,98,7,2L,-0.777607578663552
C15981012,94,8.1,99,9.3,2R,0.199308808223407
C15981296,100,14,99,12,3R,-0.222392421336448
C15981400,100,12,100,8,2L,-0.584962500721156
C15981424,100,12,99,16,3R,0.415037499278844
C15981580,99,14,99,14,2R,0
C15981628,100,12,97,14,3R,0.222392421336448
C15981718,98,14,98,11,4,-0.347923303420307
C15981738,99,14,100,16,2R,0.192645077942396
C15981848,99,9.9,99,13,3L,0.393011192948845
C15981870,97,12,100,12,2R,0
C15981894,98,14,100,10,3R,-0.485426827170242
C15982002,98,9.4,98,13,3R,0.467778961350817
C15982146,98,11,97,12,X,0.125530882083859
C15982154,100,9,89,4.9,2L,-0.877143252214466
C15982474,100,15,100,13,3L,-0.206450877467426
C15982676,100,20,100,14,X,-0.514573172829758
C15982680,95,13,94,7.7,2L,-0.755581272333553
C15982946,99,11,100,13,3L,0.241008099503795
C15983034,100,13,98,13,3R,0
C15983102,96,17,96,14,3R,-0.280107919192735
C15983154,100,13,97,14,2L,0.106915203916512
C15983236,98,8,98,5,2L,-0.678071905112638
C15983282,99,15,99,14,2R,-0.0995356735509144
C15983376,97,13,100,16,2R,0.299560281858908
C15983388,99,9.4,97,5.6,2L,-0.747233929620033
C15983614,99,15,96,12,X,-0.321928094887362
C15983992,99,12,100,11,3R,-0.125530882083859
C15984134,100,15,99,8.6,2L,-0.802553935793783
C15984238,100,15,99,16,X,0.0931094043914815
C15984244,99,8.5,99,11,3L,0.371968777386958
C15984742,99,11,99,13,2R,0.241008099503795
C15984954,96,16,99,18,3L,0.169925001442312
C15985026,100,9.7,100,10,2R,0.0439433475875972
C15985164,100,12,99,13,2R,0.115477217419936
C15985334,99,11,99,12,2R,0.125530882083859
C15985394,100,15,99,15,X,0
C15985546,100,15,99,16,3L,0.0931094043914815
C15985648,100,9,99,12,X,0.415037499278844
C15985694,99,11,99,9.8,3R,-0.166649869409451
C15985708,96,13,94,4.4,2L,-1.56293619439116
C15985718,99,12,99,11,X,-0.125530882083859
C15985908,100,17,98,12,X,-0.502500340529183
C15986226,96,10,98,5.5,2L,-0.862496476250065
C15986304,99,13,98,11,3R,-0.241008099503795
C15987046,98,12,100,13,3R,0.115477217419936
C15987174,99,12,100,15,3L,0.321928094887362
C15987190,100,13,99,12,3L,-0.115477217419936
C15987242,98,11,96,13,3R,0.241008099503795
C15987476,100,13,99,12,3R,-0.115477217419936
C15987512,97,9.6,97,9.7,3R,0.0149503414659716
C15987584,92,14,92,12,X,-0.222392421336448
C15987658,90,13,92,14,3R,0.106915203916512
C15987692,98,15,99,16,X,0.0931094043914815
C15988298,99,11,99,11,3R,0
C15988308,100,12,99,10,X,-0.263034405833794
C15988578,97,12,100,14,X,0.222392421336448
C15988734,100,18,98,14,3R,-0.362570079384708
C15988802,98,12,99,12,2R,0
C15989202,99,15,100,13,3L,-0.206450877467426
C15989458,100,14,98,12,3R,-0.222392421336448
C15989552,98,14,100,15,3L,0.0995356735509144
C15989760,99,11,99,11,3R,0
C15989826,100,10,100,14,2R,0.485426827170242
C15990002,100,17,100,16,3R,-0.0874628412503394
C15990088,98,9.3,100,12,3L,0.367731784500487
C15990134,100,13,98,12,2R,-0.115477217419936
C15990136,99,17,100,14,2R,-0.280107919192735
C15990300,100,13,100,8.1,2L,-0.68251781014383
C15990502,100,16,99,14,3L,-0.192645077942396
C15990902,99,14,100,14,X,0
C15990964,100,12,100,8.4,3R,-0.514573172829758
C15991168,97,12,98,11,X,-0.125530882083859
C15991186,98,14,99,14,2R,0
C15991360,96,10,97,9.5,3L,-0.0740005814437769
C15991416,99,14,100,13,3L,-0.106915203916512
C15991476,99,12,100,11,3L,-0.125530882083859
C15991534,98,13,97,6.5,2L,-1
C15991668,99,11,95,4.4,2L,-1.32192809488736
C15991836,98,14,96,15,2R,0.0995356735509144
C15991950,99,12,98,5.2,2L,-1.20645087746743
C15992036,99,15,94,6.8,2L,-1.14135584924554
C15992210,99,11,99,13,2L,0.241008099503795
C15992286,99,12,99,13,3R,0.115477217419936
C15992336,99,13,98,7.6,2L,-0.774440299584869
C15992442,99,13,98,13,3L,0
C15992484,95,12,97,11,X,-0.125530882083859
C15992520,99,15,98,14,2R,-0.0995356735509144
C15992602,98,13,99,16,3R,0.299560281858908
C15992738,98,12,98,12,X,0
C15992744,100,12,100,14,2L,0.222392421336448
C15992820,99,13,100,13,3L,0
C15992922,99,11,99,12,2R,0.125530882083859
C15992950,99,16,100,18,3R,0.169925001442312
C15992978,100,12,100,12,3L,0
C15993094,100,11,98,13,3L,0.241008099503795
C15993116,99,14,97,11,2R,-0.347923303420307
C15993372,99,13,97,13,X,0
C15993816,99,15,98,15,3L,0
C15993864,95,13,99,13,3R,0
C15993870,100,14,97,13,X,-0.106915203916512
C15994050,99,10,99,12,3R,0.263034405833794
C15994052,100,16,98,15,X,-0.0931094043914815
C15994148,98,14,100,18,3R,0.362570079384708
C15994226,95,11,99,11,X,0
C15994282,100,18,99,18,2R,0
C15994384,99,17,99,19,2R,0.160464672193246
C15994386,100,15,99,16,3L,0.0931094043914815
C15994574,99,12,99,12,3R,0
C15994960,98,14,98,14,3R,0
C15994998,100,13,97,6.6,2L,-0.977973693670001
C15995248,99,11,100,15,3R,0.447458976971221
C15995346,100,14,100,15,3L,0.0995356735509144
C15995420,100,14,99,15,2R,0.0995356735509144
C15995612,99,7.6,99,8.5,3R,0.161463422694116
C15995842,98,13,99,16,2R,0.299560281858908
C15996226,100,16,100,16,3L,0
C15996236,98,13,100,15,3L,0.206450877467426
C15996454,99,13,100,14,2R,0.106915203916512
C15996576,98,8.3,99,10,3R,0.2688167584278
C15996844,100,15,97,8.3,2L,-0.853779259148956
C15997282,99,16,99,16,2R,0
C15997336,100,14,99,16,3L,0.192645077942396
C15997534,99,12,100,15,3L,0.321928094887362
C15997682,99,25,99,15,X,-0.736965594166206
C15997788,99,9.9,97,12,2R,0.277533975528909
C15997808,100,12,98,15,3L,0.321928094887362
C15998036,99,13,99,6.2,2L,-1.06817150264158
C15998352,99,12,100,14,2R,0.222392421336448
C15998444,99,12,99,19,4,0.662965012722429
C15998636,100,12,99,15,3R,0.321928094887362
C15998734,97,12,98,12,X,0
C15998844,99,12,100,13,X,0.115477217419936
C15999256,97,12,100,12,3R,0
C15999414,93,14,93,14,3R,0
C15999426,98,14,99,13,2R,-0.106915203916512
C15999854,99,15,99,15,X,0
C15999858,99,13,99,13,2R,0
C16000060,100,11,100,12,2R,0.125530882083859
C16000418,99,11,99,13,X,0.241008099503795
C16000498,99,14,100,14,3R,0
C16000512,98,16,99,14,X,-0.192645077942396
C16000550,100,11,99,9.9,2L,-0.15200309344505
C16000612,100,12,100,12,3L,0
C16000646,98,12,99,13,3R,0.115477217419936
C16000664,99,12,99,14,3R,0.222392421336448
C16000892,98,15,97,15,4,0
C16000992,100,14,99,15,2R,0.0995356735509144
C16001022,98,12,99,12,2R,0
C16001130,100,42,99,12,X,-1.8073549220576
C16001390,98,16,99,12,2R,-0.415037499278844
C16001530,96,10,98,12,3L,0.263034405833794
C16001572,97,11,99,5.3,2L,-1.05343925896146
C16001600,97,11,98,12,2R,0.125530882083859
C16001848,98,15,98,14,3R,-0.0995356735509144
C16002288,99,12,100,12,3R,0
C16002326,99,15,99,16,2R,0.0931094043914815
C16002442,95,11,95,10,3R,-0.137503523749935
C16002468,100,13,99,14,3L,0.106915203916512
C16002642,100,15,98,15,3L,0
C16002718,99,13,99,11,3R,-0.241008099503795
C16002948,97,18,99,15,3R,-0.263034405833794
C16002954,99,13,98,16,X,0.299560281858908
C16002974,98,11,97,15,2R,0.447458976971221
C16003204,100,38,100,14,X,-1.44057259138598
C16003484,98,12,98,7.1,2L,-0.757143476103836
C16003610,99,12,99,12,X,0
C16003810,99,12,99,13,3R,0.115477217419936
C16003986,99,8.9,92,4.9,2L,-0.86102358685119
C16003988,99,13,99,8.5,2L,-0.612976876890753
C16004210,99,16,100,20,3R,0.321928094887362
C16004324,99,17,100,7.9,2L,-1.1056101879606
C16004398,99,13,100,12,3R,-0.115477217419936
C16004418,95,15,96,6.8,2L,-1.14135584924554
C16004456,99,10,100,15,2R,0.584962500721156
C16004480,98,12,98,11,3R,-0.125530882083859
C16004558,99,16,98,13,3R,-0.299560281858908
C16004652,100,17,100,14,3R,-0.280107919192735
C16005042,99,12,100,13,3L,0.115477217419936
C16005198,97,12,97,12,3L,0
C16005226,99,11,97,12,3R,0.125530882083859
C16005256,93,13,93,15,2L,0.206450877467426
C16005484,95,15,92,7.7,2L,-0.96203214980098
C16005596,97,15,98,14,2R,-0.0995356735509144
C16005614,99,11,100,13,2R,0.241008099503795
C16005838,100,13,99,14,2R,0.106915203916512
C16005864,99,16,99,13,2R,-0.299560281858908
C16006298,99,17,100,16,X,-0.0874628412503394
C16006474,100,14,100,15,2R,0.0995356735509144
C16006700,98,12,99,13,3R,0.115477217419936
C16006934,99,15,99,5.7,2L,-1.39592867633114
C16006994,99,15,99,17,X,0.180572245641821
C16007040,99,14,99,13,2R,-0.106915203916512
C16007156,100,13,99,12,2L,-0.115477217419936
C16007210,99,12,99,12,3R,0
C16007324,99,14,99,13,X,-0.106915203916512
C16007448,100,16,99,16,X,0
C16007654,99,13,100,13,2R,0
C16007698,99,15,100,15,X,0
C16007754,94,28,94,13,2L,-1.10691520391651
C16007948,98,11,98,12,3L,0.125530882083859
C16007992,100,15,100,16,X,0.0931094043914815
C16008018,100,13,99,14,2R,0.106915203916512
C16008048,99,13,99,14,3L,0.106915203916512
C16008078,99,13,100,12,3R,-0.115477217419936
C16008120,99,16,99,14,X,-0.192645077942396
C16008128,99,13,99,14,X,0.106915203916512
C16008136,100,15,99,13,X,-0.206450877467426
C16008384,100,12,99,14,X,0.222392421336448
C16008826,95,12,96,12,3L,0
C16008866,99,13,99,14,X,0.106915203916512
C16008888,100,14,99,14,3R,0
C16008924,99,11,99,15,3R,0.447458976971221
C16008960,100,14,99,13,2R,-0.106915203916512
C16009126,99,10,99,5.6,2L,-0.836501267717121
C16009144,99,14,99,14,3L,0
C16009342,99,14,100,15,3L,0.0995356735509144
C16009482,99,14,99,15,3R,0.0995356735509144
C16009674,100,19,98,19,2R,0
C16009702,99,11,98,6.3,2L,-0.804079790024743
C16009714,97,4.6,99,7.7,3R,0.743224584637889
C16009910,99,14,100,13,2L,-0.106915203916512
C16009912,100,15,98,11,2R,-0.447458976971221
C16009974,94,13,89,8,2L,-0.700439718141092
C16010022,97,11,100,12,3R,0.125530882083859
C16010224,100,15,99,16,3L,0.0931094043914815
C16010254,100,18,100,16,2R,-0.169925001442312
C16010306,100,14,96,6.5,2L,-1.10691520391651
C16010308,99,17,100,17,X,0
C16010370,98,14,100,13,2R,-0.106915203916512
C16010380,94,7.2,99,9.8,3R,0.444784842672896
C16010488,95,8.9,96,11,3R,0.305626282558262
C16010812,100,14,100,16,X,0.192645077942396
C16010834,99,11,98,12,X,0.125530882083859
C16010838,99,9.1,99,8.1,3R,-0.167944637314072
C16010902,100,16,99,12,2L,-0.415037499278844
C16010986,99,14,100,13,X,-0.106915203916512
C16011020,99,13,99,6.5,2L,-1
C16011046,99,12,98,13,3L,0.115477217419936
C16011134,99,12,99,15,3R,0.321928094887362
C16011144,100,12,100,13,3R,0.115477217419936
C16011180,99,13,99,11,2R,-0.241008099503795
C16011422,98,12,97,11,X,-0.125530882083859
C16011426,99,13,100,14,2R,0.106915203916512
C16011728,96,10,95,13,X,0.37851162325373
C16011762,100,13,99,13,X,0
C16011858,99,14,100,14,2R,0
C16012102,99,12,98,15,3L,0.321928094887362
C16012286,99,14,100,15,3R,0.0995356735509144
C16012506,100,15,98,16,3R,0.0931094043914815
C16012508,99,15,98,5.3,2L,-1.50089823593268
C16012696,99,12,100,11,3L,-0.125530882083859
C16013182,100,30,100,28,3R,-0.0995356735509144
C16013294,98,15,100,16,X,0.0931094043914815
C16013446,100,10,99,13,2L,0.37851162325373
C16013506,98,14,99,12,3L,-0.222392421336448
C16013700,100,16,99,9.5,2L,-0.752072486556414
C16013876,99,14,100,15,2R,0.0995356735509144
C16013988,97,11,99,15,3R,0.447458976971221
C16013992,93,16,93,14,2R,-0.192645077942396
C16014070,99,13,96,13,3R,0
C16014170,100,13,100,14,3R,0.106915203916512
C16014654,99,12,99,15,X,0.321928094887362
C16014748,99,12,98,12,3L,0
C16014846,99,13,100,14,3L,0.106915203916512
C16014874,98,15,99,15,3R,0
C16014942,99,12,99,15,3L,0.321928094887362
C16015168,99,14,100,13,3L,-0.106915203916512
C16015224,99,13,100,14,3R,0.106915203916512
C16015358,100,12,98,14,X,0.222392421336448
C16015516,100,12,96,11,3R,-0.125530882083859
C16015576,100,15,100,15,X,0
C16015800,99,13,100,15,3R,0.206450877467426
C16015856,96,14,95,15,X,0.0995356735509144
C16015950,99,16,99,16,X,0
C16015954,99,9.4,99,12,2R,0.352301743930881
C16015992,98,12,97,15,X,0.321928094887362
C16016244,96,16,96,15,2R,-0.0931094043914815
C16016300,100,14,98,13,2R,-0.106915203916512
C16016352,100,17,99,18,X,0.082462160191973
C16016572,99,14,100,16,X,0.192645077942396
C16016656,99,13,99,6.6,2L,-0.977973693670001
C16016858,100,14,100,15,3R,0.0995356735509144
C16016962,99,7.6,98,7.8,2R,0.037474705418663
C16017162,100,14,100,14,2L,0
C16017364,88,8.6,99,6.8,2L,-0.338801913451759
C16017448,99,12,100,13,2R,0.115477217419936
C16017626,98,7,97,10,3R,0.514573172829758
C16017726,100,14,99,7.1,3L,-0.979535897440284
C16017808,100,59,98,13,3L,-2.18220333122075
C16017950,99,11,100,14,X,0.347923303420307
C16018306,99,13,99,13,X,0
C16018520,99,13,100,16,3R,0.299560281858908
C16018644,95,17,95,13,2R,-0.387023123109247
C16018682,100,13,97,16,2R,0.299560281858908
C16018766,100,13,99,12,2R,-0.115477217419936
C16019014,99,13,100,15,X,0.206450877467426
C16019114,100,14,100,15,3R,0.0995356735509144
C16019532,98,8.6,99,10,3L,0.217591435072627
C16019678,99,14,100,19,X,0.440572591385981
C16019746,98,14,99,14,2R,0
C16019898,100,14,99,15,2R,0.0995356735509144
C16020048,99,15,98,14,3L,-0.0995356735509144
C16020086,99,12,99,5.4,2L,-1.15200309344505
C16020194,99,14,98,15,2R,0.0995356735509144
C16020300,99,13,98,5.1,2L,-1.34994247105696
C16020304,97,16,100,13,3L,-0.299560281858908
C16020316,99,14,100,18,X,0.362570079384708
C16020578,99,14,99,14,2R,0
C16020806,100,15,98,15,3R,0
C16020954,98,14,100,13,2R,-0.106915203916512
C16020956,100,16,99,17,X,0.0874628412503394
C16021406,97,12,96,16,3L,0.415037499278844
C16021414,96,14,95,6.3,2L,-1.15200309344505
C16021440,100,13,99,15,2R,0.206450877467426
C16021444,100,14,100,14,2R,0
C16021636,99,8.8,100,27,3L,1.61738397841353
C16021694,96,15,96,16,3R,0.0931094043914815
C16021696,100,13,100,12,2R,-0.115477217419936
C16021814,99,13,100,15,2R,0.206450877467426
C16022072,100,18,100,15,3L,-0.263034405833794
C16022122,95,12,100,13,3R,0.115477217419936
C16022368,94,15,95,6.8,2L,-1.14135584924554
C16022428,99,16,100,14,3R,-0.192645077942396
C16022732,99,13,99,13,3R,0
C16022744,99,13,99,15,X,0.206450877467426
C16023226,100,14,99,16,2R,0.192645077942396
C16023314,100,12,98,7.1,2L,-0.757143476103836
C16023360,95,14,99,12,X,-0.222392421336448
C16023422,99,9.6,99,11,3R,0.196397212803504
C16023700,100,11,99,12,2R,0.125530882083859
C16024086,98,14,100,7.3,2L,-0.939458458064949
C16024158,99,15,100,16,3R,0.0931094043914815
C16024454,99,12,100,14,3L,0.222392421336448
C16024514,99,22,100,23,X,0.0641303374197156
C16024568,99,18,100,15,2R,-0.263034405833794
C16024692,99,16,99,14,2R,-0.192645077942396
C16024826,97,15,100,7.8,2L,-0.943416471633633
C16025152,99,15,100,14,3L,-0.0995356735509144
C16025448,99,14,99,14,2R,0
C16025538,100,15,100,18,3R,0.263034405833794
C16025774,98,13,97,12,X,-0.115477217419936
C16025836,99,12,100,13,X,0.115477217419936
C16025852,99,15,100,17,2R,0.180572245641821
C16025854,100,14,99,12,2R,-0.222392421336448
C16025890,100,12,100,13,X,0.115477217419936
C16026122,100,15,100,16,4,0.0931094043914815
C16026264,100,12,100,12,X,0
C16026540,99,14,99,17,2R,0.280107919192735
C16026556,99,17,99,17,2R,0
C16026668,100,14,100,20,X,0.514573172829758
C16027772,100,9.4,96,12,3L,0.352301743930881
C16027804,99,13,99,17,X,0.387023123109247
C16028050,100,13,100,16,2R,0.299560281858908
C16028106,100,18,96,9.1,2L,-0.984058456130979
C16028140,99,12,98,12,X,0
