ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C38186484,100,21,100,10,2R,-1.0703893278914
C38186516,97,15,99,9.9,2L,-0.599462070416271
C38186606,100,17,99,13,3L,-0.387023123109247
C38186828,100,16,98,12,3R,-0.415037499278844
C38186846,100,14,99,9.7,3L,-0.529370174757839
C38186872,100,19,99,13,2L,-0.547487795302493
C38186940,100,28,100,16,3R,-0.807354922057604
C38187008,99,14,98,8.9,2L,-0.653549585978568
C38187048,100,16,99,10,3R,-0.678071905112638
C38187060,100,17,97,11,2L,-0.628031222613042
C38187096,100,23,99,11,2R,-1.06413033741972
C38187124,99,17,99,8.6,2L,-0.983126181435604
C38187136,99,17,100,10,3R,-0.765534746362977
C38187202,99,16,100,11,2R,-0.540568381362703
C38187240,100,17,100,14,3R,-0.280107919192735
C38187290,99,26,99,15,X,-0.793549122532574
C38187406,98,19,97,9.5,X,-1
C38187510,99,14,99,8.7,2R,-0.686339521096238
C38187518,100,15,100,11,2L,-0.447458976971221
C38187520,95,6.2,81,3.3,3L,-0.909802191028422
C38187560,97,22,97,12,X,-0.874469117916141
C38187584,99,15,99,13,2R,-0.206450877467426
C38187592,99,14,98,9.4,3R,-0.574694165267329
C38187600,96,19,99,12,3R,-0.662965012722429
C38187706,95,15,99,9.3,2L,-0.689659879387849
C38187752,99,24,98,13,2R,-0.884522782580064
C38187766,100,16,98,9.1,X,-0.814133454688666
C38187774,99,19,99,12,2L,-0.662965012722429
C38187778,100,20,100,14,3R,-0.514573172829758
C38187986,100,20,98,11,2L,-0.862496476250065
C38188020,100,19,99,13,2L,-0.547487795302493
C38188022,99,19,100,11,2L,-0.788495894806288
C38188062,100,27,99,13,X,-1.05444778402238
C38188090,98,15,98,8,3R,-0.906890595608519
C38188096,99,16,99,11,3R,-0.540568381362703
C38188184,99,13,99,8.8,2R,-0.562936194391157
C38188190,100,17,99,9.7,3R,-0.809478093950574
C38188194,99,15,99,9.2,3L,-0.705256734438868
C38188234,98,9.5,96,6.5,2L,-0.547487795302493
C38188246,100,21,99,9.5,X,-1.14438990933517
C38188296,99,12,97,9.9,X,-0.277533975528909
C38188334,99,26,100,13,3R,-1
C38188336,88,11,99,8,2R,-0.459431618637297
C38188440,100,16,95,8.5,3R,-0.912537158749661
C38188480,99,16,100,14,2R,-0.192645077942396
C38188594,99,15,99,9.2,2R,-0.705256734438868
C38188760,99,19,99,12,2R,-0.662965012722429
C38188804,96,18,95,18,2L,0
C38188808,100,28,100,14,2R,-1
C38188978,99,16,98,8.4,X,-0.929610672108602
C38189012,99,14,99,10,3R,-0.485426827170242
C38189076,99,21,100,11,3R,-0.932885804141463
C38189104,98,20,98,12,2L,-0.736965594166206
C38189164,100,23,99,13,3R,-0.823122237915921
C38189208,100,21,98,7.4,3L,-1.50479215203717
C38189224,100,14,99,9.6,3R,-0.54432051622381
C38189242,100,16,99,11,X,-0.540568381362703
C38189250,98,19,92,11,3R,-0.788495894806288
C38189284,99,15,99,11,3R,-0.447458976971221
C38189316,100,27,99,14,2R,-0.947532580105864
C38189336,99,24,100,20,X,-0.263034405833794
C38189402,99,21,100,10,X,-1.0703893278914
C38189428,100,13,97,13,2R,0
C38189470,96,22,98,16,2L,-0.459431618637297
C38189524,99,22,100,12,X,-0.874469117916141
C38189550,99,19,99,12,3R,-0.662965012722429
C38189594,99,25,99,14,2L,-0.83650126771712
C38189678,100,23,100,16,2R,-0.523561956057013
C38189686,98,12,99,9.2,3L,-0.383328639551506
C38189724,100,18,98,10,2L,-0.84799690655495
C38189730,100,25,99,15,3R,-0.736965594166206
C38189776,99,18,98,12,3R,-0.584962500721156
C38189808,99,18,99,14,2R,-0.362570079384708
C38189814,99,24,100,17,X,-0.497499659470817
C38189928,99,8.7,99,6.4,2L,-0.442943495848728
C38189930,100,16,99,12,2L,-0.415037499278844
C38189964,98,12,94,8.4,3R,-0.514573172829758
C38190012,97,16,94,10,2R,-0.678071905112638
C38190050,99,17,99,13,3R,-0.387023123109247
C38190138,98,15,98,12,3R,-0.321928094887362
C38190164,100,14,95,6.8,3R,-1.04182017569463
C38190166,100,23,99,15,2R,-0.616671360448494
C38190208,99,16,99,13,3L,-0.299560281858908
C38190324,99,22,98,12,3R,-0.874469117916141
C38190422,100,15,99,8.9,2L,-0.753085259529483
C38190494,100,26,98,12,2R,-1.11547721741994
C38190502,98,11,93,4.1,3L,-1.42380770890658
C38190526,100,24,100,10,3R,-1.26303440583379
C38190572,99,27,99,11,X,-1.29545588352617
C38190574,100,18,100,9.6,2R,-0.906890595608519
C38190590,99,25,100,15,2R,-0.736965594166206
C38190644,99,19,99,13,2L,-0.547487795302493
C38190670,100,22,97,6.5,3L,-1.75899190049621
C38190702,99,13,98,5.2,3L,-1.32192809488736
C38190888,99,23,98,8.9,3L,-1.36975661997798
C38190958,98,25,97,13,3R,-0.943416471633633
C38191008,100,17,100,12,2R,-0.502500340529183
C38191038,100,20,98,6.2,3L,-1.68965987938785
C38191152,99,18,97,14,2L,-0.362570079384708
C38191192,97,16,97,11,3R,-0.540568381362703
C38191270,100,17,98,9.6,3R,-0.824428435416546
C38191284,100,20,99,11,2R,-0.862496476250065
C38191388,98,18,96,11,3R,-0.710493382805015
C38191426,99,18,99,10,X,-0.84799690655495
C38191448,97,13,97,8.7,3R,-0.579424317179726
C38191452,99,23,97,6.1,3L,-1.91475271338149
C38191464,100,18,100,11,X,-0.710493382805015
C38191650,97,8.1,91,3.7,3L,-1.13039663725567
C38191664,99,19,100,4.9,3L,-1.95514576421574
C38191700,100,22,99,15,2R,-0.552541023028779
C38191726,100,17,98,14,2L,-0.280107919192735
C38191792,99,21,98,12,X,-0.807354922057604
C38191842,100,21,100,14,X,-0.584962500721156
C38191862,99,24,98,13,2L,-0.884522782580064
C38191870,99,29,99,16,3R,-0.857980995127572
C38191886,98,17,97,15,3R,-0.180572245641821
C38191894,100,13,97,8.3,2L,-0.64732838168153
C38191904,99,16,99,7.9,3R,-1.01814734671026
C38191920,99,17,99,8.8,3R,-0.949959317500404
C38191932,99,15,99,8,3R,-0.906890595608519
C38191966,100,16,98,16,2R,0
C38192002,100,18,97,12,3R,-0.584962500721156
C38192140,99,17,99,12,3R,-0.502500340529183
C38192144,100,19,100,14,X,-0.440572591385981
C38192148,99,14,99,4.5,3L,-1.63742992061529
C38192160,99,17,99,11,3R,-0.628031222613042
C38192222,99,15,98,12,X,-0.321928094887362
C38192238,100,22,99,12,X,-0.874469117916141
C38192374,99,16,97,11,2L,-0.540568381362703
C38192382,100,22,97,6.6,3L,-1.73696559416621
C38192500,100,15,98,8.1,2R,-0.888968687611256
C38192530,99,16,98,6.2,3R,-1.36773178450049
C38192536,100,31,100,15,3R,-1.04730571477836
C38192568,99,22,99,13,3R,-0.758991900496205
C38192582,100,22,98,12,2L,-0.874469117916141
C38192604,97,15,100,10,3R,-0.584962500721156
C38192630,99,17,99,9.6,2L,-0.824428435416546
C38192642,100,17,99,11,3R,-0.628031222613042
C38192682,100,28,98,11,2R,-1.34792330342031
C38192702,100,21,100,16,2L,-0.39231742277876
C38192740,99,19,99,11,2R,-0.788495894806288
C38192742,98,12,97,8.1,3R,-0.567040592723894
C38192750,98,19,99,13,3L,-0.547487795302493
C38192762,99,19,100,15,3R,-0.341036917835067
C38192794,100,20,98,12,2R,-0.736965594166206
C38192830,100,22,99,14,2R,-0.652076696579693
C38192838,99,27,99,8.5,3L,-1.66742466091313
C38192950,99,19,96,7.2,3L,-1.39993060688864
C38192952,100,18,97,12,3R,-0.584962500721156
C38193052,99,21,100,11,2R,-0.932885804141463
C38193090,99,18,98,10,2R,-0.84799690655495
C38193092,99,31,99,21,X,-0.561878887608115
C38193168,99,13,99,8.5,3R,-0.612976876890753
C38193178,99,18,94,10,2R,-0.84799690655495
C38193240,100,21,100,11,2R,-0.932885804141463
C38193244,98,22,99,13,3R,-0.758991900496205
C38193248,100,22,98,11,2L,-1
C38193308,99,23,99,12,2L,-0.938599455335857
C38193358,100,27,100,13,2R,-1.05444778402238
C38193386,100,13,99,8.5,2L,-0.612976876890753
C38193448,99,18,97,9.8,2R,-0.877143252214466
C38193474,99,15,98,9.6,3R,-0.643856189774725
C38193492,100,25,100,11,3R,-1.18442457113743
C38193540,99,18,98,12,2R,-0.584962500721156
C38193566,100,21,99,13,X,-0.691877704637668
C38193598,99,17,99,12,2R,-0.502500340529183
C38193620,100,17,99,6.7,2R,-1.34330174567993
C38193664,99,17,99,12,3R,-0.502500340529183
C38193676,99,16,99,13,3R,-0.299560281858908
C38193736,99,20,97,4.5,3L,-2.15200309344505
C38193754,100,20,97,9.6,3R,-1.05889368905357
C38193774,99,14,98,7.5,3R,-0.900464326449086
C38193812,100,21,98,12,3R,-0.807354922057604
C38193834,99,25,99,14,3R,-0.83650126771712
C38193914,100,25,100,14,2L,-0.83650126771712
C38193916,100,14,98,9,3R,-0.637429920615292
C38193988,100,27,99,8.3,3L,-1.70177616570391
C38194052,100,22,100,14,2R,-0.652076696579693
C38194084,99,15,100,11,3R,-0.447458976971221
C38194094,98,14,99,10,2R,-0.485426827170242
C38194142,100,21,99,14,3R,-0.584962500721156
C38194152,98,19,98,11,2R,-0.788495894806288
C38194174,97,16,98,11,X,-0.540568381362703
C38194222,99,21,99,13,2R,-0.691877704637668
C38194292,100,24,100,14,3R,-0.777607578663552
C38194328,100,19,98,13,2L,-0.547487795302493
C38194330,100,14,99,13,3R,-0.106915203916512
C38194374,98,16,98,10,2R,-0.678071905112638
C38194378,100,19,99,13,2R,-0.547487795302493
C38194422,100,31,99,7.7,3L,-2.00933786457934
C38194430,100,18,98,9.7,3R,-0.891940254142547
C38194442,98,18,99,14,X,-0.362570079384708
C38194456,100,30,97,5.6,3L,-2.42146376843828
C38194508,100,20,97,13,2L,-0.62148837674627
C38194740,100,26,100,16,2R,-0.700439718141092
C38194742,100,15,98,9.1,3R,-0.721024050297185
C38194912,100,14,94,12,2R,-0.222392421336448
C38195012,100,18,99,12,3R,-0.584962500721156
C38195096,100,29,92,15,2R,-0.951090399519053
C38195106,100,19,99,9.4,2R,-1.01526675665331
C38195190,99,18,97,9.2,3R,-0.968291140272662
C38195218,99,14,99,9,3R,-0.637429920615292
C38195230,100,20,98,7.1,3L,-1.49410907027004
C38195252,99,21,100,9.6,3R,-1.12928301694497
C38195254,99,27,97,15,2L,-0.84799690655495
C38195256,100,16,98,11,3L,-0.540568381362703
C38195266,100,26,100,20,3R,-0.37851162325373
C38195318,99,19,97,10,2L,-0.925999418556223
C38195330,99,16,97,11,X,-0.540568381362703
C38195360,100,21,100,15,3R,-0.485426827170242
C38195396,100,19,99,11,2R,-0.788495894806288
C38195406,99,19,100,13,2L,-0.547487795302493
C38195432,100,20,94,14,2R,-0.514573172829758
C38195488,98,14,99,8.6,2R,-0.703018262242869
C38195504,99,16,97,8.7,2L,-0.878984599038634
C38195514,100,20,100,12,2R,-0.736965594166206
C38195590,99,17,98,13,2L,-0.387023123109247
C38195692,99,17,99,10,3R,-0.765534746362977
C38195708,97,18,99,10,3R,-0.84799690655495
C38195728,99,19,95,10,3R,-0.925999418556223
C38195738,100,22,99,9.6,2R,-1.1963972128035
C38195846,96,14,92,5.9,3L,-1.24663996758313
C38195936,99,23,98,13,2L,-0.823122237915921
C38195958,99,18,98,11,X,-0.710493382805015
C38195968,99,23,98,15,X,-0.616671360448494
C38196000,100,22,97,14,2L,-0.652076696579693
C38196104,98,17,99,12,X,-0.502500340529183
C38196200,100,21,100,10,2R,-1.0703893278914
C38196290,100,28,100,14,2R,-1
C38196340,99,15,100,8.1,2L,-0.888968687611256
C38196370,100,27,98,15,3R,-0.84799690655495
C38196382,100,19,99,14,X,-0.440572591385981
C38196402,98,18,98,13,X,-0.46948528330122
C38196478,100,24,98,14,3R,-0.777607578663552
C38196490,99,16,98,12,3R,-0.415037499278844
C38196654,100,21,100,14,3R,-0.584962500721156
C38196760,99,22,100,15,3R,-0.552541023028779
C38196764,99,17,98,11,2L,-0.628031222613042
C38197070,99,16,100,9,2L,-0.830074998557688
C38197084,100,23,97,9.7,3L,-1.24557720875725
C38197108,100,25,99,11,X,-1.18442457113743
C38197170,100,24,99,13,2L,-0.884522782580064
C38197294,99,19,98,9.3,3L,-1.03069679722292
C38197392,100,25,97,14,2R,-0.83650126771712
C38197428,99,23,99,16,3L,-0.523561956057013
C38197456,99,24,96,12,X,-1
C38197492,100,19,98,11,2L,-0.788495894806288
C38197526,99,20,99,13,3L,-0.62148837674627
C38197550,100,23,99,15,3R,-0.616671360448494
C38197654,99,17,99,9.9,3R,-0.780034316058092
C38197768,100,17,98,12,3R,-0.502500340529183
C38197850,100,25,99,18,X,-0.473931188332412
C38197876,99,19,98,12,2L,-0.662965012722429
C38197888,99,25,100,13,3R,-0.943416471633633
C38197916,100,17,99,12,3R,-0.502500340529183
C38197940,100,14,99,10,3R,-0.485426827170242
C38197942,99,24,99,15,3R,-0.678071905112638
C38197978,100,20,99,15,2R,-0.415037499278844
C38197994,100,19,98,10,2L,-0.925999418556223
C38198060,100,16,100,12,2L,-0.415037499278844
C38198074,100,13,98,8.7,2L,-0.579424317179726
C38198226,99,21,96,13,2L,-0.691877704637668
C38198248,100,21,100,16,X,-0.39231742277876
C38198256,100,19,100,15,2L,-0.341036917835067
C38198398,100,22,99,15,2R,-0.552541023028779
C38198432,98,12,96,12,X,0
C38198456,98,20,97,12,3R,-0.736965594166206
C38198506,99,23,98,16,4,-0.523561956057013
C38198552,100,15,100,18,2L,0.263034405833794
C38198654,100,26,99,14,3R,-0.893084796083488
C38198696,99,23,100,11,2R,-1.06413033741972
C38198790,100,20,99,13,2R,-0.62148837674627
C38199006,99,19,100,10,2L,-0.925999418556223
C38199048,99,17,98,7.8,2L,-1.12398871727545
C38199090,100,27,99,16,3R,-0.754887502163469
C38199092,100,20,100,15,3L,-0.415037499278844
C38199144,98,16,99,12,3L,-0.415037499278844
C38199194,99,16,100,13,3R,-0.299560281858908
C38199256,99,22,98,10,3R,-1.13750352374993
C38199298,100,17,97,11,2R,-0.628031222613042
C38199358,99,15,100,10,X,-0.584962500721156
C38199410,99,14,99,14,3R,0
C38199418,100,17,98,11,2R,-0.628031222613042
C38199476,99,18,99,12,2L,-0.584962500721156
C38199560,100,17,98,12,2L,-0.502500340529183
C38199564,99,16,99,14,3R,-0.192645077942396
C38199736,100,25,99,9,3L,-1.47393118833241
C38199742,99,33,100,20,2L,-0.722466024471091
C38199772,100,25,98,15,2R,-0.736965594166206
C38199778,99,20,99,10,2L,-1
C38199884,100,25,99,8.9,X,-1.49005085369569
C38199896,99,18,99,9.2,3R,-0.968291140272662
C38199906,100,22,97,6.5,3L,-1.75899190049621
C38199936,100,21,100,9.6,3R,-1.12928301694497
C38199938,100,50,97,11,3L,-2.18442457113743
C38199962,100,18,99,9.9,2L,-0.862496476250065
C38199980,100,26,100,15,3R,-0.793549122532574
C38200216,100,30,97,6.8,3L,-2.14135584924554
C38200226,99,24,96,6.8,3L,-1.81942775435818
C38200260,99,21,99,12,2R,-0.807354922057604
C38200262,99,16,97,8.8,3R,-0.862496476250065
C38200284,100,22,99,14,2R,-0.652076696579693
C38200332,100,21,97,16,2L,-0.39231742277876
C38200390,100,22,99,15,2L,-0.552541023028779
C38200404,99,20,98,14,2L,-0.514573172829758
C38200464,100,21,99,13,3R,-0.691877704637668
C38200476,100,21,99,14,3R,-0.584962500721156
C38200560,100,17,98,13,2R,-0.387023123109247
C38200584,98,18,99,12,2R,-0.584962500721156
C38200670,100,24,99,14,2R,-0.777607578663552
C38200672,100,23,100,16,3L,-0.523561956057013
C38200684,100,22,99,13,3R,-0.758991900496205
C38200720,99,17,100,10,3R,-0.765534746362977
C38200822,100,18,98,9.6,3R,-0.906890595608519
C38201002,100,22,100,17,2L,-0.371968777386958
C38201014,97,16,100,8.7,2R,-0.878984599038634
C38201134,98,17,99,10,2L,-0.765534746362977
C38201174,100,24,99,15,3R,-0.678071905112638
C38201210,100,20,97,12,2R,-0.736965594166206
C38201214,99,17,99,14,X,-0.280107919192735
C38201240,100,28,100,17,2R,-0.719892080807265
C38201246,96,15,99,17,2R,0.180572245641821
C38201264,100,20,98,8.3,3L,-1.2688167584278
C38201286,99,26,99,13,X,-1
C38201320,100,17,100,12,2R,-0.502500340529183
C38201372,100,25,98,9.5,3L,-1.39592867633114
C38201392,97,16,99,12,3R,-0.415037499278844
C38201436,100,16,99,12,X,-0.415037499278844
C38201516,100,19,97,5.7,3L,-1.73696559416621
C38201544,99,17,99,12,3R,-0.502500340529183
C38201556,98,20,100,8.7,3R,-1.200912693926
C38201568,99,16,98,11,2R,-0.540568381362703
C38201648,100,16,100,10,3R,-0.678071905112638
C38201758,100,20,97,14,2R,-0.514573172829758
C38201804,100,13,98,6.5,3R,-1
C38201830,98,27,99,11,2R,-1.29545588352617
C38201858,99,19,99,12,3R,-0.662965012722429
C38201862,100,17,97,4.6,3R,-1.88582898008069
C38202048,99,24,99,13,X,-0.884522782580064
C38202052,94,27,94,16,3L,-0.754887502163469
C38202192,99,16,100,9.9,3R,-0.692571474807753
C38202312,100,20,100,15,3R,-0.415037499278844
C38202368,100,25,98,13,X,-0.943416471633633
C38202414,100,15,87,3.7,3L,-2.01936532486693
C38202530,99,20,100,10,3R,-1
C38202586,100,31,96,6.8,3L,-2.1886615640239
C38202594,100,19,100,11,2L,-0.788495894806288
C38202610,99,23,99,15,3R,-0.616671360448494
C38202688,100,21,99,9.9,3R,-1.08488889758651
C38202702,100,27,99,18,3R,-0.584962500721156
C38202734,100,32,98,13,3L,-1.29956028185891
C38202882,98,16,100,6.7,3L,-1.25583890442959
C38202962,100,18,99,13,2L,-0.46948528330122
C38202996,100,27,99,15,2L,-0.84799690655495
C38203016,100,21,99,13,X,-0.691877704637668
C38203020,100,21,98,12,3R,-0.807354922057604
C38203024,99,22,97,14,X,-0.652076696579693
C38203064,100,30,99,15,3R,-1
C38203140,100,19,98,14,2R,-0.440572591385981
C38203180,99,16,98,6,3L,-1.41503749927884
C38203214,99,17,99,13,3R,-0.387023123109247
C38203244,100,24,99,13,X,-0.884522782580064
C38203254,100,24,98,12,2R,-1
C38203354,100,30,98,9.7,3L,-1.62890584830875
C38203388,99,22,98,14,2R,-0.652076696579693
C38203410,99,18,99,11,3L,-0.710493382805015
C38203414,99,18,98,10,3R,-0.84799690655495
C38203448,100,26,99,16,X,-0.700439718141092
C38203490,100,30,98,16,2R,-0.906890595608519
C38203568,100,20,99,13,2L,-0.62148837674627
C38203576,100,28,100,15,2R,-0.900464326449086
C38203578,100,20,98,5.7,3L,-1.81096617560998
C38203824,99,24,100,13,2R,-0.884522782580064
C38203838,100,18,100,13,3R,-0.46948528330122
C38203902,100,15,98,11,3R,-0.447458976971221
C38203960,100,22,99,13,2R,-0.758991900496205
C38204070,99,23,99,15,2R,-0.616671360448494
C38204104,100,23,97,17,2R,-0.436099114806674
C38204112,99,24,100,13,3R,-0.884522782580064
C38204232,100,18,99,13,3R,-0.46948528330122
C38204236,99,22,100,12,2L,-0.874469117916141
C38204384,98,20,99,16,2L,-0.321928094887362
C38204520,100,21,99,13,3R,-0.691877704637668
C38204552,100,24,99,13,2R,-0.884522782580064
C38204634,99,18,98,14,2R,-0.362570079384708
C38204662,99,20,96,11,3R,-0.862496476250065
C38204682,99,18,97,11,2R,-0.710493382805015
C38204716,100,19,100,9.6,3R,-0.984893107609792
C38204776,100,19,100,12,2R,-0.662965012722429
C38204854,100,25,100,15,2L,-0.736965594166206
C38204860,100,29,100,16,3R,-0.857980995127572
C38204914,100,19,98,13,X,-0.547487795302493
C38204930,97,13,98,11,3R,-0.241008099503795
C38205000,99,21,99,11,3R,-0.932885804141463
C38205030,100,28,100,17,3L,-0.719892080807265
C38205108,100,25,100,16,2R,-0.643856189774725
C38205112,99,19,99,12,2R,-0.662965012722429
C38205206,100,32,100,19,2R,-0.752072486556414
C38205238,100,29,100,19,2L,-0.610053481683987
C38205318,99,20,97,15,3R,-0.415037499278844
C38205340,99,19,100,10,2R,-0.925999418556223
C38205370,99,21,100,12,2R,-0.807354922057604
C38205414,100,20,99,12,3L,-0.736965594166206
C38205442,99,19,98,11,2R,-0.788495894806288
C38205444,100,22,99,12,2R,-0.874469117916141
C38205446,100,19,99,13,2R,-0.547487795302493
C38205456,100,20,100,11,3R,-0.862496476250065
C38205514,100,23,99,12,2R,-0.938599455335857
C38205554,99,21,99,15,2L,-0.485426827170242
C38205584,100,29,98,16,3R,-0.857980995127572
C38205590,100,28,100,16,2R,-0.807354922057604
C38205636,100,27,99,16,2L,-0.754887502163469
C38205722,99,17,99,12,3R,-0.502500340529183
C38205748,99,21,98,8.8,3R,-1.25481389902883
C38205776,100,21,100,14,3R,-0.584962500721156
C38205792,100,28,100,17,2L,-0.719892080807265
C38205896,100,20,99,12,4,-0.736965594166206
C38205970,100,22,100,13,2L,-0.758991900496205
C38206088,99,16,100,11,2R,-0.540568381362703
C38206106,100,30,97,15,3R,-1
C38206134,99,21,100,13,2R,-0.691877704637668
C38206204,99,19,97,11,2R,-0.788495894806288
C38206270,100,24,100,16,3R,-0.584962500721156
C38206364,100,15,98,9.6,3L,-0.643856189774725
C38206384,99,21,100,15,2L,-0.485426827170242
C38206402,100,22,100,15,2L,-0.552541023028779
C38206424,99,27,99,15,2R,-0.84799690655495
C38206450,100,29,96,13,2L,-1.15754127698648
C38206454,100,43,100,13,3L,-1.72582503656101
C38206496,100,23,100,12,2R,-0.938599455335857
C38206502,100,21,100,12,3R,-0.807354922057604
C38206514,100,18,100,11,X,-0.710493382805015
C38206558,99,18,100,13,3R,-0.46948528330122
C38206566,100,23,99,13,3R,-0.823122237915921
C38206602,100,28,99,16,2L,-0.807354922057604
C38206630,99,12,94,9.7,2R,-0.306977753421391
C38206740,99,24,100,16,3R,-0.584962500721156
C38206758,99,21,98,13,3R,-0.691877704637668
C38206780,99,20,100,13,3R,-0.62148837674627
C38206802,99,23,99,13,2R,-0.823122237915921
C38206830,100,19,96,13,3R,-0.547487795302493
C38207122,100,26,100,13,3R,-1
C38207206,99,23,100,16,3R,-0.523561956057013
C38207224,100,24,100,12,3R,-1
C38207266,98,19,97,13,X,-0.547487795302493
C38207316,100,13,99,8.3,2R,-0.64732838168153
C38207350,100,30,100,18,3R,-0.736965594166206
C38207418,100,24,100,13,3R,-0.884522782580064
C38207440,100,25,99,14,3R,-0.83650126771712
C38207482,99,23,99,13,3R,-0.823122237915921
C38207496,100,22,99,19,4,-0.211504105193712
C38207624,99,20,99,12,3R,-0.736965594166206
C38207688,100,23,99,13,3R,-0.823122237915921
C38207732,100,20,99,11,2L,-0.862496476250065
C38207770,99,19,99,15,3R,-0.341036917835067
C38207880,100,24,99,20,X,-0.263034405833794
C38207908,100,25,99,14,2R,-0.83650126771712
C38207920,100,27,98,12,3R,-1.16992500144231
C38208008,100,29,100,17,3R,-0.770518153877233
C38208108,100,17,99,10,2L,-0.765534746362977
C38208116,98,14,96,11,3R,-0.347923303420307
C38208182,99,21,98,7.4,3R,-1.50479215203717
C38208186,99,17,99,12,2R,-0.502500340529183
C38208230,99,28,100,14,2L,-1
C38208252,100,20,98,7.3,3L,-1.45403163089471
C38208268,100,23,100,15,3R,-0.616671360448494
C38208290,100,22,99,15,3R,-0.552541023028779
C38208292,100,32,99,20,2R,-0.678071905112638
C38208422,100,18,99,14,X,-0.362570079384708
C38208478,100,19,94,10,X,-0.925999418556223
C38208486,99,26,99,13,2R,-1
C38208522,99,19,100,13,X,-0.547487795302493
C38208526,100,19,99,13,2R,-0.547487795302493
C38208624,100,26,100,16,3R,-0.700439718141092
C38208650,99,16,99,12,2R,-0.415037499278844
