ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
scaffold11399,63,3,57,1.9,3R,-0.658963082164933
scaffold114,79,5.4,77,3.5,X,-0.625604485218502
scaffold11401,87,3.6,72,1.9,3R,-0.921997487998727
scaffold11406,80,3.8,65,2.2,X,-0.788495894806288
scaffold11407,89,5.1,69,2.5,2L,-1.02856915219677
scaffold11439,90,7,69,1.9,X,-1.88135550350138
scaffold11445,81,5.1,73,2.8,X,-0.865070419913891
scaffold11452,96,10,83,3.9,2L,-1.35845397091248
scaffold11456,90,6,58,1.6,X,-1.90689059560852
scaffold11457,100,11,90,4,2R,-1.4594316186373
scaffold11463,87,5,75,2.5,2R,-1
scaffold11478,74,2.6,68,2,2L,-0.37851162325373
scaffold11492,77,4.4,71,2.7,X,-0.704544116473829
scaffold11494,61,2.5,40,1.5,3R,-0.736965594166206
scaffold11504,50,3,35,1.7,3L,-0.819427754358179
scaffold11533,76,6.7,73,3.4,3L,-0.978626349207433
scaffold11544,92,3.9,73,2.3,3L,-0.761840262805235
scaffold11563,82,11,71,2.9,3L,-1.92337871839709
scaffold1158,70,2.7,43,1.4,U,-0.947532580105864
scaffold11584,78,3.5,62,2.1,U,-0.736965594166206
scaffold11612,91,4.6,82,2.5,2L,-0.879705766282288
scaffold11636,56,2.6,40,1.6,3L,-0.700439718141092
scaffold11641,91,4.5,82,2.2,2L,-1.03242147769238
scaffold11647,72,2.8,55,2.1,2L,-0.415037499278844
scaffold11654,95,8.2,76,2.3,3R,-1.83399004856107
scaffold11656,89,3.9,69,2.3,X,-0.761840262805235
scaffold11657,88,4,76,2.8,2L,-0.514573172829758
scaffold11662,100,14,81,3.2,X,-2.12928301694497
scaffold11665,89,13,92,4.3,3L,-1.59610305832636
scaffold11679,62,2.7,47,2,2R,-0.432959407276106
scaffold11691,95,3.5,67,1.5,2R,-1.22239242133645
scaffold11698,97,7.1,81,2.8,2L,-1.34239219744708
scaffold11748,97,7.2,98,4.4,3R,-0.710493382805015
scaffold11757,84,6.1,78,2.4,3L,-1.34577483684173
scaffold11762,57,2.3,54,1.7,U,-0.436099114806673
scaffold11765,72,3,53,1.6,2R,-0.906890595608519
scaffold11777,68,2.6,54,1.7,2R,-0.612976876890753
scaffold11783,86,5.3,73,2.5,2R,-1.08406426478847
scaffold11797,66,2.6,58,1.9,X,-0.452512204697507
scaffold11798,88,6.9,76,2.5,2L,-1.46466826700344
scaffold11801,87,10,79,3.4,2R,-1.55639334852439
scaffold11813,94,5.2,82,2.6,2L,-1
scaffold11826,76,2.9,56,1.8,3L,-0.68805599368526
scaffold11829,93,5.8,61,1.8,X,-1.68805599368526
scaffold1183,93,8.6,91,3.9,2L,-1.14086253583985
scaffold11842,85,3.8,84,3.2,3R,-0.247927513443585
scaffold11850,79,3.4,65,2,3R,-0.765534746362977
scaffold11855,99,10,96,4.7,3R,-1.08926733809709
scaffold1186,95,5.1,85,3.2,3L,-0.672425341971495
scaffold11878,100,12,94,3.6,2R,-1.73696559416621
scaffold11881,97,7.5,90,3.6,2L,-1.05889368905357
scaffold11884,93,4.6,78,2.7,3R,-0.768674453893544
scaffold11886,72,2.8,65,2,2R,-0.485426827170242
scaffold11936,87,4.1,70,2.4,U,-0.772589503896927
scaffold11939,66,4.2,55,1.9,3L,-1.14438990933518
scaffold11941,70,2.8,63,2.1,X,-0.415037499278844
scaffold11942,59,2.5,59,1.8,2L,-0.473931188332412
scaffold11955,82,5,49,1.5,3L,-1.73696559416621
scaffold11980,81,4.1,55,1.6,2L,-1.35755200461808
scaffold11982,99,9.9,95,4.2,3R,-1.23703919730085
scaffold12023,92,4.2,76,2.7,2L,-0.637429920615292
scaffold12028,94,6.2,84,3.1,3L,-1
scaffold12031,55,2.1,47,1.6,U,-0.39231742277876
scaffold1204,82,4.5,69,2,2L,-1.16992500144231
scaffold12045,50,2.2,40,1.6,2L,-0.459431618637297
scaffold12046,91,5.6,75,2.2,X,-1.34792330342031
scaffold1205,89,6,79,2.7,2L,-1.15200309344505
scaffold12050,34,2.1,33,1.5,2L,-0.485426827170242
scaffold1207,97,8.8,92,4.4,4,-1
scaffold12097,89,6,58,1.5,3R,-2
scaffold12105,99,9.3,88,2.6,3L,-1.83871909296694
scaffold12114,99,9.7,93,3.7,U,-1.39045947655818
scaffold12119,62,2.6,53,1.7,2L,-0.612976876890753
scaffold12136,64,3.5,65,2.2,U,-0.669851398307669
scaffold12137,89,4.7,73,2.3,3R,-1.03102689562062
scaffold12149,88,5.5,60,2,X,-1.4594316186373
scaffold12212,96,6.8,89,3.5,2R,-0.958179824305373
scaffold12219,92,10,82,3,2L,-1.73696559416621
scaffold12223,83,3.6,63,1.9,2R,-0.921997487998727
scaffold12228,66,3.8,61,2.6,2R,-0.547487795302493
scaffold12253,76,5.4,60,2.1,3R,-1.36257007938471
scaffold12254,90,7.6,75,2.3,X,-1.72436555738657
scaffold12265,96,9.5,89,3.8,2L,-1.32192809488736
scaffold12288,88,4.2,80,2.8,X,-0.584962500721156
scaffold12315,92,6.5,59,1.7,X,-1.93490497177812
scaffold12321,93,6.2,74,2.3,X,-1.43063435432986
scaffold12326,90,11,58,1.9,3R,-2.53343220008107
scaffold12331,98,5.5,86,2.5,X,-1.13750352374993
scaffold12376,49,6.9,38,2.6,2R,-1.40808473863708
scaffold12380,40,3.5,35,2.4,2L,-0.54432051622381
scaffold12394,46,1.7,45,1.4,X,-0.280107919192735
scaffold12426,83,4,64,2,X,-1
scaffold1243,96,4.6,79,2,3L,-1.20163386116965
scaffold12433,86,3.9,66,1.9,3L,-1.03747470541866
scaffold12438,90,6.1,82,3.1,2R,-0.976541027176011
scaffold1244,90,4.6,73,2.5,3R,-0.879705766282288
scaffold12469,89,3.4,72,1.8,3L,-0.917537839808027
scaffold12471,63,2.1,56,1.7,U,-0.304854581528421
scaffold12474,61,2.3,38,1.6,U,-0.523561956057013
scaffold12475,96,6.9,87,3.2,2L,-1.10852445677817
scaffold125,90,4.8,86,3.5,2L,-0.45567948377619
scaffold1250,48,2.2,35,1.8,3L,-0.289506617194985
scaffold12520,84,3.4,68,1.9,U,-0.839535327806754
scaffold12553,92,4.3,71,1.8,3L,-1.25633975325979
scaffold12555,98,6.3,81,2.2,2R,-1.51784830486262
scaffold12568,76,4.4,64,2,X,-1.13750352374993
scaffold12581,84,3.3,67,2.2,3L,-0.584962500721156
scaffold12582,36,1.6,40,1.4,3R,-0.192645077942396
scaffold12588,77,3.1,67,2.1,2R,-0.561878887608115
scaffold12597,80,3,67,2.2,2R,-0.447458976971221
scaffold12607,90,4.7,87,2.7,2R,-0.799701349514169
scaffold12617,92,4.2,82,3,3R,-0.485426827170242
scaffold1262,76,4.3,71,2.3,3R,-0.902702798645085
scaffold12626,96,11,90,3.6,2R,-1.61143471208235
scaffold12648,61,2.5,37,1.7,3R,-0.556393348524385
scaffold12684,84,3.4,71,2.1,3L,-0.695145418471579
scaffold12700,94,7.8,86,3.3,3R,-1.24100809950379
scaffold12703,72,3.3,53,1.8,2R,-0.874469117916141
scaffold12725,85,5.5,70,2.2,3R,-1.32192809488736
scaffold12728,96,9.1,91,4.1,U,-1.15024263558061
scaffold12732,72,4.2,65,2.8,3L,-0.584962500721156
scaffold12735,78,5.6,64,2.1,2R,-1.41503749927884
scaffold1274,83,11,73,3.3,3L,-1.73696559416621
scaffold12744,89,7.3,63,2.1,X,-1.79750713610126
scaffold12747,98,9.5,86,3.1,3R,-1.61565929794407
scaffold12755,59,2.1,52,1.6,2R,-0.39231742277876
scaffold12759,83,5.5,57,2.3,3R,-1.25779775746765
scaffold12767,39,1.7,32,1.4,3R,-0.280107919192735
scaffold12778,77,3.7,71,2.1,X,-0.81713594285019
scaffold12779,89,6.8,78,3,3R,-1.18057224564182
scaffold12783,92,5.7,70,2,2R,-1.51096191927738
scaffold12788,87,5.3,71,2.6,3R,-1.02748073642211
scaffold12802,87,4.2,62,2.3,U,-0.868755466721748
scaffold12828,85,4.3,81,2.6,2L,-0.725825036561006
scaffold12834,95,7.5,82,3,3L,-1.32192809488736
scaffold12845,73,6.1,60,1.9,3R,-1.6828098241193
scaffold12857,71,2.8,60,1.9,X,-0.559427408614019
scaffold1286,68,3,60,2.1,3L,-0.514573172829758
scaffold12868,99,9.7,94,3.4,X,-1.51245000093679
scaffold12875,65,2.8,63,2.1,3R,-0.415037499278844
scaffold12885,73,3.8,61,1.7,2L,-1.16046467219325
scaffold12910,93,6.4,79,2.7,3R,-1.24511249783653
scaffold12913,84,3.7,78,2.4,3L,-0.624490864907794
scaffold12929,94,6.5,82,3.3,2R,-0.977973693670001
scaffold1294,80,3.1,41,1.5,3L,-1.04730571477836
scaffold12948,94,5.7,80,2.5,3L,-1.18903382439002
scaffold1295,82,3.2,70,2.2,2R,-0.540568381362703
scaffold12969,82,8.5,68,3.3,2R,-1.36499681677925
scaffold12972,83,4.2,64,1.8,2R,-1.22239242133645
scaffold12974,45,2.5,35,1.5,2R,-0.736965594166206
scaffold12977,96,10,76,2.3,3L,-2.12029423371771
scaffold12988,96,8.5,79,2.5,2R,-1.76553474636298
scaffold12992,88,5.4,49,1.6,X,-1.75488750216347
scaffold12999,91,7,77,2.5,U,-1.48542682717024
scaffold13,85,5,77,2.4,3R,-1.05889368905357
scaffold13004,76,3.1,50,1.4,2R,-1.14684138832927
scaffold13005,56,1.9,45,1.6,X,-0.247927513443585
scaffold13015,82,4.6,64,2.1,U,-1.13124453327825
scaffold13056,82,6.7,75,3.2,U,-1.06608919045777
scaffold13069,89,4.1,73,2.3,3R,-0.833990048561071
scaffold13071,97,6.1,89,3.2,U,-0.930737337562886
scaffold1308,80,3.2,62,1.7,3R,-0.912537158749661
scaffold13086,91,6.8,81,2.8,2L,-1.28010791919274
scaffold13095,94,6.7,60,2.3,X,-1.54252723440076
scaffold13103,67,4.4,58,2,2R,-1.13750352374993
scaffold1311,84,4.2,69,2.3,3R,-0.868755466721748
scaffold13126,81,6,63,2.1,U,-1.51457317282976
scaffold13152,29,2.4,14,1,2R,-1.26303440583379
scaffold1316,89,4.6,70,1.9,2R,-1.27563444261343
scaffold13184,98,8.7,90,3.2,3L,-1.44294349584873
scaffold13191,95,6.4,87,2.8,3R,-1.1926450779424
scaffold13196,97,8.8,91,3.2,2R,-1.4594316186373
scaffold13197,97,7.8,92,3.6,3R,-1.11547721741994
scaffold132,77,2.6,65,1.5,U,-0.793549122532574
scaffold13202,66,3.3,61,2,2L,-0.722466024471091
scaffold13216,84,6.5,77,3,2R,-1.11547721741994
scaffold13233,62,2.3,58,2.1,3R,-0.131244533278253
scaffold1325,76,3.1,50,1.7,2R,-0.866733469136536
scaffold13263,97,7.1,88,3.1,2R,-1.19555080911781
scaffold13304,65,12,65,3.1,3L,-1.95269428522164
scaffold1331,97,9.7,73,2.1,X,-2.20759541940837
scaffold13312,82,3.4,67,2,2L,-0.765534746362977
scaffold13317,75,4.7,63,2.6,2L,-0.854149133536545
scaffold13323,43,2,43,1.7,U,-0.234465253637023
scaffold13329,92,5.6,78,2.4,2R,-1.22239242133645
scaffold13340,69,2.7,56,1.9,X,-0.506959988719883
scaffold13343,98,7.2,85,2.8,3L,-1.36257007938471
scaffold13347,89,3.5,64,1.9,3R,-0.881355503501381
scaffold13375,94,6.5,76,2.5,2R,-1.37851162325373
scaffold13408,96,5.3,88,3.2,3R,-0.727920454563199
scaffold1341,64,2.3,39,1.3,2R,-0.823122237915921
scaffold13421,92,4.5,83,2.5,3L,-0.84799690655495
scaffold13429,92,9.1,86,4.1,3R,-1.15024263558061
scaffold13478,82,3.9,81,3.5,3R,-0.156119201917282
scaffold13479,66,3.1,53,1.9,3L,-0.70626879694329
scaffold13486,95,5.8,90,3.6,2L,-0.68805599368526
scaffold13490,75,5.3,64,1.9,3L,-1.47999294111961
scaffold13497,52,2.3,49,1.6,2L,-0.523561956057013
scaffold13503,66,2.8,67,2,3L,-0.485426827170242
scaffold13516,86,4.1,63,2.2,3L,-0.898120385980786
scaffold13519,62,4.9,47,2,X,-1.29278174922785
scaffold1353,97,6.1,63,1.6,2R,-1.93073733756289
scaffold13536,65,2.6,55,1.9,X,-0.452512204697507
scaffold13540,75,3.5,56,1.7,2R,-1.04182017569463
scaffold13544,98,12,94,4.1,3R,-1.54933859099044
scaffold13578,97,7.7,91,3.8,X,-1.01885902725132
scaffold13601,62,3.2,39,1.6,2R,-1
scaffold1361,95,8.3,68,2.1,3R,-1.98272200856816
scaffold13618,85,5.9,74,3.1,2R,-0.928446738974966
scaffold13644,61,3.8,47,1.9,2R,-1
scaffold13648,31,2.1,11,1,2L,-1.0703893278914
scaffold1366,97,13,93,4.1,3R,-1.66481580841037
scaffold13669,77,5,51,1.9,3R,-1.39592867633114
scaffold13672,31,2.4,15,1.2,3R,-1
scaffold13674,84,3.7,63,1.8,3R,-1.03952836418664
scaffold1368,72,2.9,54,2,3R,-0.53605290024021
scaffold13686,96,7.1,88,3.2,2R,-1.14974711950468
scaffold13691,86,4.7,54,1.7,X,-1.4671260104273
scaffold1370,97,8.3,92,4,2R,-1.05311133645956
scaffold13714,77,8,80,3.9,2R,-1.03652587602511
scaffold13720,71,2.7,62,2.2,U,-0.295455883526171
scaffold13723,100,11,98,5,3L,-1.13750352374993
scaffold13741,83,4.6,71,2.2,3L,-1.06413033741972
scaffold13744,96,7.2,88,3.3,2L,-1.12553088208386
scaffold13759,51,3,50,1.7,3R,-0.819427754358179
scaffold13760,93,12,77,2.6,2L,-2.20645087746743
scaffold13763,57,2.2,40,1.4,3R,-0.652076696579693
scaffold13776,90,6.2,55,1.8,3R,-1.78427130894456
scaffold13784,85,3.5,68,2.4,3R,-0.54432051622381
scaffold13810,86,4.7,50,1.5,X,-1.64769825606912
scaffold13832,64,2.3,60,1.8,3L,-0.3536369546147
scaffold13835,99,7.9,94,3.5,3R,-1.17449773123214
scaffold13837,93,6.8,80,2.7,3R,-1.33257533908687
scaffold13843,82,5.7,51,1.7,4,-1.7454271729144
scaffold13862,86,5.2,67,2,3R,-1.37851162325373
scaffold13863,57,3,51,2,3L,-0.584962500721156
scaffold13882,68,3.7,37,3.2,2L,-0.20945336562895
scaffold13930,96,5.9,91,2.4,3R,-1.29768054864069
scaffold13966,30,2.1,21,1.2,3R,-0.807354922057604
scaffold13970,75,13,75,3.1,2R,-2.06817150264158
scaffold13978,86,4.9,72,2.6,2R,-0.914270125974116
scaffold13983,75,5.3,65,2.9,3L,-0.869939459435627
scaffold13989,89,5.2,73,2.1,X,-1.30812229536233
scaffold13994,86,3.6,63,1.7,X,-1.08246216019197
scaffold14016,69,2.3,50,1.4,X,-0.716207033999409
