ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C7668616,100,15,99,8.8,U,-0.769387071858584
scaffold100,93,7,89,4,U,-0.807354922057604
scaffold10016,89,6.2,45,3.1,2L,-1
scaffold10022,91,6.4,87,4.2,3R,-0.60768257722124
scaffold1003,93,6.7,79,2.7,3R,-1.3112016882943
scaffold10030,89,7,73,2.7,3R,-1.3743955147815
scaffold10031,79,5.6,43,1.8,3L,-1.63742992061529
scaffold10038,96,6,89,3.8,2L,-0.658963082164933
scaffold10039,91,5.5,76,3.7,2R,-0.57190634789571
scaffold10043,88,6.6,84,4.2,X,-0.652076696579693
scaffold10052,97,6.6,92,4,3R,-0.722466024471091
scaffold10059,97,7.4,94,4.1,U,-0.851901361010866
scaffold10061,97,7,95,5.2,X,-0.428843298803874
scaffold10066,85,5.2,43,1.7,3L,-1.61297687689075
scaffold10067,96,6.3,78,2.5,2R,-1.33342373372519
scaffold1007,95,7.7,90,4.6,2R,-0.743224584637889
scaffold10079,74,3.5,66,2.5,3R,-0.485426827170242
scaffold10083,91,6.8,82,3,X,-1.18057224564182
scaffold10086,77,5.7,69,3.5,3L,-0.703606997219775
scaffold10091,93,7,82,2.8,3R,-1.32192809488736
scaffold10093,95,4.8,91,4,2L,-0.263034405833794
scaffold10097,96,7.3,92,4,2R,-0.867896463992655
scaffold101,65,4.4,24,1.1,3L,-2
scaffold1010,88,4.5,59,2,3L,-1.16992500144231
scaffold10100,97,7.7,91,5.1,X,-0.594361198723406
scaffold10104,91,4.6,85,3.7,2R,-0.314108590428063
scaffold10106,94,7,75,2.6,2L,-1.42884329880387
scaffold10108,90,5.6,87,3.7,X,-0.597901556428654
scaffold1012,96,7.5,92,5.9,2R,-0.346175641134039
scaffold10128,90,5.7,82,3,2R,-0.925999418556223
scaffold10140,88,6.1,78,3.4,2L,-0.843274496312547
scaffold10147,94,6.9,90,3.6,3R,-0.938599455335857
scaffold10148,99,7.7,96,4.6,2R,-0.743224584637889
scaffold10159,93,7.7,89,4,3R,-0.944858445807539
scaffold1016,93,6,85,3.5,2R,-0.777607578663552
scaffold10161,98,7.7,93,3.9,2R,-0.981384321832653
scaffold10166,96,6.5,93,4.8,3R,-0.437405312307298
scaffold10173,94,6.5,82,3.2,U,-1.02236781302845
scaffold10178,87,7,60,2,3L,-1.8073549220576
scaffold10186,98,7.2,93,4.3,3R,-0.743660246740214
scaffold10198,90,5.5,84,3.4,3R,-0.69389687227432
scaffold10208,91,6.6,85,4,X,-0.722466024471091
scaffold10209,78,4,57,2.1,2L,-0.929610672108602
scaffold1021,76,3.7,66,3.5,2R,-0.0801703486839833
scaffold10226,91,7.1,83,3.1,3R,-1.19555080911781
scaffold10232,89,6.8,75,2.4,X,-1.50250034052918
scaffold10235,96,7.2,89,4,X,-0.84799690655495
scaffold10244,91,5.8,85,3.8,3R,-0.610053481683987
scaffold10259,88,5.3,76,3.5,2L,-0.598637437618233
scaffold10260,85,4.9,59,2.2,3L,-1.15527822547791
scaffold10264,95,6.9,71,2.2,X,-1.64909283814087
scaffold10265,94,7,88,3.2,3R,-1.12928301694497
scaffold10270,97,5.9,89,5.1,3R,-0.210217707390346
scaffold10275,96,6.8,87,3.2,3R,-1.08746284125034
scaffold10281,93,5.8,86,3.6,3L,-0.68805599368526
scaffold10300,97,6.3,93,4.2,3L,-0.584962500721156
scaffold1031,95,5.9,90,3.6,X,-0.712718047919529
scaffold10327,94,6.6,86,3.9,X,-0.758991900496205
scaffold10329,97,7.6,93,4.2,3R,-0.855610090664825
scaffold10334,97,7.6,94,4.6,X,-0.724365557386573
scaffold10342,91,6.6,63,2.2,3L,-1.58496250072116
scaffold10351,86,5.7,79,3.7,3L,-0.623436648535792
scaffold10356,93,6.7,88,4.5,X,-0.574236094128098
scaffold10360,90,6.5,83,3.5,3R,-0.893084796083488
scaffold10373,94,5.9,80,3,3R,-0.975752453753323
scaffold10376,96,7.4,84,3.3,2L,-1.1650592462705
scaffold1038,95,6.4,92,5.3,X,-0.272079545436801
scaffold10391,81,5.9,71,3.1,3R,-0.928446738974966
scaffold10396,82,7.6,75,3.3,X,-1.20353339408513
scaffold10398,93,4.9,89,4,2L,-0.292781749227846
scaffold10402,90,6.3,73,2.4,3L,-1.39231742277876
scaffold10409,96,6,82,2.5,3L,-1.26303440583379
scaffold10423,92,6.8,83,3.3,2R,-1.04306872189189
scaffold10435,94,6.8,79,3,3R,-1.18057224564182
scaffold10444,90,7,78,2.9,2L,-1.27130202181739
scaffold10446,91,6.2,86,4,3R,-0.632268215499513
scaffold10448,90,4.9,84,3.8,2R,-0.366782330671623
scaffold10462,91,4.4,76,2.5,3L,-0.815575428862573
scaffold10469,93,7.1,84,3.3,2L,-1.10535300014623
scaffold10481,93,6.8,87,4.1,3R,-0.729910836632256
scaffold10486,82,5.1,74,2.9,X,-0.814444346843924
scaffold10488,93,5.9,84,3.9,2R,-0.597240830499593
scaffold10502,88,5.5,82,3.4,X,-0.69389687227432
scaffold10503,89,6.2,87,5.1,2L,-0.28177096841538
scaffold10506,89,5.3,80,3.5,2R,-0.598637437618233
scaffold10510,86,6.5,75,11,3R,0.758991900496205
scaffold10516,97,7.6,89,3.2,2R,-1.24792751344359
scaffold10520,83,6.2,64,2.5,2L,-1.31034012061215
scaffold1053,87,6,65,2.1,3L,-1.51457317282976
scaffold10530,78,6.7,68,4,2L,-0.74416109557041
scaffold10533,94,7.6,80,2.5,3L,-1.60407132366886
scaffold10535,97,7.9,82,2.6,3L,-1.60334103003601
scaffold10536,99,9,91,3.7,2R,-1.28239973070072
scaffold1055,91,5.2,78,3.1,3L,-0.746243407754217
scaffold10551,86,5,76,3.2,3R,-0.643856189774725
scaffold10555,40,3.7,22,1.3,3L,-1.50901364748786
scaffold1056,95,7.2,89,3.7,3R,-0.960471635813362
scaffold10583,92,5.7,75,2.8,3L,-1.02553509210714
scaffold10590,83,5.2,48,1.7,3L,-1.61297687689075
scaffold10593,81,5.2,76,2.9,3R,-0.84245872301352
scaffold10599,92,6.5,64,2.1,X,-1.63005039024969
scaffold106,91,6.3,80,2.8,2R,-1.16992500144231
scaffold10601,98,7.4,94,3.8,3R,-0.961525852185364
scaffold10609,90,7.2,75,2.6,3L,-1.46948528330122
scaffold10620,86,5.8,60,1.9,3L,-1.61005348168399
scaffold10644,97,7.4,92,3.6,X,-1.03952836418664
scaffold10656,95,6.5,83,3.8,U,-0.774440299584869
scaffold10663,99,7.9,95,4.6,X,-0.78021879212009
scaffold10675,91,5.3,76,3.1,2R,-0.773724144176324
scaffold10677,96,6.8,92,3.8,2R,-0.839535327806754
scaffold10678,94,6.9,85,4,X,-0.786596361890807
scaffold1069,95,5.3,88,4.1,X,-0.370368449945116
scaffold10693,85,4.4,75,3.2,2R,-0.459431618637297
scaffold10695,92,6.3,83,3,3R,-1.0703893278914
scaffold1073,93,5.7,58,2,3L,-1.51096191927738
scaffold10740,82,3.7,72,3.3,3R,-0.165059246270497
scaffold10742,91,5.8,82,3.6,2R,-0.68805599368526
scaffold10743,89,5.8,82,4.4,2L,-0.398549376490275
scaffold10750,96,7,90,3.2,2R,-1.12928301694497
scaffold10757,86,6.8,57,2.2,3L,-1.62803122261304
scaffold10758,99,7.3,87,3.3,X,-1.14543043952156
scaffold1077,94,6.3,83,3,3R,-1.0703893278914
scaffold10772,97,6.6,93,4,2L,-0.722466024471091
scaffold10774,98,7.3,89,3.2,3R,-1.18982455888002
scaffold10777,90,5.8,82,3.2,X,-0.857980995127572
scaffold10784,72,6.1,45,1.6,3L,-1.93073733756289
scaffold10788,97,7.4,92,3.6,2R,-1.03952836418664
scaffold10795,95,6.5,88,3.2,2L,-1.02236781302845
scaffold10802,90,5.1,85,3.9,3R,-0.387023123109247
scaffold10803,89,6.7,69,2.5,2L,-1.42223300068305
scaffold10810,91,5.8,62,2.2,3L,-1.39854937649027
scaffold1082,86,4.9,64,2.4,3L,-1.02974734339405
scaffold10821,96,6.4,83,3.1,X,-1.04580368961312
scaffold10841,84,5.4,53,1.9,3L,-1.50695998871988
scaffold10852,97,6.8,91,3.7,2R,-0.878009475621389
scaffold10856,96,7.6,90,3.6,2L,-1.07800251200127
scaffold10869,92,6.1,79,2.9,3R,-1.07275634243531
scaffold10877,80,5.7,60,2.6,2R,-1.13245029602365
scaffold10878,95,7.6,87,3.3,3R,-1.20353339408513
scaffold10886,91,5.7,85,3.5,X,-0.703606997219775
scaffold10894,88,6.3,85,3.9,3R,-0.691877704637668
scaffold10919,93,5.7,33,1.5,2R,-1.92599941855622
scaffold10922,81,4.8,47,1.6,3L,-1.58496250072116
scaffold10926,88,4.2,25,1.1,3L,-1.93288580414146
scaffold10952,91,6.7,77,3.4,U,-0.978626349207433
scaffold10954,96,7.4,88,3.4,3R,-1.12199052437861
scaffold10959,90,6.4,86,4.8,2L,-0.415037499278844
scaffold10964,92,5.5,80,3,3R,-0.874469117916141
scaffold1097,91,5.5,81,4,2L,-0.459431618637297
scaffold10992,88,4.8,83,4,3R,-0.263034405833794
scaffold10998,89,6.7,77,2.9,X,-1.2081081953302
scaffold1100,99,7.3,92,4.7,3R,-0.63523570720238
scaffold11007,95,6.7,91,3.8,2R,-0.818161677014187
scaffold11009,86,6.1,80,2.8,X,-1.12338241550528
scaffold11010,94,6.9,85,3.1,2R,-1.15432814639129
scaffold11012,94,6.8,64,1.9,3L,-1.83953532780675
scaffold11021,87,5.6,77,3.3,3R,-0.762960802699151
scaffold11024,95,7.1,92,4.5,X,-0.657894023175007
scaffold11027,92,6.1,88,4.1,2R,-0.573185332944803
scaffold11029,75,3.6,68,2.9,2L,-0.31194400631474
scaffold11030,98,6.7,95,4.2,3R,-0.673771767679012
scaffold11033,84,5.5,58,1.7,3L,-1.69389687227432
scaffold11047,95,6.3,73,2.3,3R,-1.4537179674429
scaffold11052,94,6.9,78,3.3,X,-1.06413033741972
scaffold11072,99,7.7,96,3.9,X,-0.981384321832653
scaffold11073,87,6.3,74,2.8,2L,-1.16992500144231
scaffold11077,94,6.5,86,3.9,3R,-0.736965594166206
scaffold11083,85,4.6,77,3.4,2L,-0.436099114806673
scaffold11093,96,7.1,87,3.3,X,-1.10535300014623
scaffold1111,90,5.7,66,2.1,3L,-1.44057259138598
scaffold11111,90,6.1,79,2.8,2R,-1.12338241550528
scaffold11125,95,6.3,79,2.5,3L,-1.33342373372519
scaffold11130,89,4.7,84,3.4,2L,-0.467126010427298
scaffold11136,94,6.6,90,3.4,2L,-0.956931278108114
scaffold11144,93,6.2,87,3.4,3R,-0.866733469136536
scaffold11150,80,5,74,3.5,2L,-0.514573172829758
scaffold11166,98,6.9,91,3,3L,-1.20163386116965
scaffold11170,91,6.6,64,2.2,3L,-1.58496250072116
scaffold11172,54,4.3,44,1.9,3R,-1.17833724125851
scaffold11180,97,6.9,94,4.1,2R,-0.750972452160086
scaffold11189,90,7.4,68,2.4,3L,-1.62449086490779
scaffold112,81,6,76,3.8,3R,-0.658963082164933
scaffold1121,87,5.9,84,5,2L,-0.238786859587117
scaffold1122,87,6,75,3.4,3R,-0.819427754358179
scaffold11220,96,6.8,84,3.5,U,-0.958179824305373
scaffold11227,95,7,84,3,X,-1.22239242133645
scaffold11230,85,6,65,2.2,3L,-1.44745897697122
scaffold11253,81,5.4,16,1.4,3L,-1.94753258010586
scaffold11282,93,6.9,78,2.9,U,-1.2505434616506
scaffold11288,87,6.4,77,3.2,3R,-1
scaffold11291,99,6.7,96,3.8,X,-0.818161677014187
scaffold11301,68,4.5,53,2.4,2L,-0.906890595608519
scaffold11306,89,6.4,74,2.9,X,-1.14201900487243
scaffold11332,96,7,91,3.8,3L,-0.881355503501381
scaffold11339,86,6.2,78,3.2,X,-0.954196310386875
scaffold11341,96,6.5,88,3.6,3R,-0.852442811586142
scaffold11350,90,8,84,3.5,2R,-1.1926450779424
scaffold11358,88,5.1,72,2.4,3R,-1.08746284125034
scaffold11364,79,6,61,2.2,2L,-1.44745897697122
scaffold11366,83,7,75,3.5,2L,-1
scaffold11374,70,5.1,61,3.4,2R,-0.584962500721156
scaffold11378,95,6.6,75,2.3,3L,-1.52083216330144
scaffold11381,88,6.1,67,2.3,U,-1.40717538150587
scaffold11393,96,7.5,87,2.8,3R,-1.42146376843828
scaffold11397,88,5.9,71,2.8,2R,-1.07528812730424
scaffold11400,97,7,91,4,2L,-0.807354922057604
scaffold11401,94,6.8,57,1.7,2L,-2
scaffold11419,83,5.4,71,3.1,3R,-0.800691191776593
scaffold11421,88,4.2,82,4.6,X,0.131244533278252
scaffold11426,89,6.4,66,2,3L,-1.67807190511264
scaffold11433,92,7,83,3.2,3R,-1.12928301694497
scaffold11434,92,6.6,63,2.1,3L,-1.65207669657969
scaffold11435,94,6.5,79,2.6,2L,-1.32192809488736
scaffold11440,95,6.8,89,3.6,2R,-0.917537839808027
scaffold11441,95,5.7,92,4,3L,-0.510961919277379
scaffold11462,84,5.5,62,2.4,3L,-1.1963972128035
scaffold11487,92,7,88,4.1,2L,-0.771731012326883
scaffold11491,98,7.5,93,3.6,X,-1.05889368905357
scaffold11497,87,6.4,72,4.8,3R,-0.415037499278844
scaffold11499,98,7,91,4.1,2R,-0.771731012326883
scaffold115,94,6.2,87,4,2R,-0.632268215499513
scaffold1150,97,5.6,94,4.6,2L,-0.283792966000591
scaffold11504,95,6.5,92,4.7,3R,-0.467778961350817
scaffold11539,91,5.5,61,1.8,3L,-1.61143471208235
scaffold11540,84,5.1,75,3.3,3R,-0.628031222613042
scaffold11553,88,5.6,64,2.7,3L,-1.05246741989414
scaffold11561,97,6.9,93,4.2,3R,-0.716207033999409
scaffold11563,93,5.2,87,4.3,3L,-0.274174963438994
scaffold11568,94,6,86,4,3R,-0.584962500721156
scaffold11597,97,7.1,93,4.6,X,-0.626185163447669
scaffold11598,84,4.6,71,2.7,3R,-0.768674453893544
scaffold11603,98,7.4,95,4.3,2L,-0.783188610926852
scaffold11623,94,5.8,60,1.9,3L,-1.61005348168399
scaffold11626,79,5.3,64,2.4,3L,-1.14295795384204
scaffold11636,94,7.1,76,2.1,3L,-1.75742969672592
scaffold11645,93,8.3,89,4.2,2R,-0.982722008568165
scaffold11661,91,5.3,82,3.4,X,-0.64045761331286
scaffold11664,96,6.1,86,3.2,X,-0.930737337562886
scaffold11667,97,8.7,93,4.9,2L,-0.82823365173352
scaffold11668,98,7.5,95,4.5,2L,-0.736965594166206
scaffold11674,83,5.8,76,3.2,3R,-0.857980995127572
scaffold11680,93,6.3,80,3.1,2L,-1.02308361311304
scaffold11683,94,7.8,90,3.8,2L,-1.03747470541866
scaffold11684,87,5.6,84,3.5,2R,-0.678071905112638
scaffold11703,88,7.1,68,2.2,3L,-1.69031550086738
scaffold11704,78,4.4,75,4.3,3R,-0.0331668639351995
scaffold11712,91,6.3,66,1.9,2L,-1.72935241005633
scaffold11714,95,6.9,86,2.7,2L,-1.3536369546147
scaffold1172,92,6.8,84,3.2,3R,-1.08746284125034
scaffold11720,91,5.7,82,3.9,3R,-0.547487795302493
scaffold11722,92,6.9,79,2.4,3L,-1.52356195605701
scaffold11727,99,11,78,2.1,3L,-2.3890422907459
scaffold11733,93,6.8,82,3.4,2R,-1
scaffold11735,82,4.9,75,4.1,2R,-0.257157839497125
scaffold11738,95,6.3,85,2.7,X,-1.22239242133645
scaffold11756,94,6.5,85,3.5,3R,-0.893084796083488
scaffold11759,92,6.5,86,3.5,3R,-0.893084796083488
scaffold11762,92,6.9,89,4.9,X,-0.493814612662961
scaffold11764,98,7.5,79,2.3,3L,-1.70525673443887
scaffold11778,95,6.4,83,3.2,3R,-1
scaffold1178,95,5.4,91,4,3R,-0.432959407276106
scaffold11781,92,6.7,84,3.5,X,-0.936806173512806
scaffold11783,99,7.4,95,4.4,3R,-0.750021746991652
scaffold11813,94,7,84,3.3,3R,-1.08488889758651
scaffold11824,95,6.9,89,3.9,2L,-0.823122237915921
scaffold11830,90,5.8,79,2.9,2R,-1
scaffold11831,84,5.9,69,3.2,2L,-0.882643049361841
scaffold11843,98,8.6,90,3.1,3L,-1.47206844431522
scaffold11865,99,7.8,95,3.8,3R,-1.03747470541866
scaffold11866,93,5.9,84,3.6,2L,-0.712718047919529
scaffold11868,93,6.7,61,1.9,3L,-1.81816167701419
scaffold11869,75,5.1,48,1.9,3L,-1.42449782852791
scaffold11881,98,7.7,93,3.9,3L,-0.981384321832653
scaffold11889,94,7.2,75,2.7,4,-1.41503749927884
scaffold11894,69,5.6,57,3.3,2L,-0.762960802699151
scaffold11898,98,6.9,90,2.8,2R,-1.30116953472056
scaffold1190,94,6,88,3.9,X,-0.62148837674627
scaffold11902,89,6.2,66,2.2,3L,-1.49476469174958
scaffold11904,81,5.8,66,2.4,3R,-1.27301849440642
scaffold11905,94,6.5,70,2.2,2L,-1.56293619439116
scaffold11907,88,6.4,52,1.8,3L,-1.83007499855769
scaffold11920,90,5.7,79,3.1,2L,-0.878693703777866
scaffold11930,96,6.3,61,1.8,3L,-1.8073549220576
scaffold11931,94,5.4,80,2.3,X,-1.23132554610646
scaffold11933,92,6.9,73,2.6,X,-1.40808473863708
scaffold1194,88,6.5,61,1.8,3L,-1.85244281158614
scaffold11946,95,4.7,86,3.3,2L,-0.510194732319184
scaffold11947,95,6,91,3.4,3R,-0.819427754358179
scaffold11954,60,3.4,49,2.2,3R,-0.628031222613042
scaffold1197,90,6.8,75,2.8,3R,-1.28010791919274
scaffold11972,96,7.4,89,3.9,3R,-0.924051146766702
scaffold11974,98,7.4,93,3.9,2L,-0.924051146766702
scaffold11981,99,7.2,93,4.1,2R,-0.812372996824229
scaffold11983,99,7.9,95,4,U,-0.981852653289741
scaffold11985,99,7.8,96,4.2,2R,-0.893084796083488
scaffold11992,92,6.1,87,4.5,2R,-0.438884241233211
scaffold12013,80,5.5,52,1.8,3L,-1.61143471208235
scaffold12021,86,6.3,77,3.5,X,-0.84799690655495
scaffold12030,99,7.2,96,3.8,2L,-0.921997487998727
scaffold12031,94,7.5,88,3.9,2R,-0.943416471633633
scaffold12039,94,5.7,89,4.4,2R,-0.373458395527444
scaffold12052,94,6.4,82,3,2L,-1.09310940439148
scaffold12055,98,7.2,96,4.7,2R,-0.615336149764675
scaffold12060,84,6.4,71,2.7,2L,-1.24511249783653
scaffold1211,89,6.2,77,3.2,2R,-0.954196310386875
scaffold12111,79,5.2,65,2.7,3R,-0.945552215977624
scaffold12112,89,7,43,1.6,3L,-2.12928301694497
scaffold12124,96,7.5,88,3.5,2L,-1.09953567355091
scaffold12125,84,5,77,3.6,3R,-0.473931188332412
scaffold1213,73,4.6,66,3.4,2L,-0.436099114806673
scaffold12134,87,6.2,86,6.5,X,0.0681715026415792
scaffold12157,83,5.9,59,2.2,3L,-1.42321143072454
scaffold12161,88,5,75,3,2L,-0.736965594166206
scaffold12163,84,5.9,76,3.2,3R,-0.882643049361841
scaffold12174,95,7,67,2.1,3L,-1.73696559416621
scaffold12178,83,5.3,51,1.9,2L,-1.47999294111961
scaffold12185,98,7.4,92,3.7,2R,-1
scaffold12187,96,5.9,87,3.2,2L,-0.882643049361841
scaffold12204,90,6.7,86,4.2,2R,-0.673771767679012
scaffold12213,93,6.4,85,3.1,3R,-1.04580368961312
scaffold12216,96,6,90,3.8,3L,-0.658963082164933
scaffold12234,92,6.9,87,4.1,U,-0.750972452160086
scaffold12246,93,6.5,89,4.1,3R,-0.664815808410371
scaffold12276,95,5.9,90,4.2,3R,-0.490325626583081
scaffold12283,87,7.2,82,4.9,X,-0.555215157327104
scaffold12291,93,6.5,81,3.2,2L,-1.02236781302845
scaffold12299,87,6.2,58,2,3L,-1.63226821549951
scaffold12310,90,5.7,87,3.5,3R,-0.703606997219775
scaffold12335,93,6.7,76,2.4,2L,-1.48112668973662
scaffold12337,90,5.4,71,2.4,2L,-1.16992500144231
scaffold12347,96,7.6,90,4.4,3R,-0.788495894806288
scaffold12359,84,5.1,57,2.2,3L,-1.2129937233342
scaffold12360,92,7,88,4.3,3R,-0.703018262242869
scaffold12363,84,6.2,73,3,2L,-1.04730571477836
scaffold12368,97,7.1,89,3.3,X,-1.10535300014623
scaffold12374,97,7.4,86,2.9,2L,-1.35147237050138
scaffold12383,91,4.9,71,3,3R,-0.70781924850669
scaffold12397,79,8.4,67,6,3R,-0.485426827170242
scaffold12403,71,5.8,71,3.4,3L,-0.770518153877233
scaffold1241,93,6.2,89,4.4,2L,-0.494764691749578
scaffold12410,93,7,87,3.8,2R,-0.881355503501381
scaffold12412,87,4,60,2.3,2R,-0.79836613883035
scaffold1243,96,5.1,82,3.7,X,-0.462971976342546
scaffold12442,91,6,71,3,X,-1
scaffold12450,88,5.8,69,2.3,3R,-1.33441903907056
scaffold12453,94,5.8,58,2,3L,-1.53605290024021
scaffold12459,92,7.2,84,3.3,2R,-1.12553088208386
scaffold12461,76,5.3,56,1.9,3R,-1.47999294111961
scaffold12462,85,5.4,75,2.8,2R,-0.947532580105864
scaffold12466,92,6.3,82,3.2,2L,-0.977279923499916
scaffold12469,89,6.3,81,3.9,2L,-0.691877704637668
scaffold1250,85,7.2,62,2.1,3L,-1.77760757866355
scaffold12501,96,7.4,83,2.7,3L,-1.45456586346548
scaffold12505,78,5.7,65,2.5,3R,-1.18903382439002
scaffold12506,95,6.1,92,5.5,3R,-0.149377624038227
scaffold12524,97,6.9,95,5.4,3R,-0.3536369546147
scaffold12534,98,7.3,92,3.8,X,-0.941897045436432
scaffold12545,97,6.4,90,3.5,3R,-0.870716983055034
scaffold1258,91,5.7,86,4.3,3R,-0.406625259462644
scaffold12586,87,6.2,71,3.2,3R,-0.954196310386875
scaffold12601,80,5.3,60,3,2R,-0.821029858954681
scaffold12607,95,6.2,87,3.6,2L,-0.784271308944563
scaffold12638,98,6.8,95,4,2R,-0.765534746362977
scaffold12641,74,4.8,65,2.4,X,-1
scaffold12645,94,6.7,89,3.3,2R,-1.02169507109932
scaffold12658,90,5.7,81,3.7,2L,-0.623436648535792
scaffold12668,94,6.8,89,4.1,X,-0.729910836632256
scaffold1267,92,6.5,74,2.4,3L,-1.4374053123073
scaffold12682,83,7.3,74,5,X,-0.545968369105293
scaffold12684,76,4.7,73,5.1,2R,0.117836490293858
scaffold12693,91,7.5,86,4.2,3R,-0.83650126771712
scaffold12704,76,5.3,66,3.1,X,-0.773724144176324
scaffold12706,84,6.5,66,2.3,3L,-1.49880585697144
scaffold12711,93,6.6,89,5,3R,-0.400537929583729
scaffold12734,73,4.9,58,3.1,X,-0.660513533728333
scaffold1276,88,6,84,4.7,2R,-0.352301743930881
scaffold12764,88,7,69,2.8,2R,-1.32192809488736
scaffold12768,98,6.7,85,3.5,3R,-0.936806173512806
scaffold12775,91,7,77,3.4,3R,-1.04182017569463
scaffold12776,94,6.6,85,3.9,X,-0.758991900496205
scaffold12788,96,6.2,88,3.9,2R,-0.668794091524627
scaffold128,91,5.4,84,3.7,2R,-0.545434136534519
scaffold12802,96,7.5,76,2.5,2L,-1.58496250072116
scaffold12804,76,3.7,60,2.1,3L,-0.81713594285019
scaffold12805,94,7,82,2.7,2L,-1.3743955147815
scaffold12814,92,7.1,83,3.8,3R,-0.901819606061097
scaffold12827,77,4.6,59,2.3,3L,-1
scaffold12836,97,6.9,94,4.8,3R,-0.523561956057013
scaffold12838,95,6.3,94,7.1,3R,0.172467196004766
scaffold1284,94,7,90,4.4,3R,-0.669851398307669
scaffold12842,89,6.6,61,2.2,3L,-1.58496250072116
scaffold12854,89,5.6,82,3.4,2R,-0.719892080807265
scaffold12857,90,15,73,6.5,3R,-1.20645087746743
scaffold12860,90,4.9,73,2.9,3L,-0.756728848987636
scaffold12865,87,6.3,81,4.1,2L,-0.619727918881833
scaffold12879,88,4.7,81,4,2L,-0.232660756790275
scaffold12882,95,6.6,87,3.4,3R,-0.956931278108114
scaffold12886,90,6.8,57,1.7,3L,-2
scaffold12893,94,6.3,86,3.4,X,-0.889817082249577
scaffold12897,90,6.7,89,4.7,2R,-0.511500338780135
scaffold12909,93,6,90,5.4,3R,-0.15200309344505
scaffold12921,81,6.3,31,3.3,2R,-0.932885804141463
scaffold12933,95,6,90,3.9,2L,-0.62148837674627
scaffold12934,95,5,86,3.6,2R,-0.473931188332412
scaffold12949,91,6,59,1.9,U,-1.65896308216493
scaffold12953,99,7.8,95,4.1,2L,-0.927850214244165
scaffold12956,96,7.4,92,4.2,3R,-0.81713594285019
scaffold12958,92,6.3,81,2.9,2L,-1.11929892837234
scaffold12963,86,4.6,27,1.8,3R,-1.3536369546147
scaffold12966,91,5.6,85,3.9,3R,-0.521952703195356
scaffold1297,88,6.6,65,2.5,3L,-1.40053792958373
scaffold12979,98,7.2,95,4.9,2L,-0.555215157327104
scaffold12984,94,7.2,79,3.5,2R,-1.04064198449735
scaffold12988,93,5,88,4.5,X,-0.15200309344505
scaffold1299,94,6.9,87,3.2,3R,-1.10852445677817
scaffold12991,92,6.4,83,3.6,X,-0.830074998557688
