ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C22748758,98,10,100,34,X,1.76553474636298
C22749134,98,4.4,94,4.9,3R,0.155278225477911
C22758122,99,5.1,100,7.7,3L,0.594361198723406
C22759490,96,4.6,100,7.3,X,0.666262602823005
C22763010,95,4.9,99,7.5,2L,0.614108846380673
C22764650,94,3.7,98,5.8,2L,0.648527629498622
C22764654,97,9.9,99,15,2R,0.599462070416271
C22766860,98,5.6,98,12,2L,1.09953567355091
C22769946,97,3.1,98,5.6,3R,0.853158611670729
C22771230,99,8.9,100,16,2L,0.846194663920965
C22773022,98,5.4,100,9.4,2L,0.799701349514169
C22773560,97,5.3,99,8,2R,0.594007640324163
C22774996,96,5.5,98,8.7,X,0.661583782324069
C22775076,99,5.2,99,8.8,2R,0.758991900496205
C22776630,98,4.8,99,7.2,X,0.584962500721156
C22777260,94,4,97,6.6,3L,0.722466024471091
C22777478,98,5.6,100,8.4,3R,0.584962500721156
C22777768,99,5,99,9.6,2R,0.941106310946431
C22779298,96,5.1,98,8,3R,0.649502752915867
C22779804,99,5.4,99,8.1,X,0.584962500721156
C22779818,98,5.2,98,6.5,3R,0.321928094887362
C22780574,98,5.4,99,8,2L,0.567040592723894
C22780642,97,6.6,100,11,3L,0.736965594166206
C22780984,98,6.4,97,12,2L,0.906890595608518
C22781618,99,6.9,100,11,X,0.67283525674649
C22782430,99,6.8,100,12,X,0.819427754358179
C22783488,99,7.1,99,13,2R,0.872620693523772
scaffold10000,83,4.7,86,6.7,3L,0.511500338780135
scaffold100011,96,5.9,96,9.5,3R,0.687212558969106
scaffold10002,94,4.9,97,7.4,3L,0.594743521513741
scaffold10008,92,4.7,95,7.3,3R,0.63523570720238
scaffold100090,76,4.5,77,6.7,2R,0.574236094128098
scaffold100127,90,4.9,95,8.6,3L,0.81155491058689
scaffold100140,92,6,94,8.5,2L,0.502500340529183
scaffold100178,88,5,89,6.5,X,0.37851162325373
scaffold10023,92,4.8,94,7.2,3R,0.584962500721156
scaffold100237,95,6.2,98,9.7,3L,0.645716531800252
scaffold10025,86,5.5,89,8.4,3L,0.610957709254101
scaffold10029,92,5.1,94,8.2,2R,0.685126662646588
scaffold10031,90,5.1,93,7.9,2R,0.631355406205608
scaffold100370,86,5.9,85,7.9,X,0.421137698815262
scaffold100465,92,5.5,94,8,2R,0.540568381362703
scaffold100508,92,5.2,94,9.3,3L,0.838719092966939
scaffold10052,91,4.3,92,7.4,3R,0.783188610926852
scaffold100530,93,5.3,94,9,2L,0.763932641766476
scaffold10055,96,5.1,98,8.3,3R,0.702614089375429
scaffold100556,95,5.7,97,8.8,3R,0.626541604472556
scaffold100559,96,5.1,99,8.6,3R,0.753839412730602
scaffold10069,95,5.1,95,7.9,X,0.631355406205608
scaffold100698,87,4,92,6.7,2L,0.74416109557041
scaffold10071,86,6.7,88,11,X,0.715270523066887
scaffold100779,93,5.8,96,8.1,2R,0.481869007757053
scaffold10078,93,4.9,96,7.7,2R,0.652076696579693
scaffold10080,87,5.1,89,8.1,2L,0.667424660913129
scaffold100864,91,5.3,92,8.7,U,0.715023041285529
scaffold100920,89,4.6,90,6.5,3L,0.498805856971442
scaffold100948,88,3.3,93,4.7,X,0.510194732319184
scaffold100964,94,5,98,7.1,3R,0.505890929729957
scaffold100967,91,5.4,92,7.4,3R,0.454565863465481
scaffold100999,99,5,100,8,3L,0.678071905112638
scaffold101058,89,4.4,92,8,3R,0.862496476250065
scaffold101062,92,4.2,92,6.8,3R,0.695145418471579
scaffold101067,96,5.2,99,7.4,3R,0.509013647487858
scaffold10107,79,5,82,8.4,3L,0.748461233004036
scaffold101150,92,4.9,90,7.7,2R,0.652076696579693
scaffold101186,92,4.9,93,7.9,2L,0.689070904061895
scaffold101214,98,5.8,99,9.4,2R,0.696607856550065
scaffold101217,99,5.1,100,9.1,2L,0.835369298227201
scaffold101298,96,4.9,100,8.8,2L,0.844721774522089
scaffold101302,93,3.7,96,6.9,X,0.899071091149219
scaffold101414,100,5.6,100,10,2L,0.836501267717121
scaffold101416,96,5.7,96,9.1,3R,0.674904626033955
scaffold101440,96,4.9,99,7.1,2L,0.535037275389474
scaffold10145,96,5.5,96,9.1,3L,0.726434926674037
scaffold101585,72,4.1,75,5.7,3R,0.475338009546658
scaffold101642,95,6.2,97,11,3L,0.827163403137784
scaffold101761,88,5.7,89,8.2,4,0.524661990453342
scaffold101776,77,4.6,81,6.8,2R,0.563900885193327
scaffold101778,97,5.5,98,8.1,2L,0.558490289359965
scaffold101831,94,5.9,92,10,3L,0.761213140412883
scaffold101909,98,5.5,100,9.6,3L,0.803602787196496
scaffold101978,98,6.1,99,9.5,X,0.639118270768062
scaffold10198,83,5.3,85,7.9,X,0.575860293613904
scaffold101991,94,3.7,99,6.5,2L,0.812914447399505
scaffold10203,94,4.9,95,7.1,3R,0.535037275389474
scaffold102068,90,8.7,93,13,2R,0.579424317179726
scaffold102079,98,5.9,99,9.5,3R,0.687212558969106
scaffold10208,89,4.8,92,7.9,3L,0.718818247455947
scaffold102082,95,6.9,97,7.6,2R,0.139403056665416
scaffold102095,79,4.5,80,8,X,0.830074998557688
scaffold102139,89,5,90,8.3,2R,0.7311832415722
scaffold102225,82,2.8,89,5.9,3R,1.07528812730424
scaffold102237,95,5.1,97,6.6,3R,0.371968777386958
scaffold102263,83,4.5,85,9.2,3R,1.03170885972734
scaffold102386,96,5.4,99,8.4,2R,0.637429920615292
scaffold1024,82,4.9,84,6.8,3L,0.472752997135131
scaffold10242,90,4.3,91,7.4,3R,0.783188610926852
scaffold102431,99,5.8,99,9.7,U,0.741931847059556
scaffold102441,97,7.8,94,11,3R,0.495957494662411
scaffold102468,88,3.6,90,6.2,2L,0.784271308944563
scaffold102471,84,4.3,87,7,3R,0.703018262242869
scaffold102479,74,4,78,6.1,2L,0.608809242675524
scaffold102563,89,4.9,91,7.7,4,0.652076696579693
scaffold102595,74,4.8,72,8.1,3R,0.754887502163469
scaffold102683,89,5.2,89,7.2,3R,0.46948528330122
scaffold10270,94,5.2,96,8.4,3L,0.691877704637668
scaffold102720,94,3,99,6.9,2R,1.20163386116965
scaffold102751,77,5.3,79,9.9,3R,0.90143616551641
scaffold102770,85,5.3,89,8.7,2R,0.715023041285529
scaffold102920,87,5.7,88,8.1,X,0.506959988719883
scaffold10301,96,4.9,97,8.1,X,0.725140158769416
scaffold103059,89,4.3,89,7.4,U,0.783188610926852
scaffold103182,94,5.1,96,8.5,2L,0.736965594166206
scaffold103183,92,3.7,97,6.1,X,0.721283971933936
scaffold10323,77,5.3,78,7.7,3R,0.538866086131702
scaffold10328,82,3.8,93,6.3,2R,0.729352410056331
scaffold103373,97,5.5,98,9.6,X,0.803602787196496
scaffold1034,94,7.1,94,9.8,3R,0.464962724610526
scaffold10341,88,4.9,92,7.3,3L,0.575114714764809
scaffold1035,91,4.1,94,5.9,3L,0.525091044743758
scaffold10355,87,5.4,89,8.6,3L,0.671377252538629
scaffold10358,88,4.6,90,7.6,U,0.724365557386573
scaffold103607,81,4.5,84,7.4,3L,0.717600269299275
scaffold103643,91,5.2,91,8.1,3L,0.639410284743532
scaffold103704,88,5.8,89,9.8,X,0.756728848987636
scaffold103739,93,4.3,95,7,2R,0.703018262242869
scaffold104005,79,4.7,85,7.2,X,0.615336149764675
scaffold104021,95,5.7,97,11,3L,0.948469699359918
scaffold10413,93,4.9,94,7.8,2R,0.67069237474704
scaffold104158,95,5.4,97,9.2,X,0.768674453893544
scaffold104210,89,5.5,97,7.7,2L,0.485426827170242
scaffold104244,95,4.2,97,5.9,3R,0.490325626583081
scaffold104301,93,4.9,94,6.8,3R,0.472752997135131
scaffold10433,87,5.4,92,7.2,2R,0.415037499278844
scaffold10440,87,5.1,90,8.3,3R,0.702614089375429
scaffold104506,88,5.3,88,12,3L,1.17897014104532
scaffold104507,80,4.6,83,6.6,3L,0.52083216330144
scaffold104545,95,5.6,95,10,3L,0.836501267717121
scaffold104557,92,5.3,95,6.6,2L,0.316473664795254
scaffold104633,90,5.1,92,6.8,2R,0.415037499278844
scaffold10473,92,4.7,94,6.9,3R,0.553935605100532
scaffold104764,84,4.1,92,6.4,X,0.642447995381917
scaffold104777,91,4.5,92,8.6,2R,0.934411658372423
scaffold10481,87,4.5,87,6.5,2R,0.53051471669878
scaffold104830,93,5.8,94,9.4,3R,0.696607856550065
scaffold104851,92,6.7,93,9.6,2L,0.518873310263384
scaffold104905,80,4.7,79,7.7,3R,0.712197689017264
scaffold10493,94,5.6,94,8.5,2R,0.602036014080098
scaffold104962,96,5.4,95,9.7,3R,0.845025340023659
scaffold105,90,5,91,8.1,2L,0.6959938131099
scaffold10503,88,5.1,91,8.2,3L,0.685126662646588
scaffold10514,91,4.4,92,6.9,X,0.649092838140872
scaffold10516,77,5.3,77,8.2,3L,0.629631550054884
scaffold10517,88,5.6,89,8.2,2L,0.55019708256048
scaffold1052,90,6.4,91,11,3L,0.78135971352466
scaffold10523,87,4.9,88,8.2,2R,0.742842160502875
scaffold105236,100,6.2,99,8.2,3L,0.403355694231208
scaffold10528,93,5,94,8,U,0.678071905112638
scaffold10532,81,4.7,82,7.2,X,0.615336149764675
scaffold10541,77,5.9,76,6.7,3R,0.183446141095931
scaffold105423,90,4.9,90,7.9,3R,0.689070904061895
scaffold105464,100,5.7,97,7.6,2R,0.415037499278844
scaffold10548,85,5.2,85,9,2L,0.791413378188582
scaffold10555,91,4.2,95,7.1,3R,0.757429696725922
scaffold10558,90,4.8,92,8,2R,0.736965594166206
scaffold105636,87,4.6,95,7.3,3R,0.666262602823005
scaffold10565,88,5,87,8.4,3L,0.748461233004036
scaffold105677,91,5.6,92,8.1,3R,0.532495080827021
scaffold105759,93,5.7,94,8.5,3L,0.57650092197296
scaffold105812,94,5.3,95,9,U,0.763932641766476
scaffold105830,83,3.9,87,5.4,2R,0.46948528330122
scaffold105847,87,6.5,89,8.8,2R,0.437063805608843
scaffold105885,64,4.2,67,5.6,3R,0.415037499278844
scaffold105942,95,3.9,97,7.1,2R,0.864344900642434
scaffold105959,95,5.5,99,8.2,2L,0.576192291093424
scaffold105963,92,3.8,91,4.9,3R,0.366782330671623
scaffold106030,98,5.9,100,9.5,2R,0.687212558969106
scaffold106031,72,5.1,74,8,3L,0.649502752915867
scaffold10605,95,5.4,95,8.7,3R,0.68805599368526
scaffold106111,88,4.6,86,7.6,X,0.724365557386573
scaffold106113,98,5.3,97,8.1,3L,0.611929548321425
scaffold106117,95,5.1,95,11,X,1.10893437155316
scaffold10618,85,5.6,88,8.9,X,0.668378508908794
scaffold106253,94,5.7,98,8.9,3R,0.642843416801656
scaffold106288,95,5,97,7.8,3R,0.641546029087524
scaffold10637,92,5.7,95,8.7,3R,0.610053481683987
scaffold106382,94,3.6,96,6.2,3L,0.784271308944563
scaffold106396,91,3.8,97,7,3R,0.881355503501381
scaffold10642,84,5.7,87,7.5,2L,0.395928676331139
scaffold10644,91,5.2,92,8.4,X,0.691877704637668
scaffold106468,85,4.8,90,7,2R,0.54432051622381
scaffold1065,93,4.5,91,6.7,2R,0.574236094128098
scaffold10652,86,10,89,17,2L,0.765534746362977
scaffold106526,55,3.1,59,5.9,3R,0.928446738974966
scaffold106559,67,4.2,65,5.6,2L,0.415037499278844
scaffold106569,99,6,100,11,U,0.874469117916141
scaffold106689,84,4.5,85,6.9,2L,0.616671360448494
scaffold10671,93,7.1,94,12,3R,0.757143476103837
scaffold106721,85,5.2,86,8.9,U,0.775293712825306
scaffold10673,82,5,82,8.2,3R,0.713695814843359
scaffold10678,96,4.4,96,7.8,X,0.825970600224951
scaffold106796,84,3.7,88,5.4,2L,0.545434136534519
scaffold106864,92,6.6,94,10,2R,0.599462070416271
scaffold10694,79,5.5,80,7.5,X,0.447458976971221
scaffold10696,93,5.8,96,10,3L,0.785875194647153
scaffold106976,94,5.9,97,7.9,2R,0.421137698815262
scaffold107072,90,5.2,95,7.1,X,0.44930740136359
scaffold107080,86,5.3,89,8.3,3R,0.647118976783726
scaffold107117,94,5,96,8.7,2L,0.799087306074003
scaffold107120,86,3.8,92,5.1,2L,0.42449782852791
scaffold1073,90,5.2,92,7.9,3R,0.603341030036011
scaffold107317,94,5.3,95,8.1,3L,0.611929548321425
scaffold107353,99,4.8,99,7.5,3L,0.643856189774725
scaffold107366,84,4.2,89,7.7,2R,0.874469117916141
scaffold1074,74,5.1,74,7.3,3R,0.517399216908522
scaffold10745,84,4.9,84,7.4,3R,0.594743521513741
scaffold10746,49,3,64,5.5,3L,0.874469117916141
scaffold10751,95,5.2,97,8.7,3L,0.742503777707636
scaffold107511,89,4.6,96,7.1,2L,0.626185163447669
scaffold107547,87,5.4,90,8,2L,0.567040592723894
scaffold10755,98,5.6,99,8.4,2R,0.584962500721156
scaffold10758,92,5.3,93,7.5,2L,0.500898235932682
scaffold10760,88,4.6,92,7.6,3R,0.724365557386573
scaffold107602,81,5,80,7.7,3L,0.622930350920177
scaffold10762,89,4.9,90,7.8,3R,0.67069237474704
scaffold107654,85,5.5,88,8,3L,0.540568381362703
scaffold107733,98,5.4,99,10,3R,0.888968687611256
scaffold107753,76,3.6,81,5.7,3R,0.662965012722429
scaffold107774,96,5.9,96,8.3,3R,0.492396381985084
scaffold10778,95,5.5,96,8.8,2L,0.678071905112638
scaffold107808,90,3.8,98,6,2L,0.658963082164933
scaffold10781,92,4.7,94,6.7,X,0.511500338780135
scaffold107858,97,7.7,97,13,2R,0.755581272333553
scaffold10791,88,4.8,89,7.3,X,0.604862058158861
scaffold107919,85,5.5,85,9.1,X,0.726434926674037
scaffold108008,80,4.7,82,6.6,3R,0.489805267680816
scaffold108031,96,4.5,98,8.6,X,0.934411658372423
scaffold108112,86,5.2,85,8,2L,0.62148837674627
scaffold10813,90,4.4,92,7.6,2R,0.788495894806288
scaffold108153,89,4,91,6.5,2L,0.700439718141092
scaffold108182,61,3.2,65,4.3,3L,0.426264754702098
scaffold1082,91,4.8,93,8.6,2L,0.841302253980942
scaffold108211,83,4.7,85,9.5,X,1.01526675665331
scaffold108225,92,4.9,94,7.8,U,0.67069237474704
scaffold108273,94,6.4,96,8.7,2R,0.442943495848728
scaffold108305,97,5.2,96,7.9,3R,0.603341030036011
scaffold108328,98,5.6,99,6.8,3L,0.280107919192735
scaffold108389,89,5.7,93,9.9,X,0.796466605914868
scaffold108398,83,5.6,84,6.1,3L,0.123382415505282
scaffold10846,87,4.5,91,7.3,3R,0.697971462550342
scaffold108496,94,4.7,96,6.9,3R,0.553935605100532
scaffold108527,95,4.4,97,7.5,3L,0.769387071858583
scaffold108536,85,3.8,93,5.1,3R,0.42449782852791
scaffold108568,75,4.3,75,5.9,3L,0.456378294659744
scaffold10858,96,5.6,97,7.5,2L,0.421463768438277
scaffold108660,67,3.4,66,5.4,X,0.667424660913129
scaffold108686,95,5.5,97,8.4,X,0.610957709254101
scaffold108720,86,4.9,87,8.6,2L,0.81155491058689
scaffold108754,76,4.4,83,6,2R,0.447458976971221
scaffold108760,95,4.8,99,8.2,X,0.772589503896927
scaffold108799,94,5.6,97,8.3,2R,0.567684509289321
scaffold108846,94,5.7,95,9,2L,0.658963082164933
scaffold108853,89,3.9,88,6.9,X,0.823122237915921
scaffold108860,91,4.7,94,8.4,X,0.837728571101123
scaffold109005,81,4.6,85,7.3,3L,0.666262602823005
scaffold109012,89,4.6,90,8.2,3R,0.833990048561071
scaffold10902,79,4.2,83,6,2R,0.514573172829758
scaffold10903,91,5.7,93,8.4,X,0.559427408614019
scaffold109035,95,5.5,97,8.4,2L,0.610957709254101
scaffold109064,87,4.8,91,6.4,2L,0.415037499278844
scaffold10912,88,4.4,90,8.1,2R,0.880418384247327
scaffold109149,91,7.9,92,12,3L,0.603109847431415
scaffold10917,87,4.9,89,7.9,2L,0.689070904061895
scaffold10918,90,4.3,93,6.7,2R,0.639824435755675
scaffold10925,92,4.8,94,7.5,3L,0.643856189774725
scaffold109272,77,5.6,78,10,3R,0.836501267717121
scaffold1093,89,4.1,93,6.2,3L,0.596644305768792
scaffold109318,96,4.8,96,8.9,3R,0.890770930245242
scaffold10936,94,4.5,95,7.2,3R,0.678071905112638
scaffold109375,100,5.9,99,8.4,3R,0.509674373416919
scaffold10938,85,4.7,86,8.2,3R,0.802963152940446
scaffold109406,18,3.1,22,6.9,3L,1.15432814639129
scaffold109442,89,5.3,86,7.6,2L,0.520007058880386
scaffold109550,97,4.8,100,8.9,2R,0.890770930245242
scaffold109605,85,4.9,86,7.1,X,0.535037275389474
scaffold109623,88,5.8,90,6.5,3R,0.164386817900883
scaffold109643,93,5.2,93,8.2,3L,0.657112286476991
scaffold10966,91,5.4,92,8.3,2R,0.620151929183456
scaffold109702,54,4,59,5.6,X,0.485426827170242
scaffold109705,98,6.5,100,11,X,0.758991900496205
scaffold1098,89,5.1,91,7.4,2L,0.537028023657454
scaffold109827,77,5.4,84,11,3R,1.02647221136119
scaffold1099,84,5.2,86,8.6,2R,0.725825036561006
scaffold109916,97,4.7,99,7.1,2L,0.595158267827045
scaffold109950,87,4.8,89,7.5,3R,0.643856189774725
scaffold10996,91,5.1,93,7.3,2R,0.517399216908522
scaffold109963,72,4.8,74,7.7,3R,0.681824039973745
scaffold109968,96,6.4,97,9.6,3R,0.584962500721156
scaffold10999,84,3.3,87,5.2,2R,0.656045598782639
scaffold11001,96,4.7,96,7,2L,0.574694165267329
scaffold11009,98,6,98,9.9,3L,0.722466024471091
scaffold110092,95,4.5,95,5.8,3R,0.366127898797897
scaffold110172,93,4.6,94,7.2,3L,0.6463630453853
scaffold110197,66,3.6,71,6,X,0.736965594166206
scaffold110210,88,4.2,91,5.7,3R,0.440572591385981
scaffold110221,85,4.8,89,7.2,X,0.584962500721156
scaffold11024,95,4.7,96,8.5,2L,0.854802084460064
scaffold110348,86,4.1,90,7.1,2R,0.792195114886598
scaffold110382,87,4.7,89,9.1,3R,0.953205788521059
scaffold110394,82,4.8,83,6.5,3R,0.437405312307298
scaffold110400,95,4.2,96,6.3,3L,0.584962500721156
scaffold110411,94,5.1,96,7.9,3R,0.631355406205608
scaffold110474,97,4.7,98,7.3,2L,0.63523570720238
scaffold110484,96,6.5,95,9.9,2R,0.606988807051155
scaffold11054,69,4.2,75,6.3,2R,0.584962500721156
scaffold110559,87,4.9,88,7.8,2L,0.67069237474704
scaffold11057,92,4.7,93,7.7,3R,0.712197689017264
scaffold110628,99,3.6,99,5.8,2R,0.68805599368526
scaffold11067,97,6.8,97,11,3L,0.69389687227432
scaffold110705,87,3.9,95,7.1,3R,0.864344900642434
scaffold110713,90,5.4,90,8.2,2R,0.602664502454615
scaffold11075,82,5.1,83,8.7,3L,0.770518153877233
scaffold110753,96,5.6,98,8.4,X,0.584962500721156
scaffold110801,75,6,76,8.5,3R,0.502500340529183
scaffold11082,93,5.1,95,7.4,3L,0.537028023657454
scaffold110831,85,5.7,88,8.9,3L,0.642843416801656
scaffold11090,81,4.8,83,7.3,2R,0.604862058158861
scaffold11094,88,5,89,8,3R,0.678071905112638
scaffold11097,84,5.6,85,8.9,3L,0.668378508908794
scaffold11105,97,4.8,98,9.2,2L,0.938599455335857
scaffold111056,79,5.3,81,7.5,3R,0.500898235932682
scaffold11112,94,5.3,96,8.4,3R,0.664396968215561
scaffold111208,98,6.2,98,8.1,X,0.385653692497749
scaffold111223,88,4.7,88,8.9,3L,0.92114457928876
scaffold111242,97,5.6,98,8.8,2R,0.652076696579693
scaffold111249,69,4.4,69,6.6,3L,0.584962500721156
scaffold1113,90,4.9,92,7.8,3L,0.67069237474704
scaffold11138,88,5.6,91,8.1,2R,0.532495080827021
scaffold111381,82,5.4,82,10,3R,0.888968687611256
scaffold11141,93,5.2,96,8.4,3R,0.691877704637668
scaffold111434,81,4.7,83,7.4,X,0.654864513951313
scaffold111604,99,5.5,99,9.9,2R,0.84799690655495
scaffold111624,87,6.5,87,9.9,U,0.606988807051155
scaffold11170,85,4.9,86,8.2,2L,0.742842160502875
scaffold111700,99,6.4,99,9.6,2L,0.584962500721156
scaffold11173,94,5.3,97,8.3,2R,0.647118976783726
scaffold11176,90,4.6,92,8.5,X,0.885828980080689
scaffold111842,98,4.9,97,6.6,3R,0.429684275243245
scaffold111921,85,4.4,88,7.7,2L,0.807354922057604
scaffold111942,95,5.7,95,9.3,3R,0.70626879694329
scaffold11202,89,5.8,90,9.3,X,0.681177815980459
scaffold112066,88,4.7,92,7.3,3R,0.63523570720238
scaffold112070,72,4.1,74,6.8,2L,0.729910836632256
scaffold112137,80,4.8,87,8.3,X,0.790076930625769
scaffold112167,78,4,82,8,X,1
scaffold11218,78,4.4,78,7.8,3L,0.825970600224951
scaffold112180,91,4.7,95,7.3,2R,0.63523570720238
scaffold112183,91,4.3,91,6.6,3L,0.618129364656356
scaffold11224,90,4.4,91,6.8,3R,0.628031222613042
scaffold11228,84,5,87,5.1,X,0.0285691521967709
scaffold11233,82,4.7,84,6.5,X,0.467778961350817
scaffold11239,83,4.4,86,7.5,X,0.769387071858583
scaffold11244,79,6.2,79,9.8,3R,0.660513533728333
scaffold11246,70,3.3,70,5.8,X,0.813586875769119
scaffold112494,84,5.4,85,8.7,3L,0.68805599368526
scaffold11256,95,5.1,96,7,3R,0.456857674973471
scaffold112605,80,4.8,83,5.8,X,0.273018494406416
scaffold112747,69,4.7,71,7.4,3L,0.654864513951313
scaffold11276,92,5.2,95,8.5,2L,0.70895121799661
scaffold11279,91,5.2,95,7.8,2R,0.584962500721156
scaffold11290,95,5.1,98,8.5,3L,0.736965594166206
scaffold113010,99,3.9,99,7.9,2R,1.01837852931485
scaffold113051,94,4.4,94,6.3,X,0.517848304862619
scaffold11306,91,4.7,97,7.3,2L,0.63523570720238
scaffold113105,93,8.3,94,12,2R,0.531851164261594
scaffold113130,90,5.3,92,8.2,X,0.629631550054884
scaffold11323,94,4.8,98,5.6,3L,0.222392421336448
scaffold11327,92,5,94,8.1,X,0.6959938131099
scaffold113313,80,5.2,85,8.5,3R,0.70895121799661
scaffold113333,76,5.6,76,8.4,2R,0.584962500721156
scaffold113336,87,6.3,93,9,3L,0.514573172829758
scaffold11338,84,5.2,85,8.4,3L,0.691877704637668
scaffold113417,86,5.1,87,8.3,3R,0.702614089375429
scaffold11343,94,4.6,95,7.1,3R,0.626185163447669
scaffold113450,95,5.1,96,8.7,3L,0.770518153877233
scaffold113463,97,6.4,96,8.3,2L,0.375039431346925
scaffold11349,93,5.6,94,8.6,2L,0.618909832644494
scaffold113556,87,4.7,92,6.6,X,0.489805267680816
scaffold11356,93,4.8,94,7.8,X,0.700439718141092
scaffold113563,75,5.2,76,6.4,X,0.299560281858908
scaffold113648,95,5.4,95,7.3,X,0.434937056716548
scaffold11374,96,5,98,8.1,2L,0.6959938131099
scaffold113762,94,5.7,98,9.3,2L,0.70626879694329
scaffold113766,61,2.9,59,3.9,X,0.427421223734676
scaffold113788,76,5,77,7,2R,0.485426827170242
scaffold113878,78,4,85,7,2R,0.807354922057604
scaffold113971,90,4.6,97,6.3,2R,0.453717967442904
scaffold114005,81,4.6,84,7.4,3L,0.685891409571937
scaffold114008,85,3.9,87,5.7,3R,0.547487795302493
scaffold114013,88,5.8,86,10,2R,0.785875194647153
scaffold114065,79,6.1,79,9.9,3L,0.698619282516724
scaffold11408,84,14,85,21,2R,0.584962500721156
scaffold11410,85,5.5,87,9.2,X,0.742202242532353
scaffold114152,90,4.4,94,5.9,2L,0.423211430724544
scaffold114181,91,4.6,89,7,3L,0.605721060887954
scaffold11428,84,5.7,87,7.7,2L,0.43389652653016
scaffold114321,93,6.1,99,8,X,0.391190757324476
scaffold114405,91,3.8,98,6.9,2R,0.860596943334584
scaffold114411,95,4.7,98,9.2,2L,0.968973104379375
scaffold114446,92,3.2,92,4.6,2R,0.523561956057013
scaffold11458,94,5.1,95,8.3,3R,0.702614089375429
scaffold114714,95,6.5,97,8.4,3R,0.369949609750306
scaffold114721,95,4.6,97,6.8,3L,0.563900885193327
scaffold11473,95,5.2,95,8.8,3R,0.758991900496205
scaffold11476,91,5.1,94,8.2,X,0.685126662646588
scaffold114951,95,5,97,8.1,X,0.6959938131099
scaffold11497,86,5.3,89,7.2,2R,0.442004546879113
scaffold114972,91,4.3,93,8.8,3L,1.0331668639352
scaffold115004,84,4,86,6.3,X,0.655351828612554
scaffold11503,93,5.1,94,8.6,3R,0.753839412730602
scaffold115054,84,4.6,87,7.9,2R,0.78021879212009
scaffold11508,91,4.6,93,7.2,3R,0.6463630453853
scaffold115085,93,4.8,94,8.8,2R,0.874469117916141
scaffold115091,95,4.7,92,6.7,X,0.511500338780135
scaffold115122,85,4.8,89,6.8,3L,0.502500340529183
scaffold115190,95,6.1,99,11,3L,0.850622375961773
scaffold11524,88,4.7,86,9,3L,0.937264244652037
scaffold11526,94,5,96,7.9,2R,0.659924558402378
scaffold1153,99,6.1,100,9.5,X,0.639118270768062
scaffold115346,91,5.3,90,7.6,X,0.520007058880386
scaffold115408,84,3.9,91,6.2,X,0.668794091524627
scaffold115412,89,4.4,92,5.6,3L,0.347923303420307
scaffold115416,87,5.3,86,7.2,3L,0.442004546879113
scaffold115480,69,3,67,3.9,2L,0.37851162325373
scaffold11549,87,5.3,88,8.3,3R,0.647118976783726
scaffold115493,98,6.6,98,10,3R,0.599462070416271
scaffold115494,87,6.1,87,8.3,3L,0.444302093784039
scaffold115520,77,5.4,79,7.8,2R,0.53051471669878
scaffold115578,93,5.2,93,8.4,X,0.691877704637668
