ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C30659537,86,10,84,7.6,3L,-0.395928676331139
C30659579,100,11,99,6.6,2L,-0.736965594166206
C30659629,99,9.5,99,6.8,2L,-0.482392767080608
C30659665,97,13,97,11,3L,-0.241008099503795
C30659717,96,9,81,6.1,3L,-0.561115758766789
C30659759,96,6.5,99,5.5,3L,-0.241008099503795
C30659857,87,8,84,5.4,3R,-0.567040592723894
C30659985,98,8.3,98,6.9,2L,-0.266514974568756
C30659987,98,12,93,7.4,3L,-0.697437229979569
C30659999,97,9.5,99,7.9,2L,-0.266074860153845
C30660143,90,7.4,97,7.7,2R,0.0573331750659516
C30660151,100,8.5,92,5.4,X,-0.654503433974233
C30660173,82,17,88,13,3R,-0.387023123109247
C30660183,100,15,100,9.3,X,-0.689659879387849
C30660191,99,9.8,99,9.1,X,-0.106915203916512
C30660193,99,8,93,5.6,3L,-0.514573172829758
C30660341,88,10,82,7.4,2L,-0.434402824145775
C30660349,98,14,99,11,X,-0.347923303420307
C30660357,81,11,83,5.6,2L,-0.974004791467056
C30660367,85,7.4,96,4,2R,-0.887525270741588
C30660389,100,7.8,100,6.3,2L,-0.308122295362332
C30660421,96,5.4,95,7.1,3L,0.394859617341213
C30660461,83,7.7,87,6.8,2L,-0.179323699444562
C30660473,93,9.4,84,7.5,2R,-0.325770161181757
C30660489,92,7.1,89,15,2R,1.0790715709912
C30660493,92,6.1,83,4.1,2R,-0.573185332944803
C30660501,89,8.1,86,7.5,3L,-0.111031312388744
C30660529,79,9.4,83,6.9,3L,-0.446064394899468
C30660587,83,8.4,84,7.4,X,-0.182864057149811
C30660611,98,8,95,5.9,X,-0.439285045525521
C30660615,50,1.8,83,2.2,X,0.289506617194985
C30660681,83,6.6,83,4.8,X,-0.459431618637297
C30660689,97,8.9,98,7.3,3R,-0.285908872086381
C30660709,80,6.9,98,7,3R,0.0207585601667972
C30660733,94,9.1,98,7.3,2R,-0.317970081318679
C30660851,98,12,99,9.7,3R,-0.306977753421391
C30660881,99,13,98,10,3L,-0.37851162325373
C30660905,99,11,100,10,3R,-0.137503523749935
C30660961,91,7.6,81,7,X,-0.118644496498619
C30660991,100,8,96,7.2,3L,-0.15200309344505
C30661015,99,7.4,100,8.7,3R,0.233490130219778
C30661041,88,17,84,14,X,-0.280107919192735
C30661051,99,10,95,9.7,3L,-0.0439433475875971
C30661069,100,10,100,7.7,2L,-0.377069649079823
C30661081,93,9.1,86,9.1,2R,0
C30661203,98,12,99,7.3,X,-0.717066036728501
C30661247,100,11,98,9.7,3L,-0.181446871337532
C30661255,88,10,98,9.8,3L,-0.0291463456595163
C30661263,95,7.3,99,6.8,2R,-0.102361717629678
C30661295,95,15,88,6.3,3R,-1.25153876699596
C30661341,99,12,97,11,3L,-0.125530882083859
C30661445,68,4.6,88,3.6,2R,-0.3536369546147
C30661587,80,5,84,5.9,3R,0.238786859587117
C30661617,99,13,100,11,2L,-0.241008099503795
C30661629,99,11,99,7.8,X,-0.495957494662411
C30661735,84,6.6,88,6.4,3R,-0.0443941193584532
C30661751,99,13,99,9.7,2R,-0.422454970841327
C30661783,94,5.3,89,8.6,2R,0.698344300138899
C30661837,94,10,89,6,3L,-0.736965594166206
C30661877,99,7.8,99,7.5,2R,-0.0565835283663674
C30662025,98,9.9,98,6.4,2L,-0.629356620079609
C30662029,94,3.3,89,5.1,2R,0.628031222613042
C30662137,87,13,96,9.7,2R,-0.422454970841327
C30662161,92,12,88,11,2R,-0.125530882083859
C30662165,89,8.8,96,7.3,2L,-0.26960705975728
C30662177,89,12,99,8.3,X,-0.531851164261594
C30662199,97,11,99,8.5,3R,-0.371968777386958
C30662229,87,6.9,88,5.6,X,-0.301169534720565
C30662257,99,10,92,5.5,2L,-0.862496476250065
C30662289,99,10,96,6.7,2R,-0.577766999316952
C30662299,95,9.5,82,4.9,2L,-0.955145764215739
C30662319,91,6,95,4.2,3R,-0.514573172829758
C30662329,91,7.6,83,10,3R,0.395928676331139
C30662335,98,11,99,6.5,3L,-0.758991900496205
C30662365,81,4.8,83,2.4,2R,-1
C30662377,99,10,99,15,2L,0.584962500721156
C30662385,95,6.8,84,3.2,2L,-1.08746284125034
C30662415,99,13,100,13,2R,0
C30662437,95,7.5,88,5,2R,-0.584962500721156
C30662455,98,9.2,89,4.9,2L,-0.908852111941805
C30662465,98,14,97,11,X,-0.347923303420307
C30662483,96,14,99,15,3R,0.0995356735509144
C30662543,90,8.7,88,6.3,3R,-0.465663572348812
C30662571,92,7.6,90,6.2,X,-0.29373120305671
C30662591,87,8.8,92,9.5,2R,0.11042398969365
C30662667,88,8.5,96,7.4,2R,-0.199937570508752
C30662731,87,11,99,9.1,3R,-0.273565073325963
C30662739,99,14,93,8.9,3L,-0.653549585978568
C30662773,100,12,96,8.3,2L,-0.531851164261594
C30662815,89,9.3,100,5.5,2R,-0.757799097583372
C30662825,95,9.1,90,9,3L,-0.0159415438690215
C30662865,96,11,98,9.6,X,-0.196397212803504
C30662899,91,9,99,6.5,2R,-0.46948528330122
C30662913,100,15,98,15,2L,0
C30662929,85,5.5,85,4.6,3L,-0.257797757467647
C30662975,22,1,58,2.5,2L,1.32192809488736
C30662985,97,11,98,7.5,3R,-0.552541023028779
C30663075,99,16,92,7.1,3R,-1.17218097538268
C30663079,90,8.4,89,5.5,3R,-0.610957709254101
C30663083,100,12,100,9.4,X,-0.352301743930881
C30663091,97,6.7,92,7.9,3R,0.237691557719331
C30663103,99,9.5,98,6.3,2L,-0.592575684831032
C30663143,87,8.7,84,3.1,2L,-1.48874718546185
C30663183,100,10,99,7.5,3R,-0.415037499278844
C30663221,92,6.9,95,8.7,2R,0.334419039070559
C30663269,100,11,99,9.9,X,-0.15200309344505
C30663337,89,8.6,91,5,2L,-0.782408564927373
C30663447,48,7.4,67,5.7,3R,-0.376563351464208
C30663453,100,15,99,8.5,X,-0.819427754358179
C30663467,96,8.5,92,4.8,3R,-0.824428435416546
C30663499,100,15,96,12,3L,-0.321928094887362
C30663539,94,10,88,7.2,2R,-0.473931188332412
C30663561,89,7.5,98,4.7,3R,-0.674229838818243
C30663593,54,3.5,91,3,2R,-0.222392421336448
C30663647,90,7.3,95,8.4,2L,0.202492863898743
C30663675,100,11,98,7.5,3R,-0.552541023028779
C30663747,99,14,98,8.4,3L,-0.736965594166206
C30663753,95,7.5,93,6.4,3L,-0.228818690495881
C30663757,90,11,95,11,3R,0
C30663779,100,10,97,5.6,3L,-0.836501267717121
C30663885,98,17,100,14,2R,-0.280107919192735
C30663891,98,9.6,97,11,3L,0.196397212803504
C30663951,99,15,99,9.4,2L,-0.674229838818243
C30664035,99,16,100,10,2L,-0.678071905112638
C30664107,92,8.8,97,6,2L,-0.552541023028779
C30664157,87,7.8,99,10,3R,0.358453970912476
C30664167,93,9.8,92,7.9,2R,-0.310929095938105
C30664183,99,16,99,13,2R,-0.299560281858908
C30664223,100,17,98,10,2L,-0.765534746362977
C30664229,99,14,100,11,2R,-0.347923303420307
C30664273,100,14,99,8.5,2L,-0.719892080807265
C30664303,94,17,98,12,2R,-0.502500340529183
C30664311,99,8.7,99,8.5,2L,-0.0335525597110265
C30664337,93,6.5,87,5.2,2L,-0.321928094887362
C30664391,99,23,99,10,3L,-1.20163386116965
C30664403,100,10,99,6.8,X,-0.556393348524385
C30664405,100,7.1,95,9.4,3L,0.404841732172955
C30664451,100,12,100,4.7,2L,-1.35230174393088
C30664515,100,14,95,7.8,3L,-0.843880798082718
C30664523,94,8.4,96,5.8,3L,-0.534336427651188
C30664589,56,3.3,86,5,3R,0.599462070416271
C30664659,99,9.7,97,6.3,3L,-0.622632918687211
C30664695,95,9.3,99,7,3L,-0.409875794163065
C30664703,95,11,95,7.1,2R,-0.631612594019978
C30664799,100,15,100,12,2R,-0.321928094887362
C30664875,95,9.1,93,7.3,2L,-0.317970081318679
C30664893,91,11,97,6.7,X,-0.715270523066887
C30664907,95,7.7,95,4.9,3R,-0.652076696579693
C30664959,96,6,90,2.9,2R,-1.04890960048095
C30665025,100,11,98,9.3,2L,-0.242200902416628
C30665049,93,4.5,90,3.8,X,-0.243925582886089
C30665065,95,12,99,8.4,2R,-0.514573172829758
C30665071,92,8.8,95,7.4,2L,-0.249978253008348
C30665079,99,8.4,97,5.1,2L,-0.719892080807265
C30665253,99,11,99,7.1,2L,-0.631612594019978
C30665285,99,11,94,8.7,2R,-0.338416217675931
C30665297,100,13,99,13,2L,0
C30665327,99,6.7,100,11,2L,0.715270523066887
C30665337,99,10,99,6.5,2R,-0.62148837674627
C30665375,98,7.4,94,6.2,2L,-0.255257055242075
C30665401,95,10,98,6.8,X,-0.556393348524385
C30665477,95,12,94,9.9,2L,-0.277533975528909
C30665485,93,8.3,99,7,2R,-0.245756414401958
C30665493,99,20,99,11,4,-0.862496476250065
C30665561,99,11,100,9,3R,-0.289506617194985
C30665593,94,11,98,6.4,X,-0.781359713524659
C30665743,100,13,98,8.3,3R,-0.64732838168153
C30665777,97,13,100,11,3R,-0.241008099503795
C30665797,98,10,94,9.9,3R,-0.0144995696951151
C30665811,98,6.1,96,4.2,3L,-0.538419914784126
C30665837,98,12,98,8.7,3R,-0.46394709975979
C30665853,98,7.6,89,5.1,2L,-0.57550217147209
C30665855,99,17,97,11,3L,-0.628031222613042
C30665967,99,13,98,11,3R,-0.241008099503795
C30665997,95,7.9,96,6.1,2R,-0.373043410614217
C30666079,97,6.7,99,7.5,X,0.162729500038108
C30666107,99,13,97,9.1,3L,-0.514573172829758
C30666111,100,15,99,11,2L,-0.447458976971221
C30666129,98,12,96,7,X,-0.777607578663552
C30666133,95,7.9,97,7,3L,-0.174497731232137
C30666137,98,12,98,5.6,2L,-1.09953567355091
C30666143,97,9.4,96,6.6,2R,-0.510194732319184
C30666185,99,8.9,100,10,2R,0.168122758808327
C30666187,97,11,97,5.2,2L,-1.08091999538357
C30666193,97,10,97,6.9,2L,-0.535331732996556
C30666235,97,13,100,9.5,2R,-0.452512204697507
C30666249,97,13,99,9.1,X,-0.514573172829758
C30666301,97,8.4,98,6.8,2R,-0.304854581528421
C30666353,93,6.8,83,3.6,2L,-0.917537839808027
C30666355,96,6.9,94,7.3,2L,0.0813001021018479
C30666403,87,4,99,6.3,3L,0.655351828612554
C30666429,99,8.5,99,7.3,2R,-0.219566377257685
C30666439,100,9.5,99,6.7,2R,-0.503766417873175
C30666493,99,11,98,4.4,3R,-1.32192809488736
C30666497,98,12,99,6.3,X,-0.929610672108602
C30666515,100,13,98,9,2R,-0.53051471669878
C30666533,99,8.8,99,11,3R,0.321928094887362
C30666551,99,19,99,12,2R,-0.662965012722429
C30666569,87,7.1,85,4,2L,-0.82781902461732
C30666703,100,15,100,11,2R,-0.447458976971221
C30666749,95,13,99,11,3R,-0.241008099503795
C30666773,99,11,100,8.1,3R,-0.441509710640035
C30666803,96,11,94,6.9,3R,-0.67283525674649
C30666829,99,9.9,98,7.5,2R,-0.400537929583729
C30666857,94,6.9,99,5.3,2L,-0.38060400221497
C30666865,98,7.7,98,5,2R,-0.622930350920177
C30666881,86,3.8,90,3.8,2R,0
C30666925,98,10,100,11,2R,0.137503523749935
C30666935,97,9.4,90,3.2,3R,-1.55458885167764
C30666965,100,11,98,8.5,3L,-0.371968777386958
C30666989,99,17,99,12,2R,-0.502500340529183
C30667041,86,6.1,95,4.9,3L,-0.316027493447678
C30667119,73,5.1,93,4.5,2L,-0.180572245641821
C30667159,100,16,99,12,X,-0.415037499278844
C30667161,100,15,99,10,3R,-0.584962500721156
C30667193,96,3.8,98,2.9,X,-0.389946518316013
C30667195,99,12,100,15,2R,0.321928094887362
C30667199,100,14,99,8.7,3R,-0.686339521096238
C30667217,97,9.8,98,4.5,2R,-1.12285674778553
C30667221,100,9.7,99,8.5,2R,-0.190521906049426
C30667247,99,9,97,6.3,2L,-0.514573172829758
C30667259,100,13,98,7.4,2R,-0.812914447399505
C30667293,97,9.8,93,5.4,X,-0.85982234195174
C30667327,99,10,100,15,3R,0.584962500721156
C30667355,100,15,99,9,3R,-0.736965594166206
C30667359,98,12,99,9,X,-0.415037499278844
C30667367,99,9.4,99,5.7,2R,-0.721698837512896
C30667399,100,17,99,12,X,-0.502500340529183
C30667415,94,6.9,96,5.1,2R,-0.436099114806674
C30667447,100,17,99,15,3L,-0.180572245641821
C30667483,99,15,99,9,2R,-0.736965594166206
C30667535,100,12,100,11,3L,-0.125530882083859
C30667541,100,7.5,97,7,X,-0.0995356735509144
C30667561,95,12,94,6.3,2R,-0.929610672108602
C30667565,98,13,100,9.9,X,-0.393011192948845
C30667591,100,12,98,8.7,2L,-0.46394709975979
C30667607,61,3.4,95,3.8,3R,0.160464672193246
C30667743,98,11,100,8.6,2R,-0.355094958822562
C30667865,54,1.9,71,3.2,2L,0.752072486556415
C30667877,99,10,95,5.8,2L,-0.785875194647153
C30667881,99,14,99,13,2L,-0.106915203916512
C30667887,99,15,99,11,2R,-0.447458976971221
C30667891,100,8.2,99,9,2L,0.134301091711591
C30667939,100,11,97,9.3,2R,-0.242200902416628
C30668055,99,11,99,8.3,3R,-0.406320282177735
C30668065,99,8.4,98,4.6,2R,-0.868755466721748
C30668085,89,3,91,4.1,3R,0.450661409009565
C30668105,100,15,100,11,3R,-0.447458976971221
C30668133,98,7.8,99,5.4,X,-0.53051471669878
C30668135,100,11,99,6.8,X,-0.69389687227432
C30668149,99,11,99,7,3L,-0.652076696579693
C30668153,100,13,99,18,2R,0.46948528330122
C30668163,99,11,98,13,3R,0.241008099503795
C30668171,99,19,99,13,2R,-0.547487795302493
C30668187,99,11,99,8.4,3R,-0.389042290745899
C30668233,99,10,97,8.5,2R,-0.234465253637023
C30668349,100,7.2,99,6.3,2L,-0.192645077942396
C30668443,99,13,99,12,3R,-0.115477217419936
C30668501,100,13,99,7.4,3R,-0.812914447399505
C30668505,99,11,99,9.5,X,-0.211504105193712
C30668511,91,6.3,94,5.7,3R,-0.144389909335175
C30668517,98,12,99,7.8,3R,-0.62148837674627
C30668549,100,8.4,99,5.8,X,-0.534336427651188
C30668611,97,7.8,97,5.2,3R,-0.584962500721156
C30668709,100,11,97,7.7,3L,-0.514573172829758
C30668713,99,17,98,9.1,3R,-0.901596295939005
C30668717,98,8.4,95,5.4,3L,-0.637429920615292
C30668753,99,10,96,7.7,2L,-0.377069649079823
C30668853,97,7.5,98,7.4,3L,-0.0193653248669311
C30668861,99,12,98,9.2,2L,-0.383328639551506
C30668893,99,15,100,8.9,X,-0.753085259529483
C30668895,99,5.4,91,4.6,3R,-0.231325546106456
C30668897,99,11,98,12,2L,0.125530882083859
C30668919,98,14,97,9.4,3R,-0.574694165267329
C30668925,99,15,97,13,3L,-0.206450877467426
C30668927,100,13,99,7.9,2L,-0.718587064851351
C30668935,99,13,100,9.8,2R,-0.407657968913246
C30668941,98,13,98,6,3R,-1.11547721741994
C30668955,98,8.5,99,7.1,2R,-0.25964381663302
C30668967,99,7.2,98,7.8,X,0.115477217419936
C30668971,99,11,99,6.6,3L,-0.736965594166206
C30669017,98,11,93,7.4,3L,-0.57190634789571
C30669075,98,7.6,100,8.4,3L,0.144389909335175
C30669105,100,6.9,98,4.6,X,-0.584962500721156
C30669107,99,5.9,95,6.1,X,0.0480942882010449
C30669113,100,9.1,98,9.6,2R,0.07716786052246
C30669131,100,16,98,9.5,X,-0.752072486556414
C30669141,94,12,99,8.2,3R,-0.549338590990435
C30669151,99,15,100,12,3R,-0.321928094887362
C30669187,99,18,100,12,X,-0.584962500721156
C30669235,99,9.9,97,5.2,2L,-0.928916901938517
C30669329,98,9.4,98,5.9,3R,-0.671945802315796
C30669331,100,11,100,8.5,2L,-0.371968777386958
C30669373,96,12,100,7.5,3R,-0.678071905112638
C30669381,100,13,99,11,3L,-0.241008099503795
C30669433,98,5.1,97,2.8,X,-0.865070419913891
C30669463,97,9.7,100,8.1,3L,-0.260062839302503
C30669475,100,12,98,7.9,2L,-0.603109847431416
C30669501,99,7.3,95,3.3,2R,-1.14543043952156
C30669517,98,8.6,99,8.3,2R,-0.0512253233551729
C30669531,100,16,98,9.3,X,-0.782769283779331
C30669547,100,8.7,100,12,2L,0.46394709975979
C30669549,100,13,98,8.9,3L,-0.546634382062057
C30669559,100,8.8,100,12,X,0.447458976971221
C30669633,98,11,100,7.6,2L,-0.533432200081074
C30669659,97,8.8,79,3.9,3R,-1.17402939977505
C30669673,99,11,98,9.3,2R,-0.242200902416628
C30669681,97,6.9,96,7.2,3L,0.0614005446641433
C30669687,98,9.6,98,5.3,3R,-0.857042046157957
C30669715,100,11,97,7.1,3L,-0.631612594019978
C30669721,100,9,100,10,2L,0.15200309344505
C30669723,100,8.3,92,5.8,3R,-0.517058436219353
C30669743,99,15,98,8.5,3L,-0.819427754358179
C30669777,99,9.8,99,7.5,2R,-0.385891153619327
C30669791,100,9.5,98,6.4,3R,-0.569855608330948
C30669795,99,11,98,8.9,2L,-0.305626282558262
C30669805,99,11,99,6.6,3L,-0.736965594166206
C30669827,94,9.4,100,7.8,3R,-0.269186632815389
C30669931,100,16,100,20,3L,0.321928094887362
C30669945,98,13,99,8.5,X,-0.612976876890753
C30669947,100,7.4,95,5.3,3R,-0.481532911065751
C30669949,98,14,96,7,X,-1
C30669965,98,7.7,97,9.5,2L,0.303069067636047
C30669999,99,18,99,11,3L,-0.710493382805015
C30670019,99,12,99,8.4,2R,-0.514573172829758
C30670031,99,11,97,10,2R,-0.137503523749935
C30670053,99,9.8,99,5.6,2L,-0.807354922057604
C30670059,99,15,100,11,3R,-0.447458976971221
C30670093,100,22,100,14,X,-0.652076696579693
C30670107,95,9.4,89,6.2,2R,-0.600392541290762
C30670131,95,3.9,98,5.6,X,0.521952703195356
C30670161,100,8,98,5.4,3R,-0.567040592723894
C30670167,99,10,100,6.9,2R,-0.535331732996556
C30670179,99,8.5,98,6,3R,-0.502500340529183
C30670185,93,7.9,100,8.9,2R,0.171952682789295
C30670207,95,7.7,92,3.9,3L,-0.981384321832653
C30670217,99,13,100,7.2,2L,-0.852442811586142
C30670223,98,10,99,8.9,3R,-0.168122758808327
C30670283,96,11,96,8,X,-0.459431618637297
C30670287,99,16,100,11,3R,-0.540568381362703
C30670295,100,17,100,19,2R,0.160464672193246
C30670309,98,9.6,100,9.2,2R,-0.0614005446641434
C30670327,100,16,99,7.9,2L,-1.01814734671026
C30670329,95,4.7,80,4.3,2R,-0.12832409697554
C30670365,100,18,99,7.3,X,-1.30202853744966
C30670433,99,15,98,7.7,X,-0.96203214980098
C30670445,100,15,99,9.8,3R,-0.614108846380672
C30670455,99,14,100,8.3,2R,-0.754243585598042
C30670477,99,14,100,11,3R,-0.347923303420307
C30670485,81,11,82,7.6,3R,-0.533432200081074
C30670515,98,12,99,7.9,3R,-0.603109847431416
C30670571,100,15,99,8.9,3R,-0.753085259529483
C30670627,99,9.5,99,7.4,3R,-0.360402242701998
C30670657,99,11,100,7.6,3R,-0.533432200081074
C30670669,96,11,89,10,3R,-0.137503523749935
C30670681,97,6.6,90,5.7,2L,-0.211504105193712
C30670707,100,14,100,6.4,2L,-1.12928301694497
C30670711,100,14,98,10,2R,-0.485426827170242
C30670725,99,12,99,7.5,X,-0.678071905112638
C30670735,99,6.6,100,5.3,3R,-0.316473664795254
C30670765,99,13,100,9,2R,-0.53051471669878
C30670769,97,9.5,97,6.6,2R,-0.525461488972495
C30670779,98,11,98,7,X,-0.652076696579693
C30670783,90,8.1,99,6.7,3L,-0.273760812426852
C30670813,99,12,99,7.7,3R,-0.640104054913617
C30670821,99,6.7,98,4.2,3L,-0.673771767679012
C30670849,99,8.3,100,14,3R,0.754243585598042
C30670893,100,6.9,96,5.7,3R,-0.275634442613427
C30670933,98,7.3,98,9.6,3R,0.395137941841139
C30670953,99,8.3,100,6.6,2L,-0.330645311988472
C30670959,99,10,98,6.5,3R,-0.62148837674627
C30670977,99,13,100,11,3R,-0.241008099503795
C30670987,100,14,99,11,X,-0.347923303420307
C30670989,98,12,99,9.3,X,-0.367731784500487
C30671007,99,11,96,11,3R,0
C30671029,100,12,99,7.7,3R,-0.640104054913617
C30671047,97,11,98,8.7,U,-0.338416217675931
C30671057,99,10,99,8.2,2L,-0.286304185156641
C30671091,99,9.3,98,7.3,3R,-0.349334252228014
C30671115,99,11,100,12,2L,0.125530882083859
C30671153,100,14,99,8.6,3R,-0.703018262242869
C30671219,98,15,99,9.1,2L,-0.721024050297185
C30671235,100,9.5,100,16,2R,0.752072486556414
C30671271,99,11,95,6.2,3R,-0.827163403137784
C30671299,100,14,96,9.8,2R,-0.514573172829758
C30671311,97,6.4,93,5.3,X,-0.272079545436801
C30671315,97,15,99,11,2R,-0.447458976971221
C30671337,100,11,100,10,3L,-0.137503523749935
C30671353,99,16,99,12,2R,-0.415037499278844
C30671363,97,6.8,99,13,X,0.934904971778115
C30671373,94,8.9,98,5.9,3L,-0.593090381604556
C30671455,99,11,99,8.1,3L,-0.441509710640035
C30671463,99,9.2,99,5.8,3R,-0.665580960929441
C30671465,99,14,99,9,X,-0.637429920615292
C30671487,100,18,97,6.3,2R,-1.51457317282976
C30671529,97,9.7,99,9.4,3L,-0.0453239905094901
C30671575,98,13,97,9.2,2L,-0.498805856971442
C30671581,100,7.4,98,7.3,2R,-0.0196288067489327
C30671587,100,14,100,11,2L,-0.347923303420307
C30671593,99,8.7,95,5.8,3L,-0.584962500721156
C30671597,99,12,99,6.8,2L,-0.819427754358179
C30671659,99,18,100,10,2L,-0.84799690655495
C30671677,99,12,99,12,2L,0
C30671685,99,20,100,8.1,3L,-1.3040061868901
C30671701,99,12,100,8.4,X,-0.514573172829758
C30671751,100,9.7,96,9.1,3L,-0.0921182019884314
C30671773,99,11,99,9.6,X,-0.196397212803504
C30671781,73,3.1,77,3.5,X,0.175086706558091
C30671789,100,14,98,23,3R,0.716207033999409
C30671801,99,15,96,9.3,2R,-0.689659879387849
C30671811,99,8.6,98,8.2,2R,-0.0687127500840144
C30671813,100,14,99,13,2L,-0.106915203916512
C30671829,100,11,100,24,3L,1.12553088208386
C30671909,99,10,99,5.6,3R,-0.836501267717121
C30671931,100,13,100,7.1,2R,-0.872620693523773
C30671937,99,7.6,98,5.6,2L,-0.440572591385981
C30671951,99,12,97,6,3L,-1
C30671967,100,11,99,12,2R,0.125530882083859
C30671987,98,7.6,99,8.1,3L,0.0919224894410394
C30671989,99,13,99,9.9,3R,-0.393011192948845
C30672003,99,7.6,99,6.6,2R,-0.203533394085132
C30672021,99,8.6,99,11,3L,0.355094958822562
C30672031,99,18,99,11,3L,-0.710493382805015
C30672071,100,10,99,9.3,3L,-0.104697378666693
C30672081,100,13,98,6.2,X,-1.06817150264158
C30672103,99,11,98,7.1,2R,-0.631612594019978
C30672109,99,6.4,99,8.6,X,0.426264754702098
C30672123,75,5.3,92,3.9,3R,-0.442518235700951
C30672143,99,14,100,9.6,3R,-0.54432051622381
C30672195,98,15,99,10,3L,-0.584962500721156
C30672199,98,12,99,14,2R,0.222392421336448
C30672273,96,4.6,98,5.8,3R,0.334419039070559
C30672275,98,7.8,100,8.1,X,0.0544477840223765
C30672299,97,9.8,98,9.4,2L,-0.0601209924375709
C30672303,100,16,100,13,X,-0.299560281858908
C30672307,100,12,100,12,2L,0
C30672319,94,9,98,8,X,-0.169925001442312
C30672341,99,8.2,99,7.2,3L,-0.187627003175771
C30672371,100,9.5,97,5.8,X,-0.711874613203376
C30672411,98,6.1,99,5.7,2L,-0.0978473233981445
C30672437,99,20,99,7.9,2L,-1.34007544159762
C30672537,96,6.6,100,10,3R,0.599462070416271
C30672543,98,15,99,17,X,0.180572245641821
C30672561,99,13,99,9.3,2R,-0.483209001920423
C30672613,100,16,99,7.6,X,-1.07400058144378
C30672621,96,9.8,97,8.6,3L,-0.188445089413111
C30672659,98,6,99,7.4,3R,0.302562770020431
C30672669,100,17,100,7.8,3R,-1.12398871727545
C30672741,98,16,100,13,3L,-0.299560281858908
C30672765,98,11,99,9.3,3R,-0.242200902416628
