ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C16291251,68,3,35,2,X,-0.584962500721156
C16291335,79,4.2,51,1.2,3R,-1.8073549220576
C16291397,76,3.4,60,1.4,2R,-1.28010791919274
C16291435,88,4.7,69,1.8,X,-1.38466385023533
C16291485,80,2.9,63,1.5,3L,-0.951090399519053
C16291507,75,1.7,55,1.1,2R,-0.628031222613042
C16291795,90,6.6,48,1.6,3R,-2.04439411935845
C16291911,91,6.6,58,1.7,3L,-1.95693127810811
C16291983,94,3.8,42,1.6,2R,-1.24792751344359
C16291991,65,2.1,57,1.5,3L,-0.485426827170242
C16292013,49,1.1,21,1.1,2R,0
C16292015,87,3.4,36,1.1,3L,-1.62803122261304
C16292045,89,6.2,54,3,3L,-1.04730571477836
C16292063,90,8.6,80,2.8,3R,-1.61890983264449
C16292101,76,3.6,57,1.5,3L,-1.26303440583379
C16292167,100,7.4,91,3,2R,-1.30256277002043
C16292199,70,3.3,53,1.6,2R,-1.04439411935845
C16292203,83,4,50,1.5,2L,-1.41503749927884
C16292273,90,4.6,79,1.9,3R,-1.27563444261343
C16292351,92,6.4,47,1.5,3L,-2.09310940439148
C16292383,73,3.5,56,1.5,2R,-1.22239242133645
C16292385,94,4.1,55,1.3,2R,-1.65711228647699
C16292395,95,3.3,50,2.2,3R,-0.584962500721156
C16292561,97,4.5,59,1.2,3L,-1.90689059560852
C16292569,98,6.1,84,2.4,3L,-1.34577483684173
C16292587,82,5,52,1.9,3R,-1.39592867633114
C16292605,92,3.3,77,2,2L,-0.722466024471091
C16292655,67,4.4,34,1.6,X,-1.4594316186373
C16292665,59,3.3,72,1.7,3R,-0.956931278108114
C16292975,71,2.3,23,1.3,2R,-0.823122237915921
C16293095,99,13,76,2,3L,-2.70043971814109
C16293105,79,4.3,60,1.9,2R,-1.17833724125851
C16293147,82,2.4,54,1.3,2R,-0.884522782580064
C16293473,74,2.9,45,1.2,2R,-1.27301849440642
C16293813,96,4.8,43,1.6,3R,-1.58496250072116
C16293859,98,6.9,86,2.5,3R,-1.46466826700344
C16293979,88,3.8,76,1.7,2R,-1.16046467219325
C16294005,91,5.9,53,1.7,3R,-1.7951802081115
C16294019,73,4.4,65,2.5,3R,-0.815575428862573
C16294297,71,4.5,46,1.8,3L,-1.32192809488736
C16294449,90,5.7,55,1.6,3R,-1.83289001416474
C16294467,100,10,92,2.4,3L,-2.05889368905357
C16294563,64,4.1,32,1.4,3R,-1.55019708256048
C16294665,71,2.1,34,1.6,X,-0.39231742277876
C16294711,90,2.7,60,1.6,3R,-0.754887502163469
C16294963,82,4.6,55,2.5,2R,-0.879705766282288
C16295007,81,2.3,41,1.5,2R,-0.616671360448494
C16295209,77,3.8,35,1.7,2L,-1.16046467219325
C16295477,88,4.3,73,2.2,3L,-0.966833136064801
C16295531,96,3.7,77,1.8,X,-1.03952836418664
C16295603,91,2.7,51,1.3,3L,-1.05444778402238
C16295609,67,1.9,47,1.3,2L,-0.547487795302493
C16295719,53,1.6,0,NA,3L,NA
C16295733,73,4.3,56,1.6,2R,-1.4262647547021
C16295829,85,3.9,63,1.4,3L,-1.47804729680464
C16295869,90,6.2,38,1.6,X,-1.95419631038688
C16296119,80,3.3,45,1.3,3R,-1.34395440121736
C16296169,53,2.3,49,1.8,2R,-0.3536369546147
C16296337,93,4.3,50,2,3R,-1.10433665981474
C16296393,92,8.4,82,1.9,2R,-2.14438990933518
C16296399,80,3.6,75,2.5,3R,-0.526068811667588
C16296795,92,4.7,84,1.9,X,-1.30666133823405
C16296903,95,7.2,64,1.9,2L,-1.92199748799873
C16296919,83,3.2,83,1.5,3R,-1.09310940439148
C16296967,81,3.9,56,1.2,2R,-1.70043971814109
C16297065,91,2.6,59,2.4,2R,-0.115477217419936
C16297097,97,5,64,2,2R,-1.32192809488736
C16297347,91,4.5,41,1.4,X,-1.68449817427207
C16297423,86,6.5,67,1.4,X,-2.21501289097085
C16297461,73,3.1,45,1.3,3R,-1.25375659224578
C16297547,95,4.6,52,1.9,2R,-1.27563444261343
C16297777,97,4.4,62,1.6,3R,-1.4594316186373
C16297787,90,3.1,37,1,2R,-1.63226821549951
C16297841,98,9.9,97,2.8,3R,-1.82200169802201
C16297941,99,5.2,82,2.3,2R,-1.17687776208408
C16297957,97,5.3,80,2.4,2R,-1.14295795384204
C16298307,91,5,58,1.3,2L,-1.94341647163363
C16298327,100,5.4,58,1.8,3L,-1.58496250072116
C16298409,81,1.9,74,1.7,2R,-0.160464672193246
C16298413,97,7.4,86,2.5,3L,-1.56559717585423
C16298417,66,4.6,30,1.2,2R,-1.93859945533586
C16298593,99,12,63,2.9,3L,-2.04890960048095
C16298595,91,4.4,47,1.7,2R,-1.37196877738696
C16298601,85,4.9,67,2.7,2R,-0.85982234195174
C16298677,97,4,64,1.4,2R,-1.51457317282976
C16298691,91,4.6,66,1.7,3L,-1.43609911480667
C16298695,99,12,93,2.9,3R,-2.04890960048095
C16298957,100,13,95,2.3,2L,-2.49880585697144
C16298993,69,3.5,0,NA,3R,NA
C16298999,97,4.4,63,1.9,3R,-1.21150410519371
C16299061,86,4.6,62,1.5,X,-1.61667136044849
C16299103,88,3,37,1,3L,-1.58496250072116
C16299489,94,6.6,82,2.1,X,-1.65207669657969
C16299541,100,29,54,1.5,X,-4.27301849440642
C16299627,81,3.3,29,1,2L,-1.72246602447109
C16300029,87,3.1,51,1.7,3L,-0.866733469136536
C16300211,85,5,44,1,3L,-2.32192809488736
C16300309,99,9.1,66,2.2,3L,-2.0483630215614
C16300455,99,4.2,20,1.1,2L,-1.93288580414146
C16300487,72,2.6,75,1.3,2R,-1
C16300527,92,4.7,47,1.9,X,-1.30666133823405
C16300659,96,4.2,41,1.4,2L,-1.58496250072116
C16300767,79,2.6,30,1.4,3R,-0.893084796083488
C16300949,89,4.6,29,1,2L,-2.20163386116965
C16301033,81,3.7,23,1.6,3R,-1.20945336562895
C16301045,98,7.2,83,1.9,2R,-1.92199748799873
C16301385,91,6.8,58,2.6,3L,-1.38702312310925
C16301401,78,5.2,60,1.6,X,-1.70043971814109
C16301415,98,6.5,87,2.6,X,-1.32192809488736
C16301603,86,3.6,46,1.4,X,-1.36257007938471
C16301735,88,3.6,56,1.5,X,-1.26303440583379
C16301813,97,6.5,62,1.8,3L,-1.85244281158614
C16301953,83,2.5,70,1.2,3R,-1.05889368905357
C16302003,83,4.7,74,2.3,X,-1.03102689562062
C16302117,86,3,39,1.3,3R,-1.20645087746743
C16302207,64,2.9,56,1.4,2L,-1.05062607306997
C16302273,99,6.6,90,2.6,3L,-1.34395440121736
C16302325,99,4.1,84,1.5,X,-1.45066140900957
C16302331,99,9.3,88,2.5,3R,-1.89530262133331
C16302375,89,5.3,63,1.6,2R,-1.7279204545632
C16302537,99,5.7,56,1.6,3R,-1.83289001416474
C16302927,98,5,77,1.2,X,-2.05889368905357
C16303007,100,6.9,86,2.8,3L,-1.30116953472056
C16303109,81,2.7,69,3.1,3R,0.199308808223407
C16303119,91,8.7,87,2.7,3R,-1.68805599368526
C16303149,98,6.5,54,1.7,2L,-1.93490497177812
C16303203,91,6.6,67,2.3,2R,-1.52083216330144
C16303351,93,3.3,63,1.6,X,-1.04439411935845
C16303399,98,4.4,62,2,3R,-1.13750352374993
C16303435,96,4.1,79,2.2,2R,-0.898120385980786
C16303467,82,2.9,48,1.9,3R,-0.610053481683987
C16303543,99,7,31,1.4,2L,-2.32192809488736
C16303565,99,6.4,61,2.1,2R,-1.60768257722124
C16303807,98,4.7,43,1.2,X,-1.96962635095648
C16303843,92,8.5,83,2,3R,-2.08746284125034
C16304157,93,4.6,57,2.2,3L,-1.06413033741972
C16304317,99,4.4,71,1.3,3R,-1.75899190049621
C16304359,98,5.6,51,1.8,3L,-1.63742992061529
C16304413,91,2.3,66,1.9,X,-0.275634442613427
C16304459,99,9.9,95,2.5,X,-1.98550043030488
C16304617,84,4,41,1,3R,-2
C16304773,91,3.5,66,1.6,X,-1.12928301694497
C16304791,94,4.3,46,2,X,-1.10433665981474
C16304851,90,2.5,60,1.4,2R,-0.836501267717121
C16304927,94,5.7,72,1.8,X,-1.66296501272243
C16305023,82,2.8,75,1.8,2R,-0.637429920615292
C16305373,64,2.2,14,2,3L,-0.137503523749935
C16305435,92,3.7,46,1.2,X,-1.62449086490779
C16305445,86,5,37,2.1,3L,-1.25153876699596
C16305467,92,4.4,76,1.5,2R,-1.55254102302878
C16305469,96,6,89,2.3,X,-1.38332863955151
C16305639,90,3.9,48,1.3,3R,-1.58496250072116
C16305757,78,3.1,64,1.6,3R,-0.954196310386875
C16305849,94,3.1,68,1.7,3R,-0.866733469136536
C16305887,85,2.5,53,1.6,X,-0.643856189774725
C16305895,85,3.1,69,1.2,3R,-1.36923380966572
C16305905,88,4.6,59,1.4,3R,-1.71620703399941
C16305943,98,5.9,87,1.5,3L,-1.97575245375332
C16306171,93,11,88,2.7,3R,-2.02647221136119
C16306445,93,5,30,1.2,3R,-2.05889368905357
C16306537,98,7.2,46,1.5,2L,-2.26303440583379
C16306759,75,3.1,47,2.2,3R,-0.494764691749578
C16307221,98,7.2,88,2.7,2R,-1.41503749927884
C16307271,100,5.8,82,2.3,3R,-1.33441903907056
C16307819,78,7.3,72,2.4,3L,-1.60486205815886
C16307993,89,3.6,64,1.9,3R,-0.921997487998727
C16308009,97,7.1,81,1.9,2R,-1.9018196060611
C16308109,86,2.5,21,1,X,-1.32192809488736
C16308161,94,3.7,90,1.7,X,-1.12199052437861
C16308187,86,3.2,49,1.2,2R,-1.41503749927884
C16308199,92,4.1,72,2.2,2R,-0.898120385980786
C16308219,81,4.1,66,1.5,X,-1.45066140900957
C16308291,96,7.1,75,2.3,3L,-1.62618516344767
C16308301,98,6.8,63,1.4,2L,-2.28010791919274
C16308453,98,3.7,61,1.4,2R,-1.40209844357135
C16308487,100,8.7,70,3.2,X,-1.44294349584873
C16308525,99,4.3,52,1.7,X,-1.33880191345176
C16308591,100,6.3,73,1.9,X,-1.72935241005633
C16308607,84,2.9,11,1.2,3R,-1.27301849440642
C16308685,81,2.3,62,1.2,3R,-0.938599455335857
C16308715,97,4.7,59,1.5,2L,-1.64769825606912
C16308759,88,5.1,45,1.2,X,-2.08746284125034
C16308807,91,3.9,27,1,3R,-1.96347412397489
C16308953,93,3.7,58,1.7,2R,-1.12199052437861
C16308999,96,4.1,55,1.6,2R,-1.35755200461808
C16309055,89,6.2,74,2,3R,-1.63226821549951
C16309191,97,4.4,57,1.8,3L,-1.28950661719498
C16309297,95,11,94,3,X,-1.87446911791614
C16309559,90,6.2,33,1,2L,-2.63226821549951
C16309609,92,4.9,64,1.5,2R,-1.70781924850669
C16309731,100,6.4,45,1.5,2L,-2.09310940439148
C16309771,91,3.1,70,1.7,3R,-0.866733469136536
C16309787,87,3.2,55,1.7,X,-0.912537158749661
C16309805,83,3.5,44,1.2,X,-1.54432051622381
C16309811,94,4.4,84,1.9,X,-1.21150410519371
C16309829,91,4.6,75,1.6,3L,-1.52356195605701
C16309895,99,7.2,82,1.8,2L,-2
C16310011,100,9.1,49,1.8,2L,-2.33786963875638
C16310041,92,3.9,46,1.5,3L,-1.37851162325373
C16310117,96,3.9,52,1.5,2R,-1.37851162325373
C16310125,97,5.7,64,2.2,2R,-1.37345839552744
C16310277,95,4.4,77,2,2R,-1.13750352374993
C16310287,99,4.8,63,1.7,3R,-1.49749965947082
C16310319,97,2.7,45,1.2,3R,-1.16992500144231
C16310465,96,3.8,26,1.3,2R,-1.54748779530249
C16310667,98,4.4,51,1.3,2R,-1.75899190049621
C16310739,85,3.1,33,1.4,X,-1.14684138832927
C16310907,97,7.3,64,1.5,X,-2.2829339632715
C16310935,95,4.7,68,1.4,X,-1.74723392962003
C16311007,99,9.9,91,3.2,X,-1.62935662007961
C16311045,93,5,51,2.1,2R,-1.25153876699596
C16311167,98,4.6,84,1.9,3L,-1.27563444261343
C16311221,99,7.5,38,1.6,2L,-2.22881869049588
C16311227,96,4,75,1.9,2L,-1.07400058144378
C16311241,91,2.9,67,1.7,X,-0.770518153877233
C16311449,97,4.8,61,2.1,X,-1.1926450779424
C16311551,97,5.1,62,1.9,3L,-1.42449782852791
C16311555,96,5.3,78,2.3,2R,-1.20435849850619
C16311561,80,2,54,1.3,3R,-0.62148837674627
C16311657,91,4.4,60,1.1,2R,-2
C16311667,96,3.7,64,1.4,3L,-1.40209844357135
C16311671,91,9.4,90,3.2,3L,-1.55458885167764
C16311801,97,5,84,2.1,3R,-1.25153876699596
C16311833,99,11,96,3.3,3R,-1.73696559416621
C16311929,78,1.9,23,1.2,2R,-0.662965012722429
C16311985,98,6.3,73,2.3,3L,-1.4537179674429
C16312027,85,3.7,59,1.7,X,-1.12199052437861
C16312095,96,3.6,35,1.3,2L,-1.46948528330122
C16312103,97,4.3,70,2.1,3L,-1.03394733192334
C16312185,90,4.7,61,1.7,X,-1.4671260104273
C16312211,92,2.6,33,1,X,-1.37851162325373
C16312427,93,4.1,62,1.4,2R,-1.55019708256048
C16312701,95,10,96,2.2,2R,-2.18442457113743
C16312809,99,13,75,2.8,2L,-2.21501289097085
C16312901,95,6.4,51,1.4,3R,-2.1926450779424
C16312921,95,4.9,26,1,2L,-2.29278174922785
C16313015,99,4.3,70,1.3,X,-1.72582503656101
C16313107,99,6.1,55,1.8,X,-1.76081233612057
C16313159,91,5.1,70,1.5,X,-1.76553474636298
C16313355,97,4.4,39,1,2L,-2.13750352374994
C16313429,93,3.1,22,1.2,2L,-1.36923380966572
C16313475,96,3.6,54,1.8,2R,-1
C16313871,97,2.4,65,1.3,2R,-0.884522782580064
C16314003,99,4,58,1.7,3L,-1.23446525363702
C16314063,98,5.5,56,1.8,2R,-1.61143471208235
C16314113,82,3.7,67,2.5,X,-0.565597175854225
C16314143,93,2.9,60,1.5,3L,-0.951090399519053
C16314173,97,5.2,79,2.1,4,-1.30812229536233
C16314491,91,3.3,52,2,3R,-0.722466024471091
C16314497,91,5.3,61,1.8,2R,-1.55799545312089
C16314555,58,2.7,19,1,3L,-1.43295940727611
C16314563,96,6,76,2.3,X,-1.38332863955151
C16314671,98,6.8,67,1.8,X,-1.91753783980803
C16314717,99,7.3,83,3,3R,-1.2829339632715
C16314777,83,3.5,40,1.5,2L,-1.22239242133645
C16314845,99,5.8,73,2,3L,-1.53605290024021
C16314923,97,3.9,43,1.5,X,-1.37851162325373
C16315029,95,3.7,46,1.3,X,-1.50901364748786
C16315033,74,3.1,38,1.3,2R,-1.25375659224578
C16315043,84,3.1,70,1.5,2R,-1.04730571477836
C16315077,93,3.3,48,1.5,2R,-1.13750352374993
C16315087,97,5,77,1.9,3R,-1.39592867633114
C16315131,88,5.3,74,1.5,3R,-1.82102985895468
C16315133,68,2.1,0,NA,X,NA
C16315147,94,3.2,69,1.3,3R,-1.29956028185891
C16315153,94,4.1,65,1.2,X,-1.77258950389693
C16315329,99,6.4,65,1.4,X,-2.1926450779424
C16315501,98,5.9,73,1.9,3L,-1.63471553591826
C16315753,99,14,73,1.7,2L,-3.04182017569463
C16315793,100,5.7,41,1.4,2R,-2.02553509210714
C16315799,81,3.3,55,1.5,3R,-1.13750352374993
C16315837,96,5.5,92,2.1,3R,-1.3890422907459
C16316367,98,4.7,20,1.6,2L,-1.55458885167764
C16316389,100,5.2,78,2.6,3L,-1
C16316499,92,3.7,97,6.2,X,0.744742944757925
C16316569,92,3.4,66,1.3,X,-1.38702312310925
C16316577,96,3.1,48,1.5,2R,-1.04730571477836
C16316633,92,5.2,68,2.4,2L,-1.11547721741994
C16316839,90,4.7,62,2.1,2R,-1.16227142889888
C16316849,97,3.9,68,1.3,3R,-1.58496250072116
C16317005,96,3.3,44,1,X,-1.72246602447109
C16317043,99,9.2,91,3.1,X,-1.56936564567014
C16317117,98,8.1,66,2.1,X,-1.94753258010586
C16317195,99,5.4,75,1.9,X,-1.50695998871988
C16317249,65,4,30,1.1,3R,-1.86249647625006
C16317279,97,5.4,69,1.8,2L,-1.58496250072116
C16317409,94,4.8,68,1.7,2R,-1.49749965947082
C16317569,99,5.3,74,1.9,2R,-1.47999294111961
C16317657,100,3.7,40,1.4,2R,-1.40209844357135
C16317929,90,4.2,58,1.8,3L,-1.22239242133645
C16317995,93,4.4,64,2,3L,-1.13750352374993
C16318415,98,4.2,34,1.5,X,-1.48542682717024
C16318563,96,6.2,79,1.8,2R,-1.78427130894456
C16318583,49,1.8,19,1.3,X,-0.46948528330122
C16318615,89,4.2,57,1.6,2R,-1.39231742277876
C16318627,95,3.1,56,1.3,2R,-1.25375659224578
C16318677,98,4.2,62,1.3,3L,-1.69187770463767
C16318731,96,4.1,72,1.6,3L,-1.35755200461808
C16318971,98,10,96,4,2R,-1.32192809488736
C16319121,99,10,87,2.1,3R,-2.25153876699596
C16319139,99,14,96,4.7,3L,-1.57469416526733
C16319259,97,6,53,1.8,2R,-1.73696559416621
C16319271,99,5,60,1.9,2R,-1.39592867633114
C16319377,97,7.4,77,2.4,2R,-1.62449086490779
C16319665,100,5.2,57,1.4,2L,-1.89308479608349
C16319737,97,7.4,67,1.9,X,-1.96152585218536
C16319751,99,8.9,76,3.3,3R,-1.43133931160794
C16319773,92,2.9,48,1.2,3R,-1.27301849440642
C16319807,89,3.5,72,1.9,2R,-0.881355503501381
C16319859,98,4.8,75,1.6,3R,-1.58496250072116
C16319969,91,2.6,49,1.8,3R,-0.53051471669878
C16320043,96,4.5,60,1.8,3L,-1.32192809488736
C16320057,89,5.2,66,1.5,3L,-1.79354912253257
C16320087,90,3,64,1.5,X,-1
C16320169,90,2.8,71,1.6,X,-0.807354922057604
C16320215,96,4.5,35,1.6,3R,-1.49185309632967
C16320355,95,3.6,79,1.5,3R,-1.26303440583379
C16320423,84,9.3,77,2.9,3R,-1.68117781598046
C16320493,87,4.2,75,2.4,3L,-0.807354922057604
C16320527,97,6,61,1.8,2R,-1.73696559416621
C16320797,96,4.2,52,1.7,2R,-1.30485458152842
C16320805,86,4.4,63,1.7,X,-1.37196877738696
C16320845,100,7.3,78,2.1,X,-1.79750713610126
C16320875,99,6.4,81,1.7,2R,-1.91253715874966
C16321001,95,4.4,39,1.6,2L,-1.4594316186373
C16321035,97,4.4,89,2.2,3R,-1
C16321219,96,4.4,57,1.4,3L,-1.65207669657969
C16321301,99,4.9,60,2.5,3L,-0.970853654340484
C16321307,94,4.5,62,1.9,3R,-1.24392558288609
C16321369,99,5.9,83,2,2R,-1.56071495447448
C16321573,81,2.4,52,1.3,2R,-0.884522782580064
C16321587,94,3.9,77,1.5,3R,-1.37851162325373
C16321599,97,4.7,56,1.4,X,-1.74723392962003
C16321855,100,6.6,77,1.6,2R,-2.04439411935845
C16322003,96,5.1,80,2.1,3R,-1.28010791919274
C16322023,95,5.3,65,1.5,3L,-1.82102985895468
C16322073,96,4.1,21,2,3L,-1.03562390973072
C16322077,79,3.7,18,1,2R,-1.88752527074159
C16322105,93,3.3,79,1.8,2R,-0.874469117916141
C16322169,99,6.1,97,2.5,3R,-1.28688114778816
C16322199,92,3.7,75,1.7,X,-1.12199052437861
C16322305,92,4,56,1.8,X,-1.15200309344505
C16322355,96,6.3,61,1.6,2R,-1.97727992349992
C16322401,99,6,68,2.9,3R,-1.04890960048095
C16322407,99,5.4,49,2.7,3R,-1
C16322409,96,4.7,42,1,2L,-2.23266075679027
C16322441,99,4.5,63,1.8,X,-1.32192809488736
C16322685,99,6.4,85,1.8,X,-1.83007499855769
C16322919,98,3.4,44,1.6,2R,-1.08746284125034
C16323061,98,6.8,79,1.7,3L,-2
C16323211,96,4.1,68,1.8,3R,-1.18762700317577
C16323603,92,3.3,71,1.4,2R,-1.23703919730085
C16323645,97,4.6,66,1.2,2R,-1.93859945533586
C16323917,98,6.6,82,1.8,X,-1.87446911791614
C16324035,98,6,48,1.2,2L,-2.32192809488736
C16324075,100,5.2,59,1.5,2L,-1.79354912253257
C16324169,97,7.2,65,2.2,X,-1.71049338280502
C16324181,98,6.2,79,2.3,3L,-1.43063435432986
C16324193,91,3,80,1.7,X,-0.819427754358179
C16324229,100,6,56,2.1,X,-1.51457317282976
C16324267,99,12,89,3.4,3R,-1.81942775435818
C16324269,95,7.5,75,2.4,3R,-1.64385618977472
C16324307,86,4.7,47,1.8,2R,-1.38466385023533
C16324313,97,6.4,75,1.8,X,-1.83007499855769
C16324347,95,5.5,38,1.5,2L,-1.87446911791614
C16324369,99,4.7,55,1.6,2R,-1.55458885167764
C16324375,99,7.2,84,2.4,2L,-1.58496250072116
C16324461,95,4.4,71,1.3,2L,-1.75899190049621
C16324695,97,6.6,72,1.7,3L,-1.95693127810811
C16324705,100,6.2,21,1.4,2L,-2.14684138832927
C16324837,90,5.1,60,2.1,2R,-1.28010791919274
C16325021,100,9.9,87,2.6,2L,-1.92891690193852
C16325033,99,5.6,61,1.9,X,-1.55942740861402
C16325037,100,6.3,88,2.3,3R,-1.4537179674429
C16325095,96,4.8,52,1.1,2L,-2.12553088208386
C16325205,99,6.9,74,2.4,X,-1.52356195605701
C16325223,86,3.1,45,1.3,X,-1.25375659224578
C16325417,91,3.7,55,1.9,3L,-0.961525852185364
C16325477,99,12,86,2.4,2L,-2.32192809488736
C16325573,94,5,67,1,2R,-2.32192809488736
C16325581,94,3.3,56,1.5,X,-1.13750352374993
C16325751,100,12,94,2.4,3R,-2.32192809488736
C16325805,95,3.4,52,1.7,2R,-1
C16325877,98,4.4,81,1.7,3R,-1.37196877738696
C16325941,89,2.5,31,1.7,X,-0.556393348524385
C16325975,94,5,64,1.2,X,-2.05889368905357
C16326065,98,4.9,68,1.6,2R,-1.61470984411521
C16326067,98,7.1,86,2,2R,-1.82781902461732
C16326109,99,5.9,69,2.1,X,-1.49032562658308
C16326119,92,6.1,50,1.9,2R,-1.6828098241193
C16326161,97,7,61,1.7,2R,-2.04182017569463
C16326187,97,3.1,71,1.6,X,-0.954196310386875
C16326303,99,6.7,82,1.8,X,-1.89616418901546
C16326429,92,3.7,51,1.7,2R,-1.12199052437861
C16326633,98,8.1,90,2.4,3L,-1.75488750216347
C16326671,99,8.3,81,1.7,2L,-2.28757659009659
C16326701,92,3.1,15,1.9,2L,-0.70626879694329
C16326801,98,4.3,86,2.1,X,-1.03394733192334
C16326963,94,4.1,37,1.1,X,-1.89812038598079
C16326975,95,3.2,58,1.6,X,-1
C16326993,92,4.7,57,1.9,X,-1.30666133823405
C16327175,97,3.8,81,2,3L,-0.925999418556223
C16327275,97,5.4,77,2.2,2R,-1.29545588352617
C16327295,92,2.7,55,1.1,2R,-1.29545588352617
C16327493,99,10,94,3.1,2R,-1.68965987938785
C16327525,97,2.7,37,1.4,3L,-0.947532580105864
C16327619,90,4.4,85,2.5,3R,-0.815575428862573
C16327747,93,5.3,68,1.9,3L,-1.47999294111961
C16327757,92,4.2,68,1.3,X,-1.69187770463767
C16327935,97,6.4,79,2.4,3L,-1.41503749927884
C16327947,94,4.9,40,1,2L,-2.29278174922785
C16328019,96,3.9,47,1.2,3L,-1.70043971814109
C16328323,99,5.4,53,2.1,2L,-1.36257007938471
C16328483,98,4.3,58,1.4,2R,-1.61890983264449
C16328523,96,6.3,67,1.3,3R,-2.27684020535882
C16328651,98,7.7,76,1.9,2L,-2.01885902725132
C16328711,99,5.4,56,1.6,X,-1.75488750216347
C16328731,97,4.3,67,1.8,3R,-1.25633975325979
C16328759,94,6.4,87,2.8,3R,-1.1926450779424
C16328831,87,3.1,46,1.3,3L,-1.25375659224578
C16328889,97,3.9,74,1.7,2R,-1.19793937761191
C16328901,99,7.7,90,2.4,3R,-1.68182403997375
C16328909,100,4.2,34,1.2,X,-1.8073549220576
C16328919,96,5.2,80,2,3R,-1.37851162325373
C16328939,88,4,70,2,2R,-1
C16328997,99,6.2,70,2.1,2L,-1.56187888760811
C16329009,90,4.7,70,2.1,3L,-1.16227142889888
C16329059,98,4.7,49,1.9,X,-1.30666133823405
