ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
scaffold103105,93,21,97,22,3R,0.067114195858537
scaffold103112,71,19,72,16,X,-0.247927513443586
scaffold103142,94,26,93,14,4,-0.893084796083488
scaffold103251,94,15,90,17,X,0.180572245641821
scaffold103259,97,18,100,19,2R,0.0780025120012732
scaffold103266,73,21,90,21,3R,0
scaffold103304,94,22,95,16,2L,-0.459431618637297
scaffold103347,99,16,65,21,X,0.39231742277876
scaffold103530,95,20,92,18,2L,-0.15200309344505
scaffold103571,87,24,91,15,X,-0.678071905112638
scaffold10359,88,19,83,22,2R,0.211504105193712
scaffold103722,79,20,79,20,2L,0
scaffold103730,86,21,91,21,3R,0
scaffold103752,95,13,97,19,2R,0.547487795302493
scaffold103849,88,16,86,19,3R,0.247927513443585
scaffold1039,90,22,88,20,2R,-0.137503523749935
scaffold103941,94,19,88,16,2L,-0.247927513443586
scaffold103947,98,24,99,19,3R,-0.337034987277571
scaffold1040,97,20,98,21,3L,0.070389327891398
scaffold104020,64,24,92,20,2R,-0.263034405833794
scaffold10408,91,18,90,18,2R,0
scaffold104156,95,25,94,22,3R,-0.184424571137427
scaffold104161,80,21,78,15,2R,-0.485426827170242
scaffold104271,95,27,95,23,X,-0.231325546106456
scaffold104306,85,23,82,19,2R,-0.275634442613427
scaffold104339,99,17,98,23,X,0.436099114806674
scaffold104406,86,21,96,20,2L,-0.070389327891398
scaffold104435,78,14,84,22,3R,0.652076696579693
scaffold104532,99,19,98,15,3R,-0.341036917835067
scaffold10468,76,20,78,22,3R,0.137503523749935
scaffold104705,79,20,82,19,3L,-0.0740005814437769
scaffold104830,89,17,81,18,3L,0.082462160191973
scaffold104883,95,23,97,20,3R,-0.201633861169651
scaffold104892,97,20,95,20,2R,0
scaffold104895,89,16,94,19,2R,0.247927513443585
scaffold10492,93,25,92,22,3R,-0.184424571137427
scaffold105002,98,22,97,27,3L,0.295455883526171
scaffold105024,100,25,99,20,3L,-0.321928094887362
scaffold105055,92,22,98,21,2L,-0.0671141958585369
scaffold105105,93,22,95,22,2L,0
scaffold105112,88,16,88,22,2R,0.459431618637297
scaffold105123,97,21,91,24,3L,0.192645077942396
scaffold105128,82,10,89,11,2L,0.137503523749935
scaffold105163,99,30,100,24,X,-0.321928094887362
scaffold105441,88,21,97,19,3R,-0.144389909335175
scaffold105467,96,20,95,22,2L,0.137503523749935
scaffold105468,77,24,78,20,3R,-0.263034405833794
scaffold105470,73,20,64,12,2L,-0.736965594166206
scaffold10553,93,17,49,16,3R,-0.0874628412503394
scaffold10558,93,21,85,23,2R,0.131244533278253
scaffold10562,93,18,99,24,3L,0.415037499278844
scaffold105644,96,26,97,27,3L,0.0544477840223765
scaffold105673,92,21,84,18,2L,-0.222392421336448
scaffold105705,85,17,80,22,2R,0.371968777386958
scaffold105719,94,25,94,22,2L,-0.184424571137427
scaffold105776,93,19,94,17,3R,-0.160464672193246
scaffold105920,95,16,95,16,2R,0
scaffold105960,70,17,82,17,2R,0
scaffold1061,92,19,86,19,2R,0
scaffold106111,93,16,95,13,3R,-0.299560281858908
scaffold106149,93,12,96,16,3R,0.415037499278844
scaffold106186,86,16,87,17,3R,0.0874628412503394
scaffold106192,87,18,87,21,2L,0.222392421336448
scaffold106229,46,9.7,95,16,3L,0.722015252700235
scaffold106416,89,22,90,21,X,-0.0671141958585369
scaffold106455,97,22,96,26,2R,0.241008099503795
scaffold106466,90,18,94,16,3R,-0.169925001442312
scaffold106488,98,24,100,17,3L,-0.497499659470817
scaffold10656,90,26,95,20,2L,-0.37851162325373
scaffold106568,62,30,92,15,2R,-1
scaffold106676,84,25,95,19,3L,-0.395928676331139
scaffold106692,99,17,99,24,3R,0.497499659470817
scaffold106699,77,23,99,22,X,-0.0641303374197156
scaffold106730,88,19,98,16,3R,-0.247927513443586
scaffold106753,92,23,97,20,U,-0.201633861169651
scaffold106761,90,18,87,21,3L,0.222392421336448
scaffold106812,90,18,96,16,2L,-0.169925001442312
scaffold106856,94,12,28,13,3L,0.115477217419936
scaffold106912,93,17,84,20,2L,0.234465253637023
scaffold10696,54,16,67,11,3R,-0.540568381362703
scaffold106993,82,17,69,11,X,-0.628031222613042
scaffold107009,81,17,86,16,3R,-0.0874628412503394
scaffold107016,92,17,88,20,2R,0.234465253637023
scaffold107018,99,23,99,22,3R,-0.0641303374197156
scaffold107071,87,21,86,15,2L,-0.485426827170242
scaffold107127,97,19,96,19,3R,0
scaffold10715,97,20,95,20,3L,0
scaffold107182,84,16,88,9.8,3R,-0.707218250772154
scaffold107322,54,11,87,17,X,0.628031222613042
scaffold10733,91,24,96,18,2R,-0.415037499278844
scaffold107345,99,21,99,22,3R,0.067114195858537
scaffold107576,96,23,100,19,3R,-0.275634442613427
scaffold107612,80,15,99,21,2R,0.485426827170242
scaffold107620,90,14,90,13,2L,-0.106915203916512
scaffold107695,96,16,96,22,X,0.459431618637297
scaffold107733,98,19,97,18,X,-0.0780025120012732
scaffold107761,90,22,91,19,X,-0.211504105193712
scaffold107779,97,23,94,15,2R,-0.616671360448494
scaffold107782,89,19,100,15,3L,-0.341036917835067
scaffold107809,88,17,69,23,3R,0.436099114806674
scaffold107851,96,23,98,24,2L,0.0614005446641433
scaffold107878,96,18,89,15,2R,-0.263034405833794
scaffold107949,79,21,73,8.9,2L,-1.23851208669973
scaffold107997,92,16,97,16,2L,0
scaffold108034,94,21,95,18,X,-0.222392421336448
scaffold108046,88,22,88,20,3L,-0.137503523749935
scaffold108113,97,22,100,17,3L,-0.371968777386958
scaffold108127,94,27,91,23,X,-0.231325546106456
scaffold108156,94,14,90,19,3L,0.440572591385981
scaffold108160,96,16,95,14,X,-0.192645077942396
scaffold108257,96,23,97,18,2R,-0.3536369546147
scaffold108435,96,22,97,20,3L,-0.137503523749935
scaffold108463,98,16,98,19,X,0.247927513443585
scaffold108577,96,23,96,15,3L,-0.616671360448494
scaffold108592,99,28,98,12,3R,-1.22239242133645
scaffold10864,88,19,91,20,2R,0.0740005814437768
scaffold10875,76,20,82,22,3R,0.137503523749935
scaffold108766,96,23,94,14,2R,-0.716207033999409
scaffold108767,97,29,96,26,2L,-0.15754127698648
scaffold108833,95,23,91,20,3L,-0.201633861169651
scaffold108882,99,19,98,18,2L,-0.0780025120012732
scaffold108913,88,16,86,13,X,-0.299560281858908
scaffold10899,88,24,85,20,3R,-0.263034405833794
scaffold109057,98,23,98,21,2L,-0.131244533278253
scaffold109093,98,21,98,20,3L,-0.070389327891398
scaffold109167,81,14,75,15,X,0.0995356735509144
scaffold109214,99,26,99,28,2L,0.106915203916512
scaffold109578,93,18,91,22,2R,0.289506617194985
scaffold109652,99,26,99,22,3R,-0.241008099503795
scaffold10968,82,19,85,16,3L,-0.247927513443586
scaffold109763,41,15,68,9.1,3R,-0.721024050297185
scaffold109854,92,20,83,23,3L,0.20163386116965
scaffold11,76,19,81,14,3R,-0.440572591385981
scaffold110032,99,21,91,21,3L,0
scaffold110097,86,22,96,22,3L,0
scaffold110205,85,24,86,21,X,-0.192645077942396
scaffold110231,82,14,73,7.8,3R,-0.843880798082718
scaffold110242,97,19,96,20,3L,0.0740005814437768
scaffold11034,78,20,90,12,3R,-0.736965594166206
scaffold11041,89,20,92,20,U,0
scaffold110427,87,28,85,25,3R,-0.163498732282879
scaffold110458,75,12,66,15,2R,0.321928094887362
scaffold110535,96,24,96,18,2L,-0.415037499278844
scaffold110548,90,18,88,16,X,-0.169925001442312
scaffold110558,84,25,94,18,X,-0.473931188332412
scaffold110593,77,17,87,16,2L,-0.0874628412503394
scaffold110599,78,18,78,17,2L,-0.082462160191973
scaffold11064,93,21,88,18,2R,-0.222392421336448
scaffold110692,95,20,96,26,X,0.37851162325373
scaffold110741,69,19,77,14,2R,-0.440572591385981
scaffold110751,92,20,93,23,2R,0.20163386116965
scaffold110776,92,15,99,14,X,-0.0995356735509144
scaffold110825,90,18,94,22,2R,0.289506617194985
scaffold110856,99,18,97,15,3R,-0.263034405833794
scaffold110994,97,21,96,19,3R,-0.144389909335175
scaffold111007,94,19,96,24,3R,0.337034987277571
scaffold111077,81,14,82,19,2L,0.440572591385981
scaffold111078,61,7.7,75,11,X,0.514573172829758
scaffold111202,77,25,75,13,4,-0.943416471633633
scaffold111219,95,21,81,23,3L,0.131244533278253
scaffold111233,92,21,100,21,X,0
scaffold111305,97,14,96,22,X,0.652076696579693
scaffold111379,77,18,76,24,2R,0.415037499278844
scaffold111405,97,22,98,21,3L,-0.0671141958585369
scaffold111515,86,8.8,90,18,2R,1.03242147769238
scaffold111572,95,23,96,26,2R,0.176877762084079
scaffold111650,91,18,89,18,2L,0
scaffold111732,89,18,93,19,X,0.0780025120012732
scaffold111736,80,23,64,11,4,-1.06413033741972
scaffold111762,99,20,91,19,3R,-0.0740005814437769
scaffold11177,82,23,93,18,2R,-0.3536369546147
scaffold111856,98,20,97,23,3R,0.20163386116965
scaffold112060,98,19,99,21,2L,0.144389909335175
scaffold112106,93,21,81,11,3R,-0.932885804141463
scaffold112119,93,17,97,18,3L,0.082462160191973
scaffold112125,81,18,98,18,2R,0
scaffold112150,96,21,98,24,3L,0.192645077942396
scaffold112200,72,18,80,12,2L,-0.584962500721156
scaffold112262,91,17,92,19,2R,0.160464672193246
scaffold112340,86,16,94,23,3L,0.523561956057013
scaffold11238,89,23,99,12,4,-0.938599455335857
scaffold112380,100,25,99,22,3L,-0.184424571137427
scaffold112387,36,16,91,12,X,-0.415037499278844
scaffold112412,98,19,99,21,2R,0.144389909335175
scaffold112480,97,22,93,17,2L,-0.371968777386958
scaffold11253,57,17,93,20,3R,0.234465253637023
scaffold11256,91,18,96,15,X,-0.263034405833794
scaffold11257,77,22,83,22,X,0
scaffold112595,96,27,94,21,2R,-0.362570079384708
scaffold112627,92,13,89,15,X,0.206450877467426
scaffold112701,91,23,90,23,2R,0
scaffold112739,94,23,95,21,X,-0.131244533278253
scaffold11274,76,18,95,20,2R,0.15200309344505
scaffold112777,89,16,91,17,3R,0.0874628412503394
scaffold112835,98,23,98,19,3L,-0.275634442613427
scaffold11284,88,26,88,24,X,-0.115477217419936
scaffold11285,91,15,88,15,2R,0
scaffold112872,86,14,88,17,2L,0.280107919192735
scaffold112892,97,20,96,18,3L,-0.15200309344505
scaffold112947,99,15,97,17,2L,0.180572245641821
scaffold113015,99,21,90,19,2L,-0.144389909335175
scaffold113129,90,22,84,20,3R,-0.137503523749935
scaffold113130,95,22,95,22,2R,0
scaffold113133,95,20,96,8.9,4,-1.16812275880833
scaffold113160,99,24,99,24,X,0
scaffold113185,87,25,92,21,2R,-0.251538766995964
scaffold113220,98,19,98,19,2R,0
scaffold113241,97,18,99,20,3L,0.15200309344505
scaffold113314,93,20,93,23,2L,0.20163386116965
scaffold11332,88,23,91,18,3R,-0.3536369546147
scaffold113408,56,15,86,15,X,0
scaffold113474,100,19,99,19,3L,0
scaffold113513,99,28,99,27,3L,-0.0524674198941355
scaffold113550,60,13,69,12,3R,-0.115477217419936
scaffold113561,74,23,81,19,3R,-0.275634442613427
scaffold113696,87,18,81,21,3L,0.222392421336448
scaffold113720,96,16,100,17,3R,0.0874628412503394
scaffold113732,100,20,99,21,3R,0.070389327891398
scaffold113809,97,27,100,24,3L,-0.169925001442312
scaffold113874,98,22,100,23,3R,0.0641303374197156
scaffold113907,93,9.7,82,14,3R,0.529370174757839
scaffold113919,97,23,99,17,3L,-0.436099114806674
scaffold113968,88,27,95,13,2L,-1.05444778402238
scaffold114016,95,25,93,21,X,-0.251538766995964
scaffold114042,96,18,96,23,2R,0.3536369546147
scaffold114046,97,26,96,23,2R,-0.176877762084079
scaffold11405,83,17,85,20,2L,0.234465253637023
scaffold114160,97,23,95,15,3L,-0.616671360448494
scaffold114209,100,17,98,16,3R,-0.0874628412503394
scaffold114307,91,15,85,21,2L,0.485426827170242
scaffold114309,95,21,93,25,2L,0.251538766995964
scaffold114347,92,24,99,19,2L,-0.337034987277571
scaffold114389,77,17,77,18,3L,0.082462160191973
scaffold11448,98,15,60,12,X,-0.321928094887362
scaffold114495,93,20,94,18,2R,-0.15200309344505
scaffold114502,94,27,95,21,3L,-0.362570079384708
scaffold114531,74,29,69,19,X,-0.610053481683987
scaffold114545,93,23,93,17,2L,-0.436099114806674
scaffold114569,96,22,97,22,X,0
scaffold114590,94,18,80,16,3R,-0.169925001442312
scaffold114687,89,24,90,23,2R,-0.0614005446641433
scaffold114689,99,18,98,20,3R,0.15200309344505
scaffold11478,98,22,98,22,3R,0
scaffold114929,91,18,94,24,3L,0.415037499278844
scaffold114972,98,25,99,23,4,-0.120294233717712
scaffold115090,94,20,95,19,2L,-0.0740005814437769
scaffold115146,97,19,91,14,3R,-0.440572591385981
scaffold115194,98,23,97,17,3L,-0.436099114806674
scaffold115217,88,15,97,17,2L,0.180572245641821
scaffold115229,100,25,98,24,2R,-0.0588936890535686
scaffold115277,80,18,81,17,2L,-0.082462160191973
scaffold115403,85,34,89,31,3R,-0.133266530863464
scaffold115418,94,20,91,22,3L,0.137503523749935
scaffold115475,92,28,93,24,2L,-0.222392421336448
scaffold115484,68,19,65,16,X,-0.247927513443586
scaffold115529,93,19,94,22,3R,0.211504105193712
scaffold115545,92,13,88,19,X,0.547487795302493
scaffold115567,96,20,96,24,X,0.263034405833794
scaffold115597,98,15,95,18,3L,0.263034405833794
scaffold115697,94,19,95,19,X,0
scaffold115723,90,21,93,25,2R,0.251538766995964
scaffold11573,81,22,86,20,2L,-0.137503523749935
scaffold115753,79,22,87,19,3R,-0.211504105193712
scaffold115757,95,21,93,19,3L,-0.144389909335175
scaffold115844,93,12,95,17,X,0.502500340529183
scaffold115846,99,24,97,25,2L,0.0588936890535686
scaffold11593,77,12,53,16,2R,0.415037499278844
scaffold116013,79,14,78,16,3L,0.192645077942396
scaffold11608,98,29,98,14,U,-1.05062607306997
scaffold116086,97,17,91,22,3L,0.371968777386958
scaffold116112,78,11,76,14,X,0.347923303420307
scaffold116189,87,16,81,16,2L,0
scaffold116197,97,18,100,20,2L,0.15200309344505
scaffold116202,97,21,88,23,3L,0.131244533278253
scaffold116214,94,22,92,24,3R,0.125530882083859
scaffold116244,96,26,97,24,3R,-0.115477217419936
scaffold116285,96,23,99,21,3R,-0.131244533278253
scaffold116408,97,23,100,21,X,-0.131244533278253
scaffold11651,89,27,89,17,2R,-0.667424660913129
scaffold116514,99,19,97,18,3R,-0.0780025120012732
scaffold116538,99,20,99,18,3R,-0.15200309344505
scaffold116576,91,18,90,20,2R,0.15200309344505
scaffold116615,91,17,91,17,3R,0
scaffold116625,93,19,92,15,2R,-0.341036917835067
scaffold116631,98,20,98,17,3R,-0.234465253637023
scaffold116677,95,17,95,20,X,0.234465253637023
scaffold116767,97,24,98,28,2R,0.222392421336448
scaffold116770,94,20,95,24,X,0.263034405833794
scaffold116822,99,19,97,21,3L,0.144389909335175
scaffold116855,92,13,99,18,X,0.46948528330122
scaffold116869,90,17,94,11,3R,-0.628031222613042
scaffold116885,96,18,97,17,2L,-0.082462160191973
scaffold116928,98,23,99,17,3R,-0.436099114806674
scaffold116937,96,27,95,23,3L,-0.231325546106456
scaffold116959,94,17,94,24,X,0.497499659470817
scaffold117166,96,24,95,21,X,-0.192645077942396
scaffold117202,90,17,60,13,3R,-0.387023123109247
scaffold117210,99,19,97,22,X,0.211504105193712
scaffold117321,100,24,98,20,3L,-0.263034405833794
scaffold117325,88,22,99,15,3L,-0.552541023028779
scaffold11744,99,22,99,24,2R,0.125530882083859
scaffold11746,89,25,93,20,X,-0.321928094887362
scaffold117568,72,14,79,20,3L,0.514573172829758
scaffold117597,97,17,100,16,3L,-0.0874628412503394
scaffold117644,91,17,88,12,X,-0.502500340529183
scaffold117653,71,22,38,4.4,2R,-2.32192809488736
scaffold117669,100,25,98,23,X,-0.120294233717712
scaffold117672,99,24,99,21,X,-0.192645077942396
scaffold11773,100,20,100,21,3L,0.070389327891398
scaffold117887,96,21,95,18,2L,-0.222392421336448
scaffold117963,91,23,92,23,X,0
scaffold118217,97,28,97,27,3L,-0.0524674198941355
scaffold11832,87,17,85,15,2L,-0.180572245641821
scaffold118383,96,26,96,22,2L,-0.241008099503795
scaffold118422,91,16,91,18,3R,0.169925001442312
scaffold118436,90,26,95,18,2R,-0.53051471669878
scaffold118467,91,24,96,20,3L,-0.263034405833794
scaffold118525,98,23,99,25,3R,0.120294233717712
scaffold118598,99,31,97,20,2L,-0.632268215499513
scaffold118624,95,29,98,24,3L,-0.273018494406416
scaffold118632,99,19,99,20,3R,0.0740005814437768
scaffold118667,84,28,97,21,3L,-0.415037499278844
scaffold118683,90,17,86,14,2L,-0.280107919192735
scaffold118747,69,27,88,19,2L,-0.506959988719883
scaffold118767,91,13,95,18,2L,0.46948528330122
scaffold118783,92,24,92,19,2L,-0.337034987277571
scaffold118839,57,17,70,14,X,-0.280107919192735
scaffold118940,91,25,94,21,2L,-0.251538766995964
scaffold118974,99,24,96,18,2R,-0.415037499278844
scaffold119020,94,19,91,21,2R,0.144389909335175
scaffold119027,96,20,93,22,2R,0.137503523749935
scaffold119050,75,23,98,23,2R,0
scaffold119085,97,19,99,22,2R,0.211504105193712
scaffold119097,97,26,97,18,2L,-0.53051471669878
scaffold119124,94,23,99,20,3R,-0.201633861169651
scaffold119133,89,22,95,21,X,-0.0671141958585369
scaffold11915,89,23,95,14,3L,-0.716207033999409
scaffold119176,85,20,86,12,3L,-0.736965594166206
scaffold11925,95,20,97,22,2R,0.137503523749935
scaffold119264,84,17,89,19,3R,0.160464672193246
scaffold119288,81,22,89,20,2L,-0.137503523749935
scaffold119301,99,31,99,22,3L,-0.494764691749578
scaffold119309,96,21,97,19,2L,-0.144389909335175
scaffold119318,100,18,95,16,2L,-0.169925001442312
scaffold119380,100,27,99,27,3R,0
scaffold119398,95,31,94,22,3L,-0.494764691749578
scaffold119442,93,23,92,19,X,-0.275634442613427
scaffold119617,98,22,97,16,3R,-0.459431618637297
scaffold119643,98,22,96,22,3L,0
scaffold119686,99,17,100,20,3L,0.234465253637023
scaffold119738,88,17,65,14,3L,-0.280107919192735
scaffold119760,81,16,83,15,X,-0.0931094043914815
scaffold119832,98,24,97,16,2L,-0.584962500721156
scaffold119852,100,25,100,23,2R,-0.120294233717712
scaffold119871,99,24,98,22,2L,-0.125530882083859
scaffold119933,99,23,100,26,X,0.176877762084079
scaffold119953,92,18,94,25,X,0.473931188332412
scaffold120006,86,17,88,13,3L,-0.387023123109247
scaffold120063,80,14,72,9.8,3L,-0.514573172829758
scaffold120224,88,22,90,21,2L,-0.0671141958585369
scaffold12026,97,19,97,18,2R,-0.0780025120012732
scaffold120288,79,6.7,78,10,3L,0.577766999316952
scaffold120302,87,21,98,19,X,-0.144389909335175
scaffold120315,66,11,87,21,3L,0.932885804141463
