ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
scaffold10258,99,31,98,11,3L,-1.49476469174958
scaffold10261,96,28,96,26,2L,-0.106915203916512
scaffold10268,91,27,91,10,X,-1.43295940727611
scaffold10269,93,25,93,21,2R,-0.251538766995964
scaffold1027,92,28,92,12,3L,-1.22239242133645
scaffold10270,95,24,96,22,2R,-0.125530882083859
scaffold10272,99,30,95,24,2R,-0.321928094887362
scaffold10275,81,24,84,16,3R,-0.584962500721156
scaffold10276,99,24,98,18,2R,-0.415037499278844
scaffold10281,98,25,96,23,2L,-0.120294233717712
scaffold10285,94,27,95,25,2L,-0.111031312388744
scaffold10289,97,24,97,11,X,-1.12553088208386
scaffold10292,93,25,94,26,3R,0.0565835283663675
scaffold10298,94,25,96,18,3R,-0.473931188332412
scaffold10301,85,23,84,12,3L,-0.938599455335857
scaffold10302,96,23,97,20,2R,-0.201633861169651
scaffold10303,100,29,97,19,2L,-0.610053481683987
scaffold10312,90,26,87,14,3R,-0.893084796083488
scaffold1032,97,30,99,20,3R,-0.584962500721156
scaffold10320,94,23,95,22,2R,-0.0641303374197156
scaffold10325,89,21,95,18,2L,-0.222392421336448
scaffold10333,93,27,94,11,X,-1.29545588352617
scaffold1034,88,26,89,21,3R,-0.308122295362332
scaffold10344,92,24,93,18,2R,-0.415037499278844
scaffold10349,94,27,99,19,3R,-0.506959988719883
scaffold10357,77,25,85,11,X,-1.18442457113743
scaffold10366,96,34,96,25,2L,-0.443606651475615
scaffold10369,99,21,97,14,3L,-0.584962500721156
scaffold1037,98,30,99,26,3R,-0.206450877467426
scaffold10371,99,32,99,19,U,-0.752072486556414
scaffold10375,96,22,93,12,3L,-0.874469117916141
scaffold10376,77,31,82,13,X,-1.25375659224578
scaffold10377,89,23,89,11,X,-1.06413033741972
scaffold1038,97,26,98,30,3R,0.206450877467426
scaffold10383,97,30,97,19,3R,-0.658963082164933
scaffold10384,96,23,95,22,2L,-0.0641303374197156
scaffold1040,96,26,95,12,X,-1.11547721741994
scaffold10402,82,28,83,26,3L,-0.106915203916512
scaffold10403,86,23,90,11,X,-1.06413033741972
scaffold1041,89,29,92,9.9,3L,-1.55055246993532
scaffold1042,93,27,93,18,2R,-0.584962500721156
scaffold10431,93,25,94,23,2R,-0.120294233717712
scaffold10433,72,18,79,15,3L,-0.263034405833794
scaffold10437,93,24,97,23,3R,-0.0614005446641433
scaffold10443,98,27,90,9.4,X,-1.52222674537319
scaffold10449,96,26,96,14,3L,-0.893084796083488
scaffold10451,90,20,91,22,2L,0.137503523749935
scaffold10456,94,27,93,14,3L,-0.947532580105864
scaffold10457,100,27,95,10,X,-1.43295940727611
scaffold10460,86,23,84,10,3L,-1.20163386116965
scaffold10466,100,30,100,20,2R,-0.584962500721156
scaffold10467,88,23,97,20,3R,-0.201633861169651
scaffold10472,100,26,94,11,3L,-1.24100809950379
scaffold10478,99,29,99,26,2L,-0.15754127698648
scaffold10482,89,24,92,23,3R,-0.0614005446641433
scaffold10483,88,30,84,25,2R,-0.263034405833794
scaffold10485,95,23,85,7.1,X,-1.69574293143969
scaffold10493,99,43,100,28,3R,-0.618909832644494
scaffold10496,93,25,94,20,2R,-0.321928094887362
scaffold1050,99,26,99,34,3R,0.387023123109247
scaffold10502,89,25,90,20,2R,-0.321928094887362
scaffold1051,92,23,95,19,2R,-0.275634442613427
scaffold10530,98,29,98,26,2R,-0.15754127698648
scaffold10531,97,25,97,20,3R,-0.321928094887362
scaffold10532,88,25,97,22,2R,-0.184424571137427
scaffold10537,87,25,90,17,U,-0.556393348524385
scaffold1054,97,27,98,11,X,-1.29545588352617
scaffold10543,93,24,95,24,U,0
scaffold10549,83,24,84,12,3L,-1
scaffold10552,100,28,100,17,X,-0.719892080807265
scaffold10567,99,22,96,11,2L,-1
scaffold10569,98,30,98,27,3R,-0.15200309344505
scaffold10580,97,25,98,22,2L,-0.184424571137427
scaffold10592,99,28,99,14,3L,-1
scaffold10596,98,28,99,23,2R,-0.283792966000591
scaffold10599,96,24,96,24,2L,0
scaffold10606,100,30,100,13,3L,-1.20645087746743
scaffold1061,89,25,95,23,3R,-0.120294233717712
scaffold10614,98,23,100,23,2L,0
scaffold1062,95,23,100,29,2L,0.334419039070559
scaffold10622,75,22,94,19,3R,-0.211504105193712
scaffold10627,98,27,99,24,2R,-0.169925001442312
scaffold10633,98,24,99,22,3R,-0.125530882083859
scaffold10636,95,28,96,17,2R,-0.719892080807265
scaffold10647,92,23,93,24,2L,0.0614005446641433
scaffold10654,90,26,90,12,3L,-1.11547721741994
scaffold10656,94,26,91,9.2,X,-1.49880585697144
scaffold1066,97,27,96,9.1,X,-1.56902095685213
scaffold10666,96,28,91,7.6,X,-1.88135550350138
scaffold10667,98,28,98,12,3L,-1.22239242133645
scaffold10672,100,28,100,27,4,-0.0524674198941355
scaffold10675,98,28,99,24,2L,-0.222392421336448
scaffold10677,97,45,97,31,2R,-0.5376567859428
scaffold10679,87,27,88,13,3L,-1.05444778402238
scaffold10681,93,26,87,7.9,3L,-1.71858706485135
scaffold10697,87,22,89,23,3R,0.0641303374197156
scaffold10702,98,25,97,11,3L,-1.18442457113743
scaffold10709,63,25,86,13,3R,-0.943416471633633
scaffold10711,91,32,92,20,3R,-0.678071905112638
scaffold10713,100,22,99,12,3R,-0.874469117916141
scaffold10719,99,28,98,13,3L,-1.10691520391651
scaffold1072,93,26,91,19,3R,-0.452512204697507
scaffold10724,99,30,97,11,3L,-1.44745897697122
scaffold10726,99,29,99,12,3L,-1.27301849440642
scaffold10730,74,16,83,25,3R,0.643856189774725
scaffold10732,99,26,98,13,3L,-1
scaffold10735,98,29,98,25,2R,-0.214124805352848
scaffold10738,90,26,89,9.5,X,-1.45251220469751
scaffold10745,27,17,43,9.8,2L,-0.794681092022493
scaffold10749,96,23,93,11,3L,-1.06413033741972
scaffold1075,97,25,96,25,3R,0
scaffold10761,83,16,91,16,2L,0
scaffold10767,87,27,86,19,2L,-0.506959988719883
scaffold10769,91,27,90,17,3R,-0.667424660913129
scaffold10770,90,24,96,28,2L,0.222392421336448
scaffold10775,97,19,99,22,2L,0.211504105193712
scaffold10778,90,19,97,21,2L,0.144389909335175
scaffold10780,82,25,86,27,2L,0.111031312388744
scaffold10781,75,21,84,27,3R,0.362570079384708
scaffold10787,93,24,95,26,3R,0.115477217419936
scaffold10793,84,24,84,31,X,0.369233809665719
scaffold10796,100,30,100,20,3R,-0.584962500721156
scaffold108,94,24,95,22,2L,-0.125530882083859
scaffold1080,93,27,94,22,2R,-0.295455883526171
scaffold10800,61,28,67,18,2R,-0.637429920615292
scaffold10801,91,23,94,22,2L,-0.0641303374197156
scaffold10807,95,27,97,27,2L,0
scaffold10813,91,22,91,12,3L,-0.874469117916141
scaffold10814,84,16,86,14,3R,-0.192645077942396
scaffold10827,98,21,99,26,2L,0.308122295362332
scaffold10828,98,27,98,12,X,-1.16992500144231
scaffold10832,96,27,97,26,3R,-0.0544477840223765
scaffold10835,98,28,98,12,3L,-1.22239242133645
scaffold10855,95,25,96,27,2R,0.111031312388744
scaffold10866,91,26,91,24,3R,-0.115477217419936
scaffold10867,82,14,89,14,2L,0
scaffold10872,84,26,81,9.3,3L,-1.48320900192042
scaffold10882,96,24,98,23,2L,-0.0614005446641433
scaffold10885,85,23,84,11,X,-1.06413033741972
scaffold10887,98,25,99,27,3R,0.111031312388744
scaffold1089,89,23,88,11,X,-1.06413033741972
scaffold10895,91,27,91,19,2R,-0.506959988719883
scaffold10898,100,25,99,28,2L,0.16349873228288
scaffold10901,100,36,100,15,3R,-1.26303440583379
scaffold10905,97,30,98,23,2R,-0.383328639551506
scaffold10908,90,26,92,21,3R,-0.308122295362332
scaffold10909,90,20,90,20,3R,0
scaffold10911,93,26,94,12,X,-1.11547721741994
scaffold10913,93,30,93,10,X,-1.58496250072116
scaffold10914,97,25,94,12,X,-1.05889368905357
scaffold10927,92,26,92,10,3L,-1.37851162325373
scaffold10928,96,24,95,24,3R,0
scaffold10929,95,25,96,10,X,-1.32192809488736
scaffold10930,97,28,96,20,3R,-0.485426827170242
scaffold10938,92,23,93,12,3L,-0.938599455335857
scaffold10957,97,29,95,12,X,-1.27301849440642
scaffold10962,98,24,98,24,2L,0
scaffold10967,100,28,98,10,X,-1.48542682717024
scaffold10984,94,25,95,23,3R,-0.120294233717712
scaffold10985,97,25,97,27,3R,0.111031312388744
scaffold1099,95,23,94,11,3L,-1.06413033741972
scaffold10996,99,23,98,20,2L,-0.201633861169651
scaffold1100,90,25,94,24,3R,-0.0588936890535686
scaffold11001,97,23,97,12,3L,-0.938599455335857
scaffold11005,49,28,71,24,3L,-0.222392421336448
scaffold11008,93,24,95,21,3R,-0.192645077942396
scaffold11019,97,28,98,26,2R,-0.106915203916512
scaffold11020,99,27,98,26,2L,-0.0544477840223765
scaffold11028,100,26,100,21,2R,-0.308122295362332
scaffold1103,98,28,98,22,3R,-0.347923303420307
scaffold11030,89,25,90,28,2L,0.16349873228288
scaffold11035,97,29,97,12,3L,-1.27301849440642
scaffold11041,93,20,94,17,2R,-0.234465253637023
scaffold11045,56,30,69,12,X,-1.32192809488736
scaffold11052,99,26,98,23,4,-0.176877762084079
scaffold11065,94,22,98,30,2L,0.447458976971221
scaffold11067,95,28,92,12,X,-1.22239242133645
scaffold11070,93,19,91,10,3L,-0.925999418556223
scaffold11077,95,24,97,25,2L,0.0588936890535686
scaffold11079,94,28,95,16,2R,-0.807354922057604
scaffold11083,95,24,97,19,X,-0.337034987277571
scaffold11090,99,31,99,12,X,-1.36923380966572
scaffold111,100,28,100,27,2R,-0.0524674198941355
scaffold1111,87,26,89,22,3R,-0.241008099503795
scaffold11118,99,25,99,26,3R,0.0565835283663675
scaffold11124,81,23,78,7.9,X,-1.54170930276727
scaffold11129,97,27,96,11,3L,-1.29545588352617
scaffold1113,87,22,90,14,X,-0.652076696579693
scaffold11133,98,29,96,13,3L,-1.15754127698648
scaffold11140,94,28,95,24,2R,-0.222392421336448
scaffold11141,90,30,91,26,2R,-0.206450877467426
scaffold11148,83,25,66,22,3R,-0.184424571137427
scaffold11149,69,34,94,41,2R,0.270089163367744
scaffold11152,94,26,94,13,3L,-1
scaffold11157,97,27,100,26,3R,-0.0544477840223765
scaffold11165,96,30,97,23,3R,-0.383328639551506
scaffold11180,87,29,85,24,2L,-0.273018494406416
scaffold11188,87,25,95,26,3R,0.0565835283663675
scaffold11189,98,21,98,10,X,-1.0703893278914
scaffold11197,85,20,80,9.4,3L,-1.08926733809709
scaffold11203,92,21,95,25,3R,0.251538766995964
scaffold11206,92,28,91,12,X,-1.22239242133645
scaffold11212,91,24,89,11,X,-1.12553088208386
scaffold11218,91,26,99,25,2R,-0.0565835283663674
scaffold11229,91,26,89,22,2R,-0.241008099503795
scaffold11234,98,19,97,10,X,-0.925999418556223
scaffold11235,93,20,94,17,3R,-0.234465253637023
scaffold11236,60,22,49,6.7,3L,-1.71527052306689
scaffold1124,93,32,89,11,3L,-1.5405683813627
scaffold11241,79,23,77,20,2R,-0.201633861169651
scaffold11243,87,23,80,11,3L,-1.06413033741972
scaffold11248,98,28,98,24,2R,-0.222392421336448
scaffold11249,88,23,90,22,3R,-0.0641303374197156
scaffold1125,99,24,95,11,3L,-1.12553088208386
scaffold11255,99,27,99,23,2R,-0.231325546106456
scaffold11258,99,25,97,10,3R,-1.32192809488736
scaffold11261,97,47,85,8.6,2L,-2.4502521918629
scaffold11269,91,22,94,20,2L,-0.137503523749935
scaffold11271,81,21,79,13,X,-0.691877704637668
scaffold11275,69,27,92,12,X,-1.16992500144231
scaffold11285,90,19,76,7.9,X,-1.26607486015384
scaffold11287,84,23,87,19,3R,-0.275634442613427
scaffold11295,96,26,97,24,2R,-0.115477217419936
scaffold11299,90,25,91,22,3R,-0.184424571137427
scaffold11302,96,29,95,22,2R,-0.398549376490275
scaffold11314,93,26,94,23,3R,-0.176877762084079
scaffold11315,91,29,92,25,3R,-0.214124805352848
scaffold11320,99,29,99,23,3R,-0.334419039070559
scaffold11322,84,23,87,27,2L,0.231325546106456
scaffold11325,97,36,94,14,3L,-1.36257007938471
scaffold11327,91,21,93,19,3R,-0.144389909335175
scaffold11330,95,28,97,23,2R,-0.283792966000591
scaffold11332,87,20,86,19,2L,-0.0740005814437769
scaffold11335,86,27,86,8.7,3L,-1.6338721012021
scaffold11340,90,23,85,12,3L,-0.938599455335857
scaffold11347,98,30,97,21,2R,-0.514573172829758
scaffold11348,95,23,97,21,2L,-0.131244533278253
scaffold11355,82,34,81,16,3R,-1.08746284125034
scaffold11356,100,26,96,12,X,-1.11547721741994
scaffold11374,94,23,93,12,U,-0.938599455335857
scaffold11380,94,24,96,23,2L,-0.0614005446641433
scaffold11384,87,28,89,25,3R,-0.163498732282879
scaffold11388,99,24,97,14,3L,-0.777607578663552
scaffold11389,97,24,94,8.3,3R,-1.53185116426159
scaffold11405,91,24,91,12,X,-1
scaffold11407,99,29,99,23,2R,-0.334419039070559
scaffold1141,85,25,94,27,3R,0.111031312388744
scaffold11412,95,21,94,11,3L,-0.932885804141463
scaffold11419,93,26,98,25,3R,-0.0565835283663674
scaffold1142,90,23,89,11,3L,-1.06413033741972
scaffold11430,94,27,97,20,2R,-0.432959407276106
scaffold11431,88,23,92,27,3R,0.231325546106456
scaffold11434,98,25,98,24,3R,-0.0588936890535686
scaffold11436,94,24,95,14,3L,-0.777607578663552
scaffold11446,98,25,95,12,X,-1.05889368905357
scaffold11447,96,22,94,21,3R,-0.0671141958585369
scaffold11450,94,24,95,24,2R,0
scaffold11457,81,25,84,27,3L,0.111031312388744
scaffold1146,96,24,92,9.3,3L,-1.36773178450049
scaffold11463,87,31,91,17,3R,-0.866733469136536
scaffold11470,97,31,98,22,3R,-0.494764691749578
scaffold11472,100,28,99,13,3L,-1.10691520391651
scaffold11476,99,27,99,26,2R,-0.0544477840223765
scaffold1148,90,24,92,26,2R,0.115477217419936
scaffold11481,96,24,93,9.3,3L,-1.36773178450049
scaffold11484,81,24,82,27,2R,0.169925001442312
scaffold11487,95,27,96,24,3R,-0.169925001442312
scaffold1149,90,25,91,13,3L,-0.943416471633633
scaffold11490,97,27,96,10,3L,-1.43295940727611
scaffold11493,92,29,86,17,2L,-0.770518153877233
scaffold11508,91,30,86,12,X,-1.32192809488736
scaffold11527,96,29,93,23,2R,-0.334419039070559
scaffold1153,90,25,86,11,X,-1.18442457113743
scaffold11530,94,25,96,28,2R,0.16349873228288
scaffold11532,100,28,99,23,3R,-0.283792966000591
scaffold11543,99,100,97,36,3L,-1.47393118833241
scaffold11553,100,23,100,34,2R,0.563900885193326
scaffold11554,88,23,94,22,3R,-0.0641303374197156
scaffold11561,98,26,98,23,2R,-0.176877762084079
scaffold1157,94,27,94,13,3L,-1.05444778402238
scaffold11570,77,18,81,9.9,3L,-0.862496476250065
scaffold11578,98,27,99,23,2R,-0.231325546106456
scaffold11601,73,21,71,24,3R,0.192645077942396
scaffold11603,99,25,99,10,X,-1.32192809488736
scaffold11605,92,25,96,17,3R,-0.556393348524385
scaffold11607,92,22,91,12,X,-0.874469117916141
scaffold11615,95,22,95,20,3R,-0.137503523749935
scaffold11618,98,23,95,12,3L,-0.938599455335857
scaffold11619,97,27,98,31,4,0.199308808223407
scaffold11628,94,24,89,17,3R,-0.497499659470817
scaffold11638,93,36,96,21,3R,-0.777607578663552
scaffold11643,86,23,82,10,X,-1.20163386116965
scaffold11644,85,22,95,25,2L,0.184424571137428
scaffold11661,92,28,93,22,3R,-0.347923303420307
scaffold11663,92,24,97,27,2R,0.169925001442312
scaffold11672,94,28,95,26,3R,-0.106915203916512
scaffold11677,92,25,87,11,3L,-1.18442457113743
scaffold11679,94,24,96,18,2L,-0.415037499278844
scaffold11682,99,26,96,12,3L,-1.11547721741994
scaffold1169,86,25,84,17,2L,-0.556393348524385
scaffold11697,95,24,92,8,3L,-1.58496250072116
scaffold11704,90,28,87,8.2,3L,-1.77173101232688
scaffold11707,96,20,100,19,2L,-0.0740005814437769
scaffold11716,99,26,98,14,3L,-0.893084796083488
scaffold11717,97,26,92,9.9,X,-1.39301119294884
scaffold11719,96,31,96,24,3R,-0.369233809665719
scaffold11721,94,26,91,11,3L,-1.24100809950379
scaffold1173,97,23,99,19,3R,-0.275634442613427
scaffold11744,96,28,97,19,2R,-0.559427408614019
scaffold11753,96,25,96,20,2R,-0.321928094887362
scaffold11754,98,29,98,24,2R,-0.273018494406416
scaffold11762,95,27,98,23,3R,-0.231325546106456
scaffold11767,99,28,98,12,X,-1.22239242133645
scaffold11768,95,29,95,20,3R,-0.53605290024021
scaffold11771,99,28,100,24,2R,-0.222392421336448
scaffold11773,94,28,94,27,2L,-0.0524674198941355
scaffold11779,97,22,98,24,2R,0.125530882083859
scaffold1178,98,25,98,25,2L,0
scaffold11783,94,28,94,25,2R,-0.163498732282879
scaffold11790,89,22,92,13,3L,-0.758991900496205
scaffold11793,97,28,96,14,X,-1
scaffold11799,97,25,97,17,X,-0.556393348524385
scaffold11800,85,22,85,9.3,X,-1.24220090241663
scaffold11812,93,22,94,18,2R,-0.289506617194985
scaffold11818,97,28,98,21,2R,-0.415037499278844
scaffold1182,90,21,99,24,3R,0.192645077942396
scaffold11834,98,24,97,22,3R,-0.125530882083859
scaffold11838,91,24,91,20,3R,-0.263034405833794
scaffold11839,98,24,99,20,3R,-0.263034405833794
scaffold11855,91,27,90,11,3L,-1.29545588352617
scaffold11857,95,25,96,10,3L,-1.32192809488736
scaffold11862,86,26,87,28,2R,0.106915203916512
scaffold1187,94,22,89,9.2,3L,-1.25779775746765
scaffold11875,91,19,86,11,X,-0.788495894806288
scaffold1188,98,26,95,11,X,-1.24100809950379
scaffold1189,99,28,99,26,2L,-0.106915203916512
scaffold11896,88,27,86,17,3R,-0.667424660913129
scaffold1190,81,22,77,9.8,X,-1.16664986940945
scaffold11906,93,26,96,26,2L,0
scaffold1191,94,24,97,23,3R,-0.0614005446641433
scaffold11912,93,26,91,9.7,X,-1.42245497084133
scaffold11913,96,30,96,27,3R,-0.15200309344505
scaffold11921,95,25,96,29,2L,0.214124805352847
scaffold11924,95,26,95,13,3L,-1
scaffold11925,88,26,91,23,3R,-0.176877762084079
scaffold11927,74,27,74,8.5,3L,-1.66742466091313
scaffold11929,97,21,99,27,2L,0.362570079384708
scaffold1193,100,25,91,9.6,3L,-1.38082178394093
scaffold11930,89,22,91,16,2R,-0.459431618637297
scaffold11933,88,26,91,21,3R,-0.308122295362332
scaffold11939,97,29,99,27,2R,-0.103093492964104
scaffold11952,89,22,89,18,2L,-0.289506617194985
scaffold11958,62,17,86,17,3R,0
scaffold1196,88,25,95,21,2L,-0.251538766995964
scaffold11960,99,31,99,25,2L,-0.310340120612151
scaffold11966,99,29,99,26,2R,-0.15754127698648
scaffold11969,92,28,93,19,2R,-0.559427408614019
scaffold1197,82,23,83,8.4,X,-1.45317262816561
scaffold11996,96,20,96,26,2L,0.37851162325373
scaffold12000,98,23,100,26,2L,0.176877762084079
scaffold12007,93,22,91,23,2L,0.0641303374197156
scaffold12025,96,25,93,22,3R,-0.184424571137427
scaffold12032,90,23,93,21,2L,-0.131244533278253
scaffold12033,95,23,96,19,2R,-0.275634442613427
scaffold12041,96,29,96,26,2L,-0.15754127698648
scaffold12052,88,25,90,23,2L,-0.120294233717712
scaffold12058,100,28,100,26,2R,-0.106915203916512
scaffold1206,93,26,91,19,2R,-0.452512204697507
scaffold12060,99,28,95,13,X,-1.10691520391651
scaffold12061,99,26,99,12,3L,-1.11547721741994
scaffold12062,97,23,96,17,2R,-0.436099114806674
scaffold12067,77,17,95,20,3R,0.234465253637023
scaffold12074,78,23,78,19,2R,-0.275634442613427
scaffold1208,94,29,95,24,2R,-0.273018494406416
scaffold12084,99,30,100,12,X,-1.32192809488736
scaffold12087,93,26,94,19,3R,-0.452512204697507
scaffold12090,97,26,97,22,2R,-0.241008099503795
scaffold12092,84,19,88,18,2L,-0.0780025120012732
