ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C32238665,45,1.4,98,6.5,2R,2.21501289097085
C32238681,43,1.5,100,8.2,X,2.45066140900957
C32238689,39,1,99,6.2,2L,2.63226821549951
C32238731,21,1.3,99,6.5,3L,2.32192809488736
C32238789,6.4,1,95,7.4,2L,2.88752527074159
C32238847,29,1.3,91,6.4,3R,2.29956028185891
C32238851,19,1,96,5.5,2L,2.4594316186373
C32238861,48,1.5,99,8.4,2L,2.48542682717024
C32238867,41,1.4,100,7.6,3L,2.44057259138598
C32238879,74,1.6,90,6.8,3R,2.08746284125034
C32238887,29,1.3,99,6.8,3L,2.38702312310925
C32238895,31,1.3,98,9.3,2R,2.83871909296694
C32238905,39,1.6,99,7.5,3R,2.22881869049588
C32238931,27,1.4,98,8.6,3R,2.61890983264449
C32238951,66,1.5,95,7.3,2R,2.2829339632715
C32238963,64,1.8,99,8.2,3R,2.18762700317577
C32239007,38,1.5,100,11,X,2.87446911791614
C32239009,67,1.5,95,7.7,2R,2.35989594508638
C32239015,35,1.3,98,7.5,2L,2.52837897235479
C32239029,36,1.6,97,7.4,2L,2.20945336562895
C32239051,40,1.3,98,8.6,2L,2.72582503656101
C32239165,46,1.5,95,7.2,3R,2.26303440583379
C32239183,58,1.9,98,7.4,3L,1.96152585218536
C32239193,19,1,98,7,3L,2.8073549220576
C32239253,6.3,1,99,5.4,3L,2.43295940727611
C32239305,22,2,95,7.2,2R,1.84799690655495
C32239325,37,1.4,99,5.7,2R,2.02553509210714
C32239345,28,1.4,99,5.3,X,1.9205655325056
C32239371,34,1.1,95,4.7,X,2.09515723304034
C32239377,31,1,97,3.6,3L,1.84799690655495
C32239393,19,1,98,7.4,3R,2.88752527074159
C32239403,29,1.1,98,9.8,2L,3.15527822547791
C32239423,51,1.4,98,8.9,3L,2.66837850890879
C32239429,39,1.1,99,4.3,3R,1.9668331360648
C32239433,60,1.5,96,8.7,3L,2.53605290024021
C32239437,45,1.4,97,9.1,3R,2.70043971814109
C32239443,35,1.1,96,8.5,2L,2.9499593175004
C32239457,6.2,1,95,7,3R,2.8073549220576
C32239523,52,1.5,97,9.1,3L,2.60090404459018
C32239539,19,1.3,98,12,3L,3.20645087746743
C32239541,31,1.2,98,6.8,3L,2.50250034052918
C32239603,48,1.2,98,7.4,2R,2.62449086490779
C32239605,32,1.2,98,6.5,2R,2.4374053123073
C32239633,16,1.9,97,7.7,2L,2.01885902725132
C32239695,19,1,95,6.5,2R,2.70043971814109
C32239705,14,1.3,98,5.2,3L,2
C32239723,45,1.1,99,6.5,3R,2.56293619439116
C32239743,21,1.2,99,11,3R,3.1963972128035
C32239757,12,1.1,100,8.2,3R,2.89812038598079
C32239759,12,1,97,5.8,2L,2.53605290024021
C32239849,60,1.6,98,10,3L,2.64385618977472
C32239875,6.1,1,100,5.8,3R,2.53605290024021
C32239885,34,1.4,99,5.8,X,2.05062607306997
C32239897,41,1.4,99,9,X,2.68449817427207
C32239909,37,1.2,100,6.9,X,2.52356195605701
C32239923,12,1,87,7.5,2R,2.90689059560852
C32239967,24,1,98,6.1,X,2.60880924267552
C32239971,24,1,98,7.5,3L,2.90689059560852
C32239987,31,1.2,99,13,2R,3.4374053123073
C32239989,37,1,99,9.8,3R,3.29278174922785
C32239991,38,1.1,98,7.4,3R,2.75002174699165
C32239995,57,1.2,99,8.1,2L,2.75488750216347
C32240009,64,1.2,99,7.4,3R,2.62449086490779
C32240011,36,1,99,5.4,2R,2.43295940727611
C32240015,25,1.2,99,11,X,3.1963972128035
C32240071,12,1,93,5.9,3L,2.56071495447448
C32240125,48,1.4,97,7.4,2L,2.40209844357135
C32240141,24,1,92,4.7,3R,2.23266075679027
C32240149,19,1.3,96,7.2,2R,2.46948528330122
C32240193,12,1,100,5.6,3L,2.48542682717024
C32240201,6,1,99,3.5,2R,1.8073549220576
C32240215,14,1.3,95,7.1,3L,2.44930740136359
C32240247,30,1,95,5.6,3L,2.48542682717024
C32240251,74,1.9,98,8.1,2R,2.09192248944104
C32240253,36,1,98,5.5,X,2.4594316186373
C32240261,55,1.4,98,8.3,3R,2.56768450928932
C32240281,26,1.2,98,8.1,X,2.75488750216347
C32240301,36,1,95,4.8,2L,2.26303440583379
C32240303,25,1.7,99,10,3L,2.55639334852439
C32240331,40,1.4,98,7.7,2L,2.4594316186373
C32240381,46,1,100,9.4,X,3.23266075679027
C32240391,63,1.4,95,6.3,2R,2.16992500144231
C32240407,28,1.1,95,5.9,3L,2.42321143072454
C32240423,45,1.9,98,10,2R,2.39592867633114
C32240435,26,1.4,90,4.9,2R,1.8073549220576
C32240445,66,1.6,98,7.8,2L,2.28540221886225
C32240517,38,1.9,100,8.5,2R,2.16146342269412
C32240527,40,1.3,100,9,2L,2.79141337818858
C32240581,36,1.1,95,6.2,3R,2.49476469174958
C32240679,50,1.6,99,6.2,3L,1.95419631038688
C32240689,40,1.5,99,7.1,3R,2.24285652389616
C32240701,34,1,98,9,X,3.16992500144231
C32240733,69,1.9,97,9.6,2R,2.33703498727757
C32240741,46,1.1,99,6.9,3L,2.64909283814087
C32240803,45,1.3,100,5.5,X,2.08091999538357
C32240805,26,1.4,99,8.1,3L,2.53249508082702
C32240823,30,1.2,98,6.9,3L,2.52356195605701
C32240841,12,1,100,7.3,2R,2.86789646399265
C32240867,38,1.2,98,5.1,3L,2.08746284125034
C32240885,35,1.3,99,9.8,3R,2.91427012597412
C32240903,12,1,99,8.5,2R,3.08746284125034
C32240945,74,1.4,99,7.8,X,2.47804729680464
C32240957,57,1.6,96,9.8,2R,2.61470984411521
C32240995,44,1.3,100,9.1,X,2.8073549220576
C32241009,54,1.6,98,8.5,X,2.4093909361377
C32241019,33,1.2,100,8.8,3L,2.87446911791614
C32241037,18,1.3,98,5.8,3R,2.15754127698648
C32241045,20,1.4,99,7.8,2R,2.47804729680464
C32241047,24,1.2,99,11,3L,3.1963972128035
C32241053,42,1.4,98,7.1,X,2.34239219744708
C32241061,68,2.1,95,8.4,3L,2
C32241075,12,1,94,7.6,3L,2.92599941855622
C32241077,40,1.3,93,8.3,X,2.67459971320583
C32241103,47,1.8,95,6.7,3R,1.89616418901546
C32241113,28,1,98,9.4,X,3.23266075679027
C32241179,51,1.2,98,6.7,3R,2.48112668973662
C32241203,32,1.4,100,6.6,X,2.23703919730085
C32241213,17,1,99,8.1,X,3.01792190799726
C32241219,55,1.6,93,8.1,3L,2.33985000288462
C32241333,42,1.4,98,6.6,2R,2.23703919730085
C32241345,29,1.2,97,9.1,3L,2.92283213947754
C32241367,33,1.5,99,9.8,X,2.70781924850669
C32241387,59,1.5,97,8.1,X,2.43295940727611
C32241403,0,NA,94,8.2,2R,NA
C32241413,47,1.4,97,8.3,2R,2.56768450928932
C32241427,38,1,98,8,X,3
C32241429,57,1.2,99,7.9,2R,2.71881824745595
C32241445,36,1.3,100,8.1,2L,2.63941028474353
C32241465,34,1.7,97,7.9,3R,2.21631790692676
C32241469,43,1.4,97,14,3L,3.32192809488736
C32241483,22,1.1,98,6.1,3R,2.47130571892559
C32241495,52,1.7,99,8.2,2R,2.27008916336774
C32241517,39,1.8,99,6.6,2R,1.87446911791614
C32241537,21,1.3,100,8.4,2L,2.69187770463767
C32241591,25,1.1,99,7.4,2L,2.75002174699165
C32241619,56,1.2,98,5.7,3L,2.24792751344359
C32241625,62,1.4,100,9.2,3R,2.71620703399941
C32241661,57,1.3,97,8,3R,2.62148837674627
C32241663,32,1.2,99,11,3L,3.1963972128035
C32241671,33,1.7,98,10,X,2.55639334852439
C32241679,58,1.4,99,10,2R,2.83650126771712
C32241697,48,1.2,98,6.9,X,2.52356195605701
C32241705,40,1.3,99,7.5,3R,2.52837897235479
C32241723,38,1.9,97,8.7,3R,2.19501598240514
C32241739,17,1.3,98,8.1,2R,2.63941028474353
C32241743,96,5,100,46,2R,3.20163386116965
C32241791,40,1.1,99,7.7,3L,2.8073549220576
C32241813,54,1.4,98,11,3R,2.97400479146706
C32241815,36,1.7,98,5.3,3R,1.64045761331286
C32241829,24,1.2,100,9,2L,2.90689059560852
C32241857,62,1.3,96,8.4,X,2.69187770463767
C32241891,66,1.5,99,9.6,2R,2.67807190511264
C32241899,11,1,98,6.6,3R,2.72246602447109
C32241945,46,1.6,90,10,X,2.64385618977472
C32241949,72,1.4,99,11,3R,2.97400479146706
C32242005,50,1.2,100,11,3R,3.1963972128035
C32242013,37,1.7,98,8.2,2R,2.27008916336774
C32242029,30,1.7,98,11,3R,2.69389687227432
C32242061,26,1.3,100,9.8,3R,2.91427012597412
C32242085,33,1,98,6.7,3L,2.74416109557041
C32242093,45,1.6,99,8.3,3L,2.37503943134692
C32242129,33,1,98,8,2R,3
C32242139,56,1.5,100,7.8,2L,2.37851162325373
C32242141,54,1.4,100,12,X,3.09953567355091
C32242149,71,1.4,84,9.5,2L,2.76250068627334
C32242167,16,1,100,6.4,3R,2.67807190511264
C32242169,71,1.7,99,9.9,3R,2.54189377882927
C32242171,33,1.2,98,8.2,3R,2.77258950389693
C32242187,49,1.4,96,8.8,3L,2.65207669657969
C32242191,41,1.5,99,6.2,2L,2.04730571477836
C32242193,44,1.1,99,7.9,X,2.84434912953981
C32242249,45,1.6,100,8.9,X,2.4757334309664
C32242259,24,1.1,96,5.5,2R,2.32192809488736
C32242269,27,1,88,4.2,2L,2.0703893278914
C32242279,42,1,97,7.5,3L,2.90689059560852
C32242305,45,1.2,98,7.9,X,2.71881824745595
C32242325,32,1.2,100,8.5,2L,2.82442843541655
C32242333,34,1.6,97,6.8,2L,2.08746284125034
C32242337,57,1.1,99,9.7,2R,3.14048122354983
C32242353,52,1.7,99,8,2L,2.23446525363702
C32242355,11,1,99,7.7,2R,2.94485844580754
C32242381,16,1,98,9.7,3R,3.27798474729977
C32242391,28,1.1,99,7.3,3R,2.73039294024272
C32242405,35,1.5,99,5.8,2L,1.95109039951905
C32242419,20,1.3,100,9,3L,2.79141337818858
C32242421,45,1.5,98,9.9,X,2.72246602447109
C32242435,70,2,100,10,3R,2.32192809488736
C32242459,47,1.5,98,12,X,3
C32242467,22,1.4,97,9.2,3L,2.71620703399941
C32242515,42,1.1,100,8.5,2R,2.9499593175004
C32242545,58,1.5,97,10,4,2.73696559416621
C32242597,44,1.4,99,10,2L,2.83650126771712
C32242601,34,1.5,98,4.9,X,1.70781924850669
C32242633,42,1.5,98,12,2R,3
C32242669,57,1.2,98,9.4,2R,2.96962635095648
C32242677,32,1,100,8.6,2L,3.10433665981474
C32242683,40,1.1,100,8.2,2L,2.89812038598079
C32242691,51,1.5,98,7.7,3L,2.35989594508638
C32242707,57,1.5,99,11,2R,2.87446911791614
C32242727,99,5.4,100,48,2L,3.15200309344505
C32242729,37,1.6,100,9.8,3R,2.61470984411521
C32242741,54,1.9,99,7.5,X,1.9808911770523
C32242747,23,1.4,99,6.8,X,2.28010791919274
C32242761,31,1.7,96,11,3R,2.69389687227432
C32242763,48,1.3,100,9.8,2L,2.91427012597412
C32242765,42,1.4,99,11,2L,2.97400479146706
C32242767,55,1.3,99,9.1,3R,2.8073549220576
C32242769,69,1.6,99,23,3R,3.84549005094438
C32242801,45,1.2,99,9.3,3R,2.95419631038688
C32242821,35,1,98,8.6,2R,3.10433665981474
C32242833,38,1.2,100,11,3R,3.1963972128035
C32242879,22,1.7,100,7.7,3R,2.17932369944456
C32242923,51,1.4,99,8.6,3R,2.61890983264449
C32242957,16,1,97,7.3,X,2.86789646399265
C32242963,26,1,98,5.8,X,2.53605290024021
C32242967,48,1.3,99,11,3R,3.08091999538357
C32242979,38,1.4,95,8,2L,2.51457317282976
C32243009,47,1.4,98,8.1,2R,2.53249508082702
C32243031,0,NA,98,11,X,NA
C32243063,39,1.3,97,6.9,3L,2.40808473863708
C32243067,47,1.3,99,9.3,X,2.83871909296694
C32243069,72,1.6,99,9.8,3L,2.61470984411521
C32243079,59,1.3,99,10,2R,2.94341647163363
C32243097,56,1.6,95,11,2L,2.78135971352466
C32243105,78,1.3,99,7.1,2R,2.44930740136359
C32243145,22,1.4,99,8.2,3R,2.55019708256048
C32243225,39,1.2,98,7.2,3R,2.58496250072116
C32243287,36,1.4,96,6.7,3R,2.25873426840017
C32243295,30,1.2,99,9.7,3R,3.01495034146597
C32243365,49,1.3,99,10,2R,2.94341647163363
C32243377,58,1.5,99,8,3L,2.41503749927884
C32243401,27,1.1,98,9.4,2R,3.09515723304034
C32243405,22,1.1,99,9.8,3L,3.15527822547791
C32243439,43,1.6,98,6.7,2L,2.06608919045777
C32243449,38,1.4,95,11,X,2.97400479146706
C32243461,66,2,97,8.4,X,2.0703893278914
C32243495,48,1.8,99,8.3,3L,2.20511442990461
C32243509,98,8.8,100,63,3R,2.83977639974998
C32243613,64,1.7,98,14,3L,3.04182017569463
C32243635,10,1.4,98,7.9,2L,2.4964258261195
C32243643,57,1.2,99,7.5,3L,2.64385618977472
C32243663,66,1.4,94,7.5,2R,2.42146376843828
C32243707,46,1.7,98,8.4,3R,2.30485458152842
C32243713,19,1,99,8,3R,3
C32243733,44,1.1,97,11,3L,3.32192809488736
C32243747,35,1.1,100,8.8,3R,3
C32243775,45,1.4,100,6.1,X,2.12338241550528
C32243805,50,1.2,99,8,2R,2.73696559416621
C32243865,34,1,100,7.7,3R,2.94485844580754
C32243873,56,1.5,99,9.9,X,2.72246602447109
C32243881,47,1.6,100,10,2R,2.64385618977472
C32243889,43,1.7,100,11,3R,2.69389687227432
C32243895,44,1.2,96,11,2L,3.1963972128035
C32243905,26,1.1,100,7.9,2L,2.84434912953981
C32243915,35,1.5,100,25,2L,4.05889368905357
C32243919,56,1,99,7.5,3R,2.90689059560852
C32243951,31,1.4,100,9.9,3L,2.82200169802201
C32243965,13,1.4,100,10,3L,2.83650126771712
C32243989,53,1.6,99,10,4,2.64385618977472
C32244009,45,1.4,100,8.1,2L,2.53249508082702
C32244019,55,1.3,95,7.6,3R,2.54748779530249
C32244027,42,1.4,98,7.9,X,2.4964258261195
C32244031,48,1.5,98,11,2L,2.87446911791614
C32244093,47,1.2,99,10,3L,3.05889368905357
C32244105,65,1.5,100,15,X,3.32192809488736
C32244113,19,1.2,98,8.1,X,2.75488750216347
C32244131,47,1.7,98,12,3R,2.81942775435818
C32244149,59,1.7,98,11,3L,2.69389687227432
C32244195,42,1.1,99,7.1,2L,2.69031550086738
C32244207,43,1.3,99,10,3R,2.94341647163363
C32244255,45,1.3,100,9.3,2R,2.83871909296694
C32244259,42,1.1,95,5.6,X,2.34792330342031
C32244287,68,1.7,100,9.4,2L,2.4671260104273
C32244309,22,1.2,100,9.2,2R,2.93859945533586
C32244325,33,1.7,95,8.5,3R,2.32192809488736
C32244331,62,1.9,99,9.2,2L,2.27563444261343
C32244343,24,1.5,99,9,X,2.58496250072116
C32244375,27,1,98,10,2R,3.32192809488736
C32244405,26,1.2,96,8.2,X,2.77258950389693
C32244425,44,1.2,93,11,2L,3.1963972128035
C32244427,39,1.2,99,7.5,2L,2.64385618977472
C32244431,56,1.8,100,9.4,2L,2.38466385023533
C32244441,46,1.6,99,11,2R,2.78135971352466
C32244459,40,1.2,97,9.3,3R,2.95419631038688
C32244471,44,1.3,99,9.4,X,2.85414913353655
C32244479,58,1.6,99,9.9,X,2.62935662007961
C32244499,28,1.1,99,7.7,3L,2.8073549220576
C32244513,51,1.2,98,7.1,2R,2.56478461878353
C32244519,29,1.1,93,8.9,3R,3.0163018123291
C32244539,34,1.1,98,9.5,3L,3.11042398969365
C32244545,20,1.3,94,6,3R,2.20645087746743
C32244563,30,1.8,100,8.2,X,2.18762700317577
C32244587,38,1.3,100,9.9,2R,2.92891690193852
C32244591,35,1.3,99,9.2,2R,2.82312223791592
C32244593,23,1.2,100,6.3,3R,2.39231742277876
C32244609,22,1,93,8.1,4,3.01792190799726
C32244615,41,1.3,98,11,3L,3.08091999538357
C32244643,48,1.1,96,4.8,2L,2.12553088208386
C32244665,22,1.2,96,4.2,2R,1.8073549220576
C32244701,60,1.2,97,8.7,3R,2.85798099512757
C32244709,40,1.3,100,9.3,3R,2.83871909296694
C32244717,49,1.5,100,9.4,X,2.64769825606912
C32244729,70,1.4,99,7.7,X,2.4594316186373
C32244771,53,1.5,98,12,3R,3
C32244777,44,1.3,96,6.8,2R,2.38702312310925
C32244803,62,1.4,99,11,X,2.97400479146706
C32244847,56,1.7,98,8.7,3R,2.35548065459839
C32244861,17,1,98,7.8,2R,2.96347412397489
C32244863,36,1.2,97,8.4,2R,2.8073549220576
C32244907,49,1.3,99,11,X,3.08091999538357
C32244917,32,1.2,95,8.5,3R,2.82442843541655
C32244949,27,1.3,100,11,2R,3.08091999538357
C32244953,56,1.7,97,9.2,X,2.43609911480667
C32245015,35,1.4,100,15,X,3.42146376843828
C32245027,55,1.6,100,11,3L,2.78135971352466
C32245037,59,1.4,96,8.6,3R,2.61890983264449
C32245047,36,1.5,99,8.3,X,2.46814883573841
C32245051,30,1.2,98,11,3R,3.1963972128035
C32245075,99,5.3,100,45,3L,3.08586073665384
C32245093,52,1.6,100,13,2L,3.02236781302845
C32245099,46,1.4,99,11,3L,2.97400479146706
C32245121,59,1.5,99,12,3L,3
C32245155,53,1.4,97,8.1,3R,2.53249508082702
C32245181,19,1.3,98,6.9,X,2.40808473863708
C32245211,24,1.2,98,8.1,3R,2.75488750216347
C32245219,34,1.2,98,9.3,2L,2.95419631038688
C32245291,55,1.5,98,9.8,X,2.70781924850669
C32245299,46,1.4,100,13,X,3.21501289097085
C32245303,42,1.4,98,9.1,3R,2.70043971814109
C32245321,59,1.4,97,9.7,X,2.79255792012952
C32245323,37,1.1,99,13,X,3.56293619439116
C32245333,32,1,99,9.4,X,3.23266075679027
C32245361,42,1.3,99,9.1,2R,2.8073549220576
C32245419,16,1,98,10,3R,3.32192809488736
C32245469,21,1.2,99,8.3,2R,2.79007693062577
C32245549,4.6,1.7,99,8.7,2R,2.35548065459839
C32245563,25,1.1,99,8.1,3L,2.88041838424733
C32245583,31,1.3,99,8.6,X,2.72582503656101
C32245595,26,1.3,97,8.9,3L,2.77529371282531
C32245601,93,4.8,100,45,X,3.22881869049588
C32245621,33,1.3,97,11,X,3.08091999538357
C32245647,68,2,99,10,2R,2.32192809488736
C32245681,42,1.5,99,8.2,X,2.45066140900957
C32245695,60,1.3,99,11,3L,3.08091999538357
C32245711,36,1.4,100,8.1,X,2.53249508082702
C32245721,64,1.5,100,10,X,2.73696559416621
C32245739,64,1.3,97,12,3L,3.20645087746743
C32245743,40,1.3,100,11,2L,3.08091999538357
C32245765,34,1.2,94,10,2L,3.05889368905357
C32245821,99,7.9,100,61,2L,2.94888468427315
C32245845,42,1.2,99,7.3,2L,2.60486205815886
C32245881,43,1.6,99,8.2,3L,2.35755200461808
C32245887,43,1,99,10,X,3.32192809488736
C32245893,41,1.6,98,8.7,2R,2.44294349584873
C32245897,59,1.3,99,11,X,3.08091999538357
C32245905,99,5.9,100,53,3L,3.16720550008872
C32245927,47,1.2,100,11,2R,3.1963972128035
C32245961,36,1.1,96,11,3L,3.32192809488736
C32245987,42,1.2,100,11,2R,3.1963972128035
C32246001,36,1.3,96,8.7,2R,2.74250377770764
C32246003,51,1.4,100,13,X,3.21501289097085
C32246005,23,1.5,99,10,3L,2.73696559416621
C32246007,43,1.1,98,9.3,3L,3.07972719247073
C32246023,66,1.8,99,13,2R,2.85244281158614
C32246025,18,1,96,9,X,3.16992500144231
C32246037,43,1.3,100,13,X,3.32192809488736
C32246079,48,1,99,8.8,X,3.13750352374994
C32246083,57,1.5,93,9.6,X,2.67807190511264
C32246115,68,1.5,95,9.7,3R,2.69302224657861
C32246157,56,1.5,99,11,2R,2.87446911791614
C32246243,98,5,100,58,3R,3.53605290024021
C32246273,59,1.4,100,10,2R,2.83650126771712
C32246283,52,1.5,99,7.3,3R,2.2829339632715
C32246339,62,1.5,100,11,X,2.87446911791614
C32246361,63,1.3,99,14,2R,3.42884329880387
C32246379,66,1.4,99,12,2R,3.09953567355091
C32246391,21,1.5,100,9.1,3R,2.60090404459018
C32246425,40,1.5,99,10,3L,2.73696559416621
C32246439,40,1.3,100,8.7,3R,2.74250377770764
C32246477,72,1.9,100,13,3L,2.77444029958487
C32246481,95,7.3,100,50,2R,2.77595972578207
C32246497,53,1.5,99,11,3R,2.87446911791614
C32246559,64,1.9,100,14,X,2.88135550350138
C32246565,28,1.2,100,11,3L,3.1963972128035
C32246583,37,1.4,99,9.6,3R,2.77760757866355
C32246587,42,1.6,97,12,3R,2.90689059560852
C32246599,38,1.3,100,10,X,2.94341647163363
C32246615,52,1.3,99,9.5,2L,2.86941589018986
C32246619,44,1.4,99,9.5,X,2.76250068627334
C32246687,50,1.9,88,10,2R,2.39592867633114
C32246697,99,6.5,100,60,3R,3.20645087746743
C32246705,49,1.4,100,12,X,3.09953567355091
C32246741,67,1.6,100,13,X,3.02236781302845
C32246749,97,5.5,100,52,X,3.24100809950379
C32246785,3.7,1.5,99,9.6,3R,2.67807190511264
C32246799,38,1.3,99,12,3R,3.20645087746743
C32246929,61,1.5,99,13,2R,3.11547721741994
C32247001,47,1.5,100,13,2L,3.11547721741994
C32247021,64,1.7,100,13,2L,2.93490497177812
C32247033,62,1.6,100,13,X,3.02236781302845
C32247085,96,4.1,100,54,3R,3.71926359243275
C32247149,28,1.1,100,10,4,3.18442457113743
C32247155,94,4.8,100,36,2L,2.90689059560852
C32247179,69,1.4,100,13,2R,3.21501289097085
C32247229,99,5.7,100,64,2R,3.48903808072262
C32247257,48,1.5,99,11,X,2.87446911791614
C32247261,68,1.5,100,14,3R,3.22239242133645
C32247281,100,6.6,100,54,2R,3.03242147769238
C32247407,98,5.1,100,54,2R,3.40439025507934
C32247447,100,5.4,100,51,3L,3.23946593469539
C32247477,99,6.1,100,65,4,3.41355857035293
C32247483,99,6.1,100,59,U,3.27383380668632
C32247565,99,7.1,100,54,2L,2.92706847754615
scaffold1000,39,1.2,86,6.6,3R,2.4594316186373
scaffold10007,23,1.1,73,4.6,3R,2.06413033741972
scaffold100078,24,1,69,6.1,3R,2.60880924267552
scaffold100092,34,1.4,78,8.6,3L,2.61890983264449
scaffold100176,18,1.4,62,3.2,2R,1.1926450779424
scaffold100249,46,1.4,99,7.2,3L,2.36257007938471
scaffold100386,43,1.6,55,3.6,3L,1.16992500144231
scaffold100399,47,1.6,86,7.9,2R,2.3037807481771
scaffold100423,38,1.3,79,4.8,3R,1.88452278258006
scaffold100469,32,1.1,86,9.1,2L,3.0483630215614
scaffold10054,34,1.4,56,4.5,2R,1.68449817427207
scaffold10060,42,1.2,93,8.7,X,2.85798099512757
scaffold10061,5.6,1,85,4.6,3R,2.20163386116965
scaffold100610,48,1.3,85,8.6,3L,2.72582503656101
scaffold10069,23,1.3,63,4.8,3R,1.88452278258006
scaffold100732,19,1,60,7.5,3L,2.90689059560852
scaffold10082,52,1.6,91,11,3R,2.78135971352466
scaffold100840,28,1.4,63,13,2L,3.21501289097085
scaffold101118,28,1.1,78,4.7,2L,2.09515723304034
scaffold101121,7.8,1,45,4,3L,2
scaffold101284,28,1.4,5.7,1,3R,-0.485426827170242
scaffold101360,44,1.2,99,6.5,2L,2.4374053123073
scaffold101388,46,1.5,82,6.7,2R,2.15919859484925
scaffold101499,39,1.3,77,9.6,2L,2.88452278258006
scaffold101536,41,1.4,89,9.5,3R,2.76250068627334
scaffold101546,0,NA,71,4.6,3R,NA
scaffold101599,33,1.2,75,9.8,3R,3.02974734339405
scaffold101646,38,1.8,76,11,3R,2.61143471208235
scaffold101704,9,1.3,97,8.1,2L,2.63941028474353
scaffold101747,9.5,2.7,77,9.3,X,1.78427130894456
scaffold101752,44,1.7,93,9.7,2L,2.51245000093679
scaffold101765,8.7,1,83,6.9,X,2.78659636189081
scaffold101780,45,1.8,93,9.9,X,2.4594316186373
scaffold101921,38,1.4,71,5.2,2L,1.89308479608349
scaffold101935,6.4,1,75,5.6,3R,2.48542682717024
scaffold101946,39,1.1,43,2.3,3R,1.06413033741972
scaffold101983,35,1.3,85,6.6,3R,2.34395440121736
scaffold102043,34,1.7,83,11,2R,2.69389687227432
scaffold10212,59,1.6,100,8.4,3R,2.39231742277876
scaffold102217,11,1,70,4.2,2L,2.0703893278914
scaffold102258,42,1.2,85,8.3,2R,2.79007693062577
scaffold102395,31,1.1,97,9.3,2L,3.07972719247073
scaffold102573,12,1.6,63,3.9,3R,1.28540221886225
scaffold10271,40,1.5,99,9.4,X,2.64769825606912
scaffold10272,38,1.5,79,8.7,X,2.53605290024021
scaffold102786,15,1.3,75,6.8,2R,2.38702312310925
scaffold102829,12,1,61,3.8,3L,1.92599941855622
scaffold102852,33,1.6,99,9.2,3R,2.52356195605701
scaffold102862,46,1.6,88,9.8,2R,2.61470984411521
scaffold102921,26,1.5,98,10,X,2.73696559416621
scaffold102975,4,1,80,4.5,3R,2.16992500144231
scaffold102993,19,1.1,69,5.9,2R,2.42321143072454
scaffold103001,36,1.6,97,9.7,3L,2.59991284218713
scaffold103045,32,1.6,79,7.1,2L,2.14974711950468
scaffold103061,29,7.4,72,26,2L,1.8129144473995
scaffold103213,17,1,98,9,4,3.16992500144231
scaffold103284,19,1,66,3.6,3R,1.84799690655495
scaffold103301,9.9,1.7,86,5.7,3L,1.7454271729144
scaffold103377,22,1.7,71,6.1,2R,1.84327449631255
scaffold103385,23,1.2,81,9.6,3R,3
