ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C26394756,100,31,99,20,X,-0.632268215499513
C26394760,99,21,91,11,X,-0.932885804141463
C26394848,100,27,99,20,3L,-0.432959407276106
C26394978,100,31,99,17,3R,-0.866733469136536
C26395002,100,36,98,21,3L,-0.777607578663552
C26395006,99,11,93,6.3,2L,-0.804079790024743
C26395022,99,24,99,16,3L,-0.584962500721156
C26395064,99,34,99,19,3R,-0.839535327806754
C26395162,98,17,98,7.8,X,-1.12398871727545
C26395198,100,20,100,15,3R,-0.415037499278844
C26395314,99,23,96,12,2L,-0.938599455335857
C26395344,99,27,98,17,X,-0.667424660913129
C26395364,99,31,99,21,3R,-0.561878887608115
C26395564,100,31,99,16,X,-0.954196310386875
C26395584,100,24,98,15,X,-0.678071905112638
C26395648,100,25,98,14,2L,-0.83650126771712
C26395720,99,28,98,18,X,-0.637429920615292
C26395762,100,27,99,16,3L,-0.754887502163469
C26395794,100,16,98,10,2R,-0.678071905112638
C26395882,100,30,98,18,3L,-0.736965594166206
C26395884,100,40,100,22,3R,-0.862496476250065
C26395892,100,29,99,17,3L,-0.770518153877233
C26395916,100,31,99,22,2R,-0.494764691749578
C26395990,100,31,100,19,X,-0.70626879694329
C26396002,100,33,98,16,3L,-1.04439411935845
C26396152,92,9.2,79,6.6,3R,-0.47916783669856
C26396160,98,27,100,15,X,-0.84799690655495
C26396182,99,31,100,17,2L,-0.866733469136536
C26396192,100,23,96,12,2L,-0.938599455335857
C26396206,100,28,100,17,X,-0.719892080807265
C26396208,97,19,97,8.7,X,-1.12691211248222
C26396284,100,27,98,13,3R,-1.05444778402238
C26396410,100,28,98,21,3L,-0.415037499278844
C26396462,100,25,99,13,X,-0.943416471633633
C26396474,100,33,98,18,3R,-0.874469117916141
C26396498,100,37,99,21,3R,-0.81713594285019
C26396592,99,22,99,9.5,X,-1.21150410519371
C26396598,100,6.5,80,3.6,3R,-0.852442811586142
C26396666,100,26,99,15,3R,-0.793549122532574
C26396680,100,14,100,8,3L,-0.807354922057604
C26396686,100,34,99,18,2R,-0.917537839808027
C26396740,100,31,100,15,X,-1.04730571477836
C26396766,99,20,98,12,3L,-0.736965594166206
C26396768,100,29,100,18,X,-0.68805599368526
C26396794,99,28,100,15,2R,-0.900464326449086
C26396828,99,26,100,20,3L,-0.37851162325373
C26396894,100,31,99,17,X,-0.866733469136536
C26396908,99,28,100,11,2L,-1.34792330342031
C26396964,100,34,100,19,3R,-0.839535327806754
C26396970,100,30,100,14,3L,-1.09953567355091
C26397016,100,29,100,20,3L,-0.53605290024021
C26397044,100,27,100,15,X,-0.84799690655495
C26397054,100,24,99,12,3R,-1
C26397136,99,11,98,5,3L,-1.13750352374993
C26397140,100,22,96,10,3R,-1.13750352374993
C26397154,99,33,100,21,3L,-0.652076696579693
C26397176,100,27,99,13,2R,-1.05444778402238
C26397190,100,36,100,17,3R,-1.08246216019197
C26397226,98,24,98,9.4,X,-1.35230174393088
C26397366,100,28,98,12,3R,-1.22239242133645
C26397396,100,22,100,11,3L,-1
C26397404,99,13,94,5,2R,-1.37851162325373
C26397444,99,25,99,14,X,-0.83650126771712
C26397446,100,25,99,13,3L,-0.943416471633633
C26397452,100,33,98,18,X,-0.874469117916141
C26397456,99,19,100,9.4,3R,-1.01526675665331
C26397474,100,30,98,15,2R,-1
C26397502,100,36,100,20,2L,-0.84799690655495
C26397534,100,27,100,18,X,-0.584962500721156
C26397546,100,26,100,15,3R,-0.793549122532574
C26397628,100,14,93,5.9,2R,-1.24663996758313
C26397676,100,28,99,12,2L,-1.22239242133645
C26397724,100,31,99,17,3R,-0.866733469136536
C26397732,100,28,98,15,X,-0.900464326449086
C26397750,99,20,99,9.3,3L,-1.10469737866669
C26397752,94,8.9,85,6.3,2L,-0.498453507466481
C26397760,99,35,99,17,3L,-1.04182017569463
C26397768,99,29,94,21,3R,-0.465663572348812
C26397782,100,33,99,22,X,-0.584962500721156
C26397900,100,22,99,13,3L,-0.758991900496205
C26397902,99,31,97,17,3L,-0.866733469136536
C26397962,99,23,99,10,2R,-1.20163386116965
C26397990,100,30,99,16,3R,-0.906890595608519
C26398046,100,22,100,9.6,3L,-1.1963972128035
C26398242,98,19,99,11,3R,-0.788495894806288
C26398270,99,25,100,18,3R,-0.473931188332412
C26398306,99,23,99,13,3L,-0.823122237915921
C26398320,100,22,100,14,3R,-0.652076696579693
C26398404,100,31,99,18,3L,-0.784271308944563
C26398406,99,22,99,11,X,-1
C26398448,99,31,99,19,2R,-0.70626879694329
C26398458,98,28,100,13,2L,-1.10691520391651
C26398478,99,27,100,18,X,-0.584962500721156
C26398484,100,34,100,16,3L,-1.08746284125034
C26398532,100,23,99,11,2L,-1.06413033741972
C26398618,99,20,98,11,2R,-0.862496476250065
C26398624,100,18,98,8.4,3L,-1.09953567355091
C26398662,98,10,98,5.9,3L,-0.761213140412883
C26398666,99,28,98,14,3R,-1
C26398722,100,29,99,16,3L,-0.857980995127572
C26398724,99,23,97,12,2L,-0.938599455335857
C26398830,100,35,99,16,2R,-1.12928301694497
C26398848,100,27,99,16,X,-0.754887502163469
C26398872,100,24,99,12,2R,-1
C26398898,99,23,99,16,2L,-0.523561956057013
C26398908,99,20,98,13,2R,-0.62148837674627
C26398916,100,32,99,20,3R,-0.678071905112638
C26398918,99,25,97,17,2L,-0.556393348524385
C26399066,100,28,99,20,2L,-0.485426827170242
C26399118,100,30,97,18,X,-0.736965594166206
C26399146,100,32,99,15,2L,-1.09310940439148
C26399162,99,29,100,18,3R,-0.68805599368526
C26399240,99,26,99,16,2R,-0.700439718141092
C26399322,99,20,99,11,2R,-0.862496476250065
C26399374,99,19,98,8.6,3L,-1.14359085362885
C26399378,100,26,99,17,X,-0.612976876890753
C26399380,100,34,98,19,3L,-0.839535327806754
C26399402,99,30,99,18,3R,-0.736965594166206
C26399438,100,36,97,23,2L,-0.6463630453853
C26399560,100,24,98,13,2R,-0.884522782580064
C26399608,100,30,99,20,2R,-0.584962500721156
C26399656,99,29,95,14,2R,-1.05062607306997
C26399678,99,18,96,11,2R,-0.710493382805015
C26399818,100,35,100,18,2L,-0.959358015502654
C26399874,100,27,97,19,X,-0.506959988719883
C26399880,100,36,100,16,2L,-1.16992500144231
C26400060,99,32,100,19,3R,-0.752072486556414
C26400078,100,35,100,18,2R,-0.959358015502654
C26400084,99,32,98,16,2R,-1
C26400114,99,40,100,18,2L,-1.15200309344505
C26400172,99,35,100,18,3L,-0.959358015502654
C26400238,100,30,99,15,3R,-1
C26400248,99,34,100,19,X,-0.839535327806754
C26400372,100,32,98,21,3R,-0.60768257722124
C26400378,99,21,99,9.1,3L,-1.20645087746743
C26400398,99,20,89,9.8,2L,-1.02914634565952
C26400418,100,29,98,16,3R,-0.857980995127572
C26400440,100,34,97,15,2L,-1.18057224564182
C26400444,100,21,98,11,3R,-0.932885804141463
C26400452,99,22,98,15,3R,-0.552541023028779
C26400464,99,34,92,19,X,-0.839535327806754
C26400580,99,29,100,16,X,-0.857980995127572
C26400620,100,26,99,13,3L,-1
C26400644,100,31,98,16,X,-0.954196310386875
C26400664,99,26,99,15,X,-0.793549122532574
C26400672,98,30,99,15,3R,-1
C26400744,100,35,100,19,2L,-0.881355503501381
C26400766,100,24,98,11,2R,-1.12553088208386
C26400812,100,29,99,17,3L,-0.770518153877233
C26400838,100,26,100,15,3L,-0.793549122532574
C26400926,100,33,99,18,X,-0.874469117916141
C26400990,100,27,100,14,3L,-0.947532580105864
C26400992,100,28,99,15,2R,-0.900464326449086
C26401124,99,35,98,21,3R,-0.736965594166206
C26401136,100,26,99,13,3R,-1
C26401228,100,33,100,17,3L,-0.956931278108114
C26401264,99,27,97,17,3L,-0.667424660913129
C26401276,100,28,100,16,3R,-0.807354922057604
C26401280,100,30,100,22,3L,-0.447458976971221
C26401282,99,30,100,14,2L,-1.09953567355091
C26401296,99,34,99,18,2L,-0.917537839808027
C26401350,100,37,100,22,2L,-0.750021746991652
C26401364,100,19,98,8.7,2R,-1.12691211248222
C26401378,99,29,97,15,2L,-0.951090399519053
C26401392,100,30,98,17,2L,-0.819427754358179
C26401484,100,31,99,20,2R,-0.632268215499513
C26401486,99,14,71,7.4,2L,-0.919829651316017
C26401524,100,28,99,16,2R,-0.807354922057604
C26401604,93,22,99,10,X,-1.13750352374993
C26401608,100,28,98,19,2L,-0.559427408614019
C26401672,95,11,89,5.9,X,-0.898716664162818
C26401724,100,33,99,18,4,-0.874469117916141
C26401726,100,34,98,20,X,-0.765534746362977
C26401776,100,25,97,16,2R,-0.643856189774725
C26401856,100,40,99,25,3R,-0.678071905112638
C26401862,100,20,99,8.6,2L,-1.21759143507263
C26401884,100,24,98,16,X,-0.584962500721156
C26401904,100,32,99,16,3L,-1
C26401924,96,18,82,12,3L,-0.584962500721156
C26401972,99,27,99,16,3R,-0.754887502163469
C26402038,100,27,100,18,2R,-0.584962500721156
C26402066,100,35,100,21,2L,-0.736965594166206
C26402068,99,32,100,16,2R,-1
C26402074,100,28,98,17,2L,-0.719892080807265
C26402078,100,30,100,17,X,-0.819427754358179
C26402086,100,39,99,25,3L,-0.641546029087524
C26402088,99,32,99,16,3R,-1
C26402100,99,22,97,14,2L,-0.652076696579693
C26402116,100,26,94,12,3R,-1.11547721741994
C26402148,99,37,97,17,2L,-1.12199052437861
C26402290,100,34,99,17,2L,-1
C26402312,96,9.3,97,6.2,2L,-0.584962500721156
C26402342,100,33,100,17,X,-0.956931278108114
C26402454,99,34,100,20,3R,-0.765534746362977
C26402480,99,32,100,20,2R,-0.678071905112638
C26402516,99,32,98,19,3L,-0.752072486556414
C26402538,97,28,100,16,X,-0.807354922057604
C26402544,100,34,100,21,3R,-0.695145418471579
C26402560,99,29,97,16,2R,-0.857980995127572
C26402616,96,12,96,7.6,3L,-0.658963082164933
C26402700,99,39,99,21,3L,-0.893084796083488
C26402706,97,28,99,14,3R,-1
C26402746,100,28,100,15,2L,-0.900464326449086
C26402760,100,32,99,18,X,-0.830074998557688
C26402764,98,27,98,13,2L,-1.05444778402238
C26402766,100,34,99,19,3R,-0.839535327806754
C26402808,100,39,100,20,2L,-0.963474123974886
C26402864,99,39,98,23,3L,-0.761840262805235
C26402868,100,35,99,18,3R,-0.959358015502654
C26402916,99,31,100,18,2R,-0.784271308944563
C26403004,99,20,100,8.9,3L,-1.16812275880833
C26403028,99,26,99,15,2L,-0.793549122532574
C26403082,99,31,99,16,3L,-0.954196310386875
C26403204,100,30,99,16,2R,-0.906890595608519
C26403292,100,41,100,23,2L,-0.833990048561071
C26403372,100,37,100,20,2L,-0.887525270741587
C26403380,100,36,99,20,2L,-0.84799690655495
C26403394,100,37,98,24,3L,-0.624490864907793
C26403476,99,32,100,19,3R,-0.752072486556414
C26403510,100,29,99,12,2R,-1.27301849440642
C26403520,100,33,100,18,3L,-0.874469117916141
C26403522,99,20,94,9.9,3L,-1.01449956969512
C26403544,100,21,99,14,X,-0.584962500721156
C26403666,98,18,99,12,X,-0.584962500721156
C26403794,100,31,100,18,3L,-0.784271308944563
C26403806,99,33,99,17,X,-0.956931278108114
C26403830,100,34,99,21,2L,-0.695145418471579
C26403844,100,34,96,17,3R,-1
C26403852,100,34,99,17,X,-1
C26403876,97,26,98,15,2R,-0.793549122532574
C26403894,98,33,99,17,3R,-0.956931278108114
C26403956,100,36,100,17,2L,-1.08246216019197
C26403960,100,33,99,17,3R,-0.956931278108114
C26404042,99,29,98,13,2R,-1.15754127698648
C26404166,99,28,98,12,2L,-1.22239242133645
C26404198,99,24,98,13,3L,-0.884522782580064
C26404244,100,30,100,18,3R,-0.736965594166206
C26404322,100,33,100,17,X,-0.956931278108114
C26404328,100,27,99,18,3R,-0.584962500721156
C26404362,100,36,99,20,X,-0.84799690655495
C26404420,99,29,100,17,3L,-0.770518153877233
C26404430,100,35,100,15,3L,-1.22239242133645
C26404546,99,24,95,13,2L,-0.884522782580064
C26404558,100,28,99,16,3L,-0.807354922057604
C26404612,100,32,100,21,2R,-0.60768257722124
C26404638,99,9.3,84,2.8,3R,-1.73180388905043
C26404654,100,34,100,18,X,-0.917537839808027
C26404670,100,29,100,16,3R,-0.857980995127572
C26404694,100,25,100,10,2R,-1.32192809488736
C26404712,99,20,100,13,2L,-0.62148837674627
C26404792,99,27,99,12,3L,-1.16992500144231
C26404802,99,26,99,14,3L,-0.893084796083488
C26404820,99,26,100,18,X,-0.53051471669878
C26404858,99,31,99,20,3L,-0.632268215499513
C26404884,100,31,99,16,2R,-0.954196310386875
C26404898,100,36,99,19,3R,-0.921997487998727
C26404932,100,35,99,21,2L,-0.736965594166206
C26404940,100,27,99,16,3L,-0.754887502163469
C26404998,100,32,98,15,2R,-1.09310940439148
C26405090,99,29,97,13,3L,-1.15754127698648
C26405112,100,27,99,14,3L,-0.947532580105864
C26405118,100,37,100,19,3R,-0.961525852185364
C26405138,100,26,99,16,X,-0.700439718141092
C26405170,91,11,88,7.3,2R,-0.591535154644642
C26405180,100,32,99,20,3L,-0.678071905112638
C26405240,100,29,97,18,X,-0.68805599368526
C26405334,98,30,98,17,2R,-0.819427754358179
C26405346,100,17,94,11,3R,-0.628031222613042
C26405354,99,23,98,9.4,2R,-1.29090119926674
C26405368,99,32,100,21,3L,-0.60768257722124
C26405376,100,38,100,21,3R,-0.855610090664825
C26405430,100,37,99,23,3R,-0.685891409571937
C26405440,98,29,99,14,2L,-1.05062607306997
C26405464,97,11,81,5.9,3L,-0.898716664162818
C26405510,100,29,99,19,2R,-0.610053481683987
C26405514,100,28,100,18,2R,-0.637429920615292
C26405532,99,27,93,14,2R,-0.947532580105864
C26405588,99,23,98,16,3L,-0.523561956057013
C26405636,100,26,100,11,2L,-1.24100809950379
C26405652,100,29,97,13,3L,-1.15754127698648
C26405704,100,31,99,18,3L,-0.784271308944563
C26405750,99,24,98,14,3L,-0.777607578663552
C26405760,98,33,96,18,2R,-0.874469117916141
C26405780,100,28,99,15,X,-0.900464326449086
C26405812,100,33,99,15,2L,-1.13750352374993
C26405880,100,30,99,17,3L,-0.819427754358179
C26405886,99,29,100,17,3L,-0.770518153877233
C26405964,99,24,100,11,X,-1.12553088208386
C26405988,99,38,99,21,2L,-0.855610090664825
C26405996,99,28,98,17,2L,-0.719892080807265
C26406040,100,32,100,19,2R,-0.752072486556414
C26406170,100,30,99,15,3L,-1
C26406224,97,27,96,13,X,-1.05444778402238
C26406264,100,15,97,9.4,2L,-0.674229838818243
C26406310,99,30,99,18,2L,-0.736965594166206
C26406480,100,26,96,14,2L,-0.893084796083488
C26406498,100,31,99,17,3R,-0.866733469136536
C26406660,100,40,99,23,3L,-0.79836613883035
C26406748,99,20,91,10,3L,-1
C26406754,99,26,99,14,3R,-0.893084796083488
C26406762,100,30,98,17,3R,-0.819427754358179
C26406820,100,29,99,16,3L,-0.857980995127572
C26406834,100,29,99,16,2L,-0.857980995127572
C26406880,100,35,99,15,2R,-1.22239242133645
C26406884,100,28,99,16,3L,-0.807354922057604
C26406920,100,33,99,15,3R,-1.13750352374993
C26406940,99,38,98,21,3R,-0.855610090664825
C26406962,99,35,99,16,3L,-1.12928301694497
C26406964,100,31,100,19,3R,-0.70626879694329
C26407032,99,29,99,19,2L,-0.610053481683987
C26407044,100,39,100,22,2L,-0.825970600224951
C26407052,100,30,100,16,3L,-0.906890595608519
C26407058,100,30,99,16,3R,-0.906890595608519
C26407060,99,26,99,16,X,-0.700439718141092
C26407062,97,18,93,11,X,-0.710493382805015
C26407120,99,31,100,21,X,-0.561878887608115
C26407138,98,16,97,7,2R,-1.1926450779424
C26407208,99,25,100,17,2L,-0.556393348524385
C26407218,99,28,100,16,2R,-0.807354922057604
C26407234,100,24,100,13,X,-0.884522782580064
C26407320,100,31,98,16,3L,-0.954196310386875
C26407352,99,25,98,12,3R,-1.05889368905357
C26407372,100,30,100,18,3R,-0.736965594166206
C26407394,100,21,100,14,3R,-0.584962500721156
C26407432,99,23,98,12,X,-0.938599455335857
C26407502,100,29,99,18,3R,-0.68805599368526
C26407564,100,32,99,19,3L,-0.752072486556414
C26407596,100,37,100,23,2R,-0.685891409571937
C26407650,99,23,99,13,3R,-0.823122237915921
C26407688,100,12,75,5.6,2R,-1.09953567355091
C26407750,99,40,100,26,3R,-0.62148837674627
C26407772,100,32,98,18,2R,-0.830074998557688
C26407802,100,26,98,13,X,-1
C26407822,100,31,100,18,2L,-0.784271308944563
C26407834,100,26,99,17,3L,-0.612976876890753
C26407868,98,28,99,17,2R,-0.719892080807265
C26407882,99,26,99,15,2L,-0.793549122532574
C26407958,100,30,98,15,X,-1
C26408032,100,20,95,7.5,3L,-1.41503749927884
C26408080,100,30,100,18,2L,-0.736965594166206
C26408108,100,32,99,18,X,-0.830074998557688
C26408116,99,27,99,12,2L,-1.16992500144231
C26408224,100,20,99,11,2L,-0.862496476250065
C26408250,100,34,100,17,3L,-1
C26408272,100,30,99,21,3R,-0.514573172829758
C26408388,100,33,100,17,2R,-0.956931278108114
C26408402,98,31,97,16,3R,-0.954196310386875
C26408532,99,38,99,21,2R,-0.855610090664825
C26408538,100,37,99,27,2L,-0.454565863465481
C26408574,100,33,99,17,X,-0.956931278108114
C26408694,99,30,99,16,X,-0.906890595608519
C26408776,99,31,100,21,X,-0.561878887608115
C26408814,100,33,99,19,2L,-0.796466605914868
C26408834,100,33,99,18,3L,-0.874469117916141
C26408840,100,37,99,17,3L,-1.12199052437861
C26408842,100,25,98,12,X,-1.05889368905357
C26408862,100,37,99,16,3L,-1.20945336562895
C26408868,100,33,99,18,X,-0.874469117916141
C26408916,100,16,98,11,3R,-0.540568381362703
C26408960,99,17,99,12,3R,-0.502500340529183
C26408980,97,29,98,15,3R,-0.951090399519053
C26409074,100,34,99,15,2L,-1.18057224564182
C26409080,100,35,100,21,3L,-0.736965594166206
C26409122,99,33,100,15,3L,-1.13750352374993
C26409146,98,28,99,13,2R,-1.10691520391651
C26409148,99,30,100,17,2L,-0.819427754358179
C26409248,97,31,93,14,3R,-1.14684138832927
C26409254,100,24,99,11,2R,-1.12553088208386
C26409296,99,23,98,12,2R,-0.938599455335857
C26409302,100,21,98,12,3L,-0.807354922057604
C26409366,100,33,99,14,2R,-1.23703919730085
C26409424,100,40,99,26,3L,-0.62148837674627
C26409486,99,13,96,7.4,3L,-0.812914447399505
C26409540,100,36,100,18,3L,-1
C26409582,99,27,97,14,X,-0.947532580105864
C26409592,100,32,100,17,3R,-0.912537158749661
C26409652,100,32,99,15,2R,-1.09310940439148
C26409660,100,31,99,17,3R,-0.866733469136536
C26409662,99,27,99,14,3R,-0.947532580105864
C26409700,100,26,99,12,2L,-1.11547721741994
C26409706,99,29,98,14,3R,-1.05062607306997
C26409708,100,35,99,17,2L,-1.04182017569463
C26409718,99,34,100,20,3L,-0.765534746362977
C26409720,100,35,99,16,3L,-1.12928301694497
C26409774,100,28,100,14,2R,-1
C26409808,100,34,100,18,3L,-0.917537839808027
C26409854,100,34,99,21,3R,-0.695145418471579
C26409872,100,33,99,19,X,-0.796466605914868
C26409894,98,25,100,15,3R,-0.736965594166206
C26409962,100,40,100,23,2L,-0.79836613883035
C26409986,100,32,100,22,X,-0.540568381362703
C26410014,100,29,99,16,3R,-0.857980995127572
C26410024,99,36,100,17,2R,-1.08246216019197
C26410026,100,35,100,20,2R,-0.807354922057604
C26410054,100,27,98,17,3R,-0.667424660913129
C26410060,100,30,100,18,3L,-0.736965594166206
C26410102,100,34,99,15,2R,-1.18057224564182
C26410124,100,35,100,20,X,-0.807354922057604
C26410140,98,25,98,15,3R,-0.736965594166206
C26410152,100,29,99,13,3L,-1.15754127698648
C26410260,100,33,99,19,2R,-0.796466605914868
C26410310,99,32,100,18,3L,-0.830074998557688
C26410328,100,36,98,20,2R,-0.84799690655495
C26410368,98,27,100,14,2R,-0.947532580105864
C26410400,100,36,100,21,3R,-0.777607578663552
C26410462,99,36,100,20,3L,-0.84799690655495
C26410470,100,34,98,22,2L,-0.628031222613042
C26410486,100,32,99,18,2L,-0.830074998557688
C26410524,100,30,96,14,3R,-1.09953567355091
C26410562,100,31,98,15,X,-1.04730571477836
C26410612,100,27,95,16,X,-0.754887502163469
C26410660,97,34,100,17,X,-1
C26410680,100,34,98,21,3L,-0.695145418471579
C26410684,99,15,82,7.8,3R,-0.943416471633633
C26410716,100,34,100,18,2R,-0.917537839808027
C26410760,99,32,98,16,3L,-1
C26410766,100,30,97,16,2L,-0.906890595608519
C26410810,100,38,100,25,3L,-0.604071323668861
C26410818,100,29,100,16,3R,-0.857980995127572
C26410834,100,40,100,23,2L,-0.79836613883035
C26410846,100,28,98,16,2L,-0.807354922057604
C26410860,100,30,100,18,3R,-0.736965594166206
C26410864,99,32,100,16,3R,-1
C26410904,99,13,99,8.7,3R,-0.579424317179726
C26410938,100,33,98,18,3L,-0.874469117916141
C26410950,100,31,97,17,2L,-0.866733469136536
C26410968,100,25,97,13,X,-0.943416471633633
C26411072,100,34,100,24,3R,-0.502500340529183
C26411140,100,37,100,25,X,-0.565597175854225
C26411162,100,27,99,19,3L,-0.506959988719883
C26411166,99,31,100,17,2R,-0.866733469136536
C26411208,100,17,97,7.5,3L,-1.18057224564182
C26411220,99,26,100,16,2R,-0.700439718141092
C26411270,99,16,97,9,X,-0.830074998557688
C26411274,100,30,99,17,3R,-0.819427754358179
C26411328,99,29,98,16,X,-0.857980995127572
C26411334,100,25,99,13,2R,-0.943416471633633
C26411372,100,33,100,14,2L,-1.23703919730085
C26411394,100,33,100,17,2L,-0.956931278108114
C26411430,100,29,99,15,2L,-0.951090399519053
C26411444,100,35,100,16,3R,-1.12928301694497
C26411470,99,26,100,14,X,-0.893084796083488
C26411472,98,21,98,11,X,-0.932885804141463
C26411486,99,29,100,16,X,-0.857980995127572
C26411504,99,35,99,19,2R,-0.881355503501381
C26411538,100,34,96,15,3R,-1.18057224564182
C26411544,100,23,99,12,2L,-0.938599455335857
C26411566,100,31,99,20,2R,-0.632268215499513
C26411576,100,35,100,23,2R,-0.605721060887954
C26411596,100,29,99,14,3L,-1.05062607306997
C26411640,100,31,96,18,3R,-0.784271308944563
C26411654,99,14,100,7.4,3R,-0.919829651316017
C26411674,100,35,100,18,2R,-0.959358015502654
C26411698,100,34,100,22,3L,-0.628031222613042
C26411700,99,38,100,21,X,-0.855610090664825
C26411704,100,27,98,15,X,-0.84799690655495
C26411732,99,30,100,20,X,-0.584962500721156
C26411782,99,32,100,20,3L,-0.678071905112638
C26411796,99,32,100,21,2R,-0.60768257722124
C26411802,100,36,99,19,2R,-0.921997487998727
C26411852,99,29,98,15,3R,-0.951090399519053
C26411900,99,28,98,16,X,-0.807354922057604
C26411912,100,21,95,11,X,-0.932885804141463
C26411918,100,30,100,17,3L,-0.819427754358179
C26411926,100,29,100,19,3L,-0.610053481683987
C26411972,99,29,100,16,3R,-0.857980995127572
C26411992,99,23,99,15,2L,-0.616671360448494
C26411998,100,35,99,24,X,-0.54432051622381
C26412052,100,41,100,23,2R,-0.833990048561071
C26412068,100,27,98,14,3L,-0.947532580105864
C26412096,100,21,100,11,3R,-0.932885804141463
C26412106,98,32,99,18,2R,-0.830074998557688
C26412142,100,31,100,16,3R,-0.954196310386875
C26412146,100,31,98,14,3R,-1.14684138832927
C26412154,99,25,100,13,3L,-0.943416471633633
C26412194,100,18,99,11,2L,-0.710493382805015
C26412288,100,31,99,14,2R,-1.14684138832927
C26412300,100,28,100,18,3R,-0.637429920615292
C26412430,99,24,100,12,3R,-1
C26412448,99,30,99,15,2L,-1
C26412580,100,30,100,16,2R,-0.906890595608519
C26412592,100,38,100,20,2R,-0.925999418556223
C26412624,99,34,99,17,3L,-1
C26412640,100,35,99,21,3L,-0.736965594166206
C26412690,100,31,100,16,2R,-0.954196310386875
C26412728,99,34,97,22,3L,-0.628031222613042
C26412842,100,27,99,13,3R,-1.05444778402238
C26412878,100,21,100,11,3R,-0.932885804141463
C26412972,100,34,99,18,2L,-0.917537839808027
C26413102,100,33,97,19,3R,-0.796466605914868
C26413130,100,32,100,18,3R,-0.830074998557688
C26413134,99,22,98,11,3R,-1
C26413138,100,27,100,18,2R,-0.584962500721156
C26413140,100,39,100,26,2R,-0.584962500721156
C26413148,100,31,96,13,X,-1.25375659224578
C26413182,100,32,99,18,X,-0.830074998557688
C26413218,100,39,99,23,2R,-0.761840262805235
C26413234,99,28,99,12,3R,-1.22239242133645
C26413268,100,32,100,18,2L,-0.830074998557688
C26413276,100,29,100,16,2R,-0.857980995127572
C26413330,99,26,96,11,2R,-1.24100809950379
C26413396,97,20,100,11,X,-0.862496476250065
C26413400,100,32,99,16,2R,-1
C26413422,100,36,99,18,2L,-1
C26413472,97,30,95,12,3R,-1.32192809488736
C26413484,99,36,100,19,3R,-0.921997487998727
C26413498,100,28,99,14,2R,-1
C26413668,100,31,99,15,2L,-1.04730571477836
C26413738,98,34,100,20,X,-0.765534746362977
C26413768,100,33,97,18,2R,-0.874469117916141
C26413788,100,31,99,18,3L,-0.784271308944563
C26413796,99,21,96,12,X,-0.807354922057604
C26413840,100,29,99,12,3L,-1.27301849440642
