ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
scaffold106673,92,3.8,93,3.6,3R,-0.078002512001273
scaffold106688,78,4.1,81,3.5,2L,-0.228268987673117
scaffold106691,77,3.8,79,2.8,3R,-0.440572591385981
scaffold106696,61,3.5,61,3.8,3L,0.118644496498619
scaffold106735,65,3.8,61,2.9,3L,-0.389946518316013
scaffold106746,72,2.6,69,2.7,X,0.0544477840223765
scaffold106786,70,3.4,71,3.5,3R,0.0418201756946272
scaffold1068,67,2.1,73,2.4,3L,0.192645077942396
scaffold106800,77,4.3,75,3.6,3L,-0.256339753259785
scaffold106850,85,4,85,3.5,2R,-0.192645077942396
scaffold106896,84,2.7,72,2.5,3L,-0.111031312388744
scaffold106928,76,3.4,76,3.3,2L,-0.043068721891886
scaffold106929,88,2.9,88,3.7,3L,0.351472370501378
scaffold107005,59,2.9,57,2.4,3R,-0.273018494406416
scaffold107120,76,3.5,70,3,2L,-0.222392421336448
scaffold107207,90,3.6,88,3.7,3R,0.0395283641866376
scaffold107291,91,3.5,84,3.1,X,-0.175086706558091
scaffold107325,83,4.1,82,4,3R,-0.0356239097307212
scaffold10733,71,3.6,69,3,3R,-0.263034405833794
scaffold107446,89,3.5,92,3.9,2R,0.156119201917282
scaffold107514,77,3.9,76,3.2,4,-0.285402218862248
scaffold10752,94,3.6,91,2.9,2R,-0.31194400631474
scaffold107612,76,3.6,66,2.8,2R,-0.362570079384708
scaffold107712,80,3.6,82,3.8,X,0.0780025120012732
scaffold107748,90,3.4,86,2.5,2R,-0.443606651475615
scaffold107826,75,3,69,3.3,X,0.137503523749935
scaffold107846,85,3.2,79,2.7,2R,-0.245112497836531
scaffold10785,84,3.6,80,3.3,3R,-0.125530882083859
scaffold10788,77,6.2,76,5.4,2L,-0.199308808223407
scaffold107885,69,3.2,68,3,2L,-0.0931094043914815
scaffold107903,74,2.9,69,3.5,3R,0.271302021817394
scaffold107948,80,3.5,79,2.8,3L,-0.321928094887362
scaffold1080,90,4.5,94,3.6,3R,-0.321928094887362
scaffold108013,83,3.7,75,3,3R,-0.302562770020431
scaffold108016,71,3.1,70,3.2,2R,0.0458036896131248
scaffold10802,79,3.8,74,3,X,-0.341036917835067
scaffold10812,65,3.4,64,3.3,2R,-0.043068721891886
scaffold108150,71,3.7,70,2.9,2L,-0.351472370501378
scaffold108169,93,5.5,88,4.5,2R,-0.289506617194985
scaffold108176,69,3.5,66,3.8,2R,0.118644496498619
scaffold108197,68,3.6,66,3,2L,-0.263034405833794
scaffold108234,74,3.7,73,4.2,X,0.18286405714981
scaffold108285,70,3.3,57,2.8,3R,-0.237039197300849
scaffold108310,90,5.3,90,4.5,2L,-0.236067358233524
scaffold108336,80,4,82,4,2L,0
scaffold108337,68,2.8,68,2.4,3R,-0.222392421336448
scaffold10853,68,3.3,69,2.9,2R,-0.186413124230881
scaffold10862,83,3.8,82,3.4,3R,-0.160464672193246
scaffold108693,70,3.1,71,3.1,3R,0
scaffold10877,72,3.7,69,4.3,2L,0.216811389073148
scaffold108809,93,4.9,89,3.7,2L,-0.405256478486259
scaffold108814,82,3.8,78,3.3,X,-0.203533394085132
scaffold10884,73,3.6,69,3.2,3L,-0.169925001442312
scaffold108918,78,4.1,69,2.7,2L,-0.602664502454615
scaffold10904,74,3.5,71,3,3R,-0.222392421336448
scaffold109140,82,2.9,75,2.9,2L,0
scaffold109192,72,4,68,3.3,3L,-0.277533975528909
scaffold109231,66,4.5,64,3.3,2L,-0.447458976971221
scaffold109268,79,3.2,78,3.2,3L,0
scaffold109283,79,2.3,67,2.2,3L,-0.0641303374197154
scaffold109306,79,3.5,77,3.2,X,-0.129283016944966
scaffold109333,67,3.6,65,3,2R,-0.263034405833794
scaffold109367,93,3.9,91,3.3,3R,-0.241008099503795
scaffold109401,69,2.9,68,3.4,2L,0.229481846122767
scaffold109407,89,4,84,3.2,3R,-0.321928094887362
scaffold109512,70,3.2,70,3.3,3L,0.0443941193584531
scaffold109521,70,3.1,84,3.5,2R,0.175086706558091
scaffold109532,78,3.4,70,2.7,2R,-0.332575339086871
scaffold109562,70,3.2,73,3.6,2L,0.169925001442312
scaffold109563,84,3.2,74,2.4,X,-0.415037499278844
scaffold109603,80,3,69,3,2L,0
scaffold109636,82,3.8,77,3.2,3R,-0.247927513443585
scaffold109660,88,3.8,93,3.8,3R,0
scaffold109703,70,4.2,70,3.6,3R,-0.222392421336448
scaffold109712,64,3.5,66,3.9,2L,0.156119201917282
scaffold109855,73,3.3,68,2.9,U,-0.186413124230881
scaffold109902,84,3.9,81,3.4,3L,-0.197939377611909
scaffold10993,92,3.2,90,3.9,3R,0.285402218862248
scaffold109954,59,2.8,68,2.7,2R,-0.0524674198941354
scaffold110013,84,3.6,85,4,3L,0.15200309344505
scaffold110052,53,2.7,58,2.3,3R,-0.231325546106456
scaffold1101,75,3.7,74,3.9,X,0.0759488532332984
scaffold110145,79,4.7,71,3.3,X,-0.510194732319184
scaffold110154,93,4.5,94,4.1,X,-0.134301091711591
scaffold110160,74,3.6,72,3,3L,-0.263034405833794
scaffold11020,80,4.1,80,3.7,2R,-0.148098638989134
scaffold110212,87,3.4,77,2.1,3R,-0.695145418471579
scaffold110226,83,4.4,80,2.8,2L,-0.652076696579693
scaffold110302,81,3.4,86,3.6,X,0.082462160191973
scaffold1104,68,3.6,66,3.6,3L,0
scaffold110432,80,3.9,73,2.9,3L,-0.427421223734676
scaffold110520,75,3.9,80,3.2,3R,-0.285402218862248
scaffold11053,78,4.1,79,3.6,2L,-0.187627003175771
scaffold11065,52,3.2,46,3.4,2R,0.0874628412503394
scaffold110660,57,11,55,9.9,3R,-0.15200309344505
scaffold110686,85,2.5,69,2.1,2R,-0.251538766995964
scaffold110698,94,3.9,98,3.2,X,-0.285402218862248
scaffold110712,96,3.6,97,3.5,3L,-0.0406419844973459
scaffold110778,82,3.6,85,3.3,2R,-0.125530882083859
scaffold110817,84,4.2,83,4.1,3L,-0.0347654181606768
scaffold110842,60,3.6,55,3.3,3L,-0.125530882083859
scaffold11091,75,3.2,74,3,3L,-0.0931094043914815
scaffold110919,67,3.4,61,3.6,U,0.082462160191973
scaffold111115,61,3.4,59,3,3L,-0.180572245641821
scaffold111133,93,3.4,79,2.5,X,-0.443606651475615
scaffold111226,88,3.9,85,2.9,2R,-0.427421223734676
scaffold11131,83,3.6,82,3.4,3L,-0.082462160191973
scaffold111378,50,2.3,71,3,3R,0.383328639551506
scaffold11139,82,3.3,82,3.3,2R,0
scaffold111408,72,3.9,68,3.5,2L,-0.156119201917282
scaffold111497,67,4.9,67,4.4,2R,-0.155278225477911
scaffold111533,88,3.7,91,3.7,3R,0
scaffold111576,71,3.6,62,3.2,3L,-0.169925001442312
scaffold111628,75,3.8,71,3.6,X,-0.078002512001273
scaffold111629,83,3.7,82,3.1,3L,-0.255257055242075
scaffold111664,95,3.6,89,2.5,X,-0.526068811667588
scaffold111802,78,4.1,77,3.5,2L,-0.228268987673117
scaffold111829,70,3.1,67,2.6,2R,-0.253756592245783
scaffold111916,85,4.4,87,3.6,2L,-0.289506617194985
scaffold111940,89,3.2,76,3.2,3R,0
scaffold111973,78,4.3,81,3.9,X,-0.14086253583985
scaffold112049,87,3.7,86,3.9,3L,0.0759488532332984
scaffold112157,60,3.5,59,3,2L,-0.222392421336448
scaffold112213,80,3.2,82,3,3L,-0.0931094043914815
scaffold11236,48,2.7,47,2.7,X,0
scaffold112419,80,3,77,2.6,X,-0.206450877467426
scaffold112424,88,4.3,88,4.3,3L,0
scaffold112628,93,4.2,91,3.5,X,-0.263034405833794
scaffold112689,62,2.5,48,2.3,3R,-0.120294233717712
scaffold112725,68,3.5,70,3.9,3R,0.156119201917282
scaffold112740,64,3.5,64,3.3,X,-0.0848888975865131
scaffold112765,75,3.5,62,3,3R,-0.222392421336448
scaffold112791,74,4.7,75,4.8,3R,0.0303736490435187
scaffold11280,64,5.9,60,4.5,2L,-0.390789953032167
scaffold112849,86,3.7,84,3.7,2L,0
scaffold112881,84,2.9,82,2.7,2L,-0.103093492964103
scaffold112970,72,3.3,64,2.6,3R,-0.343954401217361
scaffold113014,71,4.2,64,3.4,2L,-0.304854581528421
scaffold113099,86,11,83,9.5,3L,-0.211504105193712
scaffold113112,58,3.8,50,2.1,3R,-0.855610090664825
scaffold11313,76,4.7,74,3.7,3R,-0.345135486048688
scaffold113136,88,4.4,90,4.2,3L,-0.0671141958585371
scaffold11318,86,3.8,84,3.2,3L,-0.247927513443585
scaffold113225,85,3.6,85,3.1,3L,-0.215728691055437
scaffold113233,81,4.1,81,3.2,3R,-0.357552004618083
scaffold113469,62,3.1,61,3.1,3L,0
scaffold113494,94,3.8,96,4,3L,0.0740005814437768
scaffold113495,60,3.7,59,3.1,3R,-0.255257055242075
scaffold113537,81,4.1,81,3.7,3L,-0.148098638989134
scaffold113561,80,2.4,79,3.4,3R,0.502500340529183
scaffold113593,75,4.1,79,3.3,3L,-0.31315788525963
scaffold113662,71,3,73,2,2L,-0.584962500721156
scaffold113721,84,3.8,82,3.2,3L,-0.247927513443585
scaffold113725,74,3.1,69,2.9,3R,-0.0962153152593032
scaffold113728,91,4.2,88,3.6,3L,-0.222392421336448
scaffold113783,78,2.7,74,3.2,X,0.245112497836531
scaffold113826,81,2.7,69,2.6,2R,-0.0544477840223765
scaffold113853,74,3.6,76,3.4,3R,-0.082462160191973
scaffold113858,48,3.4,45,3.3,X,-0.043068721891886
scaffold113898,46,2,44,2.5,2L,0.321928094887362
scaffold113913,82,3.7,82,3.5,3L,-0.0801703486839833
scaffold113975,48,3.1,49,2.8,3R,-0.146841388329271
scaffold114003,81,3.6,79,3.4,3L,-0.082462160191973
scaffold114066,53,3.1,55,2.7,3R,-0.199308808223407
scaffold114114,79,2.6,80,3.2,2R,0.299560281858908
scaffold114208,93,4.8,79,3.8,2R,-0.337034987277571
scaffold114246,81,3.5,82,3.4,3L,-0.0418201756946271
scaffold114269,80,4.3,76,3.2,3R,-0.426264754702098
scaffold114418,70,3.2,70,2.9,2L,-0.142019004872428
scaffold11445,78,3.5,73,3.3,2L,-0.0848888975865131
scaffold114450,79,2.9,72,2.7,2L,-0.103093492964103
scaffold114454,60,3,56,3.2,3R,0.0931094043914815
scaffold114567,42,2.6,47,2.4,3L,-0.115477217419936
scaffold114723,70,2.8,62,3.3,3L,0.237039197300849
scaffold11483,76,3.4,77,2.9,2R,-0.229481846122767
scaffold114842,63,3.3,57,2.8,X,-0.237039197300849
scaffold114871,66,3,65,2.2,3R,-0.447458976971221
scaffold114883,73,3.6,70,3.5,3R,-0.0406419844973459
scaffold114908,82,4.1,84,4,2R,-0.0356239097307212
scaffold115013,75,4.1,75,3.6,X,-0.187627003175771
scaffold115041,71,4,70,3.5,X,-0.192645077942396
scaffold11510,80,4,77,3.1,3R,-0.367731784500487
scaffold115128,81,4.1,79,3.2,2L,-0.357552004618083
scaffold115156,75,4,72,3.5,2L,-0.192645077942396
scaffold115160,87,4.1,85,3.7,2R,-0.148098638989134
scaffold115168,75,2.8,83,2.9,2R,0.0506260730699681
scaffold115212,70,4.4,69,4.2,3R,-0.0671141958585371
scaffold115244,95,4.5,96,4.6,3L,0.031708859727338
scaffold115251,73,3.6,74,5.1,3L,0.502500340529183
scaffold11526,91,4.3,88,3.5,2R,-0.296981737757131
scaffold11530,71,4,71,4,2L,0
scaffold115372,78,2.6,72,2.9,3R,0.15754127698648
scaffold115394,97,4.3,94,3.6,2R,-0.256339753259785
scaffold115429,90,2.7,79,2.8,3R,0.0524674198941355
scaffold115468,71,3.1,77,2.7,2R,-0.199308808223407
scaffold115482,75,3.3,75,4.3,3L,0.381870635343644
scaffold115498,67,3.3,62,2.9,2L,-0.186413124230881
scaffold115536,74,4.4,78,4.2,3R,-0.0671141958585371
scaffold11555,65,4,62,2.8,3R,-0.514573172829758
scaffold115581,89,4.2,84,3.1,X,-0.438121112391885
scaffold115610,76,3.9,79,3.3,3L,-0.241008099503795
scaffold115614,75,3.8,74,3.8,2L,0
scaffold115619,93,3.4,90,3.6,2L,0.082462160191973
scaffold115633,70,5.1,68,4.1,3R,-0.314873337353412
scaffold115637,65,2.8,56,2.4,3R,-0.222392421336448
scaffold115639,78,3.5,84,3.3,3R,-0.0848888975865131
scaffold115667,75,3.7,70,3.8,2L,0.0384741478146356
scaffold115674,82,3.8,74,2.9,2L,-0.389946518316013
scaffold115696,78,4,73,3.5,3L,-0.192645077942396
scaffold11577,72,3.7,57,2.3,2L,-0.685891409571937
scaffold115806,69,4.6,67,3.7,2R,-0.314108590428063
scaffold115821,89,4.2,86,3.6,3R,-0.222392421336448
scaffold115882,71,3.4,70,3.3,3R,-0.043068721891886
scaffold115928,75,3.8,76,3.7,2L,-0.0384741478146355
scaffold115937,75,3.3,70,3.5,X,0.0848888975865129
scaffold115988,83,3.9,76,2.7,2R,-0.53051471669878
scaffold116028,79,4.1,77,3.5,3L,-0.228268987673117
scaffold116124,85,3.9,80,3.5,2L,-0.156119201917282
scaffold116134,75,3.5,70,2.9,3L,-0.271302021817394
scaffold11614,91,4.8,91,4.4,3L,-0.125530882083859
scaffold116168,79,3.3,82,4,2R,0.277533975528909
scaffold116217,50,2.1,34,2.2,2L,0.067114195858537
scaffold116230,75,3,88,3.3,3L,0.137503523749935
scaffold116363,66,2.8,61,2.7,3R,-0.0524674198941354
scaffold116371,79,3.5,78,3.2,3L,-0.129283016944966
scaffold116397,51,3,46,2.7,3L,-0.15200309344505
scaffold116529,67,4,73,3.6,X,-0.15200309344505
scaffold116639,78,3.9,81,4,X,0.0365258760251142
scaffold116645,69,4.5,69,4.5,3R,0
scaffold116705,84,4.7,83,4,2R,-0.232660756790275
scaffold116773,49,2.9,47,2.2,2L,-0.398549376490275
scaffold116776,68,3.6,65,3.4,2R,-0.082462160191973
scaffold116802,79,3.9,80,3.6,2R,-0.115477217419936
scaffold11682,78,3.1,78,3.3,2L,0.0901978089715782
scaffold116839,89,4.2,89,3.7,2L,-0.182864057149811
scaffold116853,52,2.7,62,2.9,3L,0.103093492964103
scaffold116932,73,4.2,66,3.3,2L,-0.347923303420307
scaffold116966,74,4,70,3.2,3R,-0.321928094887362
scaffold11697,74,3.5,73,3,2L,-0.222392421336448
scaffold116994,76,3.2,73,2.8,3R,-0.192645077942396
scaffold11702,91,4.2,91,3.8,3R,-0.144389909335175
scaffold117031,46,2.6,42,2.4,3R,-0.115477217419936
scaffold11706,73,3.8,71,3.7,3L,-0.0384741478146355
scaffold117095,84,4.1,83,3.5,3L,-0.228268987673117
scaffold117124,86,3.9,82,3.5,X,-0.156119201917282
scaffold117156,62,3.8,64,3.1,3L,-0.29373120305671
scaffold117211,75,4.1,73,3.7,3R,-0.148098638989134
scaffold11726,54,3.3,51,2.8,2L,-0.237039197300849
scaffold117264,88,3.7,87,3.2,X,-0.20945336562895
scaffold117279,61,2.5,66,2.8,2L,0.163498732282879
scaffold117282,91,3.6,84,3.1,3L,-0.215728691055437
scaffold117303,84,3.8,79,3.2,2R,-0.247927513443585
scaffold117344,82,3.3,77,3.1,3L,-0.0901978089715781
scaffold117416,69,3.6,70,3.2,2L,-0.169925001442312
scaffold117470,82,4,81,3.6,2L,-0.15200309344505
scaffold117514,87,3.8,88,3.8,3L,0
scaffold117562,62,3.2,55,2.6,3R,-0.299560281858908
scaffold117587,88,3.5,88,3.6,2L,0.0406419844973461
scaffold11772,79,4.2,78,3.3,2L,-0.347923303420307
scaffold11776,77,3.4,77,3.5,3L,0.0418201756946272
scaffold117787,83,4.2,80,3.2,2R,-0.39231742277876
scaffold117805,92,2.8,90,2.7,3L,-0.0524674198941354
scaffold117830,87,4.4,87,3.6,2R,-0.289506617194985
scaffold117851,73,3.6,62,3.1,2R,-0.215728691055437
scaffold117941,58,2.3,56,2.9,2R,0.334419039070559
scaffold117987,56,6.1,57,5.6,3R,-0.123382415505282
scaffold118021,89,3.6,81,3.4,3R,-0.082462160191973
scaffold118089,65,3,61,3.1,2L,0.0473057147783568
scaffold118119,57,2.3,53,2.4,3L,0.0614005446641433
scaffold118158,82,3.5,78,3.3,3R,-0.0848888975865131
scaffold118201,61,3.6,60,2.9,2R,-0.31194400631474
scaffold118224,81,3.5,81,2.7,2R,-0.374395514781498
scaffold118234,89,4.2,89,3.8,3R,-0.144389909335175
scaffold118248,84,4.3,86,4.3,3L,0
scaffold118250,73,3.9,65,3.2,3L,-0.285402218862248
scaffold118270,69,10,72,8.3,3R,-0.2688167584278
scaffold118289,60,2.2,58,2.2,2R,0
scaffold118424,69,3.4,67,2.9,X,-0.229481846122767
scaffold118428,34,3.7,32,3.2,2L,-0.20945336562895
scaffold118435,84,3.5,80,3.9,3L,0.156119201917282
scaffold118437,71,3.2,73,3.5,2R,0.129283016944966
scaffold118491,55,2.7,44,2.2,3R,-0.295455883526171
scaffold118566,87,4.1,86,4,2R,-0.0356239097307212
scaffold118600,85,3.1,86,3.2,3R,0.0458036896131248
scaffold11865,92,4.3,91,3.9,X,-0.14086253583985
scaffold11866,76,3.2,66,2.8,3L,-0.192645077942396
scaffold118702,69,3,73,3.6,X,0.263034405833794
scaffold118714,57,3.4,63,3.1,3R,-0.133266530863464
scaffold118726,79,2.4,85,3,2L,0.321928094887362
scaffold118731,74,4.1,70,4.2,3R,0.0347654181606766
scaffold118737,69,4.3,70,4.2,2L,-0.0339473319233375
scaffold118813,77,3.6,76,3.3,2L,-0.125530882083859
scaffold118823,60,3.1,64,3.4,2R,0.133266530863464
scaffold11883,64,3.3,65,3.6,2R,0.125530882083859
scaffold118845,65,4,61,3.2,3R,-0.321928094887362
scaffold118883,53,3.1,53,3.6,3L,0.215728691055437
scaffold118889,73,3.2,66,2.5,X,-0.356143810225275
