ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C71241077,78,2.5,99,5.5,3R,1.13750352374994
C71241347,83,1.9,99,4.6,3L,1.27563444261343
C71241615,82,2.3,98,4.8,2L,1.06140054466414
C71241645,94,3.4,96,7.7,3L,1.17932369944456
C71241697,78,1.8,97,4.5,X,1.32192809488736
C71242249,82,1.9,99,6.4,3L,1.75207248655641
C71242329,89,3.5,99,7.4,2R,1.08017034868398
C71242493,77,2,99,4.3,3L,1.10433665981474
C71242541,84,3.6,99,7.8,4,1.11547721741994
C71242735,87,3.8,99,6.3,2L,0.729352410056331
C71242937,89,3.2,96,4.4,2R,0.459431618637297
C71243117,81,2.5,100,6,2R,1.26303440583379
C71243159,78,3.2,94,4.7,X,0.554588851677637
C71243579,87,2.8,98,5.4,3R,0.947532580105865
C71243709,81,3.1,97,6.3,3R,1.02308361311304
C71243727,76,2.5,98,4.3,X,0.782408564927373
C71244075,74,2.2,94,5.5,2R,1.32192809488736
C71244147,71,2.9,89,7.4,3L,1.35147237050138
C71244399,89,3.2,98,5.3,3L,0.727920454563199
C71244407,85,3,97,5.8,3R,0.951090399519054
C71244467,85,2.4,95,6.5,3R,1.4374053123073
C71244595,93,4.1,98,5.5,2R,0.423807708906576
C71244737,95,3.5,97,5.2,3L,0.571156701196126
C71244891,75,3.4,99,5.2,3R,0.612976876890753
C71244951,86,2.9,97,9.6,2L,1.72698150559358
C71245213,86,2.8,96,5.5,2L,0.974004791467056
C71245233,78,2.7,99,6.9,2R,1.3536369546147
C71245405,92,2.9,97,6.6,X,1.18641312423088
C71245459,98,4.8,99,16,3R,1.73696559416621
C71245471,86,2,97,5.8,2L,1.53605290024021
C71245539,78,2.9,99,5.1,3R,0.814444346843923
C71245559,89,3.4,100,7,2R,1.04182017569463
C71245591,84,2.5,92,7,2L,1.48542682717024
C71245721,70,2.1,99,4.7,3R,1.16227142889888
C71245879,74,2.9,100,5.6,3L,0.949373926930032
C71245957,99,8.7,94,4.9,3L,-0.82823365173352
C71246291,89,2.2,94,4.3,3R,0.966833136064801
C71246499,82,3.7,95,5.5,3R,0.57190634789571
C71246549,84,3.4,92,7.7,3R,1.17932369944456
C71246793,86,2.3,99,5.8,2L,1.33441903907056
C71247185,92,2.6,92,4.6,2L,0.82312223791592
C71247221,83,2.4,94,6.1,3L,1.34577483684173
C71247225,90,2.5,96,4,X,0.678071905112638
C71247363,69,1.9,100,5.4,2R,1.50695998871988
C71247429,96,4.4,99,7.5,X,0.769387071858583
C71248085,92,2.6,99,5.4,3L,1.05444778402238
C71248157,88,3.6,97,5.6,2R,0.637429920615292
C71248609,92,3.2,100,6.4,2R,1
C71249057,88,2.9,96,5.7,X,0.97490901903717
C71249165,91,3.2,98,5.4,2R,0.754887502163469
C71249271,83,2.9,97,5.8,3R,1
C71249357,70,2.2,96,5.6,3R,1.34792330342031
C71249425,97,5.6,99,10,4,0.836501267717121
C71249609,87,3.2,98,7.4,X,1.20945336562895
C71249643,93,2.6,99,6.1,X,1.23029761942179
C71249801,81,2.6,95,5.9,X,1.18220333122075
C71249823,91,3.2,100,6.9,2R,1.10852445677817
C71250087,67,2.3,97,5.2,2R,1.17687776208408
C71250539,86,2.2,99,7.5,X,1.76938707185858
C71250791,95,2.8,95,6.5,3R,1.21501289097085
C71250819,89,3.4,96,7.5,3L,1.14135584924554
C71250875,79,3,98,6.5,3L,1.11547721741994
C71251137,87,3.1,95,5.6,3R,0.853158611670729
C71251203,81,2.8,97,8.5,3R,1.6020360140801
C71251277,76,2,96,5.9,3L,1.56071495447448
C71251575,86,2,97,7.1,2L,1.82781902461732
C71251677,90,3.4,97,6.5,2L,0.934904971778115
C71251717,79,2,97,7.1,2L,1.82781902461732
C71251725,91,3.1,98,6.2,3R,1
C71251759,70,2.3,98,6.5,X,1.49880585697144
C71251825,84,2.8,97,7.7,3L,1.4594316186373
C71251951,92,3,99,5.9,X,0.975752453753323
C71252321,88,3.2,96,6,2L,0.906890595608518
C71252399,93,4.2,98,6,X,0.514573172829758
C71252405,87,3.7,95,6.6,3R,0.834940753729503
C71252413,77,2.2,97,6.3,3R,1.51784830486262
C71252505,89,3,100,6.3,2R,1.0703893278914
C71252639,84,3,100,6.7,2R,1.15919859484925
C71252985,93,3.4,99,10,2R,1.55639334852439
C71253139,84,3.5,98,5.8,2R,0.728697978182606
C71253159,80,2.5,98,6,2R,1.26303440583379
C71253195,90,3.2,97,5.8,X,0.857980995127572
C71253257,91,2.3,100,5.5,3R,1.25779775746765
C71253277,86,2.6,97,6.7,2R,1.36564947231668
C71253819,83,2.1,100,7.4,3L,1.81713594285019
C71253963,76,2.7,96,5.2,2L,0.945552215977624
C71254105,81,3,99,5.5,3R,0.874469117916141
C71254197,83,2.7,97,6.7,3R,1.3112016882943
C71254253,74,2.2,97,5.5,2R,1.32192809488736
C71254399,94,3.6,99,6,3L,0.736965594166206
C71254595,80,2.4,94,5,3R,1.05889368905357
C71254631,88,2.6,98,5.7,3R,1.13245029602365
C71254701,80,2.5,93,5.5,X,1.13750352374994
C71254953,74,2.6,97,7.1,3R,1.44930740136359
C71254957,80,3.2,97,7.3,2R,1.18982455888002
C71255017,84,2,100,5.7,2R,1.51096191927738
C71255105,86,2.4,98,5.8,3L,1.27301849440642
C71255111,93,3.4,96,5.9,3R,0.795180208111502
C71255217,81,2,100,6.8,2L,1.76553474636298
C71255273,85,3.5,89,4.2,X,0.263034405833794
C71255443,97,3.2,99,8.3,X,1.37503943134692
C71255497,81,3.3,96,4.1,3L,0.31315788525963
C71255591,93,3,99,6.7,2R,1.15919859484925
C71255841,85,3.3,96,6,3R,0.862496476250065
C71256005,92,3.5,100,6.2,2R,0.824913293441909
C71256309,98,3.2,97,6.6,3R,1.04439411935845
C71256387,94,3.3,97,6.8,3L,1.04306872189189
C71256395,91,3.3,97,5.4,3R,0.710493382805015
C71256457,78,2.1,98,5.2,3R,1.30812229536233
C71256607,76,2.7,98,5.5,2L,1.02647221136119
C71256665,87,2.2,100,5.3,3R,1.2684888359259
C71256681,90,2.5,97,7.3,2L,1.54596836910529
C71256721,96,3.7,99,12,2L,1.69743722997957
C71256871,76,2.3,97,5.6,2L,1.28379296600059
C71257033,94,2.6,98,6.3,3L,1.27684020535882
C71257059,82,2.5,99,8.8,3R,1.81557542886257
C71257211,82,2.1,99,5.8,2L,1.46566357234881
C71257475,83,2.7,95,6.2,X,1.19930880822341
C71257495,91,2.9,99,7,2R,1.27130202181739
C71257547,94,3.1,98,6.1,2R,0.976541027176011
C71257861,90,3.4,100,6.8,3L,1
C71257897,81,3,94,6.1,2R,1.02384674195437
C71258039,85,3,89,5,2R,0.736965594166206
C71258089,85,2.8,95,5.4,3R,0.947532580105865
C71258321,69,2.4,99,5.9,X,1.29768054864069
C71258591,96,5.4,97,7.2,X,0.415037499278844
C71258783,91,2.7,93,6.7,X,1.3112016882943
C71258833,78,3.3,87,6.6,2L,1
C71258897,91,3.2,95,6.1,X,0.930737337562886
C71258959,93,2.8,99,6.1,3R,1.12338241550528
C71259023,83,2.7,98,7.6,X,1.49304001128012
C71259037,77,2.7,89,5.6,3R,1.05246741989414
C71259069,85,3.5,97,6.9,2R,0.979241439833203
C71259115,83,2.7,98,8,3R,1.56704059272389
C71259139,86,3.1,99,7.8,3L,1.33120590847537
C71259261,89,3.1,89,6,2R,0.952694285221643
C71259497,91,3,99,4.6,3R,0.616671360448494
C71259643,85,2.6,96,5.3,3L,1.02748073642211
C71259647,84,3.2,99,6.3,3L,0.977279923499916
C71259649,91,2.8,98,6.6,X,1.23703919730085
C71259659,93,3.3,97,7.7,2R,1.22239242133645
C71259679,83,3,98,6.6,3L,1.13750352374993
C71260195,80,2.6,100,7.5,3L,1.52837897235479
C71260237,91,3.1,97,5.2,3R,0.746243407754217
C71260415,91,3.3,99,5.7,2L,0.788495894806288
C71260565,93,3.3,99,7.9,3L,1.25938662881865
C71260723,98,5.3,94,5.6,3R,0.0794344674944049
C71260791,94,3.6,99,7.9,2R,1.13385574673479
C71260803,87,2.9,99,5.9,2R,1.02466205423427
C71260939,87,2.7,98,7,X,1.3743955147815
C71260955,84,3.2,96,7.7,2R,1.2667865406949
C71260963,86,3.2,97,4.3,3L,0.426264754702098
C71261539,79,2.1,96,5.3,3L,1.33560303178444
C71261789,97,4.7,99,11,2R,1.22677086184702
C71261887,86,2.7,97,5.7,3R,1.07800251200127
C71262061,90,3.2,97,7.1,3L,1.14974711950468
C71262335,92,3.1,100,5.8,3R,0.903784684740697
C71262475,95,3.9,99,5.8,X,0.572578776265324
C71262483,88,3.1,99,6.2,4,1
C71262501,100,53,100,29,2L,-0.869939459435627
C71262539,96,3.1,98,7.7,3R,1.31259023030803
C71262547,82,2.4,98,5.7,3R,1.24792751344359
C71262587,92,3.4,97,7.3,2L,1.10236171762968
C71262689,90,3.2,97,7.7,X,1.2667865406949
C71262729,76,2.2,98,5.9,3L,1.42321143072454
C71262927,84,2.4,98,6.4,X,1.41503749927884
C71263001,96,2.9,96,6.5,2L,1.16438681790088
C71263165,87,2.7,98,8.9,3R,1.72084592880293
C71263207,73,1.8,98,7.3,2R,2.0198995574377
C71263251,99,10,98,6.2,3L,-0.689659879387849
C71263399,91,4.4,96,7.3,X,0.73039294024272
C71263587,88,3,97,6.3,X,1.0703893278914
C71263733,95,3.5,98,6.4,2R,0.870716983055034
C71263927,80,2.4,99,7.3,3L,1.60486205815886
C71264101,82,2.4,100,6.2,2L,1.36923380966572
C71264279,92,2.9,99,6.7,2L,1.2081081953302
C71264403,94,2.8,98,6.3,2R,1.16992500144231
C71264457,88,2.9,100,7.3,2R,1.33184356375245
C71264581,91,3.9,100,6.8,3R,0.802060622388091
C71264893,100,47,100,24,2R,-0.969626350956481
C71264947,90,2.7,100,6.7,2L,1.3112016882943
C71265029,96,3,99,6.2,2R,1.04730571477836
C71265087,98,4,100,8.3,2L,1.05311133645956
C71265209,86,3.4,94,5.4,3R,0.667424660913129
C71265363,95,4.2,99,7.9,3L,0.911463325398343
C71265733,92,3.3,98,7.2,3L,1.12553088208386
C71266053,87,3.1,97,6.5,2R,1.06817150264158
C71266587,100,50,100,27,2L,-0.888968687611256
C71266589,100,85,8.5,1.9,4,-5.48339151758148
C71266701,100,56,100,30,X,-0.900464326449086
scaffold100024,38,3.9,47,8.4,3R,1.10691520391651
scaffold100040,80,3.6,87,6.8,X,0.917537839808027
scaffold100068,80,2.9,90,6.7,2R,1.2081081953302
scaffold100197,77,3.4,82,5.9,2R,0.795180208111502
scaffold100208,67,3.2,80,6.8,3R,1.08746284125034
scaffold100258,80,2.8,85,6,3R,1.09953567355091
scaffold10033,72,3.2,80,7.8,3R,1.28540221886225
scaffold100421,65,36,80,72,2R,1
scaffold100505,49,2.5,64,3.9,2R,0.641546029087524
scaffold100614,25,1.7,56,6.6,4,1.95693127810811
scaffold100687,76,3,87,6.7,3L,1.15919859484925
scaffold100768,61,3,74,5.5,3R,0.874469117916141
scaffold100769,69,8.1,77,29,X,1.84005908713031
scaffold10081,70,3.2,76,6.7,2R,1.06608919045777
scaffold100838,76,3.3,88,6.8,3L,1.04306872189189
scaffold101,82,3.4,89,6.7,3L,0.978626349207433
scaffold101033,80,2.4,87,5.7,2R,1.24792751344359
scaffold101108,73,3.4,79,9.1,2L,1.42033179894836
scaffold101135,78,2.9,93,7.9,X,1.44579975304953
scaffold101260,73,2.4,80,6.4,X,1.41503749927884
scaffold101502,67,3,74,6.5,U,1.11547721741994
scaffold101559,69,2.3,92,6.1,X,1.40717538150587
scaffold101582,71,3,80,6,2R,1
scaffold101622,88,2.6,96,7,X,1.42884329880387
scaffold101670,93,2.4,94,6.2,X,1.36923380966572
scaffold101732,65,2.7,72,6.7,2L,1.3112016882943
scaffold101840,73,2.9,81,6.4,X,1.14201900487243
scaffold101868,68,2.9,80,6.5,3R,1.16438681790088
scaffold102055,91,3.5,92,6.9,3R,0.979241439833203
scaffold102075,74,2.8,87,6.3,2R,1.16992500144231
scaffold10219,69,3.4,79,7.1,3R,1.06228427825434
scaffold102258,81,3.6,87,7.1,3L,0.97982211806237
scaffold102322,77,2.8,84,6.9,X,1.30116953472056
scaffold102392,75,3.8,82,7.7,3L,1.01885902725132
scaffold102503,64,4.4,67,7.2,2L,0.710493382805015
scaffold102741,68,5.5,73,14,2R,1.34792330342031
scaffold102891,65,4.2,80,9.6,3R,1.1926450779424
scaffold10304,79,3.2,89,5.9,2L,0.882643049361841
scaffold103056,57,2.9,72,6.7,X,1.2081081953302
scaffold103086,65,2.7,80,5.1,3L,0.917537839808027
scaffold103137,88,3.7,91,6.7,2R,0.856635824828823
scaffold10318,63,2.4,71,5.6,X,1.22239242133645
scaffold10321,61,2.9,68,6.2,X,1.0962153152593
scaffold103270,69,3.2,76,4.9,3L,0.614709844115208
scaffold103302,60,2.5,84,6.2,X,1.31034012061215
scaffold103325,85,3.2,90,7.6,X,1.24792751344359
scaffold103330,77,7.1,85,16,3R,1.17218097538268
scaffold103407,76,3.2,84,6.9,X,1.10852445677817
scaffold103647,54,2.4,64,6.2,2L,1.36923380966572
scaffold103698,43,2.1,59,6.6,3R,1.65207669657969
scaffold103730,62,2.4,74,5.1,3R,1.08746284125034
scaffold103736,79,3.2,87,6.4,2L,1
scaffold103786,66,9.4,85,20,2R,1.08926733809709
scaffold103818,63,2.3,69,6.1,3R,1.40717538150587
scaffold103822,84,3,94,6.4,3L,1.09310940439148
scaffold103915,69,2.5,76,3.4,3R,0.443606651475615
scaffold103947,78,4.7,87,14,2R,1.57469416526733
scaffold104018,60,2.9,72,5.2,3L,0.84245872301352
scaffold104032,49,2.4,75,6.6,2L,1.4594316186373
scaffold104058,89,3.8,99,8.1,2L,1.09192248944104
scaffold1041,68,3,68,7.4,2R,1.30256277002043
scaffold104163,83,3,96,6.5,3L,1.11547721741994
scaffold104194,79,4.1,89,7.3,3R,0.832272554261934
scaffold104240,49,2.9,64,4.7,2R,0.696607856550065
scaffold10428,80,3.1,91,6.5,X,1.06817150264158
scaffold104333,78,3.2,88,7,3R,1.12928301694497
scaffold104336,81,2.7,93,6.5,2R,1.26748031086499
scaffold104362,82,3.6,83,6.6,X,0.874469117916141
scaffold104459,83,2.8,90,6.9,2L,1.30116953472056
scaffold104519,77,2,91,6.4,X,1.67807190511264
scaffold104671,72,2.1,78,4.4,3R,1.06711419585854
scaffold104680,76,2.4,89,4.9,2R,1.02974734339405
scaffold104807,66,2.6,74,4.3,2R,0.725825036561006
scaffold104839,59,2.7,68,5.5,2R,1.02647221136119
scaffold104919,63,2.5,71,4,2R,0.678071905112638
scaffold105039,75,2.9,83,6,2L,1.04890960048095
scaffold105093,69,4.8,78,9.7,2L,1.01495034146597
scaffold105175,53,1.8,77,6.1,4,1.76081233612057
scaffold105227,68,2,86,5.8,2R,1.53605290024021
scaffold105339,86,3.5,95,7,2R,1
scaffold105349,82,3.7,87,7.6,U,1.03847414781464
scaffold105400,87,3.9,92,8,3R,1.03652587602511
scaffold105404,74,3.2,84,6.3,3R,0.977279923499916
scaffold10543,80,3,88,5.6,2L,0.900464326449085
scaffold10570,87,3.1,92,6.6,3R,1.09019780897158
scaffold105838,79,3.4,91,7.5,2R,1.14135584924554
scaffold105903,66,2.8,70,5.8,2L,1.05062607306997
scaffold105918,87,3.4,96,7,X,1.04182017569463
scaffold10601,62,3,68,7.2,2L,1.26303440583379
scaffold106032,67,2.8,87,6,2L,1.09953567355091
scaffold10607,51,2.4,64,4.7,3L,0.969626350956481
scaffold106116,88,3.2,96,7.4,X,1.20945336562895
scaffold106236,86,3,91,6.8,X,1.18057224564182
scaffold106469,74,3.1,84,7.8,2R,1.33120590847537
scaffold106505,54,2,82,5.4,3L,1.43295940727611
scaffold106529,58,2.7,62,4.3,2L,0.671377252538629
scaffold106679,51,1.6,72,4.6,2L,1.52356195605701
scaffold106788,52,2.5,64,5.2,3R,1.05658352836637
scaffold106890,50,2.3,70,4.5,2R,0.968291140272662
scaffold106980,82,4.3,92,10,2R,1.21759143507263
scaffold107009,71,2.6,85,5.8,2R,1.15754127698648
scaffold107058,65,3.7,75,9.2,2R,1.31410859042806
scaffold10711,65,3.2,75,6.8,2R,1.08746284125034
scaffold107207,66,2.6,78,6.3,X,1.27684020535882
scaffold107225,63,2.3,67,3.8,X,0.724365557386573
scaffold107300,81,2.6,93,6.4,X,1.29956028185891
scaffold107353,50,2.3,65,6.3,2R,1.4537179674429
scaffold107613,59,2.5,73,7.1,3R,1.50589092972996
scaffold107668,75,3.2,83,6.4,3L,1
scaffold1077,61,2.4,75,4.7,3L,0.969626350956481
scaffold107745,60,3.4,77,7.9,X,1.21631790692676
scaffold107832,87,2.9,97,6.7,3L,1.2081081953302
scaffold107862,68,3.4,71,7,3R,1.04182017569463
scaffold107915,83,3,91,6.5,2L,1.11547721741994
scaffold107919,88,2.9,96,7,3L,1.27130202181739
scaffold108013,76,3.3,77,6.1,3L,0.886343218204433
scaffold108034,77,2.5,70,5,X,1
scaffold108039,50,1.9,59,4.6,3R,1.27563444261343
scaffold10811,55,2.4,71,6.7,2L,1.48112668973662
scaffold108192,74,3.1,85,5.4,3L,0.800691191776593
scaffold10833,74,3,85,6.4,3R,1.09310940439148
scaffold108350,50,2.3,69,4.8,3R,1.06140054466414
scaffold108367,87,3.1,95,7.3,2R,1.23562824849314
scaffold108499,74,3.5,74,6.3,2L,0.84799690655495
scaffold108511,69,2.8,78,5.1,3R,0.865070419913891
scaffold108525,82,3.1,92,6.1,X,0.976541027176011
scaffold108536,76,4.4,84,11,2L,1.32192809488736
scaffold108585,83,2.9,92,6.9,2L,1.2505434616506
scaffold108631,78,2.9,84,6.5,2R,1.16438681790088
scaffold108770,82,2.2,94,5.5,3R,1.32192809488736
scaffold108862,68,3.7,78,9.3,3L,1.32970544547908
scaffold108916,78,3.3,87,7.2,2R,1.12553088208386
scaffold108917,73,3,80,5.7,2R,0.925999418556223
scaffold109055,56,2.3,73,5.9,3R,1.35908109330483
scaffold109057,78,2.9,87,4.9,3L,0.756728848987636
scaffold109132,78,2.6,84,7.3,2L,1.48938484073892
scaffold109273,76,3.2,81,6.2,2L,0.954196310386875
scaffold109277,67,2.7,81,6.1,2L,1.17584983539942
scaffold109281,79,3,87,5.2,3L,0.793549122532574
scaffold10932,77,3.1,86,7.7,2L,1.31259023030803
scaffold109348,71,2.6,77,4.5,2R,0.791413378188582
scaffold109349,69,2.5,87,4.9,3R,0.970853654340484
scaffold109399,89,3,97,6.9,3R,1.20163386116965
scaffold109431,79,3,84,8,2R,1.41503749927884
scaffold109468,63,2.9,72,6,3R,1.04890960048095
scaffold10952,47,2.2,64,5.9,3R,1.42321143072454
scaffold109546,69,2.8,77,6.3,2R,1.16992500144231
scaffold109638,69,2.7,81,7.1,3R,1.39485961734121
scaffold109646,84,2.7,95,6.9,2R,1.3536369546147
scaffold109756,79,3.1,95,7.3,3L,1.23562824849314
scaffold109759,56,3.1,72,7.1,3R,1.19555080911781
scaffold109796,69,3.1,79,6.3,3R,1.02308361311304
scaffold110003,74,2.8,82,5.4,3R,0.947532580105865
scaffold110061,53,2.3,85,5.9,4,1.35908109330483
scaffold110096,79,2.9,86,8.3,2L,1.51705843621935
scaffold110104,79,3.5,90,6.9,3L,0.979241439833203
scaffold11011,72,2.7,86,7.4,3L,1.45456586346548
scaffold110115,82,2.3,96,4.3,X,0.902702798645085
scaffold110152,73,3.6,81,6.7,3R,0.89616418901546
scaffold110229,66,2.7,81,6.3,2R,1.22239242133645
scaffold110251,65,3.1,83,6.8,2L,1.13326653086346
scaffold110327,82,2.7,90,6,3L,1.15200309344505
scaffold110338,87,3.3,94,6.3,3L,0.932885804141463
scaffold110388,83,3.3,95,6.7,2L,1.02169507109932
scaffold110395,75,2.7,87,6,3L,1.15200309344505
scaffold110753,79,2.9,85,7.5,2R,1.37083769536831
scaffold110880,60,3,67,6.6,3L,1.13750352374993
scaffold11089,87,4.1,92,8.6,X,1.06871275008401
scaffold110920,85,3,95,6.4,X,1.09310940439148
scaffold110941,65,2.6,77,6.7,2L,1.36564947231668
scaffold11097,92,2.9,98,7.1,3R,1.29176612437711
scaffold111115,58,3,78,4.1,2R,0.450661409009565
scaffold111185,64,18,79,43,2R,1.25633975325979
scaffold111213,72,3.1,83,6.4,2L,1.04580368961312
scaffold11122,85,3.3,98,6.7,X,1.02169507109932
scaffold111264,64,3.3,64,6.1,2R,0.886343218204433
scaffold111349,85,3.6,92,8,2R,1.15200309344505
scaffold111379,77,3.5,93,7.9,2R,1.17449773123214
scaffold111394,82,2.9,97,6.4,2L,1.14201900487243
scaffold111420,64,2.9,78,4.9,2R,0.756728848987636
scaffold111527,60,3.3,68,5.7,3L,0.788495894806288
scaffold111542,71,4,88,11,X,1.4594316186373
scaffold111563,79,3,94,6.7,3R,1.15919859484925
scaffold111578,83,3,90,6.6,3R,1.13750352374993
scaffold111691,79,2.7,89,8.6,2L,1.67137725253863
scaffold111724,74,3.6,86,6.2,3L,0.784271308944563
scaffold111859,95,3.9,96,9.3,3L,1.25375659224578
scaffold111919,50,3,57,6.2,3R,1.04730571477836
scaffold111925,53,2,75,5,2L,1.32192809488736
scaffold111930,79,5.5,85,12,X,1.12553088208386
scaffold111995,57,2.7,77,4.2,2R,0.637429920615292
scaffold112050,84,3.1,92,5.3,2L,0.773724144176324
scaffold112058,76,3.1,91,6.4,X,1.04580368961312
scaffold112233,62,2.3,79,6.2,X,1.43063435432986
scaffold112237,73,3.1,90,9.7,3R,1.64571653180025
scaffold112369,70,3.1,85,6.5,X,1.06817150264158
scaffold112376,68,3.1,79,6.8,3R,1.13326653086346
scaffold112411,49,3.4,64,5.9,2L,0.795180208111502
scaffold11250,75,3.6,91,8.5,3R,1.23946593469539
scaffold112526,77,3.3,83,6.1,3R,0.886343218204433
scaffold112574,85,3.1,97,6.9,3L,1.15432814639129
scaffold112586,81,3.4,91,6.8,3R,1
scaffold112647,71,3.8,92,6.5,3R,0.774440299584869
scaffold112675,79,3.6,88,7.9,3R,1.13385574673479
scaffold112711,88,3,94,5.8,3R,0.951090399519054
scaffold112727,77,3,79,6.2,3L,1.04730571477836
