ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C6814401,98,5.9,99,8.7,2R,0.560300446486887
C6821241,100,6.1,93,3.4,X,-0.843274496312547
C6823853,92,6.3,93,9.2,2L,0.546282032557096
C6826767,99,8.1,100,7.8,3R,-0.0544477840223763
C6828625,99,6.3,95,7.9,2L,0.326500824677186
C6831591,93,6,97,4.8,3L,-0.321928094887362
C6836315,100,6.9,98,6.8,2L,-0.0210616155278297
C6839845,99,5.6,99,9.1,2R,0.700439718141092
C6840781,100,7.3,96,5.4,2R,-0.434937056716549
C6842539,100,17,100,9.9,X,-0.780034316058092
C6844459,98,9.4,97,7.6,X,-0.306661338234052
C6847835,99,7.3,99,9,2L,0.302028537449658
C6850247,99,11,100,16,3R,0.540568381362703
C6851761,97,4.8,98,7.5,2R,0.643856189774725
C6851961,100,14,99,17,X,0.280107919192735
C6853775,99,6.7,99,8.3,X,0.308950240889152
C6854271,98,5.4,98,9,2L,0.736965594166206
C6857529,97,6.5,100,8.3,3R,0.35267161831847
C6858629,99,12,100,9.2,X,-0.383328639551506
C6859133,97,5.5,97,9.2,2L,0.742202242532353
C6859165,100,13,99,19,3L,0.547487795302493
C6859449,99,16,100,9.6,3L,-0.736965594166206
C6861709,99,14,99,8.9,2R,-0.653549585978568
C6862157,100,12,100,9.4,X,-0.352301743930881
C6863063,97,7.2,96,8.2,3R,0.187627003175771
C6863195,100,6.6,99,8.5,2R,0.364996816779248
C6865693,99,7.7,100,5.7,X,-0.43389652653016
C6866419,98,6.9,98,4,3L,-0.786596361890807
C6867111,97,13,97,9.1,3L,-0.514573172829758
C6869807,100,7.2,100,8.7,2R,0.273018494406416
C6870029,98,6.4,100,9.6,3R,0.584962500721156
scaffold10013,85,5.5,77,4.3,X,-0.355094958822562
scaffold10016,94,6,96,8.8,3R,0.552541023028779
scaffold10022,89,6,90,8.3,2L,0.468148835738406
scaffold10030,97,6.5,97,8.8,3R,0.437063805608843
scaffold10035,99,6.2,96,4.6,U,-0.430634354329863
scaffold10037,96,6.1,96,9.1,2L,0.57705730263581
scaffold10042,96,6.1,94,4.4,3L,-0.471305718925589
scaffold1005,96,6.4,96,8.7,3R,0.442943495848728
scaffold10052,97,5.9,98,8.8,3R,0.576788569275456
scaffold10054,95,6.4,93,4.5,3L,-0.508146903670325
scaffold10065,94,6.4,93,4.7,3L,-0.445411148322363
scaffold10066,85,5.6,90,7.7,3R,0.459431618637297
scaffold10075,98,7.1,97,9.4,2L,0.404841732172955
scaffold10078,93,5.5,94,7.9,2R,0.522421034652443
scaffold10092,98,7,96,4.9,X,-0.514573172829758
scaffold10093,90,6,87,4.5,U,-0.415037499278844
scaffold10099,92,6.3,93,8.8,3R,0.482151695137381
scaffold101,95,6.4,93,4.6,X,-0.476438043942987
scaffold10111,88,5.9,90,7.2,3R,0.287281952080471
scaffold10117,95,6.3,96,8.5,2L,0.432111012637785
scaffold10129,94,5.8,95,8.2,2L,0.499571009490512
scaffold10147,98,6.4,98,8.8,2L,0.459431618637297
scaffold10160,96,6.5,97,8.4,2R,0.369949609750306
scaffold10162,95,6.5,92,4.4,3L,-0.562936194391157
scaffold10164,96,6.2,97,8.6,3R,0.472068444315223
scaffold10166,94,5.6,96,6.4,3R,0.192645077942396
scaffold10173,94,6.2,95,8.2,3R,0.403355694231208
scaffold10180,91,5.7,86,4.4,X,-0.373458395527444
scaffold10189,94,6.2,95,8.8,2R,0.505235308250422
scaffold102,94,6.3,96,8.3,3R,0.397759507847009
scaffold10201,96,6.1,97,8.7,2R,0.512206158285842
scaffold10205,96,6.4,97,8.6,2R,0.426264754702098
scaffold10208,97,6.7,94,4.6,3L,-0.54252723440076
scaffold10210,89,6.3,85,4.2,X,-0.584962500721156
scaffold10212,98,7,98,9.6,2R,0.45567948377619
scaffold10219,99,7.1,100,9.7,2L,0.450165722682446
scaffold10234,93,6.9,93,8.1,3L,0.231325546106456
scaffold10237,96,7.3,94,4.9,U,-0.575114714764809
scaffold10239,97,6.8,97,8.8,2R,0.371968777386958
scaffold10249,88,5.8,86,4.5,X,-0.366127898797897
scaffold10251,91,5.8,91,7.4,2L,0.351472370501378
scaffold10257,95,7,96,9.3,2R,0.409875794163065
scaffold10262,96,6.7,97,8.9,3R,0.409644240508625
scaffold10268,90,5.8,86,4.3,3L,-0.431716240425474
scaffold10275,99,6.7,99,9,2R,0.425763905871902
scaffold1028,75,5.1,82,5.7,3R,0.160464672193246
scaffold10288,98,6.4,98,8.1,3R,0.339850002884624
scaffold10293,96,6.5,96,9.3,3R,0.516790998079577
scaffold10303,98,7,98,9,3R,0.362570079384708
scaffold10306,95,6.3,92,4.3,3L,-0.551015168797819
scaffold10310,95,6,92,4.8,X,-0.321928094887362
scaffold10313,95,7.4,96,8.7,U,0.233490130219778
scaffold10319,89,5.6,84,4.1,X,-0.44980291743952
scaffold10338,96,6.4,97,8.6,3R,0.426264754702098
scaffold10339,97,6.9,97,9,2R,0.383328639551506
scaffold10340,90,6.1,92,6.6,2R,0.113656781795567
scaffold10352,90,6.3,88,4,3L,-0.655351828612554
scaffold10359,91,5.5,93,7.9,3R,0.522421034652443
scaffold1036,98,6.4,98,8.7,2R,0.442943495848728
scaffold10367,94,6.7,95,8.1,2R,0.273760812426852
scaffold10380,98,6.8,99,9.4,2R,0.467126010427298
scaffold10394,96,5.7,97,8.1,2L,0.506959988719883
scaffold10396,98,6.8,98,9.2,2R,0.436099114806673
scaffold10400,95,6.7,92,4.7,3L,-0.511500338780135
scaffold10401,94,6.3,91,4.6,3L,-0.453717967442904
scaffold10405,92,6.7,93,8.6,2L,0.360175564244325
scaffold10407,96,6.5,96,9.3,3R,0.516790998079577
scaffold1041,94,6.2,91,4.3,X,-0.527931555684777
scaffold10412,94,6.1,92,4.6,X,-0.407175381505874
scaffold10414,89,6,87,4.5,X,-0.415037499278844
scaffold10419,86,5.9,87,7.9,2L,0.421137698815262
scaffold10420,95,6.2,97,8.1,2R,0.385653692497749
scaffold10424,91,5.6,92,7.8,3R,0.478047296804644
scaffold10431,97,6.1,97,8.1,U,0.409112665321738
scaffold10435,98,6.9,98,9.1,2R,0.399270183420527
scaffold10436,95,5.2,95,8,U,0.62148837674627
scaffold10440,96,6.6,97,9.4,2R,0.510194732319184
scaffold10445,89,5.4,86,4.4,X,-0.295455883526171
scaffold10452,92,6,89,4.3,3L,-0.480625840906421
scaffold10454,94,6.6,96,8.3,3R,0.330645311988472
scaffold10455,88,6.2,85,4.2,X,-0.561878887608115
scaffold10459,98,6.8,98,9.5,2R,0.482392767080609
scaffold10461,97,6.5,98,9.2,2L,0.501194143028558
scaffold10462,96,9.1,97,9.3,2R,0.0313641709093353
scaffold10467,91,5.8,89,4.4,X,-0.398549376490275
scaffold1048,96,6.7,94,4.7,3L,-0.511500338780135
scaffold10482,97,7.1,97,9.1,2L,0.358047520694014
scaffold10483,93,6.3,90,4.5,X,-0.485426827170242
scaffold10500,97,6.9,98,9.2,2R,0.415037499278844
scaffold10501,97,7.8,97,11,3R,0.495957494662411
scaffold10503,78,4.6,71,3.4,X,-0.436099114806673
scaffold10511,94,6.2,95,9.2,2L,0.569365645670137
scaffold10521,97,6.3,98,9.2,U,0.546282032557096
scaffold10537,96,6.6,97,9.1,2R,0.463400520840243
scaffold1054,94,6.2,95,8.4,3R,0.438121112391885
scaffold10545,94,6.3,93,4.7,X,-0.422691071822279
scaffold10553,94,6.5,95,8.7,3R,0.420575682820274
scaffold10558,90,6,86,4.4,X,-0.447458976971221
scaffold10567,85,5.6,80,4.1,X,-0.44980291743952
scaffold10571,93,6.2,95,8,2R,0.367731784500487
scaffold10573,98,6.6,98,9.3,3R,0.494764691749578
scaffold10581,90,5.9,87,4.3,X,-0.456378294659743
scaffold10584,94,5.9,96,7.8,3L,0.402759169500407
scaffold10586,94,6.3,96,8.4,2R,0.415037499278844
scaffold1059,96,6.5,97,9,3R,0.46948528330122
scaffold10591,98,7,98,9.4,3R,0.425305834732671
scaffold10593,96,6.5,97,8.8,2L,0.437063805608843
scaffold10599,86,4.7,86,5.9,3R,0.328054197684204
scaffold10602,97,5.9,98,7.5,2L,0.34617564113404
scaffold10607,97,7.1,94,4.5,X,-0.657894023175007
scaffold1061,97,6.6,97,8.1,3R,0.295455883526171
scaffold10610,99,6.8,99,9.2,2L,0.436099114806673
scaffold10612,89,5.7,91,7.9,2R,0.470890734012361
scaffold10632,86,5.5,84,4.3,X,-0.355094958822562
scaffold10635,97,6.4,97,8.9,3R,0.475733430966398
scaffold10638,84,5.6,84,4,X,-0.485426827170242
scaffold10654,87,5.9,87,6.8,2R,0.204819791888498
scaffold10655,94,6.2,93,4.2,3L,-0.561878887608115
scaffold10660,98,6.6,98,8.7,2R,0.398549376490275
scaffold10669,89,6.9,89,8.5,2L,0.300866479359533
scaffold10670,95,6.6,93,4.8,2R,-0.459431618637297
scaffold10693,97,6.5,97,7.8,3L,0.263034405833794
scaffold10697,94,5.9,96,8.2,3R,0.474908955256242
scaffold10699,100,7,100,9.1,2R,0.37851162325373
scaffold10707,96,6.1,97,8.3,3R,0.444302093784039
scaffold10712,92,6.4,92,8.5,2R,0.409390936137702
scaffold10713,94,6.6,96,8.9,3R,0.431339311607944
scaffold10719,90,6.1,93,8.6,2L,0.495527417139212
scaffold1072,96,6.2,95,7.5,2R,0.274622380109006
scaffold10720,98,7.2,97,9.3,2L,0.369233809665719
scaffold10726,87,6.8,97,9.2,3R,0.436099114806673
scaffold1073,94,6.1,95,8,2R,0.391190757324476
scaffold10732,94,6.4,95,8.7,2R,0.442943495848728
scaffold10741,96,6.1,96,8.4,2R,0.461580085215874
scaffold10749,96,6.2,95,8.4,2R,0.438121112391885
scaffold10753,91,5.8,91,8.2,2R,0.499571009490512
scaffold10756,92,7,93,9.2,3R,0.394278939112046
scaffold10758,95,6.5,94,4.6,3L,-0.498805856971442
scaffold10770,95,7.2,94,5.1,4,-0.497499659470817
scaffold10772,97,6.3,98,9.2,3R,0.546282032557096
scaffold10777,96,6.3,97,9.3,2L,0.561878887608115
scaffold10782,94,5.7,94,8.5,2R,0.57650092197296
scaffold10783,91,6.6,88,4.5,3L,-0.552541023028779
scaffold10786,98,6.7,97,9.3,2L,0.473069620650259
scaffold1079,94,6.5,93,5.8,3L,-0.164386817900882
scaffold10799,93,5.7,89,4.3,3L,-0.406625259462644
scaffold108,84,5.8,88,8.6,2L,0.568283759574526
scaffold10800,97,6.7,98,8.6,X,0.360175564244325
scaffold10802,96,6.6,95,4.8,X,-0.459431618637297
scaffold10818,94,6.4,91,4.4,3L,-0.540568381362703
scaffold10820,93,6.3,90,4.3,3L,-0.551015168797819
scaffold10824,97,6.8,97,9,3R,0.404390255079335
scaffold10828,98,6.7,99,9.4,2L,0.488499661219865
scaffold10829,93,6.6,89,4.2,3L,-0.652076696579693
scaffold10836,92,6.7,91,4.4,3L,-0.606657571820475
scaffold10842,97,6.1,97,9,2L,0.561115758766789
scaffold10848,93,6,94,8.9,3R,0.568842835357879
scaffold10853,88,6,85,4.1,X,-0.549338590990435
scaffold10856,95,6.3,95,8.6,3R,0.448984831202182
scaffold10865,98,6.9,98,9.5,2R,0.461331151552779
scaffold10866,94,6,93,8.9,3R,0.568842835357879
scaffold10872,89,6.5,98,8.5,2R,0.387023123109247
scaffold10878,93,6.4,95,8.5,2R,0.409390936137702
scaffold10882,95,6.4,93,4.5,3L,-0.508146903670325
scaffold10887,97,6.4,95,4.5,3L,-0.508146903670325
scaffold10898,92,6,93,8.9,2R,0.568842835357879
scaffold109,89,4.9,82,6.4,2L,0.385290155884792
scaffold10900,91,6,94,8.1,2R,0.432959407276106
scaffold10901,97,6.9,98,8.2,2R,0.249027547839914
scaffold10907,89,6,89,4.7,X,-0.352301743930881
scaffold1091,99,6.5,99,9.3,2R,0.516790998079577
scaffold1092,92,6.1,93,8.7,2R,0.512206158285842
scaffold1094,94,5.8,95,7.7,3R,0.408805545567329
scaffold10945,94,6.2,91,4.7,2R,-0.399607458709238
scaffold10947,95,6.2,96,8.6,2R,0.472068444315223
scaffold10962,96,6.4,98,9.1,3R,0.507794640198696
scaffold10963,96,6.5,96,8.4,2L,0.369949609750306
scaffold10974,94,6.5,92,4.6,3L,-0.498805856971442
scaffold10978,95,7,94,4.8,3L,-0.54432051622381
scaffold1099,83,4.1,81,6.7,2L,0.708537185839689
scaffold10991,93,6.5,91,4.5,X,-0.53051471669878
scaffold10993,91,4.6,93,7.8,3R,0.761840262805236
scaffold11002,97,6.4,98,8.7,2L,0.442943495848728
scaffold1102,96,6.5,97,8.8,2R,0.437063805608843
scaffold11025,97,6.7,97,8.9,2R,0.409644240508625
scaffold11030,95,6,96,8.2,3R,0.450661409009565
scaffold11031,93,6.1,90,4.6,3L,-0.407175381505874
scaffold11033,94,6.6,95,8.6,2R,0.381870635343644
scaffold11038,95,6.8,93,4.5,3L,-0.595609744920665
scaffold11042,96,6.4,97,8.8,2R,0.459431618637297
scaffold11047,97,6.7,98,8.6,3R,0.360175564244325
scaffold1106,96,6.3,97,9.1,3R,0.53051471669878
scaffold11064,93,6.3,92,8.7,2R,0.465663572348812
scaffold11069,96,6.9,95,8.9,2L,0.367208974188229
scaffold11070,97,6.7,98,9.3,2R,0.473069620650259
scaffold11072,86,5.2,92,8.3,3R,0.674599713205833
scaffold11077,95,6.1,96,8.2,2R,0.426814667055197
scaffold11083,94,6.1,95,8.5,2L,0.478653598574815
scaffold11087,97,6.8,95,4.7,X,-0.532873989572702
scaffold11091,95,6.3,94,8.6,U,0.448984831202182
scaffold11097,94,6.7,88,4.5,3L,-0.574236094128098
scaffold11100,94,5.8,96,8.2,3R,0.499571009490512
scaffold11104,95,5.9,95,8.4,3R,0.509674373416919
scaffold11105,95,5.9,97,8.1,3R,0.457206953522783
scaffold11106,98,6.9,98,9.4,2R,0.446064394899468
scaffold11112,95,6.6,97,8.9,2L,0.431339311607944
scaffold1112,98,7.1,97,4.9,X,-0.535037275389474
scaffold1113,94,6.5,94,8.8,3R,0.437063805608843
scaffold11138,92,6.1,91,4,3L,-0.608809242675524
scaffold11140,95,6.3,97,8.3,3L,0.397759507847009
scaffold11147,89,6.3,86,4.1,3L,-0.619727918881833
scaffold11148,95,6.4,97,8.2,U,0.357552004618083
scaffold11155,91,6.4,96,8.5,2R,0.409390936137702
scaffold11159,92,6.2,90,4.6,X,-0.430634354329863
scaffold11164,91,6.7,92,8,3R,0.25583890442959
scaffold11169,96,6.6,97,9,3R,0.447458976971221
scaffold11175,94,6.4,92,4.5,3L,-0.508146903670325
scaffold11178,96,6.7,94,5,X,-0.422233000683048
scaffold11202,94,6.7,93,4.8,3L,-0.481126689736616
scaffold1121,95,5.9,95,8.8,2L,0.576788569275456
scaffold11219,99,6.8,99,9.4,2R,0.467126010427298
scaffold11220,92,6,92,8.4,4,0.485426827170242
scaffold11222,94,6.5,91,4.6,3L,-0.498805856971442
scaffold11223,91,5.9,85,4.3,U,-0.456378294659743
scaffold11237,97,6.7,98,9,2L,0.425763905871902
scaffold1124,94,6.3,92,4.5,X,-0.485426827170242
scaffold11243,85,5.3,80,3.9,X,-0.442518235700951
scaffold11273,92,5.9,92,7.5,2L,0.34617564113404
scaffold11277,97,6.1,98,9.4,2L,0.623851514114751
scaffold11292,96,6.4,96,8.8,2R,0.459431618637297
scaffold11293,96,6.6,94,4.8,X,-0.459431618637297
scaffold11294,92,6.2,91,5.8,2R,-0.0962153152593032
scaffold11302,93,6.5,94,9,2R,0.46948528330122
scaffold11308,92,4.9,94,7,2L,0.514573172829758
scaffold1131,94,6.1,95,8.4,2L,0.461580085215874
scaffold11311,87,5.8,82,4,X,-0.53605290024021
scaffold11315,93,5.9,90,4.2,3L,-0.490325626583081
scaffold11320,94,6.3,92,4.6,3L,-0.453717967442904
scaffold11321,97,7.9,97,11,3R,0.477578965347557
scaffold11323,97,6.5,98,9.2,U,0.501194143028558
scaffold11324,93,6.1,89,4.4,X,-0.471305718925589
scaffold11326,93,6.3,90,4.6,X,-0.453717967442904
scaffold11332,91,6.2,87,4.4,X,-0.494764691749578
scaffold11353,96,5.8,97,7.9,3R,0.445799753049531
scaffold11362,96,6.6,97,8.4,X,0.347923303420307
scaffold11369,92,5.7,88,4,3R,-0.510961919277379
scaffold11377,97,6.7,97,8.9,2R,0.409644240508625
scaffold11382,95,6.7,89,5.1,3L,-0.393663848486277
scaffold11398,95,6.3,96,9,3R,0.514573172829758
scaffold11399,94,6.5,92,4.8,3L,-0.437405312307298
scaffold1140,94,5.8,95,7.8,2L,0.427421223734676
scaffold11401,97,6.8,95,4.9,4,-0.472752997135131
scaffold11409,93,5.8,94,8.2,2L,0.499571009490512
scaffold11418,93,6.1,91,4.4,X,-0.471305718925589
scaffold1145,97,6.8,98,9.3,2R,0.451695969857692
scaffold11453,95,6.9,89,9.3,2R,0.430634354329862
scaffold11454,96,6.6,98,8.8,U,0.415037499278844
scaffold1146,89,6.5,88,8.6,3R,0.403896941673643
scaffold11463,96,6.8,97,8.1,2R,0.252387161634285
scaffold11474,93,6.8,96,8.1,2L,0.252387161634285
scaffold11476,96,6.4,98,8.5,U,0.409390936137702
scaffold11485,92,6.5,93,8.7,3R,0.420575682820274
scaffold11487,91,5,94,7.5,2L,0.584962500721156
scaffold11492,90,5.8,88,4.6,3R,-0.334419039070559
scaffold11504,93,5.9,94,7.9,2L,0.421137698815262
scaffold11512,96,6.8,98,9.5,U,0.482392767080609
scaffold11514,95,5.8,95,7,2L,0.271302021817394
scaffold11521,94,5.4,94,8.2,2L,0.602664502454615
scaffold11533,99,6.9,99,8.8,2R,0.350907161859128
scaffold11538,96,6.2,97,8.3,2R,0.42084312096005
scaffold11546,96,6.4,97,8,3R,0.321928094887362
scaffold11556,97,6.8,97,9.2,2R,0.436099114806673
scaffold11558,98,6.6,97,8.8,3R,0.415037499278844
scaffold11563,96,6.7,98,9.2,2R,0.45747276559924
scaffold11569,97,6.7,96,8.9,2L,0.409644240508625
scaffold1157,97,6.4,99,8.6,2L,0.426264754702098
scaffold11570,94,6.2,95,8.4,3R,0.438121112391885
scaffold11572,95,6.2,97,8.6,3R,0.472068444315223
scaffold11575,96,6.1,96,9.1,2R,0.57705730263581
scaffold1158,92,6.7,87,5.3,X,-0.338168735894573
scaffold11584,93,6.2,91,4.6,3L,-0.430634354329863
scaffold11590,97,8,98,11,2R,0.459431618637297
scaffold11603,92,6.5,93,8.5,2L,0.387023123109247
scaffold11608,96,6.3,96,8.7,3R,0.465663572348812
scaffold11618,98,6,98,8.2,3R,0.450661409009565
scaffold1163,96,6.7,95,4.8,3L,-0.481126689736616
scaffold11635,89,5,87,3.9,X,-0.358453970912476
scaffold11645,93,5.9,92,4.7,3L,-0.328054197684204
scaffold11652,95,5.5,94,7.3,2R,0.408464845355357
scaffold11655,96,6.9,96,9.8,2L,0.506185387337039
scaffold11657,92,6,89,4.1,X,-0.549338590990435
scaffold11674,93,5.3,95,8,3R,0.594007640324163
scaffold11676,84,5.4,80,3.4,X,-0.667424660913129
scaffold11678,94,7.6,93,8.1,2L,0.0919224894410394
scaffold11696,95,6.6,95,9.4,2R,0.510194732319184
scaffold11707,92,6.3,93,8.4,2R,0.415037499278844
scaffold11712,93,5.7,94,7.9,3R,0.470890734012361
scaffold11717,94,5.8,92,4.1,U,-0.500428990509489
scaffold11725,96,7.1,97,8.7,2L,0.293196376344046
scaffold1173,95,5.7,95,8.4,2R,0.559427408614019
scaffold11739,93,6.7,92,4.5,U,-0.574236094128098
scaffold11740,97,6.6,98,9.3,2R,0.494764691749578
scaffold11747,95,5.8,96,9,U,0.633872101202103
scaffold11748,97,6.6,98,9.4,3R,0.510194732319184
scaffold11749,95,6.4,97,8.7,2R,0.442943495848728
scaffold1175,96,6.4,97,8.7,3R,0.442943495848728
scaffold11756,98,6.3,98,8.3,3R,0.397759507847009
scaffold1176,89,5.2,90,6.8,3L,0.387023123109247
scaffold11770,99,6.7,99,9.5,2L,0.503766417873175
scaffold11771,94,7,92,4.8,X,-0.54432051622381
scaffold11778,91,5.7,88,4.4,3L,-0.373458395527444
scaffold11780,96,6.2,97,8.7,X,0.488747185461853
scaffold11781,94,6.6,91,4.2,X,-0.652076696579693
scaffold11788,89,5.4,90,6.6,3R,0.289506617194985
scaffold11789,96,6.3,94,4.5,X,-0.485426827170242
scaffold11800,92,6.3,91,8.1,2R,0.362570079384708
scaffold11826,91,6.2,88,4.5,3L,-0.4623432140572
scaffold11844,92,6.4,94,8.1,2L,0.339850002884624
scaffold11849,90,5.9,86,4,X,-0.560714954474479
scaffold1185,93,5.3,95,7.6,3R,0.520007058880386
scaffold11857,74,6,78,6.2,3R,0.0473057147783568
scaffold11866,96,5.9,98,8.1,3R,0.457206953522783
scaffold11867,93,5.8,94,8.1,2R,0.481869007757053
scaffold11868,98,6.4,98,8.8,3R,0.459431618637297
scaffold11874,96,6.5,98,9.2,3R,0.501194143028558
scaffold11880,99,6.3,99,8.9,2L,0.498453507466481
scaffold11890,98,6.1,98,8.4,2L,0.461580085215874
scaffold11894,94,6.6,93,4.4,3L,-0.584962500721156
scaffold11896,93,6.2,89,4.2,3L,-0.561878887608115
scaffold11902,98,6.8,97,8.7,2L,0.355480654598389
scaffold11913,97,5.9,98,8.3,3R,0.492396381985084
scaffold11916,92,6.2,89,4.2,X,-0.561878887608115
scaffold1192,88,4.7,88,6.6,3R,0.489805267680816
scaffold11929,96,6.5,94,4.7,3L,-0.467778961350817
scaffold11930,96,6.3,95,4.5,3L,-0.485426827170242
scaffold11937,92,6,92,6.9,3R,0.201633861169651
scaffold11939,99,6.6,99,9.1,2L,0.463400520840243
scaffold11941,97,7.2,95,5,U,-0.526068811667588
scaffold11942,91,5.8,91,7.4,3R,0.351472370501378
scaffold11943,98,6.4,95,4.8,3L,-0.415037499278844
scaffold11951,96,6.1,94,4.3,X,-0.504472582860788
scaffold11967,97,6.2,98,8.7,2R,0.488747185461853
scaffold11968,90,6.2,88,4.5,X,-0.4623432140572
scaffold11977,97,6.1,99,8.9,3R,0.544996093403512
scaffold11990,93,6,95,8.4,3R,0.485426827170242
scaffold11995,90,5.6,89,4.5,3L,-0.315501825727929
scaffold1200,94,5.5,91,4.2,3L,-0.389042290745899
scaffold12006,90,5.8,86,4.3,3L,-0.431716240425474
scaffold12014,86,6.1,83,4.3,3L,-0.504472582860788
scaffold12029,95,6.6,93,4.5,3L,-0.552541023028779
scaffold12043,97,6.8,96,8.7,2L,0.355480654598389
scaffold1206,95,6.7,96,9.1,3R,0.441705449740924
scaffold12069,97,7.2,96,4.9,4,-0.555215157327104
scaffold1210,93,6.4,93,8.8,3R,0.459431618637297
scaffold12109,93,5.8,96,8,2L,0.46394709975979
scaffold12110,92,5.9,89,4.6,X,-0.359081093304829
scaffold12118,93,6.2,94,8.1,3R,0.385653692497749
scaffold12129,95,6.3,91,4.5,3L,-0.485426827170242
scaffold12132,94,6.4,92,4.5,X,-0.508146903670325
scaffold12140,91,6.6,92,8.5,2R,0.364996816779248
scaffold12159,84,5.5,95,8.5,X,0.628031222613042
scaffold1216,94,6.2,93,4.3,3L,-0.527931555684777
scaffold12161,90,5.2,93,8,2R,0.62148837674627
scaffold1217,85,5.7,80,4.1,X,-0.475338009546658
scaffold12179,96,6.3,94,4.4,3L,-0.517848304862619
scaffold12188,97,5.5,98,7.5,2R,0.447458976971221
scaffold12191,96,6.4,97,8.8,2L,0.459431618637297
scaffold12194,95,6.3,96,8.9,3R,0.498453507466481
scaffold1220,97,6.6,98,9.2,3R,0.479167836698559
scaffold12204,94,6.4,92,4.4,3L,-0.540568381362703
scaffold12205,98,7,98,10,2L,0.514573172829758
scaffold1221,96,6.9,94,4.6,4,-0.584962500721156
scaffold12217,97,6.6,98,8.8,2R,0.415037499278844
scaffold12229,93,6.6,91,4.4,3L,-0.584962500721156
scaffold12230,95,6.8,95,5.8,2L,-0.229481846122767
scaffold1225,96,6.4,97,9.5,3R,0.569855608330948
scaffold12267,96,6.6,97,8.9,2R,0.431339311607944
scaffold12273,93,6.1,94,8.4,3R,0.461580085215874
scaffold12277,95,6.7,93,4.7,X,-0.511500338780135
scaffold12282,94,6.4,95,8.1,3R,0.339850002884624
scaffold12285,99,7,99,9.4,2L,0.425305834732671
scaffold12289,97,6.9,98,8.9,3R,0.367208974188229
scaffold1229,97,7.3,96,9.2,2R,0.333737397176996
scaffold12290,96,6.9,95,4.5,3L,-0.616671360448494
scaffold12298,98,6.8,97,9.1,2R,0.420331798948357
scaffold12310,92,6,89,4.5,X,-0.415037499278844
scaffold12324,92,5.4,88,7.5,2L,0.473931188332412
scaffold1233,92,6,92,8.4,2L,0.485426827170242
scaffold12331,97,6.2,97,8.9,2R,0.521537120579523
scaffold12349,96,6.4,94,4.5,X,-0.508146903670325
scaffold12351,93,5.2,95,8.3,U,0.674599713205833
scaffold12357,90,5.2,91,7.8,3R,0.584962500721156
scaffold1236,94,5.7,92,4.2,X,-0.440572591385981
scaffold12362,95,6.5,94,8.3,2L,0.35267161831847
scaffold12382,96,6.2,97,9.3,2R,0.584962500721156
scaffold12391,93,6.4,92,9.2,2R,0.523561956057013
scaffold12395,90,5.6,92,7.8,2L,0.478047296804644
scaffold12398,95,6,96,8.6,3R,0.519374159093579
scaffold1240,92,6.1,94,8.7,2R,0.512206158285842
scaffold12402,94,5.7,93,8,3R,0.489038080722621
scaffold12403,96,6.2,97,8.3,3R,0.42084312096005
