ï..Scaffold,Fper,Fcov,Mper,Mcov,chrom,log2
C1784074,100,15,100,16,3L,0.0931094043914815
C1785162,99,15,100,15,3R,0
C1786210,100,18,100,19,2R,0.0780025120012732
C1786552,100,16,100,9.2,X,-0.79836613883035
C1787338,100,15,100,15,2L,0
C1789836,100,53,100,17,3L,-1.64045761331286
C1791414,100,17,100,17,3R,0
C1791688,100,16,100,8.6,X,-0.895663340185265
C1791970,100,17,100,16,3R,-0.0874628412503394
scaffold10006,99,17,99,16,3R,-0.0874628412503394
scaffold10015,98,17,97,15,3R,-0.180572245641821
scaffold10022,99,17,99,17,2R,0
scaffold10026,98,16,98,17,3R,0.0874628412503394
scaffold1004,100,17,98,7.8,X,-1.12398871727545
scaffold10051,89,14,88,9.1,3L,-0.62148837674627
scaffold10060,98,17,98,7.9,X,-1.1056101879606
scaffold1009,97,17,95,14,2L,-0.280107919192735
scaffold10098,94,15,95,12,3L,-0.321928094887362
scaffold101,98,24,98,21,3L,-0.192645077942396
scaffold1016,97,16,96,15,2L,-0.0931094043914815
scaffold10163,97,17,98,16,3R,-0.0874628412503394
scaffold10174,99,18,100,17,3L,-0.082462160191973
scaffold1018,99,17,99,15,3L,-0.180572245641821
scaffold10184,99,16,99,16,3R,0
scaffold10189,99,15,97,6.9,X,-1.12029423371771
scaffold10191,99,17,99,17,3L,0
scaffold10198,97,16,97,15,3L,-0.0931094043914815
scaffold10207,99,18,99,19,3L,0.0780025120012732
scaffold1021,98,17,99,16,3R,-0.0874628412503394
scaffold10210,99,13,99,15,3R,0.206450877467426
scaffold10211,99,18,99,17,2R,-0.082462160191973
scaffold10214,98,17,98,17,2L,0
scaffold10215,98,14,98,7.8,X,-0.843880798082718
scaffold10222,98,15,97,17,2L,0.180572245641821
scaffold10224,99,17,99,8,X,-1.08746284125034
scaffold10227,93,11,92,11,2L,0
scaffold10243,98,11,98,8.5,2R,-0.371968777386958
scaffold10244,97,16,98,14,3L,-0.192645077942396
scaffold10247,99,16,99,15,3R,-0.0931094043914815
scaffold1026,99,16,97,15,2L,-0.0931094043914815
scaffold10263,96,17,96,15,3L,-0.180572245641821
scaffold10268,97,16,96,14,2L,-0.192645077942396
scaffold1027,100,19,100,16,3R,-0.247927513443586
scaffold10276,96,12,96,9.7,2R,-0.306977753421391
scaffold1028,100,18,99,11,3R,-0.710493382805015
scaffold1029,99,16,97,16,2L,0
scaffold10293,99,16,99,16,2L,0
scaffold10295,100,18,98,17,4,-0.082462160191973
scaffold1030,98,16,98,17,3L,0.0874628412503394
scaffold10318,92,11,89,13,2L,0.241008099503795
scaffold1032,97,16,92,6.7,X,-1.25583890442959
scaffold10321,99,16,99,8.1,X,-0.982078092002738
scaffold10330,98,15,98,16,3L,0.0931094043914815
scaffold10338,100,14,98,15,2L,0.0995356735509144
scaffold1034,99,17,99,17,2R,0
scaffold10352,98,16,99,15,3L,-0.0931094043914815
scaffold10353,100,17,99,8.7,X,-0.966447440288974
scaffold10357,100,17,99,16,3L,-0.0874628412503394
scaffold10363,100,18,100,17,2R,-0.082462160191973
scaffold1039,98,16,98,16,3L,0
scaffold1040,92,18,90,13,2R,-0.46948528330122
scaffold10405,99,18,99,17,3R,-0.082462160191973
scaffold1041,99,18,100,17,3L,-0.082462160191973
scaffold10424,100,15,97,16,2L,0.0931094043914815
scaffold1043,99,16,99,15,3L,-0.0931094043914815
scaffold10434,97,14,97,14,3L,0
scaffold1044,97,14,92,6.2,X,-1.17508670655809
scaffold10449,97,15,99,15,2L,0
scaffold1045,98,16,99,16,3L,0
scaffold10451,95,14,95,14,3L,0
scaffold10482,99,16,87,15,3L,-0.0931094043914815
scaffold10497,99,15,98,17,2R,0.180572245641821
scaffold105,87,11,87,10,3R,-0.137503523749935
scaffold10500,98,11,97,12,2R,0.125530882083859
scaffold10504,97,14,93,14,2R,0
scaffold10505,97,14,97,14,2R,0
scaffold10509,99,16,98,16,3L,0
scaffold10523,97,15,97,14,3R,-0.0995356735509144
scaffold10524,95,16,98,15,2R,-0.0931094043914815
scaffold10525,95,9.9,95,12,3R,0.277533975528909
scaffold10537,93,17,90,16,2L,-0.0874628412503394
scaffold10552,100,17,99,16,2L,-0.0874628412503394
scaffold10555,93,13,89,9.5,2L,-0.452512204697507
scaffold10561,99,17,99,15,2L,-0.180572245641821
scaffold10567,98,14,98,16,2R,0.192645077942396
scaffold10573,99,16,98,14,3L,-0.192645077942396
scaffold10575,98,15,93,7.8,X,-0.943416471633633
scaffold1058,99,17,99,16,3R,-0.0874628412503394
scaffold1060,98,17,97,8.5,X,-1
scaffold10615,99,16,99,7.8,X,-1.03652587602511
scaffold10616,99,17,98,13,4,-0.387023123109247
scaffold1062,95,15,96,12,2L,-0.321928094887362
scaffold10620,98,15,99,15,3R,0
scaffold1063,77,12,82,11,3L,-0.125530882083859
scaffold1064,81,15,98,15,2R,0
scaffold10649,99,16,99,18,2R,0.169925001442312
scaffold1065,100,18,99,18,2L,0
scaffold10653,97,16,99,14,3R,-0.192645077942396
scaffold10657,99,17,99,17,3R,0
scaffold10663,100,18,95,15,2R,-0.263034405833794
scaffold10665,99,15,100,14,3R,-0.0995356735509144
scaffold1067,98,16,97,7.7,X,-1.05514155419246
scaffold10679,95,13,93,14,2R,0.106915203916512
scaffold10682,97,13,97,14,2L,0.106915203916512
scaffold10702,98,16,96,16,2L,0
scaffold10716,99,17,99,7.6,X,-1.16146342269412
scaffold10719,99,18,98,8.8,X,-1.03242147769238
scaffold10733,99,17,99,9,X,-0.917537839808027
scaffold1074,99,16,97,15,2R,-0.0931094043914815
scaffold10745,99,16,98,16,2L,0
scaffold10749,98,17,96,8.4,X,-1.01707351335894
scaffold1075,97,15,97,15,2L,0
scaffold10750,99,18,99,17,3L,-0.082462160191973
scaffold10762,99,17,99,8.9,X,-0.933657505171304
scaffold10763,99,15,97,16,2L,0.0931094043914815
scaffold10769,99,17,99,8.5,X,-1
scaffold10774,99,17,98,16,3R,-0.0874628412503394
scaffold10775,99,16,99,15,2R,-0.0931094043914815
scaffold1079,94,14,91,7.3,X,-0.939458458064949
scaffold108,99,17,99,16,2L,-0.0874628412503394
scaffold1081,94,16,96,13,3L,-0.299560281858908
scaffold10815,99,17,99,16,3L,-0.0874628412503394
scaffold10847,99,15,99,16,2L,0.0931094043914815
scaffold10850,100,19,99,8.9,X,-1.09412217736455
scaffold1086,96,18,96,17,2R,-0.082462160191973
scaffold10860,98,14,96,13,2R,-0.106915203916512
scaffold10863,100,17,100,18,2R,0.082462160191973
scaffold10865,97,15,97,14,3L,-0.0995356735509144
scaffold10875,99,15,99,7.6,X,-0.980891177052296
scaffold1088,99,17,99,17,2L,0
scaffold10880,99,16,98,15,2L,-0.0931094043914815
scaffold10897,99,17,99,17,3L,0
scaffold10903,99,16,99,17,2R,0.0874628412503394
scaffold10912,99,16,98,15,3R,-0.0931094043914815
scaffold10925,97,14,94,8.7,2L,-0.686339521096238
scaffold10932,97,13,98,15,3L,0.206450877467426
scaffold10935,97,16,99,14,3L,-0.192645077942396
scaffold1094,99,15,98,14,3L,-0.0995356735509144
scaffold10946,99,16,100,12,2L,-0.415037499278844
scaffold10947,100,17,100,16,3L,-0.0874628412503394
scaffold1097,98,16,97,14,2L,-0.192645077942396
scaffold10977,99,17,99,15,3L,-0.180572245641821
scaffold1098,98,13,100,13,2L,0
scaffold1099,97,17,98,15,3R,-0.180572245641821
scaffold10999,98,16,98,18,3R,0.169925001442312
scaffold11003,98,18,99,16,3R,-0.169925001442312
scaffold11016,99,21,98,17,2R,-0.304854581528421
scaffold11026,99,18,99,16,3R,-0.169925001442312
scaffold11031,97,12,94,14,2L,0.222392421336448
scaffold11049,99,16,99,8,X,-1
scaffold1106,95,16,95,14,3R,-0.192645077942396
scaffold11062,97,17,96,8.8,X,-0.949959317500404
scaffold11084,99,14,96,15,2R,0.0995356735509144
scaffold11092,97,15,97,14,3R,-0.0995356735509144
scaffold11113,96,12,99,14,2R,0.222392421336448
scaffold11118,99,15,99,12,2L,-0.321928094887362
scaffold1112,99,17,100,17,2R,0
scaffold11129,99,18,99,17,3R,-0.082462160191973
scaffold11136,99,16,99,16,2L,0
scaffold11165,100,20,100,19,2L,-0.0740005814437769
scaffold11196,99,17,98,7.8,X,-1.12398871727545
scaffold1121,99,15,100,17,3R,0.180572245641821
scaffold11217,99,17,100,15,3L,-0.180572245641821
scaffold1122,98,16,98,13,3R,-0.299560281858908
scaffold11224,100,17,99,8.1,X,-1.06954093325308
scaffold1123,97,17,97,15,3L,-0.180572245641821
scaffold11230,98,17,98,14,3L,-0.280107919192735
scaffold11233,96,15,94,15,2R,0
scaffold11245,96,12,97,15,2L,0.321928094887362
scaffold11249,99,17,99,18,2R,0.082462160191973
scaffold11256,96,16,96,13,2L,-0.299560281858908
scaffold11270,100,16,98,15,2R,-0.0931094043914815
scaffold1128,99,17,98,16,3R,-0.0874628412503394
scaffold1129,99,16,98,17,2R,0.0874628412503394
scaffold113,99,17,99,18,2R,0.082462160191973
scaffold1130,99,16,99,15,2L,-0.0931094043914815
scaffold1131,99,17,99,17,2L,0
scaffold11314,98,16,98,15,2L,-0.0931094043914815
scaffold11320,100,16,99,15,2R,-0.0931094043914815
scaffold11321,99,16,99,16,3R,0
scaffold11337,97,17,100,14,2R,-0.280107919192735
scaffold11339,99,17,99,16,3L,-0.0874628412503394
scaffold11353,96,14,93,12,2R,-0.222392421336448
scaffold1137,99,17,98,17,2L,0
scaffold11391,100,15,100,12,2R,-0.321928094887362
scaffold114,83,11,84,14,2R,0.347923303420307
scaffold11408,97,15,97,15,3R,0
scaffold11413,96,15,96,7.5,X,-1
scaffold1142,97,14,94,13,2R,-0.106915203916512
scaffold11425,99,16,99,7.8,X,-1.03652587602511
scaffold11437,98,16,96,18,2R,0.169925001442312
scaffold11440,99,16,97,15,3L,-0.0931094043914815
scaffold11452,93,13,94,14,2L,0.106915203916512
scaffold1147,98,16,98,16,3R,0
scaffold11470,100,13,96,7.3,2L,-0.832543254148437
scaffold11473,99,14,98,14,2L,0
scaffold1148,99,13,99,7,X,-0.893084796083488
scaffold1149,82,11,78,5.5,3L,-1
scaffold11493,94,13,93,5.9,X,-1.13972476366661
scaffold115,98,13,84,5.2,X,-1.32192809488736
scaffold11509,97,16,98,15,3L,-0.0931094043914815
scaffold11511,99,17,100,17,2R,0
scaffold11513,92,13,87,8.2,3R,-0.664815808410371
scaffold11517,98,16,98,14,3L,-0.192645077942396
scaffold11523,100,14,99,12,2L,-0.222392421336448
scaffold11535,99,15,99,14,2L,-0.0995356735509144
scaffold11543,94,17,97,14,3L,-0.280107919192735
scaffold1155,99,12,99,14,2R,0.222392421336448
scaffold11550,98,17,98,16,3R,-0.0874628412503394
scaffold11572,99,16,99,13,3L,-0.299560281858908
scaffold11573,99,16,99,15,3L,-0.0931094043914815
scaffold1158,94,15,93,14,2R,-0.0995356735509144
scaffold11582,99,17,99,15,3L,-0.180572245641821
scaffold1159,99,19,99,17,2L,-0.160464672193246
scaffold11590,98,15,97,16,2L,0.0931094043914815
scaffold11594,98,17,97,19,3L,0.160464672193246
scaffold11603,100,15,97,8.2,X,-0.871266685877797
scaffold11609,98,17,97,12,3R,-0.502500340529183
scaffold11637,99,17,98,7.8,X,-1.12398871727545
scaffold1164,97,15,98,15,2R,0
scaffold1165,99,16,96,15,2L,-0.0931094043914815
scaffold1166,98,16,98,15,3R,-0.0931094043914815
scaffold11662,99,17,99,14,2R,-0.280107919192735
scaffold1167,99,17,98,17,2L,0
scaffold1170,96,18,97,16,3R,-0.169925001442312
scaffold11712,97,18,96,15,2L,-0.263034405833794
scaffold1172,98,15,98,16,3L,0.0931094043914815
scaffold11725,99,16,99,17,3R,0.0874628412503394
scaffold11738,99,16,98,7.8,X,-1.03652587602511
scaffold1174,99,17,99,16,3L,-0.0874628412503394
scaffold1175,98,15,98,14,2L,-0.0995356735509144
scaffold11763,99,16,98,8,X,-1
scaffold11766,99,16,99,8.4,X,-0.929610672108602
scaffold1177,99,17,99,17,2R,0
scaffold1178,100,16,99,17,2R,0.0874628412503394
scaffold1179,99,16,97,16,2R,0
scaffold11791,99,18,99,17,2R,-0.082462160191973
scaffold118,98,17,95,16,2L,-0.0874628412503394
scaffold11801,100,18,99,15,2L,-0.263034405833794
scaffold11836,94,15,93,16,2L,0.0931094043914815
scaffold11837,96,15,98,14,3R,-0.0995356735509144
scaffold1185,99,17,99,17,3L,0
scaffold11860,98,17,99,13,3L,-0.387023123109247
scaffold11874,100,17,99,8.1,X,-1.06954093325308
scaffold1188,98,15,96,16,3R,0.0931094043914815
scaffold11889,99,15,96,16,2R,0.0931094043914815
scaffold11899,98,15,98,15,2R,0
scaffold1191,100,17,100,16,2R,-0.0874628412503394
scaffold11912,99,19,98,15,2R,-0.341036917835067
scaffold1193,99,15,99,15,3R,0
scaffold11942,100,19,100,17,3L,-0.160464672193246
scaffold11945,100,18,99,18,3R,0
scaffold1195,99,16,99,15,3L,-0.0931094043914815
scaffold11951,97,16,98,16,3R,0
scaffold11960,100,14,99,15,3L,0.0995356735509144
scaffold1197,98,15,97,13,3L,-0.206450877467426
scaffold11970,99,17,99,17,2R,0
scaffold11974,99,17,99,7.7,X,-1.1426043954428
scaffold11976,98,16,98,16,3L,0
scaffold11979,97,11,97,12,2L,0.125530882083859
scaffold11982,99,17,99,17,3R,0
scaffold11986,96,8.3,97,5.7,2R,-0.542149417182183
scaffold11988,99,16,98,8.1,X,-0.982078092002738
scaffold11990,100,18,100,17,2R,-0.082462160191973
scaffold12,99,16,99,16,3R,0
scaffold1200,99,12,97,13,3L,0.115477217419936
scaffold12027,100,17,99,16,2L,-0.0874628412503394
scaffold12029,100,17,99,9.3,X,-0.87023212502967
scaffold1203,97,17,95,15,3R,-0.180572245641821
scaffold1204,99,17,99,16,3L,-0.0874628412503394
scaffold12040,100,17,99,8.4,X,-1.01707351335894
scaffold12045,99,15,97,14,2L,-0.0995356735509144
scaffold12054,98,27,94,13,3L,-1.05444778402238
scaffold12055,94,23,95,26,2R,0.176877762084079
scaffold12060,99,16,99,14,3L,-0.192645077942396
scaffold1207,100,17,100,15,2R,-0.180572245641821
scaffold12088,86,14,89,11,3L,-0.347923303420307
scaffold12089,95,9.4,98,11,2L,0.226770861847022
scaffold1209,99,16,98,16,2L,0
scaffold12090,93,14,95,14,3R,0
scaffold1212,99,18,99,17,4,-0.082462160191973
scaffold12123,99,17,98,17,2L,0
scaffold1213,99,17,98,17,3R,0
scaffold12139,98,18,94,15,3R,-0.263034405833794
scaffold1214,94,15,96,13,3R,-0.206450877467426
scaffold12151,98,13,98,11,3R,-0.241008099503795
scaffold12165,98,14,97,7.5,X,-0.900464326449086
scaffold12166,92,20,100,12,2L,-0.736965594166206
scaffold12167,97,13,97,12,2R,-0.115477217419936
scaffold12178,100,16,99,17,2R,0.0874628412503394
scaffold12185,97,17,96,8.2,X,-1.05183893151962
scaffold12190,99,19,98,17,2L,-0.160464672193246
scaffold12199,100,18,100,17,2L,-0.082462160191973
scaffold1220,98,16,97,16,2L,0
scaffold12204,100,18,99,17,3L,-0.082462160191973
scaffold12206,98,17,99,16,3R,-0.0874628412503394
scaffold1221,96,14,97,12,2L,-0.222392421336448
scaffold12210,99,17,98,8.2,X,-1.05183893151962
scaffold12218,99,15,98,16,3L,0.0931094043914815
scaffold1222,100,17,99,16,2R,-0.0874628412503394
scaffold12229,99,16,99,17,3L,0.0874628412503394
scaffold12236,99,16,100,15,2L,-0.0931094043914815
scaffold12238,99,17,99,16,2L,-0.0874628412503394
scaffold1224,97,17,99,11,2L,-0.628031222613042
scaffold12240,98,15,99,15,2L,0
scaffold12247,100,14,97,10,2L,-0.485426827170242
scaffold1225,98,17,98,16,3L,-0.0874628412503394
scaffold12250,97,13,96,9.1,3R,-0.514573172829758
scaffold12255,100,18,100,18,3R,0
scaffold12269,99,17,99,17,2R,0
scaffold12294,99,17,99,17,2L,0
scaffold1230,98,17,97,15,2L,-0.180572245641821
scaffold12301,100,14,100,6.8,X,-1.04182017569463
scaffold12306,97,15,96,15,2L,0
scaffold1231,96,15,98,14,3L,-0.0995356735509144
scaffold12313,98,15,85,7.6,X,-0.980891177052296
scaffold12330,99,17,97,7.5,X,-1.18057224564182
scaffold12334,97,13,99,14,3L,0.106915203916512
scaffold12360,100,16,98,15,2L,-0.0931094043914815
scaffold12361,100,19,99,17,2R,-0.160464672193246
scaffold1237,99,16,99,15,2R,-0.0931094043914815
scaffold12373,100,17,100,16,3R,-0.0874628412503394
scaffold1238,98,18,98,16,2L,-0.169925001442312
scaffold12384,96,8.8,1,1,3L,-3.13750352374994
scaffold12385,100,19,100,17,3R,-0.160464672193246
scaffold12387,99,17,99,16,2L,-0.0874628412503394
scaffold12394,99,15,98,17,2R,0.180572245641821
scaffold12399,98,15,98,14,3L,-0.0995356735509144
scaffold1240,98,17,97,8.3,X,-1.03435150479078
scaffold12402,97,16,98,14,3R,-0.192645077942396
scaffold12406,99,15,98,15,2L,0
scaffold12408,96,14,92,11,3L,-0.347923303420307
scaffold1242,95,15,95,15,3R,0
scaffold12427,98,15,95,12,2L,-0.321928094887362
scaffold1243,99,16,99,15,2L,-0.0931094043914815
scaffold12434,97,16,96,13,2R,-0.299560281858908
scaffold12435,98,14,98,16,2R,0.192645077942396
scaffold1245,98,18,98,15,3L,-0.263034405833794
scaffold12452,98,16,97,14,2L,-0.192645077942396
scaffold12457,99,16,97,14,2L,-0.192645077942396
scaffold1248,93,12,87,5.5,X,-1.12553088208386
scaffold1249,97,18,97,16,3R,-0.169925001442312
scaffold12495,97,14,98,13,3R,-0.106915203916512
scaffold12499,100,18,100,9.4,X,-0.937264244652037
scaffold1250,98,15,96,16,2L,0.0931094043914815
scaffold12506,97,15,96,13,2L,-0.206450877467426
scaffold1251,98,15,98,13,3L,-0.206450877467426
scaffold1253,100,18,100,17,2R,-0.082462160191973
scaffold12548,98,17,99,16,3R,-0.0874628412503394
scaffold12552,99,17,99,16,3L,-0.0874628412503394
scaffold12554,100,18,99,15,2R,-0.263034405833794
scaffold1256,98,13,99,15,2R,0.206450877467426
scaffold12565,100,18,100,19,3R,0.0780025120012732
scaffold12566,100,17,100,17,3L,0
scaffold1257,98,18,98,17,3L,-0.082462160191973
scaffold12574,90,17,94,14,3L,-0.280107919192735
scaffold12598,84,7.3,86,12,2L,0.717066036728501
scaffold12606,99,17,99,17,2L,0
scaffold1261,97,14,96,14,3R,0
scaffold12625,100,17,100,18,2L,0.082462160191973
scaffold1263,98,16,97,15,3R,-0.0931094043914815
scaffold12643,100,18,100,18,2R,0
scaffold12644,99,17,99,16,3L,-0.0874628412503394
